application_id,firm_segment,city,resume_quality,signal_group,experience_years,leadership_signal,callback,signal_label,quality_label
874,local_service,Atlanta,0,0,4,0,0,group_0,standard_quality
875,local_service,Boston,0,0,7,1,1,group_0,standard_quality
876,local_service,Boston,0,1,4,1,0,group_1,standard_quality
877,local_service,Los Angeles,0,0,2,0,0,group_0,standard_quality
878,local_service,Boston,1,1,5,1,0,group_1,high_quality
879,local_service,Los Angeles,1,0,5,1,0,group_0,high_quality
880,local_service,Chicago,1,1,4,1,0,group_1,high_quality
881,local_service,Chicago,0,0,5,1,0,group_0,standard_quality
882,local_service,Chicago,0,1,7,0,0,group_1,standard_quality
883,local_service,Boston,1,1,7,0,0,group_1,high_quality
884,local_service,Los Angeles,0,0,7,0,0,group_0,standard_quality
885,local_service,Boston,1,1,7,1,0,group_1,high_quality
886,local_service,Boston,1,0,5,1,0,group_0,high_quality
887,local_service,Los Angeles,1,0,6,0,0,group_0,high_quality
888,local_service,Chicago,1,1,7,1,1,group_1,high_quality
889,local_service,Chicago,1,1,2,0,0,group_1,high_quality
890,local_service,Boston,0,0,7,0,0,group_0,standard_quality
891,local_service,Chicago,0,1,5,0,0,group_1,standard_quality
892,local_service,Los Angeles,0,0,2,0,0,group_0,standard_quality
893,local_service,Atlanta,1,0,2,1,1,group_0,high_quality
894,local_service,Atlanta,0,0,4,0,0,group_0,standard_quality
895,local_service,Atlanta,1,1,4,0,0,group_1,high_quality
896,local_service,Los Angeles,0,0,7,0,0,group_0,standard_quality
897,local_service,Los Angeles,0,0,3,0,0,group_0,standard_quality
898,local_service,Chicago,0,0,7,0,0,group_0,standard_quality
899,local_service,Chicago,1,0,5,1,1,group_0,high_quality
900,local_service,Atlanta,1,1,2,0,0,group_1,high_quality
901,local_service,Los Angeles,1,1,6,0,0,group_1,high_quality
902,local_service,Atlanta,1,1,2,0,1,group_1,high_quality
903,local_service,Atlanta,0,1,6,1,0,group_1,standard_quality
904,local_service,Boston,1,1,2,1,0,group_1,high_quality
905,local_service,Boston,0,1,7,0,0,group_1,standard_quality
906,local_service,Boston,1,0,2,0,0,group_0,high_quality
907,local_service,Boston,0,1,6,0,0,group_1,standard_quality
908,local_service,Chicago,0,1,7,1,0,group_1,standard_quality
909,local_service,Los Angeles,0,0,2,1,0,group_0,standard_quality
910,local_service,Boston,0,0,5,0,0,group_0,standard_quality
911,local_service,Atlanta,0,0,2,0,0,group_0,standard_quality
912,local_service,Chicago,1,1,4,0,0,group_1,high_quality
913,local_service,Atlanta,1,1,3,1,0,group_1,high_quality
914,local_service,Los Angeles,1,1,6,0,1,group_1,high_quality
915,local_service,Atlanta,1,1,4,0,1,group_1,high_quality
916,local_service,Boston,1,1,6,1,0,group_1,high_quality
917,local_service,Los Angeles,0,1,2,0,0,group_1,standard_quality
918,local_service,Los Angeles,1,1,4,0,0,group_1,high_quality
919,local_service,Los Angeles,1,1,7,0,0,group_1,high_quality
920,local_service,Atlanta,0,1,3,0,0,group_1,standard_quality
921,local_service,Atlanta,0,0,7,1,0,group_0,standard_quality
922,local_service,Los Angeles,1,0,6,0,0,group_0,high_quality
923,local_service,Atlanta,0,0,6,1,0,group_0,standard_quality
924,local_service,Atlanta,0,0,7,1,1,group_0,standard_quality
925,local_service,Los Angeles,0,0,6,1,1,group_0,standard_quality
926,local_service,Chicago,1,1,4,0,0,group_1,high_quality
927,local_service,Chicago,1,0,4,1,1,group_0,high_quality
928,local_service,Chicago,1,0,3,1,0,group_0,high_quality
929,local_service,Los Angeles,1,1,5,1,1,group_1,high_quality
930,local_service,Chicago,1,1,6,1,0,group_1,high_quality
931,local_service,Atlanta,0,0,6,0,0,group_0,standard_quality
932,local_service,Chicago,1,0,4,0,0,group_0,high_quality
933,local_service,Atlanta,1,1,6,1,0,group_1,high_quality
934,local_service,Boston,0,0,4,1,0,group_0,standard_quality
935,local_service,Chicago,1,1,2,1,0,group_1,high_quality
936,local_service,Boston,1,1,7,1,0,group_1,high_quality
937,local_service,Boston,0,1,7,0,1,group_1,standard_quality
938,local_service,Los Angeles,0,0,5,0,0,group_0,standard_quality
939,local_service,Chicago,1,1,2,1,1,group_1,high_quality
940,local_service,Los Angeles,1,1,5,1,0,group_1,high_quality
941,local_service,Boston,1,1,5,0,0,group_1,high_quality
942,local_service,Los Angeles,1,0,3,1,0,group_0,high_quality
943,local_service,Chicago,0,0,7,1,0,group_0,standard_quality
944,local_service,Los Angeles,1,0,5,1,0,group_0,high_quality
945,local_service,Los Angeles,1,1,3,1,0,group_1,high_quality
946,local_service,Atlanta,0,0,3,1,0,group_0,standard_quality
947,local_service,Boston,1,1,7,0,0,group_1,high_quality
948,local_service,Chicago,1,0,7,1,0,group_0,high_quality
949,local_service,Boston,0,1,3,0,0,group_1,standard_quality
950,local_service,Chicago,0,0,6,1,0,group_0,standard_quality
951,local_service,Boston,1,0,4,1,0,group_0,high_quality
952,local_service,Atlanta,1,0,2,0,0,group_0,high_quality
953,local_service,Atlanta,0,1,6,1,0,group_1,standard_quality
954,local_service,Chicago,1,1,7,0,0,group_1,high_quality
955,local_service,Boston,0,0,4,1,0,group_0,standard_quality
956,local_service,Chicago,1,0,6,0,0,group_0,high_quality
957,local_service,Chicago,1,0,3,1,0,group_0,high_quality
958,local_service,Boston,0,1,4,0,0,group_1,standard_quality
959,local_service,Boston,0,1,4,0,0,group_1,standard_quality
960,local_service,Los Angeles,1,1,2,0,0,group_1,high_quality
961,local_service,Los Angeles,0,0,3,0,0,group_0,standard_quality
962,local_service,Boston,1,0,3,0,0,group_0,high_quality
963,local_service,Los Angeles,0,0,7,1,0,group_0,standard_quality
964,local_service,Los Angeles,1,0,5,0,0,group_0,high_quality
965,local_service,Los Angeles,0,0,6,0,0,group_0,standard_quality
966,local_service,Chicago,1,1,7,1,0,group_1,high_quality
967,local_service,Los Angeles,0,1,5,0,0,group_1,standard_quality
968,local_service,Atlanta,0,0,2,1,0,group_0,standard_quality
969,local_service,Los Angeles,1,1,3,1,0,group_1,high_quality
970,local_service,Atlanta,1,0,3,0,0,group_0,high_quality
971,local_service,Los Angeles,0,1,4,0,0,group_1,standard_quality
972,local_service,Chicago,1,0,6,1,1,group_0,high_quality
973,local_service,Boston,1,1,2,1,1,group_1,high_quality
974,local_service,Atlanta,0,0,6,1,0,group_0,standard_quality
975,local_service,Boston,1,1,7,1,0,group_1,high_quality
976,local_service,Chicago,1,1,7,1,0,group_1,high_quality
977,local_service,Chicago,0,0,6,0,0,group_0,standard_quality
978,local_service,Atlanta,0,1,7,0,1,group_1,standard_quality
979,local_service,Chicago,0,0,2,1,0,group_0,standard_quality
980,local_service,Atlanta,0,1,6,0,0,group_1,standard_quality
981,local_service,Atlanta,1,0,4,1,0,group_0,high_quality
982,local_service,Chicago,0,0,5,0,0,group_0,standard_quality
983,local_service,Los Angeles,0,0,7,1,0,group_0,standard_quality
984,local_service,Boston,0,1,7,0,0,group_1,standard_quality
985,local_service,Chicago,1,1,5,0,0,group_1,high_quality
986,local_service,Los Angeles,0,0,5,1,0,group_0,standard_quality
987,local_service,Chicago,1,1,3,0,0,group_1,high_quality
988,local_service,Los Angeles,0,1,5,1,1,group_1,standard_quality
989,local_service,Atlanta,0,1,7,1,0,group_1,standard_quality
990,local_service,Los Angeles,1,0,7,1,0,group_0,high_quality
991,local_service,Chicago,1,0,5,1,0,group_0,high_quality
992,local_service,Atlanta,0,0,5,0,0,group_0,standard_quality
993,local_service,Atlanta,0,1,4,1,0,group_1,standard_quality
994,local_service,Chicago,1,0,5,1,0,group_0,high_quality
995,local_service,Atlanta,0,0,6,1,0,group_0,standard_quality
996,local_service,Boston,1,1,5,0,0,group_1,high_quality
997,local_service,Boston,1,1,6,1,0,group_1,high_quality
998,local_service,Atlanta,1,1,4,1,1,group_1,high_quality
999,local_service,Atlanta,1,0,4,0,0,group_0,high_quality
1000,local_service,Boston,1,0,7,0,0,group_0,high_quality
1001,local_service,Boston,1,1,6,1,0,group_1,high_quality
1002,local_service,Atlanta,1,1,6,1,0,group_1,high_quality
1003,local_service,Atlanta,0,1,7,0,0,group_1,standard_quality
1004,local_service,Atlanta,0,0,3,0,0,group_0,standard_quality
1005,local_service,Chicago,0,0,6,0,0,group_0,standard_quality
1006,local_service,Los Angeles,0,1,6,0,0,group_1,standard_quality
1007,local_service,Los Angeles,0,0,6,0,0,group_0,standard_quality
1008,local_service,Los Angeles,1,0,6,1,0,group_0,high_quality
1009,local_service,Los Angeles,0,0,4,1,0,group_0,standard_quality
1010,local_service,Chicago,1,1,3,1,0,group_1,high_quality
1011,local_service,Atlanta,0,0,4,1,0,group_0,standard_quality
1012,local_service,Chicago,1,0,2,1,0,group_0,high_quality
1013,local_service,Chicago,0,0,3,0,0,group_0,standard_quality
1014,local_service,Chicago,0,0,7,0,0,group_0,standard_quality
1015,local_service,Chicago,1,1,4,0,0,group_1,high_quality
1016,local_service,Atlanta,0,0,4,0,1,group_0,standard_quality
1017,local_service,Los Angeles,0,1,5,0,0,group_1,standard_quality
1018,local_service,Los Angeles,0,0,2,0,0,group_0,standard_quality
1019,local_service,Chicago,1,1,4,0,0,group_1,high_quality
1020,local_service,Chicago,1,1,7,1,0,group_1,high_quality
1021,local_service,Chicago,1,0,2,1,0,group_0,high_quality
1022,local_service,Atlanta,0,1,2,1,0,group_1,standard_quality
1023,local_service,Chicago,0,1,2,0,1,group_1,standard_quality
1024,local_service,Atlanta,1,0,4,1,0,group_0,high_quality
1025,local_service,Boston,0,1,4,1,1,group_1,standard_quality
1026,local_service,Chicago,0,0,3,0,0,group_0,standard_quality
1027,local_service,Boston,1,1,3,1,0,group_1,high_quality
1028,local_service,Chicago,1,1,5,1,0,group_1,high_quality
1029,local_service,Chicago,1,1,3,1,0,group_1,high_quality
1030,local_service,Atlanta,0,1,5,1,0,group_1,standard_quality
1031,local_service,Los Angeles,0,0,3,1,1,group_0,standard_quality
1032,local_service,Chicago,0,1,3,0,0,group_1,standard_quality
1033,local_service,Chicago,0,0,2,0,0,group_0,standard_quality
1034,local_service,Boston,0,1,6,0,0,group_1,standard_quality
1035,local_service,Chicago,0,0,6,0,0,group_0,standard_quality
1036,local_service,Los Angeles,0,1,4,1,1,group_1,standard_quality
1037,local_service,Los Angeles,1,0,7,0,0,group_0,high_quality
1038,local_service,Los Angeles,0,0,2,0,1,group_0,standard_quality
1039,local_service,Atlanta,0,1,6,0,0,group_1,standard_quality
1040,local_service,Boston,0,1,7,0,1,group_1,standard_quality
1041,local_service,Los Angeles,1,0,2,1,1,group_0,high_quality
1042,local_service,Boston,0,0,7,1,1,group_0,standard_quality
1043,local_service,Los Angeles,1,0,2,1,0,group_0,high_quality
1044,local_service,Chicago,0,1,7,0,1,group_1,standard_quality
1045,local_service,Chicago,0,1,2,0,0,group_1,standard_quality
1046,local_service,Boston,0,1,4,0,0,group_1,standard_quality
1047,local_service,Los Angeles,1,1,6,0,1,group_1,high_quality
1048,local_service,Atlanta,1,1,4,1,0,group_1,high_quality
1049,local_service,Chicago,1,1,3,0,0,group_1,high_quality
1050,local_service,Atlanta,0,0,4,0,0,group_0,standard_quality
1051,local_service,Atlanta,0,1,5,0,0,group_1,standard_quality
1052,local_service,Chicago,1,1,2,1,0,group_1,high_quality
1053,local_service,Atlanta,1,1,5,0,0,group_1,high_quality
1054,local_service,Chicago,0,1,6,1,0,group_1,standard_quality
1055,local_service,Boston,0,1,3,1,0,group_1,standard_quality
1056,local_service,Atlanta,0,0,2,0,0,group_0,standard_quality
1057,local_service,Atlanta,0,1,2,0,0,group_1,standard_quality
1058,local_service,Los Angeles,0,1,5,0,0,group_1,standard_quality
1059,local_service,Los Angeles,1,1,7,0,0,group_1,high_quality
1060,local_service,Chicago,1,0,7,0,0,group_0,high_quality
1061,local_service,Boston,1,0,2,0,0,group_0,high_quality
1062,local_service,Boston,0,0,5,1,0,group_0,standard_quality
1063,local_service,Boston,1,0,4,1,0,group_0,high_quality
1064,local_service,Los Angeles,0,0,6,1,0,group_0,standard_quality
1065,local_service,Chicago,0,0,2,1,0,group_0,standard_quality
1066,local_service,Chicago,1,0,5,1,0,group_0,high_quality
1067,local_service,Los Angeles,1,0,7,1,0,group_0,high_quality
1068,local_service,Los Angeles,1,0,4,0,1,group_0,high_quality
1069,local_service,Boston,1,1,3,1,0,group_1,high_quality
1070,local_service,Atlanta,0,1,3,0,0,group_1,standard_quality
1071,local_service,Boston,0,0,3,1,0,group_0,standard_quality
1072,local_service,Chicago,0,1,2,0,0,group_1,standard_quality
1073,local_service,Chicago,1,1,2,0,0,group_1,high_quality
1074,local_service,Boston,0,0,2,1,0,group_0,standard_quality
1075,local_service,Chicago,1,1,5,1,0,group_1,high_quality
1076,local_service,Los Angeles,0,0,2,1,0,group_0,standard_quality
1077,local_service,Atlanta,0,1,2,0,0,group_1,standard_quality
1078,local_service,Atlanta,0,1,3,0,0,group_1,standard_quality
1079,local_service,Chicago,0,0,6,0,0,group_0,standard_quality
1080,local_service,Los Angeles,0,1,6,1,0,group_1,standard_quality
1081,local_service,Boston,1,0,6,0,1,group_0,high_quality
1082,local_service,Los Angeles,1,0,5,0,0,group_0,high_quality
1083,local_service,Atlanta,1,0,7,0,0,group_0,high_quality
1084,local_service,Atlanta,0,0,7,0,0,group_0,standard_quality
1085,local_service,Boston,0,0,7,0,0,group_0,standard_quality
1086,local_service,Atlanta,0,0,3,1,0,group_0,standard_quality
1087,local_service,Los Angeles,1,0,6,1,0,group_0,high_quality
1088,local_service,Chicago,1,1,4,0,1,group_1,high_quality
1089,local_service,Boston,1,1,2,1,0,group_1,high_quality
1090,local_service,Los Angeles,0,0,2,0,0,group_0,standard_quality
1091,local_service,Chicago,1,0,2,0,0,group_0,high_quality
1092,local_service,Atlanta,1,1,7,1,0,group_1,high_quality
1093,local_service,Atlanta,1,0,3,1,0,group_0,high_quality
1094,local_service,Chicago,0,1,4,0,0,group_1,standard_quality
1095,local_service,Atlanta,1,0,3,1,0,group_0,high_quality
1096,local_service,Boston,0,1,2,1,0,group_1,standard_quality
1097,local_service,Atlanta,0,0,2,0,0,group_0,standard_quality
1098,local_service,Los Angeles,1,0,3,1,1,group_0,high_quality
1099,local_service,Boston,1,0,3,0,0,group_0,high_quality
1100,local_service,Atlanta,0,1,5,0,0,group_1,standard_quality
1101,local_service,Chicago,1,1,3,0,1,group_1,high_quality
1102,local_service,Los Angeles,1,0,5,0,1,group_0,high_quality
1103,local_service,Atlanta,1,1,5,0,0,group_1,high_quality
1104,local_service,Boston,0,0,6,0,1,group_0,standard_quality
1105,local_service,Atlanta,0,1,3,0,0,group_1,standard_quality
1106,local_service,Atlanta,1,1,6,1,0,group_1,high_quality
1107,local_service,Chicago,1,0,5,1,1,group_0,high_quality
1108,local_service,Chicago,1,0,7,1,0,group_0,high_quality
1109,local_service,Boston,0,0,5,1,0,group_0,standard_quality
1110,local_service,Atlanta,1,0,7,1,0,group_0,high_quality
1111,local_service,Los Angeles,1,1,6,0,0,group_1,high_quality
1112,local_service,Chicago,1,0,2,0,1,group_0,high_quality
1113,local_service,Los Angeles,1,0,4,1,0,group_0,high_quality
1114,local_service,Atlanta,0,0,3,0,0,group_0,standard_quality
1115,local_service,Los Angeles,1,0,3,1,1,group_0,high_quality
1116,local_service,Chicago,1,1,6,1,0,group_1,high_quality
1117,local_service,Boston,1,1,5,0,0,group_1,high_quality
1118,local_service,Chicago,1,0,7,1,0,group_0,high_quality
1119,local_service,Boston,1,0,2,0,1,group_0,high_quality
1120,local_service,Atlanta,1,1,6,1,1,group_1,high_quality
1121,local_service,Los Angeles,1,0,6,1,0,group_0,high_quality
1122,local_service,Chicago,0,1,3,0,0,group_1,standard_quality
1123,local_service,Boston,1,0,6,1,1,group_0,high_quality
1124,local_service,Chicago,1,0,5,1,1,group_0,high_quality
1125,local_service,Chicago,1,1,5,1,0,group_1,high_quality
1126,local_service,Los Angeles,0,1,5,0,1,group_1,standard_quality
1127,local_service,Atlanta,1,0,3,1,0,group_0,high_quality
1128,local_service,Atlanta,1,1,6,0,0,group_1,high_quality
1129,local_service,Atlanta,0,0,2,0,0,group_0,standard_quality
1130,local_service,Los Angeles,1,0,5,1,0,group_0,high_quality
1131,local_service,Atlanta,0,0,3,1,0,group_0,standard_quality
1132,local_service,Los Angeles,0,0,7,0,0,group_0,standard_quality
1133,local_service,Chicago,1,1,5,1,0,group_1,high_quality
1134,local_service,Boston,1,1,4,1,0,group_1,high_quality
1135,local_service,Boston,1,0,5,0,1,group_0,high_quality
1136,local_service,Boston,0,1,2,1,0,group_1,standard_quality
1137,local_service,Atlanta,0,0,2,0,0,group_0,standard_quality
1138,local_service,Los Angeles,1,1,3,1,0,group_1,high_quality
1139,local_service,Atlanta,0,1,2,0,0,group_1,standard_quality
1140,local_service,Atlanta,0,1,4,0,0,group_1,standard_quality
1141,local_service,Atlanta,0,1,5,0,0,group_1,standard_quality
1142,local_service,Atlanta,0,0,2,1,0,group_0,standard_quality
1143,local_service,Boston,0,1,2,0,0,group_1,standard_quality
1144,local_service,Los Angeles,1,0,3,1,0,group_0,high_quality
1145,local_service,Chicago,0,0,2,1,0,group_0,standard_quality
1146,local_service,Atlanta,1,0,7,1,0,group_0,high_quality
1147,local_service,Los Angeles,0,0,3,0,0,group_0,standard_quality
1148,local_service,Boston,0,0,5,1,0,group_0,standard_quality
1149,local_service,Los Angeles,0,0,6,0,0,group_0,standard_quality
1150,local_service,Atlanta,1,0,2,1,0,group_0,high_quality
1151,local_service,Los Angeles,0,0,5,0,0,group_0,standard_quality
1152,local_service,Chicago,0,1,4,1,0,group_1,standard_quality
1153,local_service,Los Angeles,0,0,5,0,1,group_0,standard_quality
1154,local_service,Los Angeles,1,0,2,0,0,group_0,high_quality
1155,local_service,Atlanta,0,1,6,0,0,group_1,standard_quality
1156,local_service,Chicago,0,0,3,0,0,group_0,standard_quality
1157,local_service,Atlanta,1,0,5,1,0,group_0,high_quality
1158,local_service,Boston,0,1,6,0,0,group_1,standard_quality
1159,local_service,Boston,1,1,7,0,0,group_1,high_quality
1160,local_service,Boston,1,1,3,0,0,group_1,high_quality
1161,local_service,Boston,1,1,5,1,0,group_1,high_quality
1162,local_service,Atlanta,0,1,3,0,0,group_1,standard_quality
1163,local_service,Chicago,1,1,3,1,1,group_1,high_quality
1164,local_service,Los Angeles,0,0,7,1,0,group_0,standard_quality
1165,local_service,Boston,1,0,2,1,0,group_0,high_quality
1166,local_service,Los Angeles,1,0,7,0,0,group_0,high_quality
1167,local_service,Boston,1,1,3,0,0,group_1,high_quality
1168,local_service,Los Angeles,1,0,5,1,1,group_0,high_quality
1169,local_service,Boston,1,0,5,0,1,group_0,high_quality
1170,local_service,Atlanta,0,0,6,0,0,group_0,standard_quality
1171,local_service,Los Angeles,0,1,4,1,1,group_1,standard_quality
1172,local_service,Chicago,0,0,2,0,0,group_0,standard_quality
1173,local_service,Los Angeles,1,1,3,0,0,group_1,high_quality
1174,local_service,Boston,1,1,5,0,0,group_1,high_quality
1175,local_service,Los Angeles,1,0,4,1,1,group_0,high_quality
1176,local_service,Chicago,1,1,6,0,1,group_1,high_quality
1177,local_service,Chicago,1,1,7,1,0,group_1,high_quality
1178,local_service,Los Angeles,1,1,5,1,0,group_1,high_quality
1179,local_service,Atlanta,0,1,7,0,0,group_1,standard_quality
1180,local_service,Los Angeles,0,0,3,0,0,group_0,standard_quality
1181,local_service,Boston,1,1,4,1,1,group_1,high_quality
1182,local_service,Chicago,0,0,5,0,0,group_0,standard_quality
1183,local_service,Chicago,1,0,6,1,0,group_0,high_quality
1184,local_service,Boston,1,1,2,1,1,group_1,high_quality
1185,local_service,Boston,0,1,2,0,0,group_1,standard_quality
1186,local_service,Atlanta,0,0,7,0,0,group_0,standard_quality
1187,local_service,Atlanta,1,1,5,0,0,group_1,high_quality
1188,local_service,Atlanta,1,1,2,0,1,group_1,high_quality
1189,local_service,Boston,0,1,6,1,0,group_1,standard_quality
1190,local_service,Chicago,1,0,5,0,0,group_0,high_quality
1191,local_service,Atlanta,0,1,2,1,0,group_1,standard_quality
1192,local_service,Los Angeles,1,1,7,0,0,group_1,high_quality
1193,local_service,Los Angeles,1,1,5,0,0,group_1,high_quality
1194,local_service,Atlanta,1,1,5,1,0,group_1,high_quality
1195,local_service,Boston,1,0,4,1,0,group_0,high_quality
1196,local_service,Boston,0,0,7,1,0,group_0,standard_quality
1197,local_service,Los Angeles,0,0,7,1,1,group_0,standard_quality
1198,local_service,Atlanta,0,0,7,0,1,group_0,standard_quality
1199,local_service,Boston,0,0,2,1,1,group_0,standard_quality
1200,local_service,Los Angeles,0,0,7,0,0,group_0,standard_quality
1201,local_service,Boston,1,1,4,0,0,group_1,high_quality
1202,local_service,Boston,1,1,3,0,0,group_1,high_quality
1203,local_service,Atlanta,1,1,6,0,1,group_1,high_quality
1204,local_service,Atlanta,1,1,3,0,1,group_1,high_quality
1205,local_service,Boston,0,0,2,1,0,group_0,standard_quality
1206,local_service,Los Angeles,1,0,6,0,1,group_0,high_quality
1207,local_service,Los Angeles,0,0,3,1,0,group_0,standard_quality
1208,local_service,Los Angeles,1,1,6,1,0,group_1,high_quality
1209,local_service,Los Angeles,1,0,7,1,0,group_0,high_quality
1210,local_service,Chicago,1,1,5,0,0,group_1,high_quality
1211,local_service,Los Angeles,0,0,4,1,0,group_0,standard_quality
1212,local_service,Chicago,1,1,6,0,0,group_1,high_quality
1213,local_service,Chicago,0,0,4,0,0,group_0,standard_quality
1214,local_service,Atlanta,0,1,4,1,0,group_1,standard_quality
1215,local_service,Chicago,0,1,5,0,0,group_1,standard_quality
1216,local_service,Los Angeles,0,0,3,0,0,group_0,standard_quality
1217,local_service,Los Angeles,0,1,5,0,0,group_1,standard_quality
1218,local_service,Chicago,1,0,3,1,0,group_0,high_quality
1219,local_service,Atlanta,1,0,4,1,0,group_0,high_quality
1220,local_service,Atlanta,0,1,7,1,0,group_1,standard_quality
1221,local_service,Atlanta,1,1,2,0,0,group_1,high_quality
1222,local_service,Atlanta,1,0,4,1,0,group_0,high_quality
1223,local_service,Boston,0,1,6,1,1,group_1,standard_quality
1224,local_service,Los Angeles,1,0,2,1,0,group_0,high_quality
1225,local_service,Chicago,0,0,6,1,0,group_0,standard_quality
1226,local_service,Boston,0,0,6,1,0,group_0,standard_quality
1227,local_service,Boston,1,1,7,1,0,group_1,high_quality
1228,local_service,Los Angeles,0,1,6,0,0,group_1,standard_quality
1229,local_service,Atlanta,1,1,6,1,1,group_1,high_quality
1230,local_service,Chicago,1,1,7,1,0,group_1,high_quality
1231,local_service,Chicago,0,0,3,0,0,group_0,standard_quality
1232,local_service,Boston,1,1,6,0,0,group_1,high_quality
1233,local_service,Boston,0,0,5,0,0,group_0,standard_quality
1234,local_service,Boston,1,0,5,0,0,group_0,high_quality
1235,local_service,Boston,1,1,6,1,0,group_1,high_quality
1236,local_service,Los Angeles,0,0,7,1,1,group_0,standard_quality
1237,local_service,Boston,1,1,2,1,0,group_1,high_quality
1238,local_service,Los Angeles,0,0,7,0,0,group_0,standard_quality
1239,local_service,Los Angeles,1,1,3,1,1,group_1,high_quality
1240,local_service,Chicago,0,1,7,1,0,group_1,standard_quality
1241,local_service,Boston,0,0,6,0,0,group_0,standard_quality
1242,local_service,Los Angeles,0,1,2,0,0,group_1,standard_quality
1243,local_service,Boston,0,1,6,0,1,group_1,standard_quality
1244,local_service,Atlanta,0,0,2,1,0,group_0,standard_quality
1245,local_service,Chicago,1,0,2,1,1,group_0,high_quality
1246,local_service,Boston,0,0,4,0,0,group_0,standard_quality
1247,local_service,Los Angeles,0,0,5,0,1,group_0,standard_quality
1248,local_service,Atlanta,0,0,5,0,0,group_0,standard_quality
1249,local_service,Atlanta,0,1,3,0,0,group_1,standard_quality
1250,local_service,Atlanta,0,1,7,0,0,group_1,standard_quality
1251,local_service,Boston,0,1,5,0,0,group_1,standard_quality
1252,local_service,Los Angeles,0,1,2,0,0,group_1,standard_quality
1253,local_service,Los Angeles,0,1,2,1,0,group_1,standard_quality
1254,local_service,Los Angeles,1,1,2,0,0,group_1,high_quality
1255,local_service,Atlanta,0,1,4,1,0,group_1,standard_quality
1256,local_service,Los Angeles,1,1,2,1,0,group_1,high_quality
1257,local_service,Chicago,1,1,6,0,0,group_1,high_quality
1258,local_service,Atlanta,0,1,2,0,0,group_1,standard_quality
1259,local_service,Los Angeles,0,1,3,0,0,group_1,standard_quality
1260,local_service,Los Angeles,1,1,7,1,1,group_1,high_quality
1261,local_service,Los Angeles,0,0,5,0,0,group_0,standard_quality
1262,local_service,Boston,0,1,2,0,1,group_1,standard_quality
1263,local_service,Los Angeles,0,1,5,0,0,group_1,standard_quality
1264,local_service,Atlanta,0,1,7,0,0,group_1,standard_quality
1265,local_service,Chicago,0,1,2,1,0,group_1,standard_quality
1266,local_service,Chicago,1,0,2,0,0,group_0,high_quality
1267,local_service,Chicago,1,0,5,1,0,group_0,high_quality
1268,local_service,Chicago,1,0,5,1,0,group_0,high_quality
1269,local_service,Boston,1,0,6,0,1,group_0,high_quality
1270,local_service,Atlanta,1,0,6,1,0,group_0,high_quality
1271,local_service,Atlanta,1,1,2,0,0,group_1,high_quality
1272,local_service,Boston,1,0,3,0,1,group_0,high_quality
1273,local_service,Los Angeles,1,0,6,1,0,group_0,high_quality
1274,local_service,Los Angeles,1,0,6,1,1,group_0,high_quality
1275,local_service,Chicago,0,1,2,1,0,group_1,standard_quality
1276,local_service,Atlanta,1,1,3,1,0,group_1,high_quality
1277,local_service,Atlanta,1,0,2,1,0,group_0,high_quality
1278,local_service,Los Angeles,0,1,7,0,0,group_1,standard_quality
1279,local_service,Chicago,0,0,4,1,0,group_0,standard_quality
1280,local_service,Los Angeles,0,1,3,1,1,group_1,standard_quality
1281,local_service,Atlanta,0,0,3,1,0,group_0,standard_quality
1282,local_service,Atlanta,0,0,5,0,0,group_0,standard_quality
1283,local_service,Los Angeles,0,1,7,1,0,group_1,standard_quality
1284,local_service,Los Angeles,0,0,6,1,0,group_0,standard_quality
1285,local_service,Chicago,1,0,5,0,0,group_0,high_quality
1286,local_service,Los Angeles,1,1,3,1,0,group_1,high_quality
1287,local_service,Los Angeles,1,1,4,1,0,group_1,high_quality
1288,local_service,Los Angeles,1,0,2,1,0,group_0,high_quality
1289,local_service,Boston,1,1,5,1,1,group_1,high_quality
1290,local_service,Los Angeles,0,0,6,1,0,group_0,standard_quality
1291,local_service,Chicago,0,1,4,0,1,group_1,standard_quality
1292,local_service,Los Angeles,1,0,2,0,1,group_0,high_quality
1293,local_service,Chicago,0,0,3,0,0,group_0,standard_quality
1294,local_service,Boston,1,1,4,0,0,group_1,high_quality
1295,local_service,Los Angeles,1,0,5,0,0,group_0,high_quality
1296,local_service,Los Angeles,1,0,6,1,1,group_0,high_quality
1297,local_service,Los Angeles,1,0,5,1,0,group_0,high_quality
1298,local_service,Atlanta,0,0,7,0,0,group_0,standard_quality
1299,local_service,Atlanta,0,0,6,1,1,group_0,standard_quality
1300,local_service,Los Angeles,1,0,2,1,0,group_0,high_quality
1301,local_service,Atlanta,0,1,7,1,0,group_1,standard_quality
1302,local_service,Los Angeles,0,0,4,1,0,group_0,standard_quality
1303,local_service,Boston,1,0,6,0,0,group_0,high_quality
1304,local_service,Boston,1,0,2,0,0,group_0,high_quality
1305,local_service,Los Angeles,0,0,7,0,0,group_0,standard_quality
1306,local_service,Boston,0,1,4,0,0,group_1,standard_quality
1307,local_service,Atlanta,1,1,4,1,0,group_1,high_quality
1308,local_service,Boston,1,0,5,0,0,group_0,high_quality
1309,local_service,Chicago,0,1,7,1,0,group_1,standard_quality
1310,local_service,Atlanta,1,0,3,1,0,group_0,high_quality
1311,local_service,Los Angeles,1,1,7,0,0,group_1,high_quality
