worker_i,worker_j,linked,predicted_link_probability,same_group,same_occupation,skill_distance,geo_distance,referral_opportunity
W014,W023,0,0.16800840089770366,1,0,0.6513,2,0.6365
W014,W024,1,0.2547674600663107,1,1,0.3679,3,0.6309
W014,W025,0,0.17044991496099662,1,0,0.3261,3,0.5481
W014,W026,0,0.09058892541904515,0,0,0.0467,2,0.5689
W014,W027,1,0.2703627401949908,1,1,0.4167,2,0.6066
W014,W028,0,0.18526394042380845,1,0,0.3447,2,0.5432
W014,W029,0,0.08416719119462644,0,0,0.169,2,0.6008
W014,W030,0,0.14747221810928032,1,0,0.8469,3,0.6336
W014,W031,0,0.1596236639236676,1,0,0.1104,4,0.5749
W014,W032,0,0.13923581258066944,0,0,0.1355,4,0.5523
W014,W033,0,0.09452043961066918,0,0,0.0339,2,0.528
W014,W034,0,0.1553093853102653,1,0,0.0218,5,0.4829
W014,W035,0,0.010922788373634433,0,0,0.616,6,0.6021
W014,W036,0,0.17496100799358189,0,1,0.3237,2,0.5701
W014,W037,0,0.1708475766148055,0,1,1.0026,1,0.556
W014,W038,0,0.06968461947375809,0,0,1.2528,1,0.5668
W014,W039,0,0.1585120841221969,1,0,0.4802,4,0.4604
W014,W040,0,0.24819267328455927,1,1,0.0918,4,0.6295
W014,W041,0,0.06041281908165765,0,0,0.6042,3,0.5525
W014,W042,1,0.18897530122939799,0,1,0.2706,1,0.5991
W014,W043,0,0.25218387538123305,1,1,0.9752,3,0.4516
W014,W044,0,0.23668404804572526,1,0,0.5397,3,0.6303
W014,W045,0,0.18214871308902816,0,1,0.3806,1,0.6399
W014,W046,0,0.17511173338179514,0,1,0.1191,2,0.6388
W014,W047,0,0.09926507341495673,0,0,0.4128,1,0.5151
W014,W048,0,0.14053776824143163,1,0,0.6816,4,0.5982
W014,W049,0,0.18864405033030993,1,0,0.7533,1,0.5358
W014,W050,0,0.14137446283144545,1,0,0.0784,5,0.624
W014,W051,0,0.1913209871036598,1,0,0.0763,2,0.5658
W014,W052,1,0.3325451919395553,1,1,0.5576,3,0.5883
W014,W053,0,0.17249075065492103,0,1,0.3085,2,0.6038
W014,W054,0,0.21502069441898516,1,0,0.5758,4,0.6953
W014,W055,0,0.20213234019425716,1,0,0.1888,1,0.5747
W014,W056,0,0.016053850468550405,0,0,0.4669,6,0.5943
W014,W057,1,0.1992827107850437,1,0,0.1131,1,0.6336
W014,W058,0,0.18957816891010032,1,0,1.0373,5,0.6574
W014,W059,1,0.12625678999417306,1,0,0.2579,6,0.5642
W014,W060,1,0.22384722675886404,1,0,0.0557,0,0.5425
W014,W061,0,0.178712629869067,0,1,0.1499,2,0.5867
W014,W062,0,0.09942874752921325,0,1,1.4187,5,0.5469
W014,W063,0,0.08703681315720761,0,0,0.0407,2,0.6119
W014,W064,0,0.1513343866252035,1,0,0.2743,4,0.614
W014,W065,0,0.23173326854623383,1,0,0.5689,3,0.6773
W014,W066,0,0.12350978862099297,0,0,0.0065,0,0.5478
W014,W067,0,0.10465585920373033,1,0,1.105,6,0.5215
W014,W068,1,0.38679140817227425,1,1,0.1089,0,0.6343
W014,W069,0,0.2154869262984314,1,1,1.1619,4,0.638
W014,W070,0,0.21716446872967368,1,0,0.1391,0,0.5908
W014,W071,0,0.13446002497567702,1,0,1.8565,2,0.6082
W014,W072,0,0.023447315573643206,0,0,0.3844,6,0.5375
W015,W016,0,0.088943410970525,0,0,1.2725,0,0.5103
W015,W017,0,0.21589364674796158,1,0,0.2865,0,0.5547
W015,W018,0,0.15362891268360404,0,1,0.143,4,0.5337
W015,W019,1,0.1795714169939958,1,0,0.8008,1,0.624
W015,W020,0,0.12414507171874725,0,1,0.2038,6,0.5081
W015,W021,0,0.21618575503611445,1,1,2.1835,7,0.6806
W015,W022,0,0.23697869277264866,1,0,0.8102,2,0.706
W015,W023,0,0.11763413657874501,1,0,1.3347,4,0.6373
W015,W024,0,0.1336231674667511,1,0,0.3155,5,0.6317
W015,W025,0,0.2323107726625016,1,1,0.3573,5,0.5489
W015,W026,0,0.04300489147134242,0,0,0.6367,4,0.5697
W015,W027,0,0.12722849050289053,1,0,1.1001,4,0.6075
W015,W028,0,0.15548480263529743,1,0,0.3387,4,0.544
W015,W029,0,0.03379292687566782,0,0,0.8524,4,0.6016
W015,W030,0,0.09709795379032175,1,0,1.5303,5,0.6344
W015,W031,1,0.10924939960470899,1,0,0.7938,6,0.5757
W015,W032,0,0.09695739869651106,0,0,0.5479,6,0.5531
W015,W033,0,0.13892293940037606,0,1,0.6495,4,0.5288
W015,W034,0,0.10622894924519898,1,0,0.6616,7,0.4838
W015,W035,0,0.05329983185529904,0,1,1.2994,8,0.6029
W015,W036,0,0.05117585495698782,0,0,0.3597,4,0.5709
W015,W037,0,0.09844273084341722,0,0,0.3192,1,0.5568
W015,W038,0,0.11206166295542268,0,1,1.9362,3,0.5676
W015,W039,1,0.1368287967684862,1,0,0.2032,6,0.4612
W015,W040,0,0.10506710116497739,1,0,0.7752,6,0.6303
W015,W041,0,0.1027811849908039,0,1,1.2876,5,0.5534
W015,W042,1,0.0458497291098161,0,0,0.954,3,0.5999
W015,W043,0,0.14989006848041508,1,0,0.2918,5,0.4524
W015,W044,0,0.2185557651264841,1,0,0.1437,5,0.6311
W015,W045,0,0.06891210209887594,0,0,1.064,1,0.6407
W015,W046,0,0.03909346735600273,0,0,0.5643,4,0.6397
W015,W047,0,0.07355477263463686,0,0,0.2706,3,0.5159
W015,W048,0,0.09016350392247297,1,0,1.365,6,0.599
W015,W049,0,0.20899051235954483,1,0,0.0699,1,0.5366
W015,W050,0,0.09568443964967017,1,0,0.605,7,0.6248
W015,W051,1,0.2382568009777618,1,1,0.6071,4,0.5666
W015,W052,0,0.2227350899487161,1,0,0.1258,5,0.5891
W015,W053,0,0.10756667310460175,0,0,0.3749,0,0.6047
W015,W054,1,0.16464643010002658,1,0,1.2592,6,0.6961
W015,W055,0,0.19291877686461045,1,0,0.4946,1,0.5756
W015,W056,0,0.01,0,0,1.1503,8,0.5951
W015,W057,1,0.24165975426670835,1,1,0.7965,3,0.6344
W015,W058,1,0.2727783000380104,1,1,0.3539,7,0.6583
W015,W059,0,0.09129152808949483,1,0,0.4255,8,0.565
W015,W060,0,0.17346428486738708,1,0,0.7391,2,0.5434
W015,W061,1,0.1043125236917416,0,0,0.5335,0,0.5876
W015,W062,1,0.01,0,0,0.7353,7,0.5477
W015,W063,0,0.036662548838249015,0,0,0.7241,4,0.6127
W015,W064,0,0.10096012230624486,1,0,0.9577,6,0.6148
W015,W065,0,0.18135900422727524,1,0,1.2523,5,0.6781
W015,W066,1,0.07351520855849164,0,0,0.6769,2,0.5487
W015,W067,1,0.18786466790415884,1,1,0.4216,8,0.5223
W015,W068,0,0.24365715848017397,1,0,0.7923,2,0.6352
W015,W069,0,0.07236135417884958,1,0,1.8453,6,0.6388
W015,W070,1,0.1750924699782758,1,0,0.5443,2,0.5917
W015,W071,0,0.08407708308420002,1,0,2.5399,4,0.6091
W015,W072,0,0.01,0,0,1.0678,8,0.5384
W016,W017,0,0.10434023534589469,0,0,0.986,0,0.4315
W016,W018,0,0.13490105291341184,1,0,1.4155,4,0.4105
W016,W019,0,0.09874638845995683,0,0,0.4717,1,0.5008
W016,W020,1,0.10541721194855505,1,0,1.4763,6,0.3849
W016,W021,1,0.07078386031782896,0,0,0.911,7,0.5575
W016,W022,0,0.15670661761876375,0,0,0.4623,2,0.5829
W016,W023,1,0.06498354966108273,0,0,0.0622,4,0.5142
W016,W024,0,0.11654507752975739,0,1,0.957,5,0.5086
W016,W025,0,0.03223620999696174,0,0,0.9152,5,0.4257
W016,W026,1,0.15506119677676306,1,0,0.6358,4,0.4466
W016,W027,0,0.15703733829446165,0,1,0.1724,4,0.4843
W016,W028,1,0.04704155788725512,0,0,0.9338,4,0.4209
W016,W029,0,0.15874554767822993,1,0,0.4201,4,0.4784
W016,W030,0,0.04445604444517786,0,0,0.2578,5,0.5112
W016,W031,0,0.027997457682331677,0,0,0.4787,6,0.4526
W016,W032,0,0.2037167615109057,1,0,0.7246,6,0.4299
W016,W033,1,0.15900138854090548,1,0,0.623,4,0.4056
W016,W034,0,0.017078325201193626,0,0,0.6109,7,0.3607
W016,W035,0,0.11059259103128474,1,0,0.0269,8,0.4798
W016,W036,1,0.23943327935129985,1,1,0.9128,4,0.4478
W016,W037,1,0.2652088091019531,1,1,1.5917,1,0.4337
W016,W038,0,0.16935442213140842,1,0,0.6637,3,0.4445
W016,W039,0,0.0202897015856436,0,0,1.0693,6,0.3381
W016,W040,0,0.11545515473261606,0,1,0.4973,6,0.5072
W016,W041,0,0.1600739441667896,1,0,0.0151,5,0.4303
W016,W042,0,0.269615374267241,1,1,0.3185,3,0.4768
W016,W043,0,0.11397017041719813,0,1,1.5643,5,0.3292
W016,W044,0,0.09846166550917199,0,0,1.1288,5,0.508
W016,W045,0,0.29925870193456117,1,1,0.2085,1,0.5175
W016,W046,0,0.23958400473951302,1,1,0.7082,4,0.5165
W016,W047,1,0.16373734477267463,1,0,1.0019,3,0.3928
W016,W048,0,0.03751291700481074,0,0,0.0925,6,0.4759
W016,W049,1,0.08031062892318627,0,0,1.3424,1,0.4135
W016,W050,0,0.01,0,0,0.6675,7,0.5017
W016,W051,0,0.053098604567106494,0,0,0.6654,4,0.4435
W016,W052,0,0.19432280940300198,0,1,1.1467,5,0.466
W016,W053,0,0.2967409442714982,1,1,0.8976,0,0.4815
W016,W054,0,0.1112011951323064,0,0,0.0133,6,0.573
W016,W055,0,0.09379891878713353,0,0,0.7779,1,0.4524
W016,W056,0,0.10842245074145834,1,0,0.1222,8,0.472
W016,W057,0,0.06782650164518528,0,0,0.476,3,0.5112
W016,W058,0,0.05135578637354704,0,0,1.6264,7,0.5351
W016,W059,0,0.01,0,0,0.847,8,0.4418
W016,W060,0,0.08894412878424536,0,0,0.5334,2,0.4203
W016,W061,0,0.3029628234856442,1,1,0.739,0,0.4644
W016,W062,0,0.16390101888693118,1,1,2.0078,7,0.4246
W016,W063,0,0.15394082704405007,1,0,0.5484,4,0.4896
W016,W064,1,0.02950087327142301,0,0,0.3148,6,0.4917
W016,W065,0,0.12750150824110404,0,0,0.0202,5,0.555
W016,W066,0,0.18798205997871095,1,0,0.5956,2,0.4255
W016,W067,0,0.01,0,0,1.6941,8,0.3992
W016,W068,0,0.2550669023978871,0,1,0.4802,2,0.5121
W016,W069,0,0.11246207506181055,0,1,0.5728,6,0.5157
W016,W070,0,0.07894208619312039,0,0,0.7282,2,0.4685
W016,W071,0,0.031435173739056126,0,0,1.2674,4,0.4859
W016,W072,0,0.11087803044472634,1,0,0.2047,8,0.4153
W017,W018,0,0.059156634796577234,0,0,0.4295,4,0.4549
W017,W019,1,0.28771954916998876,1,1,0.5143,1,0.5452
W017,W020,0,0.02967279383172044,0,0,0.4903,6,0.4293
W017,W021,0,0.13883127161086092,1,0,1.897,7,0.6018
W017,W022,1,0.25237551714801837,1,0,0.5237,2,0.6272
W017,W023,0,0.22578226875473797,1,1,1.0482,4,0.5585
W017,W024,0,0.14901999184212084,1,0,0.029,5,0.5529
W017,W025,0,0.15495628923724805,1,0,0.0708,5,0.4701
W017,W026,0,0.15115302364733535,0,1,0.3502,4,0.4909
W017,W027,0,0.14262531487826025,1,0,0.8136,4,0.5287
W017,W028,0,0.26363293481129035,1,1,0.0522,4,0.4652
W017,W029,0,0.04918975125103754,0,0,0.5659,4,0.5228
W017,W030,0,0.11249477816569145,1,0,1.2438,5,0.5556
W017,W031,0,0.21739753178070195,1,1,0.5073,6,0.4969
W017,W032,0,0.20510553087250402,0,1,0.2614,6,0.4743
W017,W033,0,0.06156845597512255,0,0,0.363,4,0.45
W017,W034,0,0.12162577362056864,1,0,0.3751,7,0.405
W017,W035,0,0.01,0,0,1.0129,8,0.5242
W017,W036,1,0.06657267933235751,0,0,0.0732,4,0.4921
W017,W037,0,0.09672176075701362,0,0,0.6057,1,0.478
W017,W038,0,0.034707179530169156,0,0,1.6497,3,0.4888
W017,W039,0,0.1472486149355986,1,0,0.0833,6,0.3824
W017,W040,0,0.1204639255403471,1,0,0.4887,6,0.5515
W017,W041,0,0.025426701565550377,0,0,1.0011,5,0.4746
W017,W042,0,0.06123787591266744,0,0,0.6675,3,0.5212
W017,W043,0,0.1481690983940115,1,0,0.5783,5,0.3736
W017,W044,1,0.3181632090872318,1,1,0.1428,5,0.5524
W017,W045,0,0.08430892647424566,0,0,0.7775,1,0.5619
W017,W046,0,0.05449029173137243,0,0,0.2778,4,0.5609
W017,W047,0,0.1807529120289816,0,1,0.0159,3,0.4371
W017,W048,0,0.10556032829784269,1,0,1.0785,6,0.5202
W017,W049,0,0.30002085007376456,1,1,0.3564,1,0.4578
W017,W050,0,0.20383257182566308,1,1,0.3185,7,0.546
W017,W051,0,0.16089363997998982,1,0,0.3206,4,0.4879
W017,W052,0,0.22853041495233378,1,0,0.1607,5,0.5103
W017,W053,0,0.12296349747997144,0,0,0.0884,0,0.5259
W017,W054,0,0.2727945622760195,1,1,0.9727,6,0.6173
W017,W055,0,0.20832427881249857,1,0,0.2081,1,0.4967
W017,W056,0,0.01,0,0,0.8638,8,0.5163
W017,W057,0,0.16430527084145483,1,0,0.51,3,0.5556
W017,W058,0,0.17830602215098365,1,0,0.6404,7,0.5795
W017,W059,0,0.1994396602654878,1,1,0.139,8,0.4862
W017,W060,0,0.28161241704338,1,1,0.4526,2,0.4646
W017,W061,0,0.1197093480671113,0,0,0.247,0,0.5088
W017,W062,0,0.01,0,0,1.0218,7,0.4689
W017,W063,0,0.14481068101424194,0,1,0.4376,4,0.5339
W017,W064,0,0.11635694668161457,1,0,0.6712,6,0.536
W017,W065,1,0.2895071364032682,1,1,0.9658,5,0.5993
W017,W066,0,0.08891203293386137,0,0,0.3904,2,0.4699
W017,W067,0,0.09339239001713201,1,0,0.7081,8,0.4435
W017,W068,0,0.2590539828555437,1,0,0.5058,2,0.5564
W017,W069,0,0.08775817855421925,1,0,1.5588,6,0.56
W017,W070,0,0.2832406021542688,1,1,0.2578,2,0.5129
W017,W071,0,0.09947390745956972,1,0,2.2534,4,0.5303
W017,W072,0,0.01,0,0,0.7813,8,0.4596
W018,W019,0,0.05272336617204107,0,0,0.9438,3,0.5242
W018,W020,1,0.29820251841681716,1,1,0.0608,2,0.4083
W018,W021,1,0.17900458760244867,0,1,2.3265,3,0.5808
W018,W022,0,0.14001960308012357,0,0,0.9532,2,0.6062
W018,W023,0,0.0804529691450792,0,0,1.4777,0,0.5375
W018,W024,0,0.09644200003308528,0,0,0.4585,1,0.5319
W018,W025,0,0.19512960522883582,0,1,0.5003,1,0.4491
W018,W026,0,0.20851837793194783,1,0,0.7797,0,0.4699
W018,W027,0,0.09004732306922472,0,0,1.2431,0,0.5077
W018,W028,0,0.11829495762911324,0,0,0.4817,0,0.4443
W018,W029,1,0.19930641333627325,1,0,0.9954,0,0.5018
W018,W030,0,0.05991678635665594,0,0,1.6733,1,0.5346
W018,W031,0,0.07206823217104319,0,0,0.9368,2,0.4759
W018,W032,0,0.2624708851571165,1,0,0.6909,2,0.4533
W018,W033,0,0.3044364258609815,1,1,0.7925,0,0.429
W018,W034,0,0.06904778181153316,0,0,0.8046,3,0.384
W018,W035,0,0.21881331831590448,1,1,1.4424,4,0.5031
W018,W036,1,0.21668934141759322,1,0,0.5027,0,0.4711
W018,W037,1,0.18282461658067978,1,0,0.1762,3,0.4571
W018,W038,0,0.24768618828659847,1,1,2.0792,1,0.4678
W018,W039,0,0.0996476293348204,0,0,0.3462,2,0.3614
W018,W040,0,0.06788593373131159,0,0,0.9182,2,0.5305
W018,W041,0,0.2682946714514093,1,1,1.4306,1,0.4536
W018,W042,0,0.18147425444099188,1,0,1.097,1,0.5001
W018,W043,0,0.12125286128421375,0,0,0.1488,1,0.3526
W018,W044,0,0.18137459769281825,0,0,0.2867,1,0.5313
W018,W045,0,0.1447587051711924,1,0,1.207,3,0.5409
W018,W046,0,0.20460695381660812,1,0,0.7073,0,0.5399
W018,W047,0,0.20917062039329426,1,0,0.4136,1,0.4162
W018,W048,0,0.052982336488807194,0,0,1.508,2,0.4992
W018,W049,0,0.08631016732590226,0,0,0.0731,3,0.4369
W018,W050,0,0.05849459464348596,0,0,0.748,3,0.5251
W018,W051,0,0.20107563354409597,0,1,0.7501,0,0.4668
W018,W052,0,0.1855539225150503,0,0,0.2688,1,0.4893
W018,W053,0,0.15352431504748862,1,0,0.5179,4,0.5049
W018,W054,0,0.12746526266636074,0,0,1.4022,2,0.5963
W018,W055,0,0.06607072604265575,0,0,0.6376,3,0.4758
W018,W056,1,0.13119307261019716,1,0,1.2933,4,0.4953
W018,W057,0,0.1745896257036129,0,1,0.9395,1,0.5346
W018,W058,1,0.2441410928418091,0,1,0.2109,3,0.5585
W018,W059,0,0.054110360655829005,0,0,0.5685,4,0.4652
W018,W060,0,0.07650519517486197,0,0,0.8821,2,0.4436
W018,W061,0,0.15027016563462844,1,0,0.6765,4,0.4878
W018,W062,0,0.17118370975394678,1,0,0.5923,3,0.448
W018,W063,0,0.20216735772633604,1,0,0.8671,0,0.513
W018,W064,0,0.06377027730006068,0,0,1.1007,2,0.5151
W018,W065,0,0.14417783679360943,0,0,1.3953,1,0.5783
W018,W066,0,0.17925077276023776,1,0,0.8199,2,0.4489
W018,W067,0,0.15922746070795754,0,1,0.2786,4,0.4225
W018,W068,0,0.14669806878764893,0,0,0.9353,2,0.5354
W018,W069,0,0.03517150917266537,0,0,1.9883,2,0.5391
W018,W070,0,0.07813338028575068,0,0,0.6873,2,0.4919
W018,W071,0,0.046895915650534206,0,0,2.6829,0,0.5093
W018,W072,0,0.1385778601427716,1,0,1.2108,4,0.4386
W019,W020,0,0.023248202779702666,0,0,1.0046,5,0.4985
W019,W021,0,0.16313506342687106,1,0,1.3827,6,0.671
W019,W022,0,0.2766706313915101,1,0,0.0094,1,0.6965
W019,W023,0,0.25007738299822974,1,1,0.5339,3,0.6278
W019,W024,0,0.1443280920270714,1,0,0.4853,4,0.6221
W019,W025,1,0.1527618547223806,1,0,0.4435,4,0.5393
W019,W026,0,0.1656521729810523,0,1,0.1641,3,0.5601
W019,W027,0,0.16692910669427033,1,0,0.2993,3,0.5979
W019,W028,1,0.26031851041329723,1,1,0.4621,3,0.5345
W019,W029,0,0.07349354306704765,0,0,0.0516,3,0.592
W019,W030,1,0.1367985699817016,1,0,0.7295,4,0.6248
W019,W031,0,0.24128308778089214,1,1,0.007,5,0.5661
W019,W032,0,0.21429906014267658,0,1,0.2529,5,0.5435
W019,W033,0,0.07683237937205312,0,0,0.1513,3,0.5192
W019,W034,0,0.13761264749913085,1,0,0.1392,6,0.4742
W019,W035,1,0.01,0,0,0.4986,7,0.5934
W019,W036,0,0.06451296238182418,0,0,0.4411,3,0.5614
W019,W037,0,0.09028849213247746,0,0,1.12,0,0.5473
W019,W038,0,0.05901097134617928,0,0,1.1354,2,0.558
W019,W039,1,0.14081534631106246,1,0,0.5976,5,0.4517
W019,W040,1,0.14322949165741164,1,0,0.0256,5,0.6208
W019,W041,0,0.04973049338156049,0,0,0.4868,4,0.5438
W019,W042,0,0.08554166772867758,0,0,0.1532,2,0.5904
W019,W043,0,0.1417445073419937,1,0,1.0926,4,0.4428
W019,W044,0,0.3117386180352141,1,1,0.6571,4,0.6216
W019,W045,0,0.10861271829025577,0,0,0.2632,0,0.6311
W019,W046,0,0.06466368777003742,0,0,0.2365,3,0.6301
W019,W047,0,0.1743196434044455,0,1,0.5302,2,0.5064
W019,W048,0,0.12985544254133446,1,0,0.5642,5,0.5895
W019,W049,1,0.29358758144922836,1,1,0.8707,0,0.5271
W019,W050,0,0.21642903282093423,1,1,0.1958,6,0.6153
W019,W051,1,0.17362424929252535,1,0,0.1937,3,0.5571
W019,W052,0,0.22209714632779762,1,0,0.675,4,0.5796
W019,W053,0,0.091931666172593,0,0,0.4259,1,0.5951
W019,W054,0,0.2970983540920296,1,1,0.4584,5,0.6865
W019,W055,0,0.21432456351255236,1,0,0.3062,0,0.566
W019,W056,0,0.01,0,0,0.3495,7,0.5856
W019,W057,0,0.18835214637060413,1,0,0.0043,2,0.6248
W019,W058,0,0.17188143109896586,1,0,1.1547,6,0.6487
W019,W059,0,0.20132003755618022,1,1,0.3753,7,0.5554
W019,W060,0,0.30222975888280584,1,1,0.0617,1,0.5338
W019,W061,1,0.09815354538673896,0,0,0.2673,1,0.578
W019,W062,0,0.01,0,0,1.5361,6,0.5382
W019,W063,0,0.16452312567582095,0,1,0.0767,3,0.6032
W019,W064,0,0.14065206092510632,1,0,0.1569,5,0.6053
W019,W065,0,0.3138109282192783,1,1,0.4515,4,0.6685
W019,W066,0,0.10580437323734017,0,0,0.1239,1,0.5392
W019,W067,0,0.08695912139259585,1,0,1.2224,7,0.5128
W019,W068,0,0.2828412393226827,1,0,0.0085,1,0.6257
W019,W069,0,0.11205329279771103,1,0,1.0445,5,0.6293
W019,W070,1,0.2922190387191625,1,1,0.2565,1,0.5821
W019,W071,0,0.12376902170306148,1,0,1.7391,3,0.5996
W019,W072,0,0.012756312301027651,0,0,0.267,7,0.5289
W020,W021,0,0.20929866889645116,0,1,2.3873,1,0.5552
W020,W022,0,0.11053576211526676,0,0,1.014,4,0.5806
W020,W023,0,0.050969128180222395,0,0,1.5385,2,0.5119
W020,W024,0,0.09685579777017651,0,0,0.5193,1,0.5062
W020,W025,0,0.19554340296592704,0,1,0.5611,1,0.4234
W020,W026,0,0.17903453696709104,1,0,0.8405,2,0.4443
W020,W027,0,0.060572159676886304,0,0,1.3039,2,0.482
W020,W028,0,0.08881979423677486,0,0,0.5425,2,0.4186
W020,W029,0,0.16983124994393484,1,0,1.0562,2,0.4761
W020,W030,0,0.06032190652122878,0,0,1.7341,1,0.509
W020,W031,0,0.10236231346504567,0,0,0.9976,0,0.4503
W020,W032,0,0.29277364402363737,1,0,0.7517,0,0.4276
W020,W033,0,0.27496126246864305,1,1,0.8533,2,0.4033
W020,W034,0,0.09934186310553567,0,0,0.8654,1,0.3584
W020,W035,1,0.24910739960990697,1,1,1.5032,2,0.4775
W020,W036,0,0.18720550045273646,1,0,0.5635,2,0.4455
W020,W037,0,0.15698212998860603,1,0,0.1154,5,0.4314
W020,W038,0,0.21820234732174168,1,1,2.14,3,0.4422
W020,W039,0,0.12994171062882287,0,0,0.407,0,0.3358
W020,W040,0,0.0981800150253141,0,0,0.979,0,0.5049
W020,W041,1,0.26870846918850055,1,1,1.4914,1,0.4279
W020,W042,0,0.1519904134761351,1,0,1.1578,3,0.4745
W020,W043,1,0.1252993358215696,0,0,0.088,1,0.3269
W020,W044,1,0.1817797178573911,0,0,0.3475,1,0.5057
W020,W045,0,0.11528354177885404,1,0,1.2678,5,0.5152
W020,W046,0,0.1751317904242697,1,0,0.7681,2,0.5142
W020,W047,0,0.17969545700095585,1,0,0.4744,3,0.3905
W020,W048,0,0.08327641778280967,0,0,1.5688,0,0.4736
W020,W049,0,0.05683500393356388,0,0,0.1339,5,0.4112
W020,W050,1,0.08879735351000684,0,0,0.8088,1,0.4994
W020,W051,0,0.17159179257923915,0,1,0.8109,2,0.4412
W020,W052,1,0.18595904267962313,0,0,0.3296,1,0.4637
W020,W053,1,0.12404915165515015,1,0,0.5787,6,0.4792
W020,W054,0,0.1577680215328816,0,0,1.463,0,0.5706
W020,W055,1,0.03659556265031735,0,0,0.6984,5,0.4501
W020,W056,0,0.16148715390419968,1,0,1.3541,2,0.4697
W020,W057,0,0.1451057847387561,0,1,1.0003,3,0.509
W020,W058,0,0.27807652850859466,0,1,0.1501,1,0.5328
W020,W059,0,0.0844131195223499,0,0,0.6293,2,0.4395
W020,W060,0,0.04703003178252355,0,0,0.9429,4,0.4179
W020,W061,0,0.12079500224229005,1,0,0.7373,6,0.4621
W020,W062,0,0.20511914542073234,1,0,0.5315,1,0.4223
W020,W063,0,0.17269219433399763,1,0,0.9279,2,0.4873
W020,W064,0,0.09407303616658154,0,0,1.1615,0,0.4894
W020,W065,0,0.14459163453070067,0,0,1.4561,1,0.5526
W020,W066,0,0.14976693179538098,1,0,0.8807,4,0.4233
W020,W067,0,0.19315421880222464,0,1,0.2178,2,0.3969
W020,W068,0,0.11721422782279212,0,0,0.9961,4,0.5098
W020,W069,1,0.06547426803918624,0,0,2.0491,0,0.5134
W020,W070,0,0.048658216893412265,0,0,0.7481,4,0.4662
W020,W071,0,0.01741207468567742,0,0,2.7437,2,0.4837
W020,W072,0,0.16887194143677406,1,0,1.2716,2,0.413
W021,W022,1,0.17123607243033256,1,0,1.3733,5,0.7531
W021,W023,0,0.22274675440719613,1,0,0.8488,3,0.6845
W021,W024,0,0.20773828921376694,1,0,1.868,2,0.6788
W021,W025,0,0.3089233597096995,1,1,1.8262,2,0.596
W021,W026,1,0.10642210123769504,0,0,1.5468,3,0.6168
W021,W027,0,0.2183415888490416,1,0,1.0834,3,0.6545
W021,W028,0,0.20108843866993995,1,0,1.8448,3,0.5912
W021,W029,0,0.11009777456664346,0,0,1.3311,3,0.6487
W021,W030,0,0.24379491397420383,1,0,0.6532,2,0.6815
W021,W031,0,0.2418309382963941,1,0,1.3897,1,0.6228
W021,W032,0,0.1350987293734035,0,0,1.6356,1,0.6002
W021,W033,1,0.20310492322994228,0,1,1.534,3,0.5759
W021,W034,0,0.26080076694468574,1,0,1.5219,0,0.5309
W021,W035,0,0.24597022960083287,0,1,0.8841,1,0.6501
W021,W036,0,0.09804287601160852,0,0,1.8238,3,0.618
W021,W037,0,0.034151522373972905,0,0,2.5027,6,0.6039
W021,W038,0,0.22323240340063322,0,1,0.2473,4,0.6147
W021,W039,0,0.23412318219970604,1,0,1.9803,1,0.5083
W021,W040,1,0.23653732754605528,1,0,1.4083,1,0.6774
W021,W041,0,0.23497731196047175,0,1,0.8959,2,0.6005
W021,W042,0,0.09832733222560174,0,0,1.2295,4,0.6471
W021,W043,0,0.20515470452868934,1,0,2.4753,2,0.4995
W021,W044,1,0.2026493261365113,1,0,2.0398,2,0.6783
W021,W045,0,0.06819273763406258,0,0,1.1195,6,0.6878
W021,W046,0,0.09819360139982176,0,0,1.6192,3,0.6867
W021,W047,0,0.08520061053165859,0,0,1.9129,4,0.5631
W021,W048,1,0.2568644076125469,1,0,0.8185,1,0.6462
W021,W049,0,0.14469930389010055,1,0,2.2534,6,0.5837
W021,W050,0,0.2468658444658659,1,0,1.5785,0,0.672
W021,W051,0,0.29989679315041456,1,1,1.5764,3,0.6138
W021,W052,0,0.20576783980223642,1,0,2.0577,2,0.6362
W021,W053,0,0.03578601884157004,0,0,1.8086,7,0.6518
W021,W054,0,0.24528649446159378,1,0,0.9243,1,0.7432
W021,W055,0,0.15818759375404776,1,0,1.6889,6,0.6226
W021,W056,0,0.14945023859067927,0,0,1.0332,1,0.6422
W021,W057,1,0.28473572909906364,1,1,1.387,4,0.6815
W021,W058,1,0.3080726770603689,1,1,2.5374,0,0.7054
W021,W059,0,0.23175684920111186,1,0,1.758,1,0.6121
W021,W060,0,0.18322176488058925,1,0,1.4444,5,0.5905
W021,W061,0,0.042016575628234354,0,0,1.65,7,0.6346
W021,W062,0,0.11217749893552885,0,0,2.9188,0,0.5948
W021,W063,0,0.10529305393246366,0,0,1.4594,3,0.6599
W021,W064,0,0.24332567631296712,1,0,1.2258,1,0.662
W021,W065,0,0.23169784644096172,1,0,0.9312,2,0.7252
W021,W066,0,0.07955636460826523,0,0,1.5066,5,0.5958
W021,W067,1,0.30289854863877397,1,1,2.6051,1,0.5695
W021,W068,0,0.1768450494088326,1,0,1.3912,5,0.6823
W021,W069,0,0.2677592096315402,1,0,0.3382,1,0.686
W021,W070,0,0.1732197222894643,1,0,1.6392,5,0.6387
W021,W071,1,0.23991245855202178,1,0,0.3564,3,0.6562
