person_id,period,age,schooling_years,experience_years,tuition,wage_offer,choose_school,work,observed_wage,synthetic_ability,true_school_probability
1163,4,22,14.0,1.0,5907.11,27236.3,0,1,27709.43,-0.49156,0.26935
1164,4,22,10.0,4.0,5919.39,20814.7,0,1,19776.27,-2.75893,0.21566
1165,4,22,12.0,4.0,6067.87,39170.37,0,1,39203.82,0.29356,0.31217
1166,4,22,13.0,1.0,5274.59,33765.99,0,1,33568.83,0.88078,0.51091
1167,4,22,14.0,0.0,4758.81,34024.26,1,0,,0.11192,0.40951
1168,4,22,14.0,3.0,5740.59,40159.08,0,1,39645.52,0.01574,0.20378
1169,4,22,14.0,2.0,6108.76,25473.45,0,1,25731.14,-1.0104,0.18271
1170,4,22,15.0,0.0,5021.17,49457.55,1,0,,1.94183,0.48131
1171,4,22,13.0,1.0,6076.22,28266.93,0,1,28770.44,-0.42015,0.34455
1172,4,22,13.0,1.0,5187.81,28726.95,0,1,28447.73,1.06809,0.55179
1173,4,22,12.0,5.0,6119.66,33686.28,0,1,35483.54,0.08768,0.25516
1174,4,22,15.0,1.0,6313.57,37357.07,0,1,36957.28,-0.23937,0.19414
1175,4,22,13.0,3.0,6254.06,31170.65,0,1,30360.96,0.6114,0.33376
1176,4,22,13.0,3.0,5570.43,30795.41,1,0,,-0.10937,0.28428
1177,4,22,13.0,3.0,6528.32,28036.77,0,1,27110.36,-0.25714,0.24705
1178,4,22,14.0,0.0,6085.28,35322.42,0,1,37270.02,0.01808,0.34551
1179,4,22,13.0,2.0,6392.71,33861.05,0,1,33786.88,0.49384,0.36306
1180,4,22,14.0,2.0,6195.56,43157.82,0,1,43012.93,1.05491,0.32457
1181,4,22,13.0,4.0,6006.96,39233.23,1,0,,0.20655,0.23455
1182,4,22,13.0,1.0,6473.62,26993.53,0,1,26413.13,0.16259,0.39851
1183,4,22,13.0,2.0,5153.25,35667.22,0,1,34520.83,0.4474,0.39945
1184,4,22,15.0,1.0,6172.21,29048.59,0,1,27736.9,-0.10677,0.22489
1185,4,22,12.0,3.0,6037.67,26596.12,1,0,,-0.23752,0.34317
1186,4,22,14.0,2.0,6053.13,28208.12,0,1,29032.4,-0.94783,0.18363
1187,4,22,14.0,2.0,6083.12,37324.63,1,0,,0.11796,0.25076
1188,4,22,15.0,0.0,5150.82,33380.64,1,0,,0.16319,0.31944
1189,4,22,13.0,3.0,6186.2,34488.03,0,1,34371.91,-0.97547,0.18514
1190,4,22,13.0,1.0,5843.38,20186.19,1,0,,-1.44614,0.26868
1191,4,22,14.0,2.0,4903.73,31626.46,0,1,32412.56,-0.97949,0.20355
1192,4,22,14.0,1.0,5932.45,32807.92,0,1,32593.06,0.63255,0.37069
1193,4,22,13.0,3.0,6354.12,35762.01,0,1,35504.33,-0.0864,0.25025
1194,4,22,13.0,2.0,6112.85,31083.86,1,0,,-1.17604,0.2166
1195,4,22,13.0,2.0,4457.9,23572.89,0,1,25452.96,-2.17364,0.19631
1196,4,22,12.0,5.0,6777.8,35488.16,0,1,35999.9,-0.79443,0.16498
1197,4,22,14.0,1.0,4642.15,38826.5,1,0,,1.60729,0.5182
1198,4,22,13.0,1.0,4714.15,27435.9,0,1,29265.77,-0.64087,0.37259
1199,4,22,14.0,2.0,6075.53,52275.07,0,1,52710.11,1.81645,0.38758
1200,4,22,13.0,1.0,5853.87,20054.68,0,1,20284.28,-2.35604,0.19183
1,5,23,15.0,1.0,6424.91,41342.97,0,1,43030.67,1.24521,0.3151
2,5,23,15.0,2.0,6349.27,31662.88,0,1,32790.23,0.00083,0.18461
3,5,23,14.0,2.0,6527.54,38881.6,0,1,39662.19,0.52516,0.27113
4,5,23,15.0,2.0,6112.6,41656.31,0,1,40821.49,0.82053,0.23613
5,5,23,13.0,2.0,6224.81,43804.72,1,0,,2.76201,0.60686
6,5,23,14.0,3.0,5486.97,39560.52,0,1,40156.48,0.9175,0.29271
7,5,23,14.0,3.0,6145.6,38137.34,0,1,38669.67,0.63472,0.24857
8,5,23,15.0,2.0,5145.33,35823.31,0,1,34380.6,-0.71092,0.15652
9,5,23,13.0,4.0,6196.38,35758.08,0,1,36254.65,0.4419,0.25761
10,5,23,14.0,2.0,6839.96,34550.81,0,1,35865.45,0.23275,0.24466
11,5,23,13.0,4.0,6395.25,33991.09,0,1,35041.92,0.30149,0.24298
12,5,23,14.0,3.0,6350.36,31271.76,0,1,31330.48,-0.75187,0.15159
13,5,23,13.0,2.0,6064.61,34999.4,0,1,35317.61,0.45578,0.36783
14,5,23,14.0,3.0,6378.72,40854.64,0,1,39895.25,-0.25196,0.16773
15,5,23,14.0,4.0,5234.04,34460.88,0,1,33859.0,0.14368,0.19909
16,5,23,15.0,1.0,6401.2,37770.15,0,1,36980.13,0.87528,0.28755
17,5,23,13.0,3.0,5582.88,39412.87,0,1,38826.06,1.03356,0.38223
18,5,23,15.0,2.0,5521.21,40534.49,0,1,40352.24,1.31926,0.30437
19,5,23,14.0,3.0,6485.04,49340.71,0,1,50899.05,1.89483,0.33399
20,5,23,14.0,3.0,6650.77,36009.86,0,1,36728.69,-0.26377,0.16898
21,5,23,15.0,3.0,5265.6,29271.61,0,1,27826.34,-0.62598,0.13893
22,5,23,14.0,1.0,5411.76,35812.49,0,1,36047.02,0.77537,0.39808
23,5,23,15.0,1.0,5230.21,33353.4,0,1,33549.34,1.18574,0.37334
24,5,23,14.0,2.0,6556.91,29790.94,0,1,30117.69,0.12097,0.25378
25,5,23,14.0,4.0,5107.43,38397.55,0,1,36847.97,0.21092,0.19993
26,5,23,15.0,2.0,6178.88,36332.8,0,1,36035.65,0.5452,0.2222
27,5,23,15.0,1.0,6486.14,36408.98,1,0,,-0.28154,0.18849
28,5,23,15.0,1.0,5673.05,38422.32,0,1,39179.4,1.12613,0.33666
29,5,23,15.0,3.0,4933.14,34516.87,0,1,34814.14,-0.48187,0.14619
30,5,23,15.0,2.0,5511.33,36630.13,0,1,38081.74,0.27894,0.21798
31,5,23,11.0,5.0,6307.86,25985.62,0,1,26502.0,-1.2892,0.2125
32,5,23,14.0,3.0,5261.41,29477.22,0,1,28224.86,-0.5566,0.19268
33,5,23,15.0,2.0,5476.22,37679.26,0,1,37871.68,-0.66247,0.14978
34,5,23,14.0,4.0,4950.99,33272.18,0,1,32165.24,-0.67612,0.1511
35,5,23,13.0,3.0,6083.68,29195.47,0,1,29874.06,-1.18961,0.18172
36,5,23,15.0,1.0,6186.86,38563.28,0,1,40229.53,0.59954,0.26603
37,5,23,13.0,5.0,6315.15,34923.52,0,1,35238.47,0.12638,0.18864
38,5,23,11.0,6.0,5595.83,29353.51,0,1,30026.04,-1.23398,0.19002
39,5,23,14.0,3.0,6641.28,39995.5,0,1,39155.63,-0.08552,0.17457
40,5,23,15.0,2.0,5414.71,48705.36,1,0,,1.41095,0.2966
41,5,23,13.0,2.0,5334.0,30149.67,0,1,31250.16,-0.1632,0.33994
42,5,23,13.0,3.0,6812.1,26817.58,0,1,27065.59,-1.38171,0.15644
43,5,23,15.0,0.0,6080.06,33945.25,1,0,,1.43153,0.42482
44,5,23,15.0,0.0,6513.57,32979.55,1,0,,0.62931,0.32172
45,5,23,14.0,3.0,6358.46,41111.89,0,1,42362.24,0.3274,0.21023
46,5,23,15.0,2.0,6136.09,47252.08,0,1,47737.05,2.22165,0.36068
47,5,23,14.0,3.0,5347.19,30941.55,0,1,31224.22,-1.41657,0.13276
48,5,23,13.0,4.0,4802.47,31720.13,0,1,32027.68,0.19512,0.28795
49,5,23,12.0,3.0,5474.71,28501.09,0,1,26911.17,-0.30893,0.35063
50,5,23,16.0,1.0,6428.58,43091.78,0,1,43862.98,1.09501,0.0
51,5,23,13.0,2.0,6604.37,41597.89,0,1,39905.38,1.25812,0.42019
52,5,23,14.0,3.0,5597.72,51400.61,1,0,,1.63655,0.3325
53,5,23,14.0,3.0,6638.92,22597.53,1,0,,-1.7708,0.10402
54,5,23,15.0,2.0,6559.72,41328.74,1,0,,0.26424,0.18114
55,5,23,14.0,2.0,6655.47,34757.11,0,1,34327.3,1.74815,0.40785
56,5,23,13.0,3.0,6251.4,42039.37,0,1,41789.0,0.92436,0.33827
57,5,23,15.0,2.0,6369.17,31526.23,0,1,32005.4,-0.41546,0.1562
58,5,23,15.0,2.0,6312.75,46801.64,1,0,,1.21126,0.25346
59,5,23,13.0,3.0,6048.82,36548.7,0,1,37092.2,-0.0029,0.26546
60,5,23,13.0,3.0,6334.53,27666.31,0,1,26511.11,0.96447,0.37929
61,5,23,13.0,4.0,5233.07,36220.42,0,1,35939.18,0.57225,0.30001
62,5,23,12.0,5.0,6606.2,36190.13,0,1,36399.08,-0.34878,0.19962
63,5,23,15.0,1.0,6184.22,35419.98,0,1,33728.03,0.67499,0.2808
64,5,23,13.0,4.0,6577.15,31708.52,0,1,31034.08,-0.60869,0.1715
65,5,23,13.0,2.0,6792.94,28417.99,1,0,,-0.83069,0.23208
66,5,23,14.0,2.0,6490.9,35133.1,0,1,35212.93,-0.13022,0.22224
67,5,23,15.0,2.0,5218.08,39500.87,0,1,39737.16,-0.45481,0.16559
68,5,23,14.0,3.0,6418.67,37257.44,0,1,38058.34,-0.08194,0.18491
69,5,23,13.0,3.0,6225.03,42064.83,1,0,,1.12865,0.36146
70,5,23,15.0,2.0,6066.36,30407.97,0,1,31597.42,-0.682,0.14769
71,5,23,15.0,1.0,6353.77,41024.69,0,1,40324.28,0.89808,0.28337
72,5,23,13.0,2.0,6270.79,33906.74,0,1,35030.88,-0.39306,0.2751
73,5,23,12.0,6.0,6306.6,31513.38,0,1,30685.24,-1.31894,0.12022
74,5,23,13.0,3.0,6432.95,28904.42,0,1,27850.78,-1.11287,0.17942
75,5,23,11.0,4.0,6759.56,25842.07,0,1,24787.79,-0.79078,0.2888
76,5,23,13.0,4.0,6424.88,31621.82,0,1,30668.39,0.38343,0.25476
77,5,23,15.0,2.0,6296.24,34581.76,0,1,33926.3,-0.09438,0.17398
78,5,23,13.0,4.0,5305.09,37628.82,0,1,37887.22,-1.09734,0.15748
79,5,23,15.0,1.0,5393.77,38028.85,0,1,37852.39,1.08522,0.34334
80,5,23,15.0,2.0,5305.77,32173.4,0,1,31735.4,-0.70529,0.15929
81,5,23,14.0,3.0,6532.56,42011.82,0,1,42834.44,0.30198,0.20191
82,5,23,11.0,5.0,5969.3,27717.38,0,1,27836.36,-1.52804,0.19922
83,5,23,16.0,1.0,5545.57,44121.09,0,1,44812.49,1.67382,0.0
84,5,23,14.0,2.0,6557.36,31115.44,1,0,,0.10897,0.24969
85,5,23,13.0,3.0,6699.7,27272.76,0,1,26266.33,-0.65246,0.21042
86,5,23,15.0,2.0,6743.23,37768.93,0,1,36931.21,-0.59777,0.12908
87,5,23,13.0,2.0,6198.59,26963.22,0,1,27117.39,-0.22379,0.31158
88,5,23,14.0,3.0,5893.02,28703.01,0,1,28932.94,-1.25693,0.13463
89,5,23,14.0,2.0,6761.48,34025.78,0,1,33914.55,-0.17895,0.21315
90,5,23,14.0,3.0,6575.11,28336.6,0,1,28060.53,-1.42658,0.11437
91,5,23,12.0,4.0,6044.78,33431.82,1,0,,-0.06671,0.29103
92,5,23,13.0,3.0,5301.73,37534.45,1,0,,0.07871,0.29507
93,5,23,15.0,1.0,4968.44,42766.0,0,1,42631.46,0.70416,0.30573
94,5,23,16.0,1.0,6061.02,50749.08,0,1,50322.86,1.08578,0.0
95,5,23,14.0,2.0,5487.62,43542.4,0,1,41525.15,1.46937,0.39527
96,5,23,14.0,3.0,5544.42,49370.38,0,1,49503.32,1.49052,0.3243
97,5,23,14.0,4.0,6355.81,37689.66,0,1,39496.13,0.90406,0.22352
98,5,23,15.0,0.0,6227.97,36317.52,1,0,,1.67513,0.44072
99,5,23,15.0,2.0,6804.49,50685.46,0,1,50595.05,2.67456,0.3768
100,5,23,12.0,5.0,5151.3,35899.06,0,1,37236.37,-0.41514,0.23429
101,5,23,11.0,4.0,5257.88,24110.83,0,1,24355.06,-0.68184,0.35712
102,5,23,13.0,2.0,6236.89,28966.25,0,1,30260.02,0.8228,0.42054
103,5,23,15.0,1.0,5105.16,28418.69,0,1,28293.04,-0.44322,0.22783
104,5,23,15.0,2.0,6592.35,47892.45,0,1,48856.18,1.45867,0.26516
105,5,23,15.0,2.0,6437.35,31135.52,0,1,30280.88,-0.9499,0.1246
106,5,23,14.0,2.0,4848.05,30147.41,0,1,29838.83,-1.48659,0.17065
107,5,23,13.0,3.0,6015.53,31887.67,0,1,31046.88,-1.03904,0.18941
108,5,23,14.0,2.0,6347.45,29625.8,1,0,,-0.19501,0.23242
109,5,23,13.0,4.0,6056.61,31503.91,0,1,31631.91,-0.64774,0.18123
110,5,23,13.0,5.0,5814.36,30812.86,0,1,32694.82,-0.84731,0.14225
111,5,23,14.0,3.0,6388.99,26403.96,0,1,25688.09,-1.10869,0.1369
112,5,23,12.0,3.0,5053.27,29388.08,0,1,29875.53,-0.26849,0.36817
113,5,23,14.0,3.0,6368.11,34739.39,0,1,35465.3,0.47799,0.23571
114,5,23,16.0,1.0,4982.46,36534.06,0,1,35687.12,0.05316,0.0
115,5,23,14.0,2.0,5954.09,32498.61,0,1,31791.35,0.28719,0.28196
116,5,23,14.0,1.0,6253.52,31708.12,0,1,32192.11,0.7219,0.37179
117,5,23,13.0,3.0,6440.5,42313.31,0,1,42834.25,0.49926,0.28729
118,5,23,14.0,4.0,4552.79,44415.96,0,1,44059.84,0.51693,0.22735
119,5,23,15.0,3.0,6478.68,44264.42,0,1,45239.64,0.36357,0.15145
120,5,23,14.0,3.0,5500.25,32605.9,0,1,33371.68,-1.24984,0.13691
121,5,23,13.0,2.0,6708.88,27754.76,0,1,27647.48,-0.37346,0.27773
122,5,23,14.0,2.0,6436.74,35987.59,0,1,37363.65,-0.06394,0.22751
123,5,23,13.0,4.0,6487.3,33054.18,0,1,33734.38,-0.31849,0.19193
124,5,23,14.0,4.0,6336.52,37546.86,0,1,39177.09,-0.68272,0.11898
125,5,23,14.0,4.0,6417.19,39123.54,0,1,39738.52,-0.27314,0.13737
126,5,23,14.0,3.0,6451.89,30668.95,0,1,29814.09,-0.69587,0.1539
127,5,23,13.0,4.0,4751.67,36454.53,0,1,36446.91,0.66845,0.32588
128,5,23,12.0,4.0,5153.23,31866.72,0,1,31655.58,-0.91947,0.24264
129,5,23,14.0,4.0,6437.56,37434.53,1,0,,0.11287,0.16314
130,5,23,14.0,3.0,6066.7,38587.38,0,1,37505.54,-0.04925,0.19351
131,5,23,13.0,4.0,6359.97,38198.11,1,0,,0.6492,0.26613
132,5,23,13.0,3.0,5428.26,31991.2,1,0,,0.8368,0.38681
133,5,23,15.0,2.0,6230.52,38536.41,0,1,38955.98,0.68037,0.22745
134,5,23,15.0,2.0,6627.65,30094.04,1,0,,-0.5237,0.14642
135,5,23,14.0,1.0,4860.06,31851.56,1,0,,-0.16342,0.32557
136,5,23,14.0,3.0,4949.72,45092.2,1,0,,1.77863,0.38952
137,5,23,14.0,3.0,5411.4,33655.16,0,1,32461.07,0.13288,0.23579
138,5,23,15.0,1.0,5958.6,31586.8,0,1,31568.72,-0.19014,0.21863
139,5,23,16.0,1.0,6234.05,25181.53,0,1,23530.22,-1.24635,0.0
140,5,23,12.0,5.0,6396.6,23954.04,0,1,24896.73,-2.11872,0.11326
141,5,23,15.0,2.0,4979.61,41745.3,0,1,40524.03,0.94692,0.28228
142,5,23,12.0,4.0,6088.63,33306.36,0,1,31687.85,0.34162,0.33184
143,5,23,14.0,1.0,5957.69,31279.83,0,1,32077.96,0.23235,0.33025
144,5,23,13.0,3.0,6162.49,27722.75,0,1,28433.86,-0.23635,0.26074
145,5,23,14.0,4.0,6651.39,44987.73,1,0,,2.25134,0.32444
146,5,23,14.0,1.0,6253.12,35842.68,1,0,,0.6928,0.35708
147,5,23,15.0,2.0,4938.16,31659.17,0,1,32753.88,-0.79098,0.16251
148,5,23,13.0,3.0,6265.19,26470.31,0,1,27810.11,-1.24966,0.17801
149,5,23,14.0,1.0,5243.02,34307.03,0,1,34563.82,0.49888,0.37728
150,5,23,14.0,1.0,6483.97,38571.32,0,1,39649.17,1.79412,0.46777
151,5,23,14.0,3.0,6851.21,39078.75,0,1,38682.09,0.90682,0.24977
152,5,23,12.0,3.0,6275.34,26668.29,0,1,26441.29,-0.15224,0.34363
153,5,23,12.0,6.0,6586.74,35869.01,0,1,36503.07,-1.081,0.12205
154,5,23,15.0,3.0,6260.03,38053.55,0,1,36707.26,0.41891,0.16978
155,5,23,15.0,2.0,4949.29,38561.12,1,0,,0.91774,0.28821
156,5,23,13.0,4.0,6560.9,45972.35,1,0,,2.36403,0.42149
157,5,23,14.0,4.0,5037.03,33356.27,1,0,,-0.94823,0.13339
158,5,23,14.0,2.0,5174.25,29777.82,0,1,28832.31,-0.96023,0.20163
159,5,23,14.0,3.0,5521.3,36162.52,0,1,34847.33,0.11142,0.2255
160,5,23,15.0,1.0,6388.11,36923.36,1,0,,1.20646,0.32386
161,5,23,13.0,3.0,6219.71,34439.14,0,1,35087.37,-1.07986,0.17701
162,5,23,15.0,2.0,6822.4,34490.08,0,1,33807.28,0.03237,0.17081
163,5,23,14.0,3.0,6239.97,42366.25,0,1,43056.53,0.28036,0.20715
164,5,23,14.0,4.0,5941.23,39943.7,1,0,,0.72174,0.21526
165,5,23,16.0,2.0,4966.68,41347.56,0,1,39451.96,0.34262,0.0
166,5,23,13.0,3.0,6609.85,30313.75,1,0,,0.31617,0.29327
167,5,23,14.0,3.0,5589.5,43046.49,1,0,,0.65523,0.25609
168,5,23,15.0,2.0,6559.33,34659.77,0,1,34804.43,-0.39982,0.14838
169,5,23,13.0,3.0,4909.16,39179.88,0,1,38954.89,0.20382,0.31696
170,5,23,16.0,0.0,6272.25,46312.34,0,1,45561.39,0.83401,0.0
171,5,23,13.0,4.0,6228.81,27662.18,0,1,26068.46,-1.54096,0.12806
172,5,23,14.0,2.0,6362.76,34415.79,0,1,33596.57,0.05354,0.24318
173,5,23,14.0,3.0,6455.39,40704.26,0,1,40227.1,0.2248,0.20046
174,5,23,14.0,2.0,5841.05,25546.32,0,1,25905.42,-0.87523,0.19921
175,5,23,14.0,1.0,6406.46,46958.24,0,1,45935.7,1.76799,0.44278
176,5,23,15.0,2.0,5032.54,42179.56,0,1,42814.33,0.71782,0.25792
177,5,23,14.0,2.0,6632.91,28247.48,0,1,27969.6,-1.05762,0.16275
178,5,23,13.0,5.0,6555.97,41912.31,0,1,41233.56,-0.29403,0.14393
179,5,23,12.0,3.0,6607.4,27182.65,0,1,27543.02,-0.9348,0.25311
180,5,23,12.0,4.0,6370.71,30974.35,0,1,30472.02,-0.35142,0.25929
181,5,23,14.0,3.0,6640.84,43911.97,0,1,44242.43,0.89396,0.24409
182,5,23,16.0,0.0,5017.89,49216.56,0,1,49686.18,1.55278,0.0
183,5,23,14.0,2.0,5338.48,31009.0,1,0,,0.51916,0.33025
184,5,23,16.0,0.0,5268.0,47003.0,0,1,46371.54,0.96305,0.0
185,5,23,12.0,4.0,6265.7,29208.72,0,1,30893.13,-1.75493,0.15638
186,5,23,14.0,2.0,6705.71,26198.99,1,0,,-1.97946,0.1123
187,5,23,14.0,1.0,5399.02,33518.58,0,1,31979.46,-0.58942,0.26135
188,5,23,14.0,3.0,5283.22,34803.04,0,1,35139.12,0.9071,0.31055
189,5,23,14.0,3.0,6560.13,37086.1,0,1,35571.41,1.13414,0.2849
190,5,23,15.0,2.0,5266.65,36340.75,0,1,35758.93,0.09936,0.21064
191,5,23,14.0,2.0,5864.54,32924.67,0,1,33657.47,0.54383,0.30952
192,5,23,12.0,4.0,6688.47,31831.65,1,0,,-0.94043,0.19884
193,5,23,15.0,2.0,6786.89,36377.28,0,1,36685.96,-0.57362,0.1315
194,5,23,15.0,1.0,6330.05,38867.08,0,1,39143.87,0.31936,0.23579
195,5,23,15.0,2.0,6164.26,31730.87,0,1,32625.44,0.18976,0.20327
196,5,23,12.0,3.0,6540.24,24201.32,0,1,24500.34,-0.51289,0.303
197,5,23,13.0,3.0,4799.79,37671.56,0,1,36846.41,1.62012,0.48691
198,5,23,15.0,3.0,4959.58,60005.27,0,1,59784.27,1.26476,0.22504
199,5,23,13.0,2.0,6835.73,29082.76,0,1,28617.14,-0.83547,0.22904
200,5,23,15.0,2.0,6783.61,38333.34,0,1,37823.31,0.93585,0.23395
201,5,23,16.0,1.0,6060.29,38269.74,0,1,39357.73,1.26839,0.0
202,5,23,14.0,4.0,6251.93,38514.77,1,0,,0.0244,0.15966
203,5,23,13.0,3.0,6671.12,33091.36,0,1,34077.91,0.05882,0.25995
204,5,23,13.0,3.0,6771.04,32836.44,1,0,,-0.1116,0.24214
205,5,23,14.0,2.0,6979.73,49931.26,0,1,49088.47,1.7693,0.35511
206,5,23,13.0,3.0,5877.16,28811.45,0,1,29750.79,-0.45186,0.24732
207,5,23,16.0,1.0,4485.28,51942.87,0,1,51098.38,1.54729,0.0
208,5,23,12.0,3.0,5883.01,31248.65,1,0,,-1.41532,0.22346
209,5,23,13.0,3.0,6417.77,37424.77,0,1,37649.6,1.85191,0.4509
210,5,23,15.0,2.0,4989.63,35078.85,0,1,34595.14,-0.51735,0.17399
211,5,23,12.0,5.0,5215.94,28201.66,0,1,29087.53,-1.77786,0.14725
212,5,23,15.0,3.0,5448.07,44847.96,1,0,,0.72213,0.19889
213,5,23,15.0,2.0,6458.21,32525.35,0,1,32581.11,-1.62029,0.09184
214,5,23,12.0,4.0,6351.41,22611.74,0,1,21765.86,-2.04517,0.14688
215,5,23,12.0,3.0,5364.32,28738.16,1,0,,-0.16827,0.3696
216,5,23,15.0,1.0,5032.28,43314.15,1,0,,1.69665,0.41083
217,5,23,15.0,1.0,6839.82,34646.27,0,1,34033.23,0.58287,0.25344
218,5,23,13.0,3.0,5948.31,26296.27,0,1,26415.75,-0.94464,0.20904
219,5,23,12.0,4.0,6298.73,33290.77,1,0,,0.12056,0.30166
220,5,23,15.0,3.0,4834.07,35615.4,1,0,,-0.57072,0.14127
221,5,23,13.0,5.0,6705.57,29875.96,0,1,29869.43,-1.08653,0.11477
222,5,23,13.0,4.0,5056.16,21848.28,0,1,22825.31,-3.21383,0.07844
223,5,23,14.0,3.0,6357.78,37663.11,0,1,37097.93,1.19383,0.29605
224,5,23,14.0,3.0,6772.11,42792.8,0,1,41342.67,0.40998,0.20258
225,5,23,14.0,3.0,6216.3,41827.32,1,0,,0.27716,0.20858
226,5,23,13.0,4.0,5098.5,33918.9,1,0,,0.30326,0.28349
227,5,23,14.0,2.0,5037.21,31429.35,1,0,,0.60293,0.34894
228,5,23,15.0,3.0,6549.02,37542.65,0,1,37593.42,0.34046,0.1591
229,5,23,16.0,0.0,4924.5,40615.38,0,1,39904.95,1.26101,0.0
230,5,23,15.0,2.0,6124.71,32805.54,0,1,31362.1,-0.56433,0.15001
231,5,23,15.0,3.0,6323.29,36479.66,0,1,36106.72,0.6872,0.19006
232,5,23,16.0,1.0,6633.82,55523.99,0,1,54510.25,2.35644,0.0
233,5,23,15.0,2.0,6769.06,39573.48,0,1,38856.96,0.20568,0.1752
234,5,23,14.0,2.0,5032.05,32261.56,0,1,32591.97,-0.92594,0.20315
235,5,23,14.0,2.0,5068.34,40826.65,1,0,,0.29908,0.29167
236,5,23,13.0,3.0,6075.21,39707.89,0,1,39179.4,1.39308,0.40375
237,5,23,16.0,1.0,5508.99,38476.56,0,1,37646.51,0.04717,0.0
238,5,23,15.0,2.0,6709.67,34327.82,0,1,33898.23,-0.64476,0.13182
239,5,23,13.0,5.0,5047.78,40877.76,0,1,40830.48,-0.1483,0.18857
240,5,23,14.0,3.0,4727.62,35860.62,1,0,,0.13694,0.25143
241,5,23,14.0,3.0,6531.34,38339.58,0,1,37831.63,-0.21052,0.17134
242,5,23,14.0,1.0,6594.35,40112.24,1,0,,0.85409,0.35058
243,5,23,14.0,2.0,6083.82,30238.63,1,0,,-0.67799,0.19913
244,5,23,14.0,3.0,6395.44,32191.2,1,0,,-0.61095,0.15805
245,5,23,12.0,5.0,5621.52,42958.87,0,1,42450.81,0.24415,0.26352
246,5,23,13.0,3.0,6502.0,35053.74,0,1,36299.02,-0.40776,0.21982
247,5,23,14.0,1.0,6603.63,27936.18,1,0,,-0.71387,0.22715
248,5,23,14.0,4.0,6470.61,50020.35,1,0,,1.0684,0.20871
249,5,23,15.0,2.0,5153.23,41313.16,0,1,41900.94,1.58415,0.34302
250,5,23,14.0,3.0,6185.07,34852.67,0,1,35356.43,0.04724,0.20503
251,5,23,15.0,2.0,6880.94,37797.46,1,0,,-0.19771,0.14939
252,5,23,15.0,2.0,6098.28,35723.52,0,1,35560.26,0.09108,0.1899
253,5,23,13.0,4.0,6616.76,30683.93,0,1,30772.43,-1.36439,0.12655
254,5,23,13.0,3.0,5468.6,36394.91,1,0,,1.20716,0.41526
255,5,23,14.0,3.0,6498.17,41675.39,0,1,40802.36,1.22591,0.28468
256,5,23,13.0,2.0,6401.13,42002.72,1,0,,2.13018,0.53103
257,5,23,12.0,4.0,6635.03,30614.57,0,1,30411.3,-1.08402,0.19165
258,5,23,12.0,5.0,5234.14,31632.9,1,0,,-0.66764,0.21968
259,5,23,14.0,2.0,6300.1,27549.42,0,1,28551.33,-0.65872,0.20024
260,5,23,15.0,1.0,7014.96,28071.55,0,1,28439.08,-0.38872,0.18305
261,5,23,16.0,1.0,6259.65,28746.6,0,1,26827.82,0.13561,0.0
262,5,23,14.0,2.0,6585.58,33528.52,0,1,33761.62,-0.00285,0.23372
263,5,23,13.0,4.0,7028.95,28561.94,0,1,30048.34,-0.19534,0.19605
264,5,23,14.0,3.0,5126.42,35489.75,0,1,36013.37,-0.22656,0.21001
265,5,23,15.0,0.0,5887.85,37529.07,1,0,,1.00752,0.37313
266,5,23,15.0,1.0,5315.61,44347.16,1,0,,1.64001,0.39044
267,5,23,13.0,4.0,6495.98,34830.69,0,1,34642.78,0.73058,0.27755
268,5,23,15.0,2.0,4710.78,42510.65,0,1,40864.93,1.41611,0.33757
269,5,23,12.0,4.0,6643.33,24541.17,0,1,23656.61,-1.07277,0.20386
270,5,23,15.0,2.0,6651.69,28816.75,0,1,28584.23,-0.64896,0.14045
271,5,23,16.0,1.0,6352.81,49001.57,0,1,50193.32,1.22905,0.0
272,5,23,14.0,4.0,6531.01,37512.92,0,1,38933.14,-0.51782,0.12415
273,5,23,14.0,3.0,4835.51,34954.01,0,1,34681.18,-0.0564,0.23322
274,5,23,14.0,2.0,5505.63,41835.71,0,1,40936.38,1.53912,0.40754
275,5,23,14.0,3.0,5136.51,26958.46,0,1,27054.62,-1.31081,0.14874
276,5,23,15.0,1.0,6599.36,38233.32,0,1,36983.1,0.3118,0.22881
277,5,23,14.0,3.0,6138.29,39262.22,1,0,,1.17904,0.2979
278,5,23,12.0,3.0,6432.13,26888.18,0,1,27109.46,-0.57408,0.29373
279,5,23,14.0,3.0,5191.96,40123.4,0,1,40383.67,-0.1,0.20913
280,5,23,14.0,2.0,6206.59,32063.84,0,1,31557.25,-0.5454,0.20268
281,5,23,14.0,3.0,6181.34,39025.27,0,1,38893.11,-0.01295,0.19255
282,5,23,14.0,4.0,6192.1,33419.75,0,1,32760.2,-0.28919,0.14924
283,5,23,14.0,2.0,4996.14,40814.99,1,0,,0.45752,0.31012
284,5,23,12.0,4.0,5903.83,35799.74,1,0,,1.02184,0.40764
285,5,23,11.0,5.0,6702.45,29385.69,0,1,29719.73,-0.53827,0.25858
286,5,23,14.0,3.0,6117.97,35571.78,0,1,33475.76,-0.28885,0.18029
287,5,23,13.0,3.0,5230.29,30104.88,0,1,29909.37,-0.59827,0.25063
288,5,23,13.0,4.0,6532.3,33271.45,0,1,33005.2,0.36686,0.24632
