worker_id,event_year,affected,baseline_capacity,firm_accommodation_capacity,household_buffer,program_access,high_skill_job,flexible_job,severity,capacity_index,accommodation,benefit_receipt,job_mobility,employment,hours,earnings,consumption,welfare_index
worker_048,-3,0,0.944,0.36,0.46,0.39,0,1,0.0,0.944,0,0,0.035,0.958,40.2,87.715,89.76,0.895
worker_048,-2,0,0.944,0.36,0.46,0.39,0,1,0.0,0.944,0,0,0.035,0.958,40.2,89.384,90.461,0.895
worker_048,-1,0,0.944,0.36,0.46,0.39,0,1,0.0,0.944,0,0,0.035,0.958,40.2,91.053,91.162,0.895
worker_048,0,0,0.944,0.36,0.46,0.39,0,1,0.0,0.944,0,0,0.035,0.958,40.2,92.722,93.473,0.895
worker_048,1,0,0.944,0.36,0.46,0.39,0,1,0.0,0.944,0,0,0.05,0.957,40.2,94.303,94.137,0.894
worker_048,2,0,0.944,0.36,0.46,0.39,0,1,0.0,0.944,0,0,0.065,0.956,40.2,95.88,94.799,0.894
worker_048,3,0,0.944,0.36,0.46,0.39,0,1,0.0,0.944,0,0,0.08,0.955,40.2,97.454,95.461,0.893
worker_048,4,0,0.944,0.36,0.46,0.39,0,1,0.0,0.944,0,0,0.095,0.954,40.2,99.025,96.12,0.892
worker_048,5,0,0.944,0.36,0.46,0.39,0,1,0.0,0.944,0,0,0.11,0.953,40.2,100.592,96.779,0.891
worker_049,-3,1,0.94,0.44,0.53,0.48,0,0,0.0,0.94,0,0,0.035,0.918,38.0,83.36,88.071,0.901
worker_049,-2,1,0.94,0.44,0.53,0.48,0,0,0.0,0.94,0,0,0.035,0.918,38.0,84.946,88.737,0.901
worker_049,-1,1,0.94,0.44,0.53,0.48,0,0,0.08,0.902,0,0,0.046,0.877,36.56,79.564,85.877,0.871
worker_049,0,1,0.94,0.44,0.53,0.48,0,0,0.36,0.767,0,0,0.145,0.731,31.52,58.231,76.672,0.766
worker_049,1,1,0.94,0.44,0.53,0.48,0,0,0.395,0.75,0,0,0.165,0.713,30.89,56.609,75.728,0.752
worker_049,2,1,0.94,0.44,0.53,0.48,0,0,0.43,0.704,0,1,0.185,0.514,24.86,33.436,83.733,0.688
worker_049,3,1,0.94,0.44,0.53,0.48,0,0,0.465,0.687,0,1,0.205,0.495,24.23,31.949,82.846,0.675
worker_049,4,1,0.94,0.44,0.53,0.48,0,0,0.5,0.67,0,1,0.225,0.477,23.6,30.455,81.956,0.661
worker_049,5,1,0.94,0.44,0.53,0.48,0,0,0.5,0.67,0,1,0.24,0.476,23.6,30.908,82.146,0.66
worker_050,-3,1,0.896,0.52,0.6,0.57,1,1,0.0,0.896,0,0,0.035,0.958,40.2,101.435,95.803,0.906
worker_050,-2,1,0.896,0.52,0.6,0.57,1,1,0.0,0.896,0,0,0.035,0.958,40.2,103.268,96.573,0.906
worker_050,-1,1,0.896,0.52,0.6,0.57,1,1,0.08,0.858,0,0,0.046,0.917,38.76,97.034,93.354,0.877
worker_050,0,1,0.896,0.52,0.6,0.57,1,1,0.38,0.714,0,0,0.088,0.765,33.36,70.842,82.204,0.767
worker_050,1,1,0.896,0.52,0.6,0.57,1,1,0.415,0.777,1,0,0.068,0.858,36.33,88.088,89.184,0.845
worker_050,2,1,0.896,0.52,0.6,0.57,1,1,0.45,0.73,1,1,0.088,0.66,30.3,57.414,94.039,0.782
worker_050,3,1,0.896,0.52,0.6,0.57,1,1,0.485,0.713,1,1,0.108,0.641,29.67,55.532,92.986,0.768
worker_050,4,1,0.896,0.52,0.6,0.57,1,1,0.52,0.696,1,1,0.128,0.622,29.04,53.628,91.924,0.754
worker_050,5,1,0.896,0.52,0.6,0.57,1,1,0.52,0.696,1,1,0.143,0.621,29.04,54.41,92.252,0.754
worker_051,-3,0,0.892,0.6,0.18,0.12,1,0,0.0,0.892,0,0,0.035,0.918,38.0,95.994,92.677,0.873
worker_051,-2,0,0.892,0.6,0.18,0.12,1,0,0.0,0.892,0,0,0.035,0.918,38.0,97.729,93.406,0.873
worker_051,-1,0,0.892,0.6,0.18,0.12,1,0,0.0,0.892,0,0,0.035,0.918,38.0,99.464,94.135,0.873
worker_051,0,0,0.892,0.6,0.18,0.12,1,0,0.0,0.892,0,0,0.095,0.914,38.0,100.802,95.327,0.87
worker_051,1,0,0.892,0.6,0.18,0.12,1,0,0.0,0.892,0,0,0.11,0.913,38.0,102.429,96.01,0.869
worker_051,2,0,0.892,0.6,0.18,0.12,1,0,0.0,0.892,0,0,0.125,0.913,38.0,104.052,96.692,0.868
worker_051,3,0,0.892,0.6,0.18,0.12,1,0,0.0,0.892,0,0,0.14,0.912,38.0,105.673,97.373,0.867
worker_051,4,0,0.892,0.6,0.18,0.12,1,0,0.0,0.892,0,0,0.155,0.911,38.0,107.29,98.052,0.867
worker_051,5,0,0.892,0.6,0.18,0.12,1,0,0.0,0.892,0,0,0.17,0.91,38.0,108.903,98.729,0.866
worker_052,-3,1,0.888,0.68,0.25,0.21,0,1,0.0,0.888,0,0,0.035,0.958,40.2,104.971,96.588,0.878
worker_052,-2,1,0.888,0.68,0.25,0.21,0,1,0.0,0.888,0,0,0.035,0.958,40.2,106.968,97.427,0.878
worker_052,-1,1,0.888,0.68,0.25,0.21,0,1,0.08,0.85,0,0,0.046,0.917,38.76,100.601,94.152,0.849
worker_052,0,1,0.888,0.68,0.25,0.21,0,1,0.34,0.725,0,0,0.083,0.785,34.08,77.095,83.205,0.753
worker_052,1,1,0.888,0.68,0.25,0.21,0,1,0.375,0.788,1,0,0.062,0.879,37.05,95.506,90.675,0.832
worker_052,2,1,0.888,0.68,0.25,0.21,0,1,0.41,0.771,1,0,0.082,0.86,36.42,93.51,89.574,0.818
worker_052,3,1,0.888,0.68,0.25,0.21,0,1,0.445,0.754,1,0,0.102,0.841,35.79,91.457,88.449,0.805
worker_052,4,1,0.888,0.68,0.25,0.21,0,1,0.48,0.738,1,0,0.122,0.823,35.16,89.351,87.302,0.791
worker_052,5,1,0.888,0.68,0.25,0.21,0,1,0.48,0.738,1,0,0.137,0.822,35.16,90.752,87.891,0.79
worker_053,-3,1,0.884,0.76,0.32,0.3,0,0,0.0,0.884,0,0,0.035,0.918,38.0,98.99,94.216,0.884
worker_053,-2,1,0.884,0.76,0.32,0.3,0,0,0.0,0.884,0,0,0.035,0.918,38.0,100.874,95.007,0.884
worker_053,-1,1,0.884,0.76,0.32,0.3,0,0,0.08,0.846,0,0,0.046,0.877,36.56,94.483,91.723,0.854
worker_053,0,1,0.884,0.76,0.32,0.3,0,0,0.36,0.711,0,0,0.145,0.731,31.52,69.149,80.103,0.749
worker_053,1,1,0.884,0.76,0.32,0.3,0,0,0.395,0.774,1,0,0.125,0.825,34.49,86.897,87.294,0.827
worker_053,2,1,0.884,0.76,0.32,0.3,0,0,0.43,0.758,1,0,0.145,0.806,33.86,84.851,86.173,0.814
worker_053,3,1,0.884,0.76,0.32,0.3,0,0,0.465,0.741,1,0,0.165,0.788,33.23,82.755,85.03,0.8
worker_053,4,1,0.884,0.76,0.32,0.3,0,0,0.5,0.694,1,1,0.185,0.589,27.2,51.514,89.646,0.736
worker_053,5,1,0.884,0.76,0.32,0.3,0,0,0.5,0.694,1,1,0.2,0.588,27.2,52.299,89.976,0.736
worker_054,-3,0,0.88,0.2,0.39,0.39,0,1,0.0,0.88,0,0,0.035,0.958,40.2,74.774,84.185,0.889
worker_054,-2,0,0.88,0.2,0.39,0.39,0,1,0.0,0.88,0,0,0.035,0.958,40.2,76.196,84.782,0.889
worker_054,-1,0,0.88,0.2,0.39,0.39,0,1,0.0,0.88,0,0,0.035,0.958,40.2,77.619,85.38,0.889
worker_054,0,0,0.88,0.2,0.39,0.39,0,1,0.0,0.88,0,0,0.035,0.958,40.2,79.042,87.343,0.889
worker_054,1,0,0.88,0.2,0.39,0.39,0,1,0.0,0.88,0,0,0.05,0.957,40.2,80.389,87.908,0.889
worker_054,2,0,0.88,0.2,0.39,0.39,0,1,0.0,0.88,0,0,0.065,0.956,40.2,81.734,88.473,0.888
worker_054,3,0,0.88,0.2,0.39,0.39,0,1,0.0,0.88,0,0,0.08,0.955,40.2,83.075,89.037,0.887
worker_054,4,0,0.88,0.2,0.39,0.39,0,1,0.0,0.88,0,0,0.095,0.954,40.2,84.414,89.599,0.886
worker_054,5,0,0.88,0.2,0.39,0.39,0,1,0.0,0.88,0,0,0.11,0.953,40.2,85.751,90.16,0.886
worker_055,-3,1,0.836,0.28,0.46,0.48,1,0,0.0,0.836,0,0,0.035,0.918,38.0,75.424,84.598,0.895
worker_055,-2,1,0.836,0.28,0.46,0.48,1,0,0.0,0.836,0,0,0.035,0.918,38.0,76.787,85.171,0.895
worker_055,-1,1,0.836,0.28,0.46,0.48,1,0,0.08,0.798,0,0,0.046,0.877,36.56,71.857,82.5,0.866
worker_055,0,1,0.836,0.28,0.46,0.48,1,0,0.4,0.644,0,0,0.151,0.711,30.8,49.916,72.495,0.745
worker_055,1,1,0.836,0.28,0.46,0.48,1,0,0.435,0.627,0,0,0.171,0.692,30.17,48.426,71.606,0.732
worker_055,2,1,0.836,0.28,0.46,0.48,1,0,0.47,0.58,0,1,0.191,0.494,24.14,28.091,80.803,0.668
worker_055,3,1,0.836,0.28,0.46,0.48,1,0,0.505,0.564,0,1,0.211,0.475,23.51,26.758,79.981,0.654
worker_055,4,1,0.836,0.28,0.46,0.48,1,0,0.54,0.547,0,1,0.231,0.456,22.88,25.424,79.158,0.641
worker_055,5,1,0.836,0.28,0.46,0.48,1,0,0.54,0.547,0,1,0.246,0.455,22.88,25.781,79.308,0.64
worker_056,-3,1,0.928,0.36,0.53,0.57,1,1,0.0,0.928,0,0,0.035,0.958,40.2,87.809,89.94,0.901
worker_056,-2,1,0.928,0.36,0.53,0.57,1,1,0.0,0.928,0,0,0.035,0.958,40.2,89.396,90.606,0.901
worker_056,-1,1,0.928,0.36,0.53,0.57,1,1,0.08,0.89,0,0,0.046,0.917,38.76,83.999,87.74,0.871
worker_056,0,1,0.928,0.36,0.53,0.57,1,1,0.34,0.765,0,0,0.083,0.785,34.08,64.316,79.378,0.776
worker_056,1,1,0.928,0.36,0.53,0.57,1,1,0.375,0.828,1,0,0.062,0.879,37.05,79.609,85.538,0.854
worker_056,2,1,0.928,0.36,0.53,0.57,1,1,0.41,0.781,1,1,0.082,0.68,31.02,52.451,91.869,0.791
worker_056,3,1,0.928,0.36,0.53,0.57,1,1,0.445,0.764,1,1,0.102,0.661,30.39,50.801,90.914,0.777
worker_056,4,1,0.928,0.36,0.53,0.57,1,1,0.48,0.748,1,1,0.122,0.643,29.76,49.13,89.95,0.763
worker_056,5,1,0.928,0.36,0.53,0.57,1,1,0.48,0.748,1,1,0.137,0.642,29.76,49.848,90.251,0.763
worker_057,-3,0,0.924,0.44,0.6,0.12,0,0,0.0,0.924,0,0,0.035,0.918,38.0,79.453,86.57,0.906
worker_057,-2,0,0.924,0.44,0.6,0.12,0,0,0.0,0.924,0,0,0.035,0.918,38.0,80.964,87.205,0.906
worker_057,-1,0,0.924,0.44,0.6,0.12,0,0,0.0,0.924,0,0,0.035,0.918,38.0,82.476,87.84,0.906
worker_057,0,0,0.924,0.44,0.6,0.12,0,0,0.0,0.924,0,0,0.095,0.914,38.0,83.658,90.437,0.903
worker_057,1,0,0.924,0.44,0.6,0.12,0,0,0.0,0.924,0,0,0.11,0.913,38.0,85.08,91.034,0.903
worker_057,2,0,0.924,0.44,0.6,0.12,0,0,0.0,0.924,0,0,0.125,0.913,38.0,86.5,91.63,0.902
worker_057,3,0,0.924,0.44,0.6,0.12,0,0,0.0,0.924,0,0,0.14,0.912,38.0,87.916,92.225,0.901
worker_057,4,0,0.924,0.44,0.6,0.12,0,0,0.0,0.924,0,0,0.155,0.911,38.0,89.329,92.818,0.9
worker_057,5,0,0.924,0.44,0.6,0.12,0,0,0.0,0.924,0,0,0.17,0.91,38.0,90.739,93.41,0.9
worker_058,-3,1,0.92,0.52,0.18,0.21,0,1,0.0,0.92,0,0,0.035,0.958,40.2,92.029,91.012,0.873
worker_058,-2,1,0.92,0.52,0.18,0.21,0,1,0.0,0.92,0,0,0.035,0.958,40.2,93.78,91.748,0.873
worker_058,-1,1,0.92,0.52,0.18,0.21,0,1,0.08,0.882,0,0,0.046,0.917,38.76,88.198,88.803,0.843
worker_058,0,1,0.92,0.52,0.18,0.21,0,1,0.38,0.738,0,0,0.088,0.765,33.36,64.448,77.208,0.733
worker_058,1,1,0.92,0.52,0.18,0.21,0,1,0.415,0.801,1,0,0.068,0.858,36.33,80.204,83.563,0.812
worker_058,2,1,0.92,0.52,0.18,0.21,0,1,0.45,0.784,1,0,0.088,0.84,35.7,78.46,82.568,0.798
worker_058,3,1,0.92,0.52,0.18,0.21,0,1,0.485,0.767,1,0,0.108,0.821,35.07,76.669,81.554,0.784
worker_058,4,1,0.92,0.52,0.18,0.21,0,1,0.52,0.75,1,0,0.128,0.802,34.44,74.834,80.52,0.771
worker_058,5,1,0.92,0.52,0.18,0.21,0,1,0.52,0.75,1,0,0.143,0.801,34.44,76.005,81.012,0.77
worker_059,-3,1,0.916,0.6,0.25,0.3,0,0,0.0,0.916,0,0,0.035,0.918,38.0,87.268,89.152,0.878
worker_059,-2,1,0.916,0.6,0.25,0.3,0,0,0.0,0.916,0,0,0.035,0.918,38.0,88.928,89.85,0.878
worker_059,-1,1,0.916,0.6,0.25,0.3,0,0,0.08,0.878,0,0,0.046,0.877,36.56,83.294,86.883,0.849
worker_059,0,1,0.916,0.6,0.25,0.3,0,0,0.4,0.724,0,0,0.151,0.711,30.8,57.912,74.698,0.728
worker_059,1,1,0.916,0.6,0.25,0.3,0,0,0.435,0.707,0,0,0.171,0.692,30.17,56.23,73.729,0.715
worker_059,2,1,0.916,0.6,0.25,0.3,0,0,0.47,0.66,0,1,0.191,0.494,24.14,32.645,81.561,0.651
worker_059,3,1,0.916,0.6,0.25,0.3,0,0,0.505,0.644,0,1,0.211,0.475,23.51,31.12,80.658,0.638
worker_059,4,1,0.916,0.6,0.25,0.3,0,0,0.54,0.627,0,1,0.231,0.456,22.88,29.591,79.753,0.624
worker_059,5,1,0.916,0.6,0.25,0.3,0,0,0.54,0.627,0,1,0.246,0.455,22.88,30.028,79.937,0.623
worker_060,-3,0,0.872,0.68,0.32,0.39,1,1,0.0,0.872,0,0,0.035,0.958,40.2,105.977,97.15,0.884
worker_060,-2,0,0.872,0.68,0.32,0.39,1,1,0.0,0.872,0,0,0.035,0.958,40.2,107.892,97.955,0.884
worker_060,-1,0,0.872,0.68,0.32,0.39,1,1,0.0,0.872,0,0,0.035,0.958,40.2,109.807,98.759,0.884
worker_060,0,0,0.872,0.68,0.32,0.39,1,1,0.0,0.872,0,0,0.035,0.958,40.2,111.723,100.684,0.884
worker_060,1,0,0.872,0.68,0.32,0.39,1,1,0.0,0.872,0,0,0.05,0.957,40.2,113.531,101.443,0.883
worker_060,2,0,0.872,0.68,0.32,0.39,1,1,0.0,0.872,0,0,0.065,0.956,40.2,115.336,102.201,0.882
worker_060,3,0,0.872,0.68,0.32,0.39,1,1,0.0,0.872,0,0,0.08,0.955,40.2,117.137,102.958,0.882
worker_060,4,0,0.872,0.68,0.32,0.39,1,1,0.0,0.872,0,0,0.095,0.954,40.2,118.935,103.713,0.881
worker_060,5,0,0.872,0.68,0.32,0.39,1,1,0.0,0.872,0,0,0.11,0.953,40.2,120.729,104.466,0.88
worker_061,-3,1,0.868,0.76,0.39,0.48,1,0,0.0,0.868,0,0,0.035,0.918,38.0,100.108,94.825,0.889
worker_061,-2,1,0.868,0.76,0.39,0.48,1,0,0.0,0.868,0,0,0.035,0.918,38.0,101.917,95.585,0.889
worker_061,-1,1,0.868,0.76,0.39,0.48,1,0,0.08,0.83,0,0,0.046,0.877,36.56,95.374,92.237,0.86
worker_061,0,1,0.868,0.76,0.39,0.48,1,0,0.36,0.695,0,0,0.145,0.731,31.52,69.741,80.736,0.754
worker_061,1,1,0.868,0.76,0.39,0.48,1,0,0.395,0.758,1,0,0.125,0.825,34.49,87.567,87.961,0.833
worker_061,2,1,0.868,0.76,0.39,0.48,1,0,0.43,0.712,1,1,0.145,0.626,28.46,55.779,92.347,0.769
worker_061,3,1,0.868,0.76,0.39,0.48,1,0,0.465,0.695,1,1,0.165,0.608,27.83,53.793,91.251,0.756
worker_061,4,1,0.868,0.76,0.39,0.48,1,0,0.5,0.678,1,1,0.185,0.589,27.2,51.789,90.146,0.742
worker_061,5,1,0.868,0.76,0.39,0.48,1,0,0.5,0.678,1,1,0.2,0.588,27.2,52.539,90.461,0.741
worker_062,-3,1,0.864,0.2,0.46,0.57,0,1,0.0,0.864,0,0,0.035,0.958,40.2,109.285,98.819,0.895
worker_062,-2,1,0.864,0.2,0.46,0.57,0,1,0.0,0.864,0,0,0.035,0.958,40.2,111.364,99.693,0.895
worker_062,-1,1,0.864,0.2,0.46,0.57,0,1,0.08,0.826,0,0,0.046,0.917,38.76,104.735,96.309,0.866
worker_062,0,1,0.864,0.2,0.46,0.57,0,1,0.38,0.682,0,0,0.088,0.765,33.36,76.532,83.823,0.756
worker_062,1,1,0.864,0.2,0.46,0.57,0,1,0.415,0.665,0,0,0.108,0.746,32.73,74.57,82.737,0.742
worker_062,2,1,0.864,0.2,0.46,0.57,0,1,0.45,0.618,0,1,0.128,0.547,26.7,45.419,88.231,0.678
worker_062,3,1,0.864,0.2,0.46,0.57,0,1,0.485,0.601,0,1,0.148,0.529,26.07,43.576,87.195,0.665
worker_062,4,1,0.864,0.2,0.46,0.57,0,1,0.52,0.584,0,1,0.168,0.51,25.44,41.72,86.152,0.651
worker_062,5,1,0.864,0.2,0.46,0.57,0,1,0.52,0.584,0,1,0.183,0.509,25.44,42.346,86.415,0.65
worker_063,-3,0,0.86,0.28,0.53,0.12,0,0,0.0,0.86,0,0,0.035,0.918,38.0,67.73,81.507,0.901
worker_063,-2,0,0.86,0.28,0.53,0.12,0,0,0.0,0.86,0,0,0.035,0.918,38.0,69.019,82.048,0.901
worker_063,-1,0,0.86,0.28,0.53,0.12,0,0,0.0,0.86,0,0,0.035,0.918,38.0,70.307,82.589,0.901
worker_063,0,0,0.86,0.28,0.53,0.12,0,0,0.0,0.86,0,0,0.095,0.914,38.0,71.315,84.867,0.898
worker_063,1,0,0.86,0.28,0.53,0.12,0,0,0.0,0.86,0,0,0.11,0.913,38.0,72.528,85.377,0.897
worker_063,2,0,0.86,0.28,0.53,0.12,0,0,0.0,0.86,0,0,0.125,0.913,38.0,73.737,85.885,0.896
worker_063,3,0,0.86,0.28,0.53,0.12,0,0,0.0,0.86,0,0,0.14,0.912,38.0,74.944,86.392,0.895
worker_063,4,0,0.86,0.28,0.53,0.12,0,0,0.0,0.86,0,0,0.155,0.911,38.0,76.149,86.898,0.895
worker_063,5,0,0.86,0.28,0.53,0.12,0,0,0.0,0.86,0,0,0.17,0.91,38.0,77.351,87.403,0.894
worker_064,-3,1,0.952,0.36,0.6,0.21,0,1,0.0,0.952,0,0,0.035,0.958,40.2,79.087,86.417,0.906
worker_064,-2,1,0.952,0.36,0.6,0.21,0,1,0.0,0.952,0,0,0.035,0.958,40.2,80.592,87.049,0.906
worker_064,-1,1,0.952,0.36,0.6,0.21,0,1,0.08,0.914,0,0,0.046,0.917,38.76,75.795,84.434,0.877
worker_064,0,1,0.952,0.36,0.6,0.21,0,1,0.34,0.789,0,0,0.083,0.785,34.08,58.085,77.146,0.781
worker_064,1,1,0.952,0.36,0.6,0.21,0,1,0.375,0.772,0,0,0.103,0.766,33.45,56.655,76.283,0.768
worker_064,2,1,0.952,0.36,0.6,0.21,0,1,0.41,0.755,0,0,0.122,0.748,32.82,55.191,75.405,0.754
worker_064,3,1,0.952,0.36,0.6,0.21,0,1,0.445,0.708,0,1,0.142,0.549,26.79,33.653,84.097,0.691
worker_064,4,1,0.952,0.36,0.6,0.21,0,1,0.48,0.692,0,1,0.162,0.53,26.16,32.285,83.26,0.677
worker_064,5,1,0.952,0.36,0.6,0.21,0,1,0.48,0.692,0,1,0.177,0.529,26.16,32.771,83.464,0.676
worker_065,-3,1,0.908,0.44,0.18,0.3,1,0,0.0,0.908,0,0,0.035,0.918,38.0,79.538,85.766,0.873
worker_065,-2,1,0.908,0.44,0.18,0.3,1,0,0.0,0.908,0,0,0.035,0.918,38.0,80.975,86.37,0.873
worker_065,-1,1,0.908,0.44,0.18,0.3,1,0,0.08,0.87,0,0,0.046,0.877,36.56,75.776,83.586,0.843
worker_065,0,1,0.908,0.44,0.18,0.3,1,0,0.36,0.735,0,0,0.145,0.731,31.52,55.411,73.562,0.738
worker_065,1,1,0.908,0.44,0.18,0.3,1,0,0.395,0.718,0,0,0.165,0.713,30.89,53.822,72.633,0.724
worker_065,2,1,0.908,0.44,0.18,0.3,1,0,0.43,0.672,0,1,0.185,0.514,24.86,31.764,81.106,0.66
worker_065,3,1,0.908,0.44,0.18,0.3,1,0,0.465,0.655,0,1,0.205,0.495,24.23,30.327,80.24,0.647
worker_065,4,1,0.908,0.44,0.18,0.3,1,0,0.5,0.638,0,1,0.225,0.477,23.6,28.887,79.373,0.633
worker_065,5,1,0.908,0.44,0.18,0.3,1,0,0.5,0.638,0,1,0.24,0.476,23.6,29.295,79.544,0.632
worker_066,-3,0,0.904,0.52,0.25,0.39,1,1,0.0,0.904,0,0,0.035,0.958,40.2,92.351,91.288,0.878
worker_066,-2,0,0.904,0.52,0.25,0.39,1,1,0.0,0.904,0,0,0.035,0.958,40.2,94.02,91.989,0.878
worker_066,-1,0,0.904,0.52,0.25,0.39,1,1,0.0,0.904,0,0,0.035,0.958,40.2,95.689,92.69,0.878
worker_066,0,0,0.904,0.52,0.25,0.39,1,1,0.0,0.904,0,0,0.035,0.958,40.2,97.358,94.265,0.878
worker_066,1,0,0.904,0.52,0.25,0.39,1,1,0.0,0.904,0,0,0.05,0.957,40.2,98.934,94.927,0.878
worker_066,2,0,0.904,0.52,0.25,0.39,1,1,0.0,0.904,0,0,0.065,0.956,40.2,100.507,95.588,0.877
worker_066,3,0,0.904,0.52,0.25,0.39,1,1,0.0,0.904,0,0,0.08,0.955,40.2,102.077,96.247,0.876
worker_066,4,0,0.904,0.52,0.25,0.39,1,1,0.0,0.904,0,0,0.095,0.954,40.2,103.643,96.905,0.875
worker_066,5,0,0.904,0.52,0.25,0.39,1,1,0.0,0.904,0,0,0.11,0.953,40.2,105.207,97.562,0.875
worker_067,-3,1,0.9,0.6,0.32,0.48,0,0,0.0,0.9,0,0,0.035,0.918,38.0,83.36,87.651,0.884
worker_067,-2,1,0.9,0.6,0.32,0.48,0,0,0.0,0.9,0,0,0.035,0.918,38.0,84.946,88.317,0.884
worker_067,-1,1,0.9,0.6,0.32,0.48,0,0,0.08,0.862,0,0,0.046,0.877,36.56,79.564,85.457,0.854
worker_067,0,1,0.9,0.6,0.32,0.48,0,0,0.4,0.708,0,0,0.151,0.711,30.8,55.319,73.994,0.734
worker_067,1,1,0.9,0.6,0.32,0.48,0,0,0.435,0.691,0,0,0.171,0.692,30.17,53.712,73.057,0.72
worker_067,2,1,0.9,0.6,0.32,0.48,0,0,0.47,0.644,0,1,0.191,0.494,24.14,31.183,81.332,0.657
worker_067,3,1,0.9,0.6,0.32,0.48,0,0,0.505,0.628,0,1,0.211,0.475,23.51,29.727,80.458,0.643
worker_067,4,1,0.9,0.6,0.32,0.48,0,0,0.54,0.611,0,1,0.231,0.456,22.88,28.266,79.582,0.63
worker_067,5,1,0.9,0.6,0.32,0.48,0,0,0.54,0.611,0,1,0.246,0.455,22.88,28.684,79.757,0.629
worker_068,-3,1,0.896,0.68,0.39,0.57,0,1,0.0,0.896,0,0,0.035,0.958,40.2,96.343,93.244,0.889
worker_068,-2,1,0.896,0.68,0.39,0.57,0,1,0.0,0.896,0,0,0.035,0.958,40.2,98.176,94.014,0.889
worker_068,-1,1,0.896,0.68,0.39,0.57,0,1,0.08,0.858,0,0,0.046,0.917,38.76,92.333,90.96,0.86
worker_068,0,1,0.896,0.68,0.39,0.57,0,1,0.34,0.733,0,0,0.083,0.785,34.08,70.758,81.313,0.765
worker_068,1,1,0.896,0.68,0.39,0.57,0,1,0.375,0.796,1,0,0.062,0.879,37.05,87.656,88.148,0.843
worker_068,2,1,0.896,0.68,0.39,0.57,0,1,0.41,0.749,1,1,0.082,0.68,31.02,57.8,93.346,0.779
worker_068,3,1,0.896,0.68,0.39,0.57,0,1,0.445,0.732,1,1,0.102,0.661,30.39,56.026,92.339,0.766
worker_068,4,1,0.896,0.68,0.39,0.57,0,1,0.48,0.716,1,1,0.122,0.643,29.76,54.225,91.319,0.752
worker_068,5,1,0.896,0.68,0.39,0.57,0,1,0.48,0.716,1,1,0.137,0.642,29.76,55.058,91.669,0.752
worker_069,-3,0,0.892,0.76,0.46,0.12,0,0,0.0,0.892,0,0,0.035,0.918,38.0,91.175,91.214,0.895
worker_069,-2,0,0.892,0.76,0.46,0.12,0,0,0.0,0.892,0,0,0.035,0.918,38.0,92.91,91.942,0.895
worker_069,-1,0,0.892,0.76,0.46,0.12,0,0,0.0,0.892,0,0,0.035,0.918,38.0,94.645,92.671,0.895
worker_069,0,0,0.892,0.76,0.46,0.12,0,0,0.0,0.892,0,0,0.095,0.914,38.0,96.002,94.851,0.892
worker_069,1,0,0.892,0.76,0.46,0.12,0,0,0.0,0.892,0,0,0.11,0.913,38.0,97.633,95.536,0.891
worker_069,2,0,0.892,0.76,0.46,0.12,0,0,0.0,0.892,0,0,0.125,0.913,38.0,99.262,96.22,0.891
worker_069,3,0,0.892,0.76,0.46,0.12,0,0,0.0,0.892,0,0,0.14,0.912,38.0,100.887,96.902,0.89
worker_069,4,0,0.892,0.76,0.46,0.12,0,0,0.0,0.892,0,0,0.155,0.911,38.0,102.508,97.584,0.889
worker_069,5,0,0.892,0.76,0.46,0.12,0,0,0.0,0.892,0,0,0.17,0.91,38.0,104.127,98.263,0.888
worker_070,-3,1,0.848,0.2,0.53,0.21,1,1,0.0,0.848,0,0,0.035,0.958,40.2,110.519,99.478,0.901
worker_070,-2,1,0.848,0.2,0.53,0.21,1,1,0.0,0.848,0,0,0.035,0.958,40.2,112.516,100.317,0.901
worker_070,-1,1,0.848,0.2,0.53,0.21,1,1,0.08,0.81,0,0,0.046,0.917,38.76,105.723,96.864,0.871
worker_070,0,1,0.848,0.2,0.53,0.21,1,1,0.38,0.666,0,0,0.088,0.765,33.36,77.187,84.483,0.761
worker_070,1,1,0.848,0.2,0.53,0.21,1,1,0.415,0.649,0,0,0.108,0.746,32.73,75.144,83.363,0.748
worker_070,2,1,0.848,0.2,0.53,0.21,1,1,0.45,0.602,0,1,0.128,0.547,26.7,45.731,88.747,0.684
worker_070,3,1,0.848,0.2,0.53,0.21,1,1,0.485,0.585,0,1,0.148,0.529,26.07,43.842,87.691,0.67
worker_070,4,1,0.848,0.2,0.53,0.21,1,1,0.52,0.568,0,1,0.168,0.51,25.44,41.942,86.631,0.657
worker_070,5,1,0.848,0.2,0.53,0.21,1,1,0.52,0.568,0,1,0.183,0.509,25.44,42.54,86.882,0.656
worker_071,-3,1,0.844,0.28,0.6,0.3,1,0,0.0,0.844,0,0,0.035,0.918,38.0,104.222,96.973,0.906
worker_071,-2,1,0.844,0.28,0.6,0.3,1,0,0.0,0.844,0,0,0.035,0.918,38.0,106.106,97.764,0.906
worker_071,-1,1,0.844,0.28,0.6,0.3,1,0,0.08,0.806,0,0,0.046,0.877,36.56,99.293,94.303,0.877
worker_071,0,1,0.844,0.28,0.6,0.3,1,0,0.4,0.652,0,0,0.151,0.711,30.8,68.975,81.27,0.756
worker_071,1,1,0.844,0.28,0.6,0.3,1,0,0.435,0.635,0,0,0.171,0.692,30.17,66.916,80.142,0.743
