unit_id,period,mileage_state,replace,next_mileage_state,operating_cost,true_replacement_probability,synthetic_unit_quality
97,15,1,0,1,0.42025,0.0952,0.21961
97,16,1,0,2,0.74698,0.0952,0.21961
97,17,2,1,0,4.46226,0.23258,0.21961
97,18,0,1,0,4.35987,0.03084,0.21961
97,19,0,0,1,0.01687,0.03084,0.21961
97,20,1,0,2,0.92111,0.0952,0.21961
97,21,2,0,4,1.62011,0.23258,0.21961
97,22,4,0,4,2.77789,0.60956,0.21961
97,23,4,1,1,5.14619,0.60956,0.21961
97,24,1,0,2,1.0261,0.0952,0.21961
97,25,2,1,1,4.28395,0.23258,0.21961
97,26,1,0,1,1.1108,0.0952,0.21961
97,27,1,0,2,1.06038,0.0952,0.21961
97,28,2,0,3,1.30822,0.23258,0.21961
97,29,3,1,0,5.05895,0.42277,0.21961
97,30,0,0,1,0.37801,0.03084,0.21961
97,31,1,0,2,1.00049,0.0952,0.21961
97,32,2,0,3,1.66168,0.23258,0.21961
97,33,3,0,4,2.13062,0.42277,0.21961
97,34,4,1,0,4.51097,0.60956,0.21961
97,35,0,0,1,0.4872,0.03084,0.21961
97,36,1,0,2,0.77602,0.0952,0.21961
97,37,2,0,4,1.33045,0.23258,0.21961
98,0,2,0,3,1.06334,0.21939,-0.15733
98,1,3,0,4,1.98434,0.40957,-0.15733
98,2,4,1,1,4.64083,0.59637,-0.15733
98,3,1,0,3,0.90315,0.082,-0.15733
98,4,3,1,0,4.94804,0.40957,-0.15733
98,5,0,0,1,0.60962,0.01764,-0.15733
98,6,1,0,2,1.03767,0.082,-0.15733
98,7,2,0,3,1.38577,0.21939,-0.15733
98,8,3,0,4,1.95231,0.40957,-0.15733
98,9,4,0,6,2.64065,0.59637,-0.15733
98,10,6,1,1,4.32956,0.84146,-0.15733
98,11,1,0,1,0.90253,0.082,-0.15733
98,12,1,0,3,0.97211,0.082,-0.15733
98,13,3,1,0,4.3396,0.40957,-0.15733
98,14,0,0,1,0.20209,0.01764,-0.15733
98,15,1,0,3,0.71472,0.082,-0.15733
98,16,3,1,0,4.69192,0.40957,-0.15733
98,17,0,0,1,0.4701,0.01764,-0.15733
98,18,1,0,2,0.89368,0.082,-0.15733
98,19,2,0,3,1.29717,0.21939,-0.15733
98,20,3,0,4,2.00325,0.40957,-0.15733
98,21,4,1,0,4.53995,0.59637,-0.15733
98,22,0,0,1,0.28765,0.01764,-0.15733
98,23,1,0,2,1.30688,0.082,-0.15733
98,24,2,0,4,1.41037,0.21939,-0.15733
98,25,4,1,0,4.82882,0.59637,-0.15733
98,26,0,0,2,0.06242,0.01764,-0.15733
98,27,2,0,3,1.32615,0.21939,-0.15733
98,28,3,0,5,2.09263,0.40957,-0.15733
98,29,5,0,6,3.03665,0.74219,-0.15733
98,30,6,1,0,5.15969,0.84146,-0.15733
98,31,0,0,1,0.31675,0.01764,-0.15733
98,32,1,0,2,1.2059,0.082,-0.15733
98,33,2,0,3,1.41688,0.21939,-0.15733
98,34,3,0,5,1.65665,0.40957,-0.15733
98,35,5,0,6,3.11871,0.74219,-0.15733
98,36,6,0,7,4.05577,0.84146,-0.15733
98,37,7,0,8,4.06262,0.90402,-0.15733
99,0,2,0,4,1.2623,0.22113,-0.10763
99,1,4,0,5,2.82265,0.59811,-0.10763
99,2,5,1,0,4.79964,0.74393,-0.10763
99,3,0,0,1,0.1503,0.01938,-0.10763
99,4,1,0,2,1.01692,0.08374,-0.10763
99,5,2,0,4,1.79833,0.22113,-0.10763
99,6,4,0,5,2.36448,0.59811,-0.10763
99,7,5,1,0,5.07101,0.74393,-0.10763
99,8,0,0,0,0.48026,0.01938,-0.10763
99,9,0,0,1,0.6797,0.01938,-0.10763
99,10,1,0,2,0.89724,0.08374,-0.10763
99,11,2,1,1,4.73962,0.22113,-0.10763
99,12,1,0,2,0.93709,0.08374,-0.10763
99,13,2,0,3,1.03979,0.22113,-0.10763
99,14,3,1,0,4.71723,0.41131,-0.10763
99,15,0,0,1,0.35497,0.01938,-0.10763
99,16,1,0,3,0.53588,0.08374,-0.10763
99,17,3,0,5,1.90592,0.41131,-0.10763
99,18,5,1,0,4.06036,0.74393,-0.10763
99,19,0,0,2,0.44122,0.01938,-0.10763
99,20,2,0,3,1.96739,0.22113,-0.10763
99,21,3,0,4,2.12618,0.41131,-0.10763
99,22,4,0,5,2.72657,0.59811,-0.10763
99,23,5,1,1,4.50407,0.74393,-0.10763
99,24,1,0,2,0.81214,0.08374,-0.10763
99,25,2,0,3,1.50982,0.22113,-0.10763
99,26,3,0,4,2.3109,0.41131,-0.10763
99,27,4,1,0,4.34567,0.59811,-0.10763
99,28,0,0,1,0.39869,0.01938,-0.10763
99,29,1,1,0,4.45697,0.08374,-0.10763
99,30,0,0,1,0.44685,0.01938,-0.10763
99,31,1,0,2,0.50013,0.08374,-0.10763
99,32,2,0,3,1.20808,0.22113,-0.10763
99,33,3,0,4,2.45479,0.41131,-0.10763
99,34,4,0,5,2.34853,0.59811,-0.10763
99,35,5,0,6,3.13456,0.74393,-0.10763
99,36,6,1,0,4.66055,0.8432,-0.10763
99,37,0,0,1,0.76917,0.01938,-0.10763
100,0,3,1,0,4.5666,0.40736,-0.22058
100,1,0,0,1,0.49901,0.01543,-0.22058
100,2,1,0,3,1.02992,0.07979,-0.22058
100,3,3,0,5,1.87638,0.40736,-0.22058
100,4,5,1,0,4.97876,0.73998,-0.22058
100,5,0,0,2,0.52064,0.01543,-0.22058
100,6,2,0,3,1.44391,0.21718,-0.22058
100,7,3,0,3,2.36115,0.40736,-0.22058
100,8,3,1,0,4.14868,0.40736,-0.22058
100,9,0,0,1,0.63558,0.01543,-0.22058
100,10,1,0,3,0.74536,0.07979,-0.22058
100,11,3,0,4,2.19027,0.40736,-0.22058
100,12,4,1,0,4.81825,0.59415,-0.22058
100,13,0,0,1,0.04465,0.01543,-0.22058
100,14,1,0,2,1.18219,0.07979,-0.22058
100,15,2,0,4,1.97396,0.21718,-0.22058
100,16,4,1,0,4.59357,0.59415,-0.22058
100,17,0,0,1,-0.01813,0.01543,-0.22058
100,18,1,0,2,1.10111,0.07979,-0.22058
100,19,2,0,3,1.6012,0.21718,-0.22058
100,20,3,1,1,5.00871,0.40736,-0.22058
100,21,1,0,3,1.32024,0.07979,-0.22058
100,22,3,1,1,4.75702,0.40736,-0.22058
100,23,1,0,2,1.10795,0.07979,-0.22058
100,24,2,1,0,4.58044,0.21718,-0.22058
100,25,0,0,2,0.28707,0.01543,-0.22058
100,26,2,0,3,1.43354,0.21718,-0.22058
100,27,3,1,0,4.91016,0.40736,-0.22058
100,28,0,0,0,0.19303,0.01543,-0.22058
100,29,0,0,1,0.19984,0.01543,-0.22058
100,30,1,0,2,0.47987,0.07979,-0.22058
100,31,2,1,0,4.36623,0.21718,-0.22058
100,32,0,0,1,0.74013,0.01543,-0.22058
100,33,1,0,2,0.76468,0.07979,-0.22058
100,34,2,0,3,1.43858,0.21718,-0.22058
100,35,3,0,4,1.90613,0.40736,-0.22058
100,36,4,0,5,2.57354,0.59415,-0.22058
100,37,5,0,6,2.98141,0.73998,-0.22058
101,0,0,0,1,0.50777,0.03007,0.19771
101,1,1,0,3,1.24736,0.09443,0.19771
101,2,3,1,1,4.66081,0.422,0.19771
101,3,1,0,2,0.99197,0.09443,0.19771
101,4,2,0,4,1.64786,0.23182,0.19771
101,5,4,1,0,4.43963,0.60879,0.19771
101,6,0,0,2,0.77556,0.03007,0.19771
101,7,2,0,4,2.00222,0.23182,0.19771
101,8,4,1,0,4.894,0.60879,0.19771
101,9,0,0,2,0.39906,0.03007,0.19771
101,10,2,0,2,1.28604,0.23182,0.19771
101,11,2,0,3,1.49094,0.23182,0.19771
101,12,3,0,5,2.41936,0.422,0.19771
101,13,5,1,0,4.87543,0.75462,0.19771
101,14,0,0,1,0.43646,0.03007,0.19771
101,15,1,0,2,0.71477,0.09443,0.19771
101,16,2,0,3,1.36091,0.23182,0.19771
101,17,3,0,3,2.0926,0.422,0.19771
101,18,3,1,0,4.54793,0.422,0.19771
101,19,0,0,1,-0.04304,0.03007,0.19771
101,20,1,1,0,4.05061,0.09443,0.19771
101,21,0,0,1,0.1208,0.03007,0.19771
101,22,1,0,2,0.96498,0.09443,0.19771
101,23,2,1,0,4.76014,0.23182,0.19771
101,24,0,0,1,0.66507,0.03007,0.19771
101,25,1,0,3,1.10506,0.09443,0.19771
101,26,3,0,5,1.97577,0.422,0.19771
101,27,5,1,0,4.46348,0.75462,0.19771
101,28,0,0,1,0.33474,0.03007,0.19771
101,29,1,1,0,4.99491,0.09443,0.19771
101,30,0,0,1,0.10729,0.03007,0.19771
101,31,1,0,3,0.82189,0.09443,0.19771
101,32,3,0,5,1.70101,0.422,0.19771
101,33,5,1,0,4.76582,0.75462,0.19771
101,34,0,0,1,-0.12458,0.03007,0.19771
101,35,1,0,1,0.75393,0.09443,0.19771
101,36,1,0,2,0.81707,0.09443,0.19771
101,37,2,1,1,4.91213,0.23182,0.19771
102,0,3,0,3,1.8314,0.41254,-0.07264
102,1,3,0,3,2.26936,0.41254,-0.07264
102,2,3,1,1,4.7991,0.41254,-0.07264
102,3,1,0,2,0.92626,0.08497,-0.07264
102,4,2,0,4,1.83296,0.22236,-0.07264
102,5,4,0,4,2.53406,0.59933,-0.07264
102,6,4,0,6,2.71844,0.59933,-0.07264
102,7,6,1,1,4.58262,0.84443,-0.07264
102,8,1,0,1,0.61548,0.08497,-0.07264
102,9,1,1,0,4.54821,0.08497,-0.07264
102,10,0,0,1,0.30579,0.02061,-0.07264
102,11,1,0,3,0.97617,0.08497,-0.07264
102,12,3,0,4,2.13113,0.41254,-0.07264
102,13,4,1,1,4.92096,0.59933,-0.07264
102,14,1,0,3,0.31783,0.08497,-0.07264
102,15,3,0,3,1.97756,0.41254,-0.07264
102,16,3,0,4,2.07402,0.41254,-0.07264
102,17,4,1,1,4.45827,0.59933,-0.07264
102,18,1,0,2,0.89482,0.08497,-0.07264
102,19,2,0,2,0.96728,0.22236,-0.07264
102,20,2,1,1,4.30029,0.22236,-0.07264
102,21,1,0,2,0.75213,0.08497,-0.07264
102,22,2,1,0,4.269,0.22236,-0.07264
102,23,0,0,1,0.35656,0.02061,-0.07264
102,24,1,0,2,0.90435,0.08497,-0.07264
102,25,2,0,3,1.41618,0.22236,-0.07264
102,26,3,0,4,1.97494,0.41254,-0.07264
102,27,4,1,1,4.90612,0.59933,-0.07264
102,28,1,0,2,0.97641,0.08497,-0.07264
102,29,2,0,4,1.61781,0.22236,-0.07264
102,30,4,1,0,4.9654,0.59933,-0.07264
102,31,0,0,2,0.55026,0.02061,-0.07264
102,32,2,0,3,1.45172,0.22236,-0.07264
102,33,3,1,1,4.72212,0.41254,-0.07264
102,34,1,0,3,0.81425,0.08497,-0.07264
102,35,3,0,5,1.96765,0.41254,-0.07264
102,36,5,1,0,4.68251,0.74516,-0.07264
102,37,0,0,1,0.30946,0.02061,-0.07264
103,0,2,0,4,1.48922,0.22215,-0.07847
103,1,4,0,5,2.54273,0.59913,-0.07847
103,2,5,1,0,4.83718,0.74495,-0.07847
103,3,0,0,1,0.378,0.0204,-0.07847
103,4,1,0,3,1.13242,0.08476,-0.07847
103,5,3,1,0,4.50824,0.41233,-0.07847
103,6,0,0,1,0.29299,0.0204,-0.07847
103,7,1,0,2,1.02465,0.08476,-0.07847
103,8,2,0,3,0.97931,0.22215,-0.07847
103,9,3,0,4,1.68061,0.41233,-0.07847
103,10,4,1,1,4.77205,0.59913,-0.07847
103,11,1,0,3,0.8856,0.08476,-0.07847
103,12,3,0,3,1.38159,0.41233,-0.07847
103,13,3,0,3,2.07938,0.41233,-0.07847
103,14,3,1,0,4.7374,0.41233,-0.07847
103,15,0,0,1,0.12729,0.0204,-0.07847
103,16,1,0,1,0.99807,0.08476,-0.07847
103,17,1,0,2,0.68684,0.08476,-0.07847
103,18,2,0,3,1.32296,0.22215,-0.07847
103,19,3,1,0,4.7174,0.41233,-0.07847
103,20,0,0,1,0.01062,0.0204,-0.07847
103,21,1,0,2,1.01822,0.08476,-0.07847
103,22,2,0,4,1.13252,0.22215,-0.07847
103,23,4,1,1,4.20747,0.59913,-0.07847
103,24,1,0,1,0.682,0.08476,-0.07847
103,25,1,0,2,0.96123,0.08476,-0.07847
103,26,2,0,3,1.42655,0.22215,-0.07847
103,27,3,0,4,1.65422,0.41233,-0.07847
103,28,4,0,5,2.49298,0.59913,-0.07847
103,29,5,0,6,3.20641,0.74495,-0.07847
103,30,6,1,0,4.90511,0.84422,-0.07847
103,31,0,0,1,0.66194,0.0204,-0.07847
103,32,1,0,2,0.99569,0.08476,-0.07847
103,33,2,0,3,1.12681,0.22215,-0.07847
103,34,3,1,0,4.41609,0.41233,-0.07847
103,35,0,0,1,-0.08587,0.0204,-0.07847
103,36,1,0,2,1.27992,0.08476,-0.07847
103,37,2,0,4,1.5845,0.22215,-0.07847
104,0,1,0,3,0.85934,0.08437,-0.08962
104,1,3,1,1,4.68237,0.41194,-0.08962
104,2,1,0,1,1.10348,0.08437,-0.08962
104,3,1,0,3,0.99206,0.08437,-0.08962
104,4,3,1,0,4.5903,0.41194,-0.08962
104,5,0,0,0,0.31071,0.02001,-0.08962
104,6,0,0,1,0.74362,0.02001,-0.08962
104,7,1,0,2,0.81771,0.08437,-0.08962
104,8,2,0,3,1.44344,0.22176,-0.08962
104,9,3,1,0,5.05727,0.41194,-0.08962
104,10,0,0,2,0.70748,0.02001,-0.08962
104,11,2,0,3,1.64091,0.22176,-0.08962
104,12,3,1,0,4.48864,0.41194,-0.08962
104,13,0,0,2,0.33214,0.02001,-0.08962
104,14,2,0,2,1.48456,0.22176,-0.08962
104,15,2,0,2,1.78092,0.22176,-0.08962
104,16,2,1,0,4.73411,0.22176,-0.08962
104,17,0,0,0,0.32637,0.02001,-0.08962
104,18,0,0,1,0.18843,0.02001,-0.08962
104,19,1,0,2,0.93743,0.08437,-0.08962
104,20,2,0,3,1.511,0.22176,-0.08962
104,21,3,0,4,1.97004,0.41194,-0.08962
104,22,4,1,0,4.68528,0.59874,-0.08962
104,23,0,0,1,0.22658,0.02001,-0.08962
104,24,1,0,2,0.85514,0.08437,-0.08962
104,25,2,0,4,1.54726,0.22176,-0.08962
104,26,4,1,0,4.85793,0.59874,-0.08962
104,27,0,0,1,0.52703,0.02001,-0.08962
104,28,1,0,2,0.75153,0.08437,-0.08962
104,29,2,0,3,1.45359,0.22176,-0.08962
104,30,3,0,4,1.84384,0.41194,-0.08962
104,31,4,1,0,4.65159,0.59874,-0.08962
104,32,0,0,1,0.60499,0.02001,-0.08962
104,33,1,0,2,0.58583,0.08437,-0.08962
104,34,2,1,1,5.17181,0.22176,-0.08962
104,35,1,0,2,0.7829,0.08437,-0.08962
104,36,2,0,2,1.17607,0.22176,-0.08962
104,37,2,0,4,1.41491,0.22176,-0.08962
105,0,3,1,1,4.68871,0.39782,-0.49327
105,1,1,0,2,0.87549,0.07024,-0.49327
105,2,2,0,3,1.58424,0.20763,-0.49327
105,3,3,0,4,2.27926,0.39782,-0.49327
105,4,4,1,1,4.63808,0.58461,-0.49327
105,5,1,0,2,1.19213,0.07024,-0.49327
105,6,2,0,4,1.30971,0.20763,-0.49327
105,7,4,1,0,4.70174,0.58461,-0.49327
105,8,0,0,1,0.59806,0.01,-0.49327
105,9,1,0,3,0.87382,0.07024,-0.49327
105,10,3,0,4,1.93257,0.39782,-0.49327
105,11,4,1,1,4.34545,0.58461,-0.49327
105,12,1,0,2,0.80225,0.07024,-0.49327
105,13,2,0,4,1.41691,0.20763,-0.49327
105,14,4,0,5,2.64928,0.58461,-0.49327
105,15,5,0,6,2.73295,0.73043,-0.49327
105,16,6,1,0,4.54702,0.82971,-0.49327
105,17,0,0,0,0.05906,0.01,-0.49327
105,18,0,0,1,0.32909,0.01,-0.49327
105,19,1,0,1,0.68053,0.07024,-0.49327
105,20,1,0,2,0.78843,0.07024,-0.49327
105,21,2,0,2,0.98641,0.20763,-0.49327
105,22,2,0,3,1.58917,0.20763,-0.49327
105,23,3,0,4,1.81198,0.39782,-0.49327
105,24,4,0,6,2.42885,0.58461,-0.49327
105,25,6,1,0,4.42683,0.82971,-0.49327
105,26,0,0,1,0.36017,0.01,-0.49327
105,27,1,0,2,0.49781,0.07024,-0.49327
105,28,2,0,3,1.21621,0.20763,-0.49327
105,29,3,1,0,4.92033,0.39782,-0.49327
105,30,0,0,1,0.35551,0.01,-0.49327
105,31,1,0,2,0.88497,0.07024,-0.49327
105,32,2,0,3,1.78387,0.20763,-0.49327
105,33,3,0,5,2.15439,0.39782,-0.49327
105,34,5,0,6,2.84804,0.73043,-0.49327
105,35,6,1,0,4.75654,0.82971,-0.49327
105,36,0,0,1,0.26157,0.01,-0.49327
105,37,1,0,2,1.12769,0.07024,-0.49327
106,0,3,0,4,2.23143,0.41969,0.13172
106,1,4,0,5,2.65031,0.60649,0.13172
106,2,5,1,0,4.26713,0.75231,0.13172
106,3,0,0,0,0.09514,0.02776,0.13172
106,4,0,0,1,-0.02392,0.02776,0.13172
106,5,1,0,3,0.60562,0.09212,0.13172
106,6,3,1,1,4.61147,0.41969,0.13172
106,7,1,0,2,0.98159,0.09212,0.13172
106,8,2,0,4,1.22031,0.22951,0.13172
106,9,4,1,0,5.13363,0.60649,0.13172
106,10,0,0,1,0.39647,0.02776,0.13172
106,11,1,0,2,0.65099,0.09212,0.13172
106,12,2,0,3,1.67224,0.22951,0.13172
106,13,3,0,4,1.71941,0.41969,0.13172
106,14,4,1,0,4.28064,0.60649,0.13172
106,15,0,0,1,-0.07441,0.02776,0.13172
106,16,1,0,1,0.63037,0.09212,0.13172
106,17,1,0,1,0.8555,0.09212,0.13172
106,18,1,0,2,0.97901,0.09212,0.13172
106,19,2,1,1,4.76864,0.22951,0.13172
106,20,1,0,2,0.97597,0.09212,0.13172
106,21,2,1,1,4.73328,0.22951,0.13172
106,22,1,0,1,0.95701,0.09212,0.13172
106,23,1,1,0,4.92498,0.09212,0.13172
106,24,0,0,1,-0.10089,0.02776,0.13172
106,25,1,0,3,1.58484,0.09212,0.13172
106,26,3,1,1,4.96967,0.41969,0.13172
106,27,1,0,2,1.41105,0.09212,0.13172
106,28,2,1,0,4.68568,0.22951,0.13172
106,29,0,0,1,0.3759,0.02776,0.13172
106,30,1,0,3,1.34068,0.09212,0.13172
106,31,3,0,4,1.72572,0.41969,0.13172
106,32,4,1,0,5.01126,0.60649,0.13172
106,33,0,0,2,0.38708,0.02776,0.13172
106,34,2,0,3,1.48845,0.22951,0.13172
106,35,3,1,0,4.3339,0.41969,0.13172
106,36,0,0,1,0.76733,0.02776,0.13172
106,37,1,0,2,1.08766,0.09212,0.13172
107,0,3,0,4,2.2001,0.42589,0.30873
107,1,4,1,0,4.75592,0.61268,0.30873
107,2,0,0,1,0.37049,0.03396,0.30873
107,3,1,0,2,0.9152,0.09831,0.30873
107,4,2,1,0,4.78202,0.2357,0.30873
107,5,0,0,0,0.35765,0.03396,0.30873
107,6,0,0,0,0.04508,0.03396,0.30873
107,7,0,0,0,0.69409,0.03396,0.30873
107,8,0,0,0,0.67697,0.03396,0.30873
107,9,0,0,1,0.65472,0.03396,0.30873
107,10,1,0,2,1.05528,0.09831,0.30873
107,11,2,1,0,4.45282,0.2357,0.30873
107,12,0,0,0,-0.03005,0.03396,0.30873
107,13,0,0,1,0.48075,0.03396,0.30873
107,14,1,0,2,0.94382,0.09831,0.30873
107,15,2,0,4,1.65449,0.2357,0.30873
107,16,4,1,0,4.63452,0.61268,0.30873
107,17,0,0,1,0.38072,0.03396,0.30873
107,18,1,0,2,1.20893,0.09831,0.30873
107,19,2,0,3,1.38707,0.2357,0.30873
107,20,3,1,0,4.45107,0.42589,0.30873
107,21,0,0,1,0.44345,0.03396,0.30873
107,22,1,0,2,0.53702,0.09831,0.30873
107,23,2,0,2,1.18801,0.2357,0.30873
107,24,2,0,3,1.39309,0.2357,0.30873
107,25,3,1,0,4.45435,0.42589,0.30873
107,26,0,0,2,0.4919,0.03396,0.30873
107,27,2,1,0,4.26567,0.2357,0.30873
107,28,0,0,1,0.47129,0.03396,0.30873
107,29,1,1,1,4.29725,0.09831,0.30873
107,30,1,0,2,0.79892,0.09831,0.30873
107,31,2,0,4,1.42547,0.2357,0.30873
107,32,4,0,5,2.80201,0.61268,0.30873
107,33,5,0,7,3.45055,0.7585,0.30873
107,34,7,1,0,4.63426,0.92033,0.30873
107,35,0,0,1,0.09181,0.03396,0.30873
107,36,1,0,2,0.97746,0.09831,0.30873
107,37,2,0,3,1.48215,0.2357,0.30873
108,0,3,0,4,1.86398,0.42103,0.1699
108,1,4,1,0,4.12738,0.60782,0.1699
108,2,0,0,1,0.36309,0.0291,0.1699
108,3,1,0,2,0.8927,0.09346,0.1699
108,4,2,1,0,4.72612,0.23084,0.1699
108,5,0,0,1,0.1571,0.0291,0.1699
108,6,1,0,2,0.93076,0.09346,0.1699
108,7,2,0,3,1.61668,0.23084,0.1699
108,8,3,0,5,2.21812,0.42103,0.1699
108,9,5,0,6,3.47623,0.75364,0.1699
108,10,6,1,0,4.58025,0.85292,0.1699
108,11,0,0,1,0.39316,0.0291,0.1699
108,12,1,1,0,4.50504,0.09346,0.1699
108,13,0,0,1,0.24348,0.0291,0.1699
108,14,1,0,2,1.25127,0.09346,0.1699
108,15,2,1,0,5.06033,0.23084,0.1699
108,16,0,0,2,0.16372,0.0291,0.1699
108,17,2,0,3,1.34091,0.23084,0.1699
108,18,3,0,4,2.09414,0.42103,0.1699
108,19,4,1,0,4.58026,0.60782,0.1699
108,20,0,0,1,0.36788,0.0291,0.1699
108,21,1,0,2,0.77034,0.09346,0.1699
108,22,2,0,4,1.61896,0.23084,0.1699
108,23,4,1,2,4.56398,0.60782,0.1699
108,24,2,0,3,1.3436,0.23084,0.1699
108,25,3,0,4,1.95776,0.42103,0.1699
108,26,4,0,5,2.38491,0.60782,0.1699
108,27,5,0,7,3.12825,0.75364,0.1699
108,28,7,1,1,4.66267,0.91547,0.1699
108,29,1,0,1,1.22813,0.09346,0.1699
108,30,1,1,1,4.7726,0.09346,0.1699
108,31,1,1,1,4.74556,0.09346,0.1699
108,32,1,0,3,0.85467,0.09346,0.1699
108,33,3,1,0,4.43414,0.42103,0.1699
108,34,0,0,1,0.77874,0.0291,0.1699
108,35,1,0,3,0.96027,0.09346,0.1699
108,36,3,0,3,2.1839,0.42103,0.1699
108,37,3,1,1,4.6735,0.42103,0.1699
109,0,1,0,3,1.21582,0.08393,-0.10227
109,1,3,0,5,2.0101,0.4115,-0.10227
109,2,5,1,1,4.89275,0.74412,-0.10227
109,3,1,0,2,1.10782,0.08393,-0.10227
109,4,2,0,3,1.20876,0.22132,-0.10227
109,5,3,0,4,2.3453,0.4115,-0.10227
109,6,4,0,5,2.77602,0.5983,-0.10227
109,7,5,1,0,4.52734,0.74412,-0.10227
109,8,0,0,1,0.48176,0.01957,-0.10227
109,9,1,0,3,1.10244,0.08393,-0.10227
109,10,3,1,1,5.09587,0.4115,-0.10227
109,11,1,0,2,0.89591,0.08393,-0.10227
109,12,2,1,0,4.94601,0.22132,-0.10227
109,13,0,0,1,0.09729,0.01957,-0.10227
109,14,1,0,3,0.83508,0.08393,-0.10227
109,15,3,1,1,5.01991,0.4115,-0.10227
109,16,1,0,2,0.94364,0.08393,-0.10227
109,17,2,1,2,4.63781,0.22132,-0.10227
109,18,2,0,4,1.82851,0.22132,-0.10227
109,19,4,1,0,4.55815,0.5983,-0.10227
109,20,0,0,2,0.2646,0.01957,-0.10227
109,21,2,0,3,1.14083,0.22132,-0.10227
109,22,3,1,1,4.25113,0.4115,-0.10227
109,23,1,1,1,4.23684,0.08393,-0.10227
109,24,1,0,2,1.22028,0.08393,-0.10227
109,25,2,0,2,1.72892,0.22132,-0.10227
109,26,2,0,3,0.9492,0.22132,-0.10227
109,27,3,1,0,4.70623,0.4115,-0.10227
109,28,0,0,1,0.53375,0.01957,-0.10227
109,29,1,1,0,4.34684,0.08393,-0.10227
109,30,0,0,1,0.6342,0.01957,-0.10227
109,31,1,0,2,0.82316,0.08393,-0.10227
109,32,2,0,2,1.65247,0.22132,-0.10227
109,33,2,0,2,1.50727,0.22132,-0.10227
109,34,2,0,3,1.7125,0.22132,-0.10227
109,35,3,0,3,1.78956,0.4115,-0.10227
109,36,3,0,4,1.67331,0.4115,-0.10227
109,37,4,1,1,4.69581,0.5983,-0.10227
110,0,3,0,4,2.43149,0.42052,0.15555
110,1,4,1,1,4.44352,0.60732,0.15555
110,2,1,0,3,0.76263,0.09295,0.15555
110,3,3,0,3,2.04543,0.42052,0.15555
110,4,3,0,4,1.55248,0.42052,0.15555
110,5,4,0,4,2.5929,0.60732,0.15555
110,6,4,0,5,2.42723,0.60732,0.15555
110,7,5,0,5,3.32565,0.75314,0.15555
110,8,5,0,6,3.63132,0.75314,0.15555
110,9,6,0,8,3.31921,0.85242,0.15555
110,10,8,1,0,4.60184,0.95259,0.15555
110,11,0,0,2,0.10359,0.02859,0.15555
110,12,2,1,1,4.72881,0.23034,0.15555
110,13,1,0,3,1.19857,0.09295,0.15555
110,14,3,0,4,2.17703,0.42052,0.15555
110,15,4,1,0,4.91447,0.60732,0.15555
110,16,0,0,1,0.36736,0.02859,0.15555
110,17,1,0,2,0.82852,0.09295,0.15555
110,18,2,0,3,1.42863,0.23034,0.15555
110,19,3,0,4,2.17089,0.42052,0.15555
110,20,4,0,5,2.55958,0.60732,0.15555
110,21,5,1,0,4.71303,0.75314,0.15555
110,22,0,0,0,0.35328,0.02859,0.15555
110,23,0,0,1,0.3578,0.02859,0.15555
110,24,1,0,2,0.78153,0.09295,0.15555
110,25,2,0,3,1.53253,0.23034,0.15555
110,26,3,1,0,4.80479,0.42052,0.15555
110,27,0,0,1,0.39478,0.02859,0.15555
110,28,1,1,0,4.72821,0.09295,0.15555
110,29,0,0,1,0.45014,0.02859,0.15555
110,30,1,0,3,0.88617,0.09295,0.15555
110,31,3,0,4,2.10603,0.42052,0.15555
110,32,4,0,5,2.57348,0.60732,0.15555
110,33,5,1,1,5.00102,0.75314,0.15555
110,34,1,0,2,1.03441,0.09295,0.15555
110,35,2,1,0,4.36904,0.23034,0.15555
110,36,0,0,2,0.52298,0.02859,0.15555
110,37,2,1,0,4.65831,0.23034,0.15555
111,0,1,1,0,4.73148,0.0741,-0.3832
111,1,0,0,2,0.59262,0.01,-0.3832
111,2,2,0,4,1.48303,0.21149,-0.3832
111,3,4,1,1,5.08875,0.58846,-0.3832
111,4,1,0,2,0.86534,0.0741,-0.3832
111,5,2,0,3,1.41364,0.21149,-0.3832
111,6,3,0,4,1.79945,0.40167,-0.3832
111,7,4,1,1,4.64874,0.58846,-0.3832
111,8,1,0,2,0.80277,0.0741,-0.3832
111,9,2,0,3,1.31501,0.21149,-0.3832
111,10,3,0,4,1.98843,0.40167,-0.3832
111,11,4,1,0,4.58617,0.58846,-0.3832
111,12,0,0,1,0.15074,0.01,-0.3832
111,13,1,0,2,0.99098,0.0741,-0.3832
111,14,2,1,1,5.17229,0.21149,-0.3832
111,15,1,0,3,0.89097,0.0741,-0.3832
111,16,3,1,1,4.58879,0.40167,-0.3832
111,17,1,0,1,0.57831,0.0741,-0.3832
111,18,1,0,2,1.31532,0.0741,-0.3832
111,19,2,1,0,4.2978,0.21149,-0.3832
111,20,0,0,1,0.11011,0.01,-0.3832
111,21,1,0,2,0.95178,0.0741,-0.3832
111,22,2,0,2,1.12972,0.21149,-0.3832
111,23,2,0,2,1.13081,0.21149,-0.3832
111,24,2,0,3,1.21361,0.21149,-0.3832
111,25,3,1,0,4.76816,0.40167,-0.3832
111,26,0,0,1,0.25582,0.01,-0.3832
111,27,1,0,2,1.27788,0.0741,-0.3832
