person_id,period,age,schooling_years,experience_years,tuition,wage_offer,choose_school,work,observed_wage,synthetic_ability,true_school_probability
124,4,22,12.0,2.0,5036.11,32181.22,1,0,,0.43754,0.43358
125,4,22,12.0,3.0,6990.3,27431.88,0,1,27508.71,-0.60898,0.22621
126,4,22,14.0,2.0,5035.56,36857.11,0,1,37064.27,1.32821,0.34803
127,4,22,14.0,1.0,4937.75,33274.23,0,1,33356.58,0.40409,0.32739
128,4,22,13.0,3.0,6830.18,30749.93,0,1,30302.3,-0.0626,0.20406
129,4,22,14.0,2.0,5465.25,51591.57,1,0,,1.9599,0.34676
130,4,22,12.0,3.0,6623.68,29723.5,0,1,30481.16,0.0708,0.28595
131,4,22,13.0,1.0,6804.62,43596.94,1,0,,1.58186,0.39715
132,4,22,13.0,2.0,6497.29,29001.87,0,1,30745.8,-1.99266,0.13552
133,4,22,14.0,2.0,5057.93,31493.26,0,1,29268.01,-0.59052,0.20562
134,4,22,12.0,2.0,6348.18,36706.97,0,1,36878.43,1.03052,0.41265
135,4,22,14.0,2.0,5283.01,32095.83,0,1,33019.36,-0.92421,0.1755
136,4,22,14.0,2.0,6385.47,33790.2,1,0,,0.14997,0.20673
137,4,22,12.0,4.0,5226.9,15272.67,1,0,,-3.77672,0.10856
138,4,22,15.0,1.0,6942.81,42770.65,0,1,44129.23,1.29359,0.22872
139,4,22,15.0,0.0,6295.42,32649.24,0,1,33873.28,1.12384,0.31242
140,4,22,12.0,3.0,7483.17,31817.71,0,1,31051.86,-0.56992,0.19884
141,4,22,12.0,3.0,6925.57,27250.2,0,1,27532.93,-1.10139,0.19466
142,4,22,15.0,1.0,6874.45,44908.43,1,0,,0.28498,0.1608
143,4,22,12.0,3.0,4757.22,28314.44,0,1,27898.28,-1.06229,0.27071
144,4,22,12.0,2.0,4955.29,28472.06,1,0,,0.32473,0.44247
145,4,22,13.0,1.0,6575.78,34072.43,1,0,,1.7925,0.46318
146,4,22,13.0,2.0,6957.26,31001.62,0,1,30131.13,-0.2758,0.22088
147,4,22,15.0,1.0,5292.25,42509.05,0,1,42057.22,0.66635,0.24131
148,4,22,12.0,2.0,6374.99,24823.6,0,1,25414.0,-1.00218,0.26954
149,4,22,14.0,1.0,6848.26,25916.03,0,1,25867.43,-1.1744,0.16415
150,4,22,13.0,1.0,6735.0,35216.37,0,1,36699.17,0.88082,0.35883
151,4,22,13.0,3.0,4602.47,29345.06,0,1,28218.96,-1.67585,0.17258
152,4,22,15.0,1.0,6319.81,32769.99,0,1,33419.9,-1.10341,0.12442
153,4,22,12.0,3.0,6467.27,32578.7,0,1,34008.24,0.85931,0.35363
154,4,22,13.0,2.0,6600.42,31232.6,0,1,31973.37,0.00025,0.25401
155,4,22,12.0,3.0,6823.73,28663.58,0,1,28411.35,-0.84444,0.21089
156,4,22,13.0,3.0,7322.62,33304.23,0,1,33672.23,-0.39667,0.16195
157,4,22,12.0,5.0,6016.72,27317.27,1,0,,-0.01289,0.22751
158,4,22,12.0,3.0,6802.64,26816.43,0,1,26952.95,-0.01947,0.28247
159,4,22,13.0,3.0,6637.7,31949.37,0,1,31159.28,-0.16256,0.2001
160,4,22,11.0,4.0,7264.8,25212.22,0,1,25579.32,-0.77281,0.23199
161,4,22,15.0,0.0,5349.95,42898.95,0,1,42151.91,1.87732,0.3933
162,4,22,13.0,1.0,6795.48,23315.94,0,1,23462.03,-0.73315,0.26046
163,4,22,12.0,2.0,6373.87,26144.89,0,1,25052.48,-0.00355,0.35301
164,4,22,13.0,3.0,6068.28,30749.84,1,0,,0.00236,0.23479
165,4,22,13.0,3.0,5277.17,38263.89,0,1,38160.7,0.91808,0.31889
166,4,22,14.0,2.0,6004.07,28312.01,0,1,28062.4,-0.72609,0.17666
167,4,22,15.0,1.0,4743.31,33375.61,1,0,,0.08097,0.24076
168,4,22,12.0,2.0,6718.95,25057.68,0,1,25730.54,-0.98718,0.25643
169,4,22,12.0,3.0,6089.7,30014.09,0,1,31851.15,-0.55243,0.25437
170,4,22,12.0,4.0,6830.33,39127.84,0,1,40305.44,0.3395,0.22885
171,4,22,12.0,3.0,6758.99,30359.75,1,0,,-0.0777,0.26577
172,4,22,13.0,1.0,6200.11,28193.05,0,1,27196.82,-0.8011,0.25778
173,4,22,14.0,1.0,6960.5,27622.83,0,1,27150.31,-0.18809,0.2191
174,4,22,13.0,2.0,6714.61,20346.2,0,1,18423.02,-2.09589,0.1487
175,4,22,13.0,2.0,6734.54,35734.82,0,1,35323.69,0.01727,0.23666
176,4,22,14.0,1.0,6196.66,32645.54,0,1,33166.5,0.88883,0.31914
177,4,22,14.0,1.0,6712.31,33751.87,0,1,32053.68,1.02157,0.30504
178,4,22,13.0,3.0,6667.42,27097.71,0,1,27571.18,-1.23846,0.14768
179,4,22,12.0,2.0,6343.38,34724.42,1,0,,0.792,0.39611
180,4,22,11.0,4.0,4934.49,38213.37,0,1,38749.25,0.55644,0.40095
181,4,22,13.0,2.0,6519.56,36484.52,1,0,,0.53863,0.28485
182,4,22,13.0,4.0,6650.8,28355.88,0,1,30299.9,-1.22736,0.12027
183,4,22,13.0,3.0,5100.19,24444.34,0,1,25075.73,-2.26592,0.14012
184,4,22,14.0,2.0,6980.48,35539.37,0,1,36446.69,0.57405,0.21192
185,4,22,12.0,3.0,5282.61,28044.95,0,1,27036.18,-0.41,0.30643
186,4,22,13.0,3.0,6917.4,34341.13,0,1,33265.6,-0.09207,0.18974
187,4,22,12.0,4.0,6910.09,32309.79,0,1,31331.93,1.29614,0.32659
188,4,22,13.0,3.0,7412.8,33818.75,0,1,33483.55,-1.0662,0.12439
189,4,22,12.0,5.0,6550.3,31611.71,0,1,31169.29,-1.3328,0.12305
190,4,22,12.0,4.0,6813.14,36510.03,0,1,36903.87,-0.18273,0.19899
191,4,22,15.0,1.0,5169.72,36447.82,0,1,37541.54,0.76685,0.27009
192,4,22,13.0,1.0,6891.37,30227.34,0,1,30293.63,-0.59347,0.24106
193,4,22,13.0,3.0,6105.3,34328.49,1,0,,0.21773,0.23886
194,4,22,14.0,2.0,6677.61,29682.99,0,1,27381.05,-0.26443,0.18154
195,4,22,13.0,3.0,6759.99,41349.74,0,1,40844.02,0.90823,0.24932
196,4,22,15.0,1.0,5313.12,44636.24,0,1,44756.35,1.24526,0.28224
197,4,22,13.0,3.0,6554.71,25481.38,0,1,24828.27,-0.54125,0.19723
198,4,22,11.0,4.0,5054.64,24045.86,0,1,25938.24,-0.14157,0.38605
199,4,22,11.0,5.0,6419.3,26530.89,0,1,26072.21,-1.27782,0.1842
200,4,22,14.0,3.0,5288.65,39942.95,0,1,39163.49,0.58113,0.22161
201,4,22,14.0,2.0,5259.46,32299.52,0,1,32272.14,-1.16577,0.16147
202,4,22,13.0,4.0,4850.83,31664.33,1,0,,-1.09767,0.163
203,4,22,14.0,2.0,6208.53,41241.38,0,1,40871.57,0.37592,0.21014
204,4,22,13.0,2.0,6761.44,31622.17,0,1,31645.15,-0.77611,0.19117
205,4,22,15.0,2.0,5230.62,41112.85,0,1,40521.61,0.57152,0.20187
206,4,22,15.0,1.0,6640.52,42275.39,0,1,41437.28,0.8168,0.20605
207,4,22,12.0,4.0,6627.81,39442.86,0,1,38404.5,-0.29136,0.19098
208,4,22,15.0,1.0,5418.93,32193.99,1,0,,0.84094,0.27997
209,4,22,11.0,4.0,6415.31,32896.53,0,1,33071.98,0.05126,0.30419
210,4,22,15.0,1.0,5083.9,35702.27,0,1,36324.04,0.40822,0.24671
211,4,22,14.0,2.0,6457.48,47116.81,0,1,47452.16,0.60324,0.2056
212,4,22,13.0,3.0,6553.83,31304.55,1,0,,0.93809,0.29
213,4,22,13.0,2.0,5235.39,38247.21,1,0,,0.15798,0.29953
214,4,22,11.0,5.0,6918.58,27031.61,0,1,27933.04,-0.26416,0.23639
215,4,22,14.0,1.0,5582.72,25951.51,0,1,26275.58,-0.94038,0.21806
216,4,22,14.0,2.0,6732.54,33648.57,0,1,35225.36,0.42103,0.2145
217,4,22,11.0,4.0,7161.66,25527.93,0,1,24428.09,-0.71647,0.23872
218,4,22,13.0,1.0,6860.5,22406.76,1,0,,-1.52122,0.20331
219,4,22,13.0,2.0,5363.6,41046.2,1,0,,1.28995,0.39208
220,4,22,14.0,1.0,5050.31,45329.64,0,1,46724.37,1.39653,0.37854
221,4,22,11.0,3.0,6568.01,27919.69,0,1,28020.14,-0.26989,0.33567
222,4,22,14.0,1.0,6704.07,46277.65,1,0,,1.50694,0.31184
223,4,22,12.0,3.0,6705.21,35394.96,0,1,35390.04,0.13243,0.26863
224,4,22,13.0,2.0,6596.28,20278.92,0,1,20590.37,-1.89204,0.16332
225,4,22,12.0,2.0,5010.3,27387.54,0,1,26094.57,0.25705,0.43802
226,4,22,14.0,2.0,6670.46,34094.58,1,0,,-1.10656,0.12626
227,4,22,14.0,2.0,6330.94,50805.9,0,1,49879.15,0.69218,0.20909
228,4,22,16.0,1.0,6642.55,35866.79,0,1,35695.14,-0.20421,0.0
229,4,22,14.0,2.0,7393.8,26482.42,0,1,26015.63,-1.79697,0.09708
230,4,22,14.0,1.0,6715.48,24551.01,0,1,24691.06,-1.02634,0.18107
231,4,22,14.0,2.0,5281.65,48318.87,1,0,,1.84027,0.35188
232,4,22,13.0,3.0,7003.6,30207.92,0,1,29393.31,-0.17711,0.19246
233,4,22,14.0,1.0,4915.51,35101.18,0,1,35124.86,0.60688,0.34078
234,4,22,14.0,1.0,6322.73,35185.32,1,0,,0.02604,0.23388
235,4,22,13.0,3.0,6164.0,42035.39,0,1,43148.23,1.25271,0.29998
236,4,22,14.0,2.0,6765.09,42203.55,0,1,40454.23,1.39465,0.26499
237,4,22,12.0,2.0,6459.91,27900.44,1,0,,0.60529,0.40057
238,4,22,12.0,2.0,6732.23,26422.03,0,1,25920.96,-0.27917,0.31023
239,4,22,13.0,3.0,6711.6,43684.7,0,1,44140.26,0.52577,0.21697
240,4,22,13.0,1.0,5132.92,40498.83,1,0,,0.49766,0.37805
241,4,22,13.0,2.0,5290.52,28354.22,0,1,30059.16,0.57119,0.37229
242,4,22,12.0,3.0,4886.97,25265.92,0,1,24395.18,-0.26172,0.35022
243,4,22,14.0,3.0,6298.27,38007.41,0,1,37834.93,0.51624,0.18875
244,4,22,14.0,2.0,5047.92,31378.18,0,1,31503.79,0.19552,0.26554
245,4,22,14.0,2.0,6380.15,35029.09,0,1,35276.05,-0.08279,0.18827
246,4,22,12.0,5.0,5132.09,28365.61,1,0,,-0.19277,0.24199
247,4,22,14.0,3.0,4724.63,39979.88,0,1,39046.44,1.18945,0.29141
248,4,22,14.0,3.0,5747.08,27521.77,0,1,28765.63,-1.57863,0.11403
249,4,22,12.0,4.0,6302.23,32318.49,0,1,31900.1,-0.58218,0.19923
250,4,22,13.0,2.0,6359.25,27494.02,0,1,27932.11,-0.72692,0.22022
251,4,22,15.0,0.0,6535.59,37912.45,0,1,37563.02,1.2263,0.294
252,4,22,11.0,3.0,6503.75,21524.97,0,1,21157.71,-1.85289,0.23297
253,4,22,14.0,3.0,6542.15,40144.39,0,1,42340.07,1.85621,0.27404
254,4,22,13.0,3.0,4505.47,29583.12,0,1,29872.28,-0.83476,0.23162
255,4,22,15.0,1.0,6172.15,50255.8,0,1,51708.12,2.22935,0.31928
256,4,22,12.0,2.0,6576.58,34466.85,0,1,33532.32,1.73203,0.48265
257,4,22,14.0,0.0,6187.95,33932.36,1,0,,1.33154,0.40823
258,4,22,14.0,2.0,7285.12,26839.04,1,0,,-0.97816,0.13333
259,4,22,11.0,3.0,4969.26,26331.0,0,1,26441.08,0.14126,0.46058
260,4,22,13.0,1.0,6324.25,32122.56,0,1,32576.52,0.08625,0.31401
261,4,22,13.0,2.0,6858.43,26169.19,1,0,,-0.50013,0.22412
262,4,22,13.0,3.0,6081.14,39239.83,0,1,39062.83,-0.26899,0.19277
263,4,22,11.0,3.0,6687.57,24916.03,1,0,,-0.64574,0.30964
264,4,22,13.0,2.0,6509.26,27428.52,0,1,27034.7,-0.15974,0.25829
265,4,22,14.0,1.0,5313.62,27246.71,0,1,26299.43,-0.9702,0.22055
266,4,22,13.0,2.0,6741.73,34178.05,0,1,35665.42,0.51825,0.28138
267,4,22,14.0,2.0,6376.0,31480.83,1,0,,-2.082,0.0961
268,4,22,14.0,1.0,6204.13,25169.03,0,1,25784.74,-1.29535,0.17748
269,4,22,13.0,2.0,6585.89,27899.22,0,1,26525.38,-0.84397,0.20312
270,4,22,13.0,3.0,6362.69,24988.78,0,1,24128.25,-1.53407,0.14535
271,4,22,14.0,2.0,6576.84,31308.37,1,0,,-0.19553,0.18449
272,4,22,13.0,3.0,6632.85,30191.63,0,1,29601.32,-1.15525,0.14548
273,4,22,13.0,3.0,6866.37,50971.43,1,0,,2.45438,0.35682
274,4,22,13.0,3.0,6566.48,31294.8,0,1,30309.0,-0.68737,0.17073
275,4,22,14.0,2.0,6341.12,35984.31,1,0,,0.09831,0.19906
276,4,22,13.0,2.0,5738.14,22615.51,1,0,,0.00675,0.32638
277,4,22,14.0,3.0,6258.26,31293.17,0,1,31398.1,0.00359,0.17385
278,4,22,13.0,4.0,6961.5,29841.59,0,1,29128.72,-0.87578,0.12648
279,4,22,13.0,2.0,5439.39,27968.6,0,1,30234.53,-1.39859,0.20231
280,4,22,13.0,4.0,6567.15,41060.18,0,1,40372.2,0.7138,0.204
281,4,22,13.0,2.0,6556.18,22995.98,0,1,23578.66,-0.67934,0.23406
282,4,22,15.0,1.0,6626.42,42627.7,0,1,43117.07,1.14212,0.22899
283,4,22,14.0,3.0,5376.14,31282.56,0,1,31911.79,-0.63857,0.16088
284,4,22,12.0,4.0,6484.6,27584.2,0,1,27672.74,-0.92603,0.18469
285,4,22,13.0,4.0,6705.18,46038.62,0,1,45536.66,1.21054,0.22385
286,4,22,14.0,2.0,7009.6,36113.05,1,0,,-0.01825,0.17125
287,4,22,13.0,3.0,6360.65,39952.81,1,0,,0.60257,0.24382
288,4,22,15.0,1.0,5117.35,39468.51,1,0,,0.29877,0.22722
289,4,22,12.0,4.0,6524.15,33599.13,0,1,35330.36,-0.10934,0.22127
290,4,22,15.0,1.0,6643.7,42391.21,0,1,43290.18,1.44738,0.25233
291,4,22,12.0,2.0,6523.86,23844.51,1,0,,-0.70132,0.29354
292,4,22,13.0,3.0,7506.41,33969.15,0,1,34590.4,-1.27615,0.11296
293,4,22,12.0,4.0,4798.26,32969.23,0,1,32774.85,0.13699,0.31019
294,4,22,12.0,4.0,6359.45,34619.41,0,1,35568.88,0.23012,0.24988
295,4,22,12.0,4.0,4935.06,27058.44,0,1,27072.47,-0.54628,0.26798
296,4,22,13.0,2.0,5391.33,26231.21,1,0,,-0.73342,0.25967
297,4,22,14.0,1.0,6835.12,35106.62,0,1,34062.2,-0.45752,0.18379
298,4,22,15.0,0.0,6571.6,39244.91,1,0,,0.91729,0.26269
299,4,22,13.0,2.0,5408.72,37425.28,1,0,,-0.27373,0.25854
300,4,22,14.0,1.0,4987.43,27590.57,0,1,26921.45,-0.26488,0.28743
301,4,22,14.0,2.0,4910.04,35983.17,0,1,34702.47,1.21337,0.34578
302,4,22,14.0,1.0,5030.2,39147.88,0,1,40095.27,0.09659,0.27746
303,4,22,11.0,3.0,6265.37,29356.26,1,0,,-0.24194,0.3457
304,4,22,13.0,2.0,6474.79,30679.84,0,1,31189.25,0.48181,0.30151
305,4,22,11.0,3.0,7089.12,30308.3,0,1,30963.84,0.65485,0.39088
306,4,22,14.0,1.0,5196.72,31434.68,1,0,,-0.10798,0.27776
307,4,22,14.0,1.0,5220.07,26062.07,1,0,,-1.45932,0.19392
308,4,22,11.0,3.0,6591.48,25064.83,0,1,26954.38,-0.66676,0.31116
309,4,22,14.0,2.0,6281.14,30248.85,1,0,,0.13262,0.21921
310,4,22,11.0,5.0,4743.08,29088.21,0,1,28337.95,-0.01559,0.33773
311,4,22,14.0,2.0,7310.95,41604.93,0,1,40998.72,0.45467,0.18001
312,4,22,14.0,0.0,6183.46,29697.38,0,1,29884.68,0.16529,0.31283
313,4,22,12.0,3.0,6519.13,22937.64,1,0,,-1.60616,0.18908
314,4,22,11.0,4.0,6570.86,26735.58,0,1,28053.58,-0.05659,0.31221
315,4,22,14.0,1.0,6740.54,39204.78,1,0,,1.19143,0.30151
316,4,22,13.0,2.0,5194.81,28227.53,0,1,28778.42,-1.56026,0.19845
317,4,22,14.0,3.0,5160.17,41121.05,0,1,41185.79,0.47085,0.21536
318,4,22,14.0,2.0,4926.95,35060.21,0,1,35791.33,-0.11729,0.23405
319,4,22,11.0,3.0,4893.61,24044.93,0,1,23420.22,-0.19838,0.44138
320,4,22,12.0,2.0,6988.34,32438.53,0,1,31322.4,-0.14666,0.28752
321,4,22,12.0,3.0,7077.64,35359.71,0,1,36220.34,0.8314,0.3139
322,4,22,14.0,1.0,5307.59,33993.66,0,1,33218.88,1.18423,0.3827
323,4,22,14.0,2.0,6079.57,40651.67,0,1,38903.44,1.30016,0.2886
324,4,22,13.0,2.0,6671.34,23663.53,0,1,24135.87,-1.5324,0.17043
325,4,22,14.0,3.0,6270.81,35081.75,0,1,33165.44,-0.40709,0.14229
326,4,22,15.0,1.0,4891.91,39259.36,1,0,,-0.03576,0.21139
327,4,22,14.0,2.0,5328.25,38940.05,0,1,40418.14,1.56753,0.3507
328,4,22,12.0,2.0,5757.87,23294.98,1,0,,-0.76484,0.32325
329,4,22,14.0,1.0,6221.35,33929.51,0,1,33124.04,0.31819,0.26434
330,4,22,13.0,2.0,4517.92,34671.96,0,1,35437.62,-0.42464,0.28972
331,4,22,14.0,3.0,6557.06,33333.34,1,0,,-0.88569,0.11644
332,4,22,13.0,2.0,6529.47,37853.72,1,0,,1.53639,0.37198
333,4,22,15.0,1.0,6625.01,35329.19,0,1,33965.78,0.21804,0.18264
334,4,22,16.0,0.0,5713.17,52042.13,0,1,51740.32,2.14738,0.0
335,4,22,14.0,1.0,7044.61,33934.13,0,1,34718.78,-0.40953,0.18333
336,4,22,12.0,3.0,6648.98,19138.81,0,1,19859.76,-2.34342,0.15551
337,4,22,12.0,2.0,5150.35,36650.56,0,1,36203.64,0.65328,0.43265
338,4,22,13.0,3.0,6929.78,28278.1,1,0,,0.40542,0.24262
339,4,22,15.0,1.0,6069.73,35195.71,0,1,35081.08,0.44945,0.21615
340,4,22,13.0,4.0,6563.9,32793.3,0,1,31561.95,0.367,0.20056
341,4,22,14.0,3.0,5420.28,30378.04,0,1,30110.32,-0.96826,0.14395
342,4,22,13.0,2.0,5192.92,27852.7,0,1,27558.49,-0.17732,0.30844
343,4,22,13.0,2.0,6483.84,27133.04,0,1,27392.52,-0.82252,0.21045
344,4,22,13.0,3.0,6512.5,24690.56,0,1,23635.12,-1.24958,0.1577
345,4,22,12.0,4.0,6658.98,26915.94,0,1,26950.96,-1.14154,0.16843
346,4,22,14.0,1.0,5700.52,37766.76,0,1,38574.83,-0.12939,0.23753
347,4,22,13.0,3.0,6998.38,34050.16,1,0,,0.38261,0.22031
348,4,22,12.0,3.0,6546.57,33641.69,0,1,34078.21,0.82527,0.34278
349,4,22,12.0,4.0,6308.83,32696.8,0,1,32383.22,0.30163,0.26354
350,4,22,12.0,3.0,6821.75,27919.06,0,1,27933.31,-0.53555,0.23596
351,4,22,13.0,2.0,6871.55,31849.5,0,1,31996.43,-0.09651,0.23452
352,4,22,15.0,1.0,6558.68,32538.07,0,1,32685.64,-0.33807,0.15794
353,4,22,15.0,1.0,6978.07,43009.88,1,0,,0.9125,0.20009
354,4,22,14.0,1.0,6929.96,32240.99,0,1,31222.3,0.6996,0.27349
355,4,22,14.0,2.0,6812.39,26105.72,0,1,28194.98,-0.82962,0.15451
356,4,22,13.0,3.0,6534.98,34282.95,0,1,33490.26,-0.15434,0.19775
357,4,22,13.0,3.0,5500.1,27328.7,0,1,27498.59,-1.39081,0.16965
358,4,22,12.0,4.0,6616.33,34367.71,0,1,33952.51,-0.08222,0.21793
359,4,22,11.0,3.0,6842.83,21920.31,1,0,,-1.08822,0.27924
360,4,22,13.0,3.0,4801.14,34545.07,0,1,35859.83,-0.07137,0.26444
361,4,22,13.0,2.0,7302.78,29041.34,0,1,30061.19,-0.90693,0.17382
362,4,22,13.0,2.0,6801.66,28574.52,0,1,28988.83,-0.65528,0.20685
363,4,22,14.0,2.0,6901.91,60341.93,0,1,59492.17,2.61662,0.32498
364,4,22,14.0,2.0,6722.72,42023.76,0,1,42391.0,1.01273,0.23689
365,4,22,12.0,3.0,6952.13,30275.45,0,1,31118.79,-0.15125,0.25271
366,4,22,14.0,3.0,6350.24,48453.71,0,1,50240.97,0.25025,0.15267
367,4,22,14.0,3.0,6521.3,51744.15,0,1,52071.08,1.15703,0.19729
368,4,22,15.0,1.0,5296.45,44161.51,1,0,,0.55658,0.2291
369,4,22,13.0,4.0,5930.66,43677.15,0,1,43128.68,0.25408,0.18828
370,4,22,13.0,4.0,6926.67,39707.31,0,1,40687.74,0.60852,0.1886
371,4,22,14.0,1.0,5276.06,18496.6,0,1,17980.22,-1.5709,0.21514
372,4,22,13.0,1.0,5272.99,29114.43,0,1,29086.72,-0.47162,0.32051
373,4,22,15.0,1.0,7268.83,35077.92,0,1,34900.72,0.3337,0.17153
374,4,22,12.0,5.0,6520.81,27883.57,0,1,28003.37,-0.59012,0.17122
375,4,22,12.0,4.0,6795.7,28681.73,0,1,28447.98,-0.29247,0.21375
376,4,22,12.0,4.0,6761.98,34772.36,1,0,,0.13055,0.22724
377,4,22,14.0,2.0,4795.69,32101.55,0,1,30884.66,-0.81429,0.19725
378,4,22,13.0,1.0,5244.58,24526.51,0,1,24037.61,0.15295,0.40393
379,4,22,13.0,3.0,6920.46,32255.07,0,1,30254.27,-0.57067,0.16536
380,4,22,12.0,4.0,6678.61,33046.05,0,1,32427.2,-0.37529,0.19913
381,4,22,12.0,4.0,6405.35,32656.95,0,1,32239.88,-0.74812,0.18435
382,4,22,15.0,1.0,6487.26,35707.72,0,1,33679.56,0.52794,0.20641
383,4,22,14.0,2.0,6565.66,39339.75,0,1,39347.07,0.40744,0.20484
384,4,22,13.0,3.0,6485.12,34304.97,0,1,34053.26,-0.43608,0.18107
385,4,22,14.0,2.0,7025.24,38082.49,0,1,38396.79,-0.04576,0.16511
386,4,22,13.0,4.0,6353.84,37128.32,1,0,,-0.15442,0.16409
387,4,22,15.0,0.0,6499.36,43424.41,0,1,43078.53,0.03126,0.19072
388,4,22,13.0,1.0,6567.47,28057.83,1,0,,-0.31572,0.28404
389,4,22,12.0,5.0,6618.83,28801.09,0,1,27136.0,-1.15614,0.13562
390,4,22,10.0,4.0,7276.98,27248.71,0,1,28093.55,0.28307,0.3849
391,4,22,12.0,4.0,6685.77,29216.32,1,0,,-0.51015,0.20068
392,4,22,14.0,2.0,5805.03,33075.3,0,1,32364.09,-0.91817,0.15902
393,4,22,13.0,1.0,5099.35,21977.19,0,1,20271.65,-1.97296,0.2328
394,4,22,15.0,1.0,6616.45,35752.59,0,1,37051.11,0.77345,0.21923
395,4,22,13.0,3.0,7089.88,26638.14,0,1,26142.92,-0.31923,0.19125
396,4,22,13.0,3.0,6966.56,30134.07,0,1,29347.21,0.0464,0.20891
397,4,22,13.0,2.0,6432.51,53388.02,0,1,53698.68,3.92603,0.57693
398,4,22,14.0,1.0,7036.31,36185.49,0,1,36688.69,0.35203,0.2301
399,4,22,13.0,2.0,6842.31,47838.04,0,1,48320.13,1.65633,0.33969
400,4,22,14.0,1.0,7198.53,30359.25,0,1,29371.12,-0.74216,0.16754
401,4,22,14.0,1.0,5468.32,32544.27,1,0,,0.16201,0.28585
402,4,22,14.0,1.0,6856.46,36829.93,0,1,36560.73,0.39208,0.23782
403,4,22,14.0,0.0,5447.79,30980.32,1,0,,-0.37618,0.29102
404,4,22,14.0,2.0,6222.05,39109.17,0,1,40216.97,0.95985,0.25878
405,4,22,14.0,2.0,6484.86,25522.69,0,1,24469.33,-1.07564,0.15122
406,4,22,12.0,3.0,6146.54,22159.68,1,0,,-1.83647,0.18858
407,4,22,12.0,3.0,6395.74,37386.51,0,1,35354.61,0.80275,0.33442
408,4,22,14.0,2.0,4909.14,36321.86,0,1,35745.99,0.13134,0.25029
409,4,22,14.0,1.0,6792.19,26340.2,0,1,26387.44,-1.1892,0.16362
410,4,22,12.0,2.0,6791.14,32129.26,0,1,31906.2,-0.5336,0.264
411,4,22,14.0,1.0,6500.02,39897.08,1,0,,0.1755,0.22648
412,4,22,14.0,2.0,4687.82,30223.13,0,1,30675.34,-0.84949,0.20365
413,4,22,13.0,1.0,5045.57,34603.26,1,0,,0.70248,0.42365
414,4,22,15.0,1.0,6141.42,44036.46,0,1,44188.62,1.65715,0.28524
415,4,22,12.0,2.0,6387.81,32120.21,1,0,,0.84021,0.40916
416,4,22,13.0,3.0,5546.14,44139.16,1,0,,1.27393,0.32262
417,4,22,13.0,4.0,5897.07,28443.22,0,1,28918.86,-1.00664,0.14829
418,4,22,16.0,0.0,6718.52,49363.34,0,1,49526.88,1.32943,0.0
419,4,22,13.0,3.0,6600.3,34545.3,0,1,33442.71,-0.0775,0.20014
420,4,22,13.0,3.0,7134.54,25385.46,1,0,,-0.65873,0.17265
421,4,22,12.0,3.0,6448.99,30863.2,0,1,30107.6,0.22989,0.30279
422,4,22,13.0,3.0,6693.86,38301.89,0,1,36957.63,0.01714,0.19448
423,4,22,13.0,3.0,5306.27,30973.88,0,1,30704.14,-0.22805,0.24419
424,4,22,12.0,3.0,7119.42,26661.16,1,0,,-1.51594,0.16508
425,4,22,11.0,3.0,6388.75,23871.29,0,1,22849.96,-2.21526,0.20138
426,4,22,13.0,3.0,7206.1,35413.37,0,1,34431.59,-0.0288,0.18246
427,4,22,15.0,2.0,6910.56,38372.62,0,1,38447.99,0.31013,0.144
428,4,22,14.0,1.0,6933.58,39145.96,0,1,37428.29,1.56799,0.32745
429,4,22,15.0,0.0,6491.09,30290.0,0,1,30833.02,-0.31304,0.19938
430,4,22,14.0,1.0,4676.7,49107.34,0,1,49345.87,2.53353,0.50312
431,4,22,13.0,1.0,6982.82,40121.51,0,1,40524.62,0.79047,0.32307
432,4,22,15.0,1.0,6575.46,35789.41,0,1,37360.65,0.23293,0.18399
433,4,22,13.0,1.0,6685.82,24936.12,0,1,25039.39,-1.44775,0.20444
434,4,22,13.0,2.0,6370.74,30127.95,0,1,29820.62,-0.56384,0.22296
435,4,22,11.0,3.0,5170.49,21858.71,1,0,,-1.28063,0.33335
436,4,22,12.0,2.0,6626.45,24191.06,1,0,,-0.48009,0.30709
437,4,22,12.0,3.0,5163.51,29473.5,0,1,29722.82,-0.85341,0.26764
438,4,22,13.0,3.0,6595.78,30485.41,0,1,29839.08,0.21528,0.23276
439,4,22,12.0,2.0,4860.12,25544.32,1,0,,-1.31935,0.30092
440,4,22,15.0,0.0,6870.95,42599.92,0,1,41588.55,1.96438,0.33243
441,4,22,14.0,2.0,6605.03,34290.55,0,1,34911.25,0.69373,0.23715
442,4,22,12.0,5.0,7017.3,39316.93,1,0,,-0.31441,0.14811
443,4,22,15.0,2.0,5105.75,54626.72,1,0,,2.63799,0.34569
444,4,22,12.0,5.0,6659.54,28345.74,0,1,27610.54,-2.36314,0.0864
445,4,22,12.0,3.0,5043.31,33227.87,0,1,32331.99,0.24592,0.35737
446,4,22,14.0,2.0,7303.13,28667.01,1,0,,-0.43094,0.15685
447,4,22,14.0,1.0,6234.7,41945.9,0,1,41281.24,0.24501,0.2362
448,4,22,11.0,4.0,6583.52,27607.51,0,1,29039.96,-0.89427,0.23834
449,4,22,12.0,2.0,6365.01,29316.78,0,1,30083.42,-0.1923,0.32162
450,4,22,14.0,2.0,6936.44,42128.93,1,0,,1.5497,0.27123
