replacement_cost,maintenance_slope,neg_log_likelihood
6.800000000000001,0.42000000000000004,4129.627322596618
6.800000000000001,0.44,3986.9912597555967
6.800000000000001,0.45999999999999996,3860.8030194586454
6.800000000000001,0.48,3748.7358747665075
6.800000000000001,0.5,3648.8697949894067
6.800000000000001,0.52,3559.6428162484845
6.800000000000001,0.54,3479.7918100348215
6.800000000000001,0.56,3408.294999703503
6.800000000000001,0.58,3344.3217275513653
6.800000000000001,0.6,3287.191048132812
6.800000000000001,0.62,3236.3387720427872
6.800000000000001,0.64,3191.2917916931356
6.800000000000001,0.66,3151.648333482313
6.800000000000001,0.68,3117.062871686999
6.800000000000001,0.7,3087.2346327258656
6.800000000000001,0.72,3061.898828581279
6.800000000000001,0.74,3040.819948486905
6.800000000000001,0.76,3023.786596500394
6.800000000000001,0.78,3010.607488617854
6.800000000000001,0.7999999999999999,3001.1083205192435
6.800000000000001,0.82,2995.129290995741
6.800000000000001,0.84,2992.5231215741123
6.800000000000001,0.86,2993.1534540989674
6.800000000000001,0.88,2996.8935385298955
6.800000000000001,0.9,3003.6251456741243
6.800000000000001,0.92,3013.237656086161
6.9,0.22,7181.816754253636
6.9,0.24,6753.372208690631
6.9,0.26,6348.484806420899
6.9,0.28,5971.2420734335055
6.9,0.3,5624.936682474965
6.9,0.32,5311.535375150467
6.9,0.33999999999999997,5031.388631006521
6.9,0.36,4783.287855940305
6.9,0.38,4564.824651749676
6.9,0.4,4372.8937569110985
6.9,0.42000000000000004,4204.171038881015
6.9,0.44,4055.4648094044187
6.9,0.45999999999999996,3923.917853236121
6.9,0.48,3807.0872341369577
6.9,0.5,3702.9445317739082
6.9,0.52,3609.834220176863
6.9,0.54,3526.416120879809
6.9,0.56,3451.606845795358
6.9,0.58,3384.527357283549
6.9,0.6,3324.459115026956
6.9,0.62,3270.8088588077017
6.9,0.64,3223.0810180390426
6.9,0.66,3180.856417239699
6.9,0.68,3143.77597816478
6.9,0.7,3111.5282925487754
6.9,0.72,3083.840148167411
6.9,0.74,3060.469287582689
6.9,0.76,3041.1988460743796
6.9,0.78,3025.833049771032
6.9,0.7999999999999999,3014.193859794217
6.9,0.82,3006.118328220966
6.9,0.84,3001.456491894876
6.9,0.86,3000.0696750375782
6.9,0.88,3001.829104902634
6.9,0.9,3006.6147692770624
6.9,0.92,3014.314462710773
7.0,0.22,7343.946539339779
7.0,0.24,6909.355492183481
7.0,0.26,6497.036997191775
7.0,0.28,6111.1861868770575
7.0,0.3,5755.373971417386
7.0,0.32,5431.983521215682
7.0,0.33999999999999997,5141.835927967877
7.0,0.36,4884.146106994337
7.0,0.38,4656.807607146223
7.0,0.4,4456.871345712
7.0,0.42000000000000004,4281.042999199084
7.0,0.44,4126.0747187311445
7.0,0.45999999999999996,3989.008004661204
7.0,0.48,3867.284243281446
7.0,0.5,3758.7636547209486
7.0,0.52,3661.6927815788954
7.0,0.54,3574.649850416121
7.0,0.56,3496.4857401228664
7.0,0.58,3426.2695569400744
7.0,0.6,3363.2423575286584
7.0,0.62,3306.7796031557345
7.0,0.64,3256.36155493892
7.0,0.66,3211.5503334680416
7.0,0.68,3171.972321298711
7.0,0.7,3137.304731313002
7.0,0.72,3107.265367295829
7.0,0.74,3081.604804477809
7.0,0.76,3060.1003931483324
7.0,0.78,3042.551631530905
7.0,0.7999999999999999,3028.776566582362
7.0,0.82,3018.6089677400932
7.0,0.84,3011.896083946415
7.0,0.86,3008.4968431484795
7.0,0.88,3008.280389777877
7.0,0.9,3011.124882552979
7.0,0.92,3016.916494723089
7.1,0.22,7507.681750837822
7.1,0.24,7067.329900334667
7.1,0.26,6647.969416299657
7.1,0.28,6253.856505205344
7.1,0.3,5888.791814990006
7.1,0.32,5555.5410270513585
7.1,0.33999999999999997,5255.389160954448
7.1,0.36,4987.995852838769
7.1,0.38,4751.594747139596
7.1,0.4,4543.433372847769
7.1,0.42000000000000004,4360.279436262209
7.1,0.44,4198.849197148042
7.1,0.45999999999999996,4056.092410236194
7.1,0.48,3929.3368351630866
7.1,0.5,3816.329117265535
7.1,0.52,3715.2137557898623
7.1,0.54,3624.4828199454287
7.1,0.56,3542.9171903836823
7.1,0.58,3469.530456949192
7.1,0.6,3403.52028412814
7.1,0.62,3344.22848769317
7.1,0.64,3291.109323030075
7.1,0.66,3243.704798881021
7.1,0.68,3201.6256889375704
7.1,0.7,3164.537018930152
7.1,0.72,3132.1469997716467
7.1,0.74,3104.1985813412393
7.1,0.76,3080.4629843978096
7.1,0.78,3060.734719775881
7.1,0.7999999999999999,3044.8277244179208
7.1,0.82,3032.5723368655063
7.1,0.84,3023.8129055418267
7.1,0.86,3018.4058762585664
7.1,0.88,3016.218244935601
7.1,0.9,3017.1262908232284
7.1,0.92,3021.014527140016
