unit_id,period,mileage_state,replace,next_mileage_state,operating_cost,downtime_days,true_replacement_probability,synthetic_unit_quality
80,3,0,0,1,0.42644,0.02998,0.01123,-0.40815
80,4,1,0,2,0.98304,0.09929,0.07943,-0.40815
80,5,2,1,0,4.13946,0.26746,0.21992,-0.40815
80,6,0,0,1,-0.0173,0.06042,0.01123,-0.40815
80,7,1,0,2,0.89383,0.19472,0.07943,-0.40815
80,8,2,1,0,4.50164,0.18872,0.21992,-0.40815
80,9,0,0,1,0.33732,0.0,0.01123,-0.40815
80,10,1,0,2,0.79698,0.06485,0.07943,-0.40815
80,11,2,0,3,1.23979,0.22427,0.21992,-0.40815
80,12,3,0,5,1.90616,0.26893,0.40863,-0.40815
80,13,5,0,6,3.68617,0.49452,0.73254,-0.40815
80,14,6,0,7,3.267,0.52501,0.8297,-0.40815
80,15,7,0,7,4.44114,0.62512,0.89136,-0.40815
80,16,7,1,0,4.52287,0.3323,0.89136,-0.40815
80,17,0,0,0,0.66955,0.0481,0.01123,-0.40815
80,18,0,0,2,0.21217,0.00456,0.01123,-0.40815
80,19,2,0,3,1.70201,0.19069,0.21992,-0.40815
80,20,3,1,0,4.54754,0.27604,0.40863,-0.40815
80,21,0,0,1,0.45837,0.11526,0.01123,-0.40815
80,22,1,0,3,1.18933,0.18952,0.07943,-0.40815
80,23,3,0,4,1.94447,0.33801,0.40863,-0.40815
80,24,4,1,1,4.17599,0.48584,0.5908,-0.40815
80,25,1,0,1,0.82673,0.20797,0.07943,-0.40815
80,26,1,1,1,4.15958,0.34722,0.07943,-0.40815
80,27,1,0,2,1.24488,0.19105,0.07943,-0.40815
80,28,2,0,3,1.5857,0.17837,0.21992,-0.40815
80,29,3,0,5,2.22789,0.17749,0.40863,-0.40815
80,30,5,1,0,4.41991,0.31059,0.73254,-0.40815
80,31,0,0,1,0.84411,0.05832,0.01123,-0.40815
80,32,1,0,2,1.15697,0.01893,0.07943,-0.40815
80,33,2,0,3,1.57694,0.32865,0.21992,-0.40815
81,0,1,0,2,0.92231,0.12778,0.09955,0.16695
81,1,2,0,3,1.85765,0.15789,0.24005,0.16695
81,2,3,0,5,2.31085,0.35614,0.42876,0.16695
81,3,5,1,0,4.6212,0.37469,0.75266,0.16695
81,4,0,0,0,0.40337,0.16261,0.03136,0.16695
81,5,0,0,2,0.72994,0.0,0.03136,0.16695
81,6,2,0,3,1.36426,0.28055,0.24005,0.16695
81,7,3,0,4,2.0486,0.29691,0.42876,0.16695
81,8,4,1,0,4.213,0.33873,0.61093,0.16695
81,9,0,0,1,0.13534,0.0607,0.03136,0.16695
81,10,1,0,2,0.79291,0.16013,0.09955,0.16695
81,11,2,0,3,1.61032,0.21433,0.24005,0.16695
81,12,3,1,0,4.49488,0.42879,0.42876,0.16695
81,13,0,0,0,0.87454,0.02491,0.03136,0.16695
81,14,0,0,1,0.53098,0.10815,0.03136,0.16695
81,15,1,0,2,0.99957,0.23987,0.09955,0.16695
81,16,2,1,0,4.77285,0.43504,0.24005,0.16695
81,17,0,0,0,0.48087,0.05132,0.03136,0.16695
81,18,0,0,1,0.24112,0.04385,0.03136,0.16695
81,19,1,0,2,1.00792,0.13331,0.09955,0.16695
81,20,2,0,4,1.93004,0.27331,0.24005,0.16695
81,21,4,1,1,4.26551,0.45792,0.61093,0.16695
81,22,1,0,2,0.63255,0.13898,0.09955,0.16695
81,23,2,0,3,1.38345,0.27678,0.24005,0.16695
81,24,3,1,0,4.20868,0.61306,0.42876,0.16695
81,25,0,0,2,0.63419,0.06241,0.03136,0.16695
81,26,2,0,3,1.21705,0.22614,0.24005,0.16695
81,27,3,1,1,4.34937,0.42846,0.42876,0.16695
81,28,1,0,1,1.15592,0.17554,0.09955,0.16695
81,29,1,0,3,1.12849,0.20193,0.09955,0.16695
81,30,3,0,5,2.54726,0.33969,0.42876,0.16695
81,31,5,1,0,5.01349,0.19487,0.75266,0.16695
81,32,0,0,1,0.73812,0.09371,0.03136,0.16695
81,33,1,0,2,1.03816,0.15763,0.09955,0.16695
82,0,2,0,3,1.53939,0.14209,0.23731,0.0887
82,1,3,0,5,2.48007,0.32544,0.42602,0.0887
82,2,5,0,6,3.32308,0.47561,0.74992,0.0887
82,3,6,0,7,3.40418,0.51737,0.84709,0.0887
82,4,7,0,8,4.46994,0.60865,0.90875,0.0887
82,5,8,1,0,4.46273,0.42144,0.94619,0.0887
82,6,0,0,1,0.51813,0.02123,0.02862,0.0887
82,7,1,0,2,1.31166,0.20838,0.09682,0.0887
82,8,2,0,3,1.57293,0.28255,0.23731,0.0887
82,9,3,0,4,2.06531,0.36141,0.42602,0.0887
82,10,4,1,0,4.92053,0.49876,0.60819,0.0887
82,11,0,0,2,0.64535,0.13853,0.02862,0.0887
82,12,2,0,2,1.63014,0.21219,0.23731,0.0887
82,13,2,0,3,1.94092,0.17185,0.23731,0.0887
82,14,3,0,4,1.97538,0.29422,0.42602,0.0887
82,15,4,1,0,4.17593,0.48722,0.60819,0.0887
82,16,0,0,2,0.79066,0.12724,0.02862,0.0887
82,17,2,0,4,1.63053,0.11813,0.23731,0.0887
82,18,4,1,0,4.28356,0.24125,0.60819,0.0887
82,19,0,0,1,0.87852,0.0,0.02862,0.0887
82,20,1,0,2,0.82109,0.0,0.09682,0.0887
82,21,2,0,3,1.52031,0.21084,0.23731,0.0887
82,22,3,0,4,2.08053,0.26173,0.42602,0.0887
82,23,4,1,0,4.25351,0.41723,0.60819,0.0887
82,24,0,0,1,0.26553,0.11871,0.02862,0.0887
82,25,1,0,2,0.74507,0.18346,0.09682,0.0887
82,26,2,0,4,1.60182,0.3435,0.23731,0.0887
82,27,4,0,5,2.42368,0.3655,0.60819,0.0887
82,28,5,1,0,4.48762,0.30146,0.74992,0.0887
82,29,0,0,1,0.42572,0.0,0.02862,0.0887
82,30,1,0,3,1.27447,0.06755,0.09682,0.0887
82,31,3,1,0,4.48391,0.45396,0.42602,0.0887
82,32,0,0,1,0.28268,0.02431,0.02862,0.0887
82,33,1,0,2,0.9346,0.22955,0.09682,0.0887
83,0,2,0,4,1.29703,0.11317,0.24602,0.33743
83,1,4,1,0,4.47081,0.27033,0.6169,0.33743
83,2,0,0,1,0.53484,0.12548,0.03732,0.33743
83,3,1,0,3,0.67236,0.12025,0.10552,0.33743
83,4,3,0,4,2.14288,0.27704,0.43473,0.33743
83,5,4,1,1,4.74548,0.4891,0.6169,0.33743
83,6,1,0,3,0.77608,0.08301,0.10552,0.33743
83,7,3,1,0,4.56639,0.54027,0.43473,0.33743
83,8,0,0,0,0.7634,0.06775,0.03732,0.33743
83,9,0,0,2,0.00167,0.03394,0.03732,0.33743
83,10,2,0,3,1.2793,0.19773,0.24602,0.33743
83,11,3,0,4,1.75497,0.37098,0.43473,0.33743
83,12,4,1,0,4.43131,0.33164,0.6169,0.33743
83,13,0,0,1,0.44973,0.0045,0.03732,0.33743
83,14,1,1,0,4.79567,0.26467,0.10552,0.33743
83,15,0,0,2,0.55952,0.06019,0.03732,0.33743
83,16,2,0,4,1.37865,0.17452,0.24602,0.33743
83,17,4,0,6,2.54798,0.38605,0.6169,0.33743
83,18,6,1,0,4.67841,0.28674,0.85579,0.33743
83,19,0,0,1,0.12586,0.08818,0.03732,0.33743
83,20,1,0,2,0.98431,0.21885,0.10552,0.33743
83,21,2,1,2,4.31596,0.39187,0.24602,0.33743
83,22,2,0,3,1.79258,0.31382,0.24602,0.33743
83,23,3,1,0,4.83154,0.22457,0.43473,0.33743
83,24,0,0,2,0.59914,0.06245,0.03732,0.33743
83,25,2,1,0,4.27485,0.29226,0.24602,0.33743
83,26,0,0,2,0.38461,0.03163,0.03732,0.33743
83,27,2,1,1,4.02097,0.46468,0.24602,0.33743
83,28,1,0,2,0.99298,0.098,0.10552,0.33743
83,29,2,0,3,1.16806,0.16073,0.24602,0.33743
83,30,3,0,5,1.9252,0.28123,0.43473,0.33743
83,31,5,0,7,3.05376,0.43159,0.75863,0.33743
83,32,7,1,2,4.43913,0.36749,0.91746,0.33743
83,33,2,0,3,1.75999,0.28544,0.24602,0.33743
84,0,1,1,0,4.13228,0.23034,0.09462,0.02599
84,1,0,0,1,0.52266,0.03486,0.02642,0.02599
84,2,1,0,2,0.84555,0.09854,0.09462,0.02599
84,3,2,0,3,1.32292,0.21806,0.23511,0.02599
84,4,3,0,3,1.96589,0.23593,0.42383,0.02599
84,5,3,1,0,4.38605,0.35479,0.42383,0.02599
84,6,0,0,1,0.54794,0.06831,0.02642,0.02599
84,7,1,0,2,1.38086,0.08369,0.09462,0.02599
84,8,2,1,0,4.81934,0.48533,0.23511,0.02599
84,9,0,0,0,0.47766,0.08717,0.02642,0.02599
84,10,0,0,0,0.36298,0.01768,0.02642,0.02599
84,11,0,0,1,0.14382,0.0,0.02642,0.02599
84,12,1,0,3,0.91889,0.1096,0.09462,0.02599
84,13,3,0,4,2.06206,0.29789,0.42383,0.02599
84,14,4,1,0,4.32101,0.33665,0.606,0.02599
84,15,0,0,1,0.16671,0.09832,0.02642,0.02599
84,16,1,0,3,1.35406,0.08946,0.09462,0.02599
84,17,3,0,4,2.09609,0.29572,0.42383,0.02599
84,18,4,1,0,4.72008,0.44957,0.606,0.02599
84,19,0,0,0,0.58532,0.06405,0.02642,0.02599
84,20,0,0,1,0.66223,0.1419,0.02642,0.02599
84,21,1,1,0,4.38261,0.40213,0.09462,0.02599
84,22,0,0,0,0.51433,0.05513,0.02642,0.02599
84,23,0,0,1,0.57155,0.14947,0.02642,0.02599
84,24,1,0,1,0.72992,0.11085,0.09462,0.02599
84,25,1,0,1,1.01518,0.10523,0.09462,0.02599
84,26,1,0,3,1.20083,0.21428,0.09462,0.02599
84,27,3,1,0,4.61115,0.41554,0.42383,0.02599
84,28,0,0,0,0.41086,0.10495,0.02642,0.02599
84,29,0,0,1,0.22897,0.0857,0.02642,0.02599
84,30,1,0,2,1.23907,0.18423,0.09462,0.02599
84,31,2,0,4,1.68654,0.2651,0.23511,0.02599
84,32,4,1,0,4.24908,0.34554,0.606,0.02599
84,33,0,0,1,0.33356,0.02497,0.02642,0.02599
85,0,0,0,1,0.81495,0.00615,0.0376,0.34522
85,1,1,0,2,0.8258,0.12549,0.10579,0.34522
85,2,2,0,3,1.83948,0.21072,0.24629,0.34522
85,3,3,1,0,4.29692,0.14119,0.435,0.34522
85,4,0,0,0,0.43617,0.00565,0.0376,0.34522
85,5,0,0,1,0.45996,0.08869,0.0376,0.34522
85,6,1,0,3,0.46689,0.21034,0.10579,0.34522
85,7,3,1,1,4.66326,0.18972,0.435,0.34522
85,8,1,1,1,4.72703,0.33672,0.10579,0.34522
85,9,1,0,2,0.70467,0.18211,0.10579,0.34522
85,10,2,1,0,4.097,0.17741,0.24629,0.34522
85,11,0,0,2,0.49763,0.00525,0.0376,0.34522
85,12,2,1,0,4.98399,0.36185,0.24629,0.34522
85,13,0,0,2,0.83831,0.15979,0.0376,0.34522
85,14,2,0,3,1.196,0.27914,0.24629,0.34522
85,15,3,1,0,4.10736,0.43298,0.435,0.34522
85,16,0,0,2,0.50976,0.00291,0.0376,0.34522
85,17,2,0,3,1.46673,0.2948,0.24629,0.34522
85,18,3,1,0,4.1233,0.32914,0.435,0.34522
85,19,0,0,1,0.47178,0.06458,0.0376,0.34522
85,20,1,0,1,1.42557,0.14178,0.10579,0.34522
85,21,1,0,3,1.06037,0.03757,0.10579,0.34522
85,22,3,1,0,4.37691,0.33344,0.435,0.34522
85,23,0,0,1,0.57432,0.07797,0.0376,0.34522
85,24,1,0,3,0.76903,0.14748,0.10579,0.34522
85,25,3,1,0,4.39584,0.48375,0.435,0.34522
85,26,0,0,1,0.40998,0.0,0.0376,0.34522
85,27,1,0,2,0.89664,0.09307,0.10579,0.34522
85,28,2,1,0,4.69881,0.39118,0.24629,0.34522
85,29,0,0,1,0.1558,0.01886,0.0376,0.34522
85,30,1,0,3,0.86898,0.13807,0.10579,0.34522
85,31,3,0,4,1.84421,0.30712,0.435,0.34522
85,32,4,0,6,2.54531,0.2976,0.61717,0.34522
85,33,6,1,0,4.38388,0.6052,0.85606,0.34522
86,0,1,0,2,0.91564,0.20868,0.09489,0.03358
86,1,2,1,0,4.0509,0.39879,0.23538,0.03358
86,2,0,0,2,0.2609,0.13634,0.02669,0.03358
86,3,2,1,1,4.24718,0.65375,0.23538,0.03358
86,4,1,1,0,4.27165,0.36135,0.09489,0.03358
86,5,0,0,1,0.50195,0.01793,0.02669,0.03358
86,6,1,1,1,4.32785,0.46596,0.09489,0.03358
86,7,1,0,2,1.18908,0.16852,0.09489,0.03358
86,8,2,0,3,1.88976,0.19584,0.23538,0.03358
86,9,3,1,0,4.5445,0.5309,0.42409,0.03358
86,10,0,0,1,0.31339,0.07119,0.02669,0.03358
86,11,1,1,0,4.59075,0.28009,0.09489,0.03358
86,12,0,0,1,0.05351,0.06637,0.02669,0.03358
86,13,1,0,2,0.91346,0.14906,0.09489,0.03358
86,14,2,0,2,1.58824,0.25388,0.23538,0.03358
86,15,2,0,3,1.38868,0.09984,0.23538,0.03358
86,16,3,1,1,4.41032,0.44578,0.42409,0.03358
86,17,1,0,2,0.74159,0.12451,0.09489,0.03358
86,18,2,0,4,1.24387,0.0847,0.23538,0.03358
86,19,4,1,0,4.07902,0.47281,0.60626,0.03358
86,20,0,0,2,0.53393,0.0,0.02669,0.03358
86,21,2,1,0,4.08368,0.32708,0.23538,0.03358
86,22,0,0,0,0.62923,0.15195,0.02669,0.03358
86,23,0,0,1,0.36602,0.0,0.02669,0.03358
86,24,1,0,2,1.14111,0.25594,0.09489,0.03358
86,25,2,0,4,1.66599,0.32561,0.23538,0.03358
86,26,4,1,0,4.43092,0.31215,0.60626,0.03358
86,27,0,0,1,0.53988,0.16923,0.02669,0.03358
86,28,1,0,2,0.84198,0.20051,0.09489,0.03358
86,29,2,0,3,1.7459,0.19474,0.23538,0.03358
86,30,3,0,4,1.98716,0.3759,0.42409,0.03358
86,31,4,1,2,4.68414,0.14364,0.60626,0.03358
86,32,2,0,2,1.35921,0.07632,0.23538,0.03358
86,33,2,0,2,1.4449,0.25568,0.23538,0.03358
87,0,2,0,3,1.6052,0.2111,0.23945,0.14993
87,1,3,0,3,1.6637,0.22557,0.42816,0.14993
87,2,3,1,0,4.42007,0.21913,0.42816,0.14993
87,3,0,0,1,0.33818,0.07247,0.03076,0.14993
87,4,1,0,2,1.07582,0.09071,0.09896,0.14993
87,5,2,0,3,1.51242,0.14927,0.23945,0.14993
87,6,3,0,4,2.18838,0.18565,0.42816,0.14993
87,7,4,1,0,4.46356,0.16416,0.61034,0.14993
87,8,0,0,1,0.64859,0.00711,0.03076,0.14993
87,9,1,0,2,1.15415,0.04487,0.09896,0.14993
87,10,2,0,3,1.47622,0.22914,0.23945,0.14993
87,11,3,0,4,2.31272,0.17136,0.42816,0.14993
87,12,4,1,0,4.62267,0.46688,0.61034,0.14993
87,13,0,0,1,0.65328,0.11129,0.03076,0.14993
87,14,1,0,1,1.04513,0.14601,0.09896,0.14993
87,15,1,0,2,1.01827,0.1465,0.09896,0.14993
87,16,2,0,4,1.56295,0.23442,0.23945,0.14993
87,17,4,1,1,4.11293,0.19694,0.61034,0.14993
87,18,1,0,2,1.07814,0.07971,0.09896,0.14993
87,19,2,0,4,1.58689,0.10471,0.23945,0.14993
87,20,4,1,0,4.60276,0.22303,0.61034,0.14993
87,21,0,0,1,0.33557,0.0,0.03076,0.14993
87,22,1,0,1,0.99155,0.17312,0.09896,0.14993
87,23,1,0,2,1.00787,0.1968,0.09896,0.14993
87,24,2,0,4,1.5941,0.2379,0.23945,0.14993
87,25,4,1,1,4.23097,0.17633,0.61034,0.14993
87,26,1,0,2,1.06105,0.23742,0.09896,0.14993
87,27,2,1,1,4.48532,0.4536,0.23945,0.14993
87,28,1,0,2,0.9256,0.08283,0.09896,0.14993
87,29,2,0,3,1.49271,0.27926,0.23945,0.14993
87,30,3,0,4,1.9323,0.27547,0.42816,0.14993
87,31,4,1,0,4.68023,0.57289,0.61034,0.14993
87,32,0,0,1,0.3071,0.02262,0.03076,0.14993
87,33,1,0,2,1.46719,0.12162,0.09896,0.14993
88,0,1,0,3,0.9605,0.10136,0.08677,-0.19822
88,1,3,1,0,4.77576,0.38362,0.41598,-0.19822
88,2,0,0,1,0.65726,0.05521,0.01857,-0.19822
88,3,1,1,1,3.72665,0.27408,0.08677,-0.19822
88,4,1,0,2,0.73539,0.15986,0.08677,-0.19822
88,5,2,0,2,1.34799,0.1791,0.22727,-0.19822
88,6,2,1,1,4.41115,0.40451,0.22727,-0.19822
88,7,1,0,2,1.10004,0.17338,0.08677,-0.19822
88,8,2,0,3,1.70731,0.17307,0.22727,-0.19822
88,9,3,1,0,4.1341,0.55879,0.41598,-0.19822
88,10,0,0,1,0.3626,0.04075,0.01857,-0.19822
88,11,1,0,2,0.4982,0.13696,0.08677,-0.19822
88,12,2,0,3,1.47154,0.25034,0.22727,-0.19822
88,13,3,1,0,4.40391,0.42181,0.41598,-0.19822
88,14,0,0,1,0.38744,0.13377,0.01857,-0.19822
88,15,1,0,2,1.33985,0.23587,0.08677,-0.19822
88,16,2,0,3,1.93353,0.25322,0.22727,-0.19822
88,17,3,1,1,4.08841,0.43012,0.41598,-0.19822
88,18,1,1,0,4.01924,0.26774,0.08677,-0.19822
88,19,0,0,1,0.26579,0.0,0.01857,-0.19822
88,20,1,0,2,0.85919,0.11007,0.08677,-0.19822
88,21,2,1,0,3.99196,0.39272,0.22727,-0.19822
88,22,0,0,2,0.4824,0.0,0.01857,-0.19822
88,23,2,0,3,1.50016,0.21653,0.22727,-0.19822
88,24,3,1,0,4.37229,0.30835,0.41598,-0.19822
88,25,0,0,1,0.66937,0.09681,0.01857,-0.19822
88,26,1,0,2,1.31317,0.32314,0.08677,-0.19822
88,27,2,0,3,1.36977,0.186,0.22727,-0.19822
88,28,3,0,4,1.94215,0.18831,0.41598,-0.19822
88,29,4,0,4,2.58991,0.36476,0.59815,-0.19822
88,30,4,1,1,4.35264,0.29783,0.59815,-0.19822
88,31,1,0,2,1.15386,0.10467,0.08677,-0.19822
88,32,2,1,0,4.46264,0.36913,0.22727,-0.19822
88,33,0,0,2,0.73249,0.06591,0.01857,-0.19822
89,0,2,0,3,1.80298,0.234,0.23319,-0.02887
89,1,3,0,4,1.88723,0.24517,0.42191,-0.02887
89,2,4,0,5,2.60671,0.40469,0.60408,-0.02887
89,3,5,1,0,4.14656,0.19709,0.74581,-0.02887
89,4,0,0,1,0.37124,0.08813,0.0245,-0.02887
89,5,1,1,0,4.0948,0.32375,0.0927,-0.02887
89,6,0,0,2,0.14105,0.00509,0.0245,-0.02887
89,7,2,0,4,1.35116,0.13535,0.23319,-0.02887
89,8,4,1,1,4.39794,0.32656,0.60408,-0.02887
89,9,1,0,2,0.51598,0.06414,0.0927,-0.02887
89,10,2,0,3,1.26742,0.19208,0.23319,-0.02887
89,11,3,1,0,4.03449,0.509,0.42191,-0.02887
89,12,0,0,1,0.67668,0.05071,0.0245,-0.02887
89,13,1,0,2,0.82243,0.034,0.0927,-0.02887
89,14,2,0,4,1.38884,0.12302,0.23319,-0.02887
89,15,4,1,1,3.95258,0.30092,0.60408,-0.02887
89,16,1,0,1,0.88266,0.20243,0.0927,-0.02887
89,17,1,0,3,1.17134,0.19323,0.0927,-0.02887
89,18,3,0,4,2.25484,0.34283,0.42191,-0.02887
89,19,4,1,0,4.0973,0.40582,0.60408,-0.02887
89,20,0,0,1,0.15732,0.03773,0.0245,-0.02887
89,21,1,0,2,0.97778,0.038,0.0927,-0.02887
89,22,2,0,3,1.55632,0.26905,0.23319,-0.02887
89,23,3,0,4,2.22518,0.30644,0.42191,-0.02887
89,24,4,0,5,2.3608,0.3868,0.60408,-0.02887
89,25,5,0,6,3.45209,0.45804,0.74581,-0.02887
89,26,6,1,0,4.50925,0.44538,0.84297,-0.02887
89,27,0,0,1,0.36447,0.0,0.0245,-0.02887
89,28,1,0,2,1.19555,0.0,0.0927,-0.02887
89,29,2,1,0,4.32625,0.61313,0.23319,-0.02887
89,30,0,0,1,0.68033,0.01349,0.0245,-0.02887
89,31,1,0,3,0.85643,0.20258,0.0927,-0.02887
89,32,3,1,0,4.27081,0.36016,0.42191,-0.02887
89,33,0,0,1,0.34019,0.11819,0.0245,-0.02887
90,0,2,0,2,1.53379,0.18175,0.24926,0.43007
90,1,2,0,4,1.20615,0.34316,0.24926,0.43007
90,2,4,0,5,2.46043,0.35467,0.62014,0.43007
90,3,5,1,0,4.43623,0.32871,0.76187,0.43007
90,4,0,0,1,0.52446,0.01732,0.04056,0.43007
90,5,1,0,2,0.90486,0.01161,0.10876,0.43007
90,6,2,0,3,1.68918,0.14447,0.24926,0.43007
90,7,3,0,4,2.20623,0.43899,0.43797,0.43007
90,8,4,1,0,4.3487,0.53861,0.62014,0.43007
90,9,0,0,1,0.40009,0.05287,0.04056,0.43007
90,10,1,0,2,0.94545,0.1207,0.10876,0.43007
90,11,2,0,3,1.80851,0.17834,0.24926,0.43007
90,12,3,1,1,4.66108,0.34603,0.43797,0.43007
90,13,1,0,2,1.01356,0.16035,0.10876,0.43007
90,14,2,0,3,1.61636,0.16986,0.24926,0.43007
90,15,3,1,0,4.65237,0.23633,0.43797,0.43007
90,16,0,0,0,0.77428,0.04961,0.04056,0.43007
90,17,0,0,0,0.46599,0.06484,0.04056,0.43007
90,18,0,0,1,-0.00068,0.1235,0.04056,0.43007
90,19,1,0,3,0.8213,0.14967,0.10876,0.43007
90,20,3,1,0,4.22402,0.43614,0.43797,0.43007
90,21,0,0,2,0.93139,0.04915,0.04056,0.43007
90,22,2,1,0,4.52893,0.61889,0.24926,0.43007
90,23,0,0,2,0.63093,0.08132,0.04056,0.43007
90,24,2,0,4,1.7999,0.20057,0.24926,0.43007
90,25,4,1,1,4.88869,0.30978,0.62014,0.43007
90,26,1,0,2,0.61818,0.15133,0.10876,0.43007
90,27,2,1,1,4.41903,0.44898,0.24926,0.43007
90,28,1,1,1,4.73752,0.53354,0.10876,0.43007
90,29,1,0,2,1.02594,0.09585,0.10876,0.43007
90,30,2,0,3,1.69709,0.22525,0.24926,0.43007
90,31,3,1,2,4.26655,0.47357,0.43797,0.43007
90,32,2,0,2,1.50198,0.13835,0.24926,0.43007
90,33,2,0,3,1.58017,0.23087,0.24926,0.43007
91,0,2,1,0,4.56679,0.56998,0.22246,-0.33566
91,1,0,0,2,0.8197,0.08163,0.01376,-0.33566
91,2,2,0,3,2.0538,0.17024,0.22246,-0.33566
91,3,3,0,5,1.87646,0.20973,0.41117,-0.33566
91,4,5,1,0,4.41569,0.21125,0.73507,-0.33566
91,5,0,0,1,0.44087,0.11852,0.01376,-0.33566
91,6,1,0,1,1.29781,0.07552,0.08196,-0.33566
91,7,1,0,3,1.24809,0.1574,0.08196,-0.33566
91,8,3,0,4,1.8613,0.259,0.41117,-0.33566
91,9,4,1,0,4.32594,0.43547,0.59334,-0.33566
91,10,0,0,0,0.66161,0.0,0.01376,-0.33566
91,11,0,0,1,0.3906,0.05357,0.01376,-0.33566
91,12,1,0,2,0.85478,0.0,0.08196,-0.33566
91,13,2,0,3,1.31933,0.31389,0.22246,-0.33566
91,14,3,0,4,2.51172,0.30159,0.41117,-0.33566
91,15,4,0,4,2.23404,0.33886,0.59334,-0.33566
91,16,4,1,0,4.44767,0.18328,0.59334,-0.33566
91,17,0,0,0,0.53065,0.0,0.01376,-0.33566
91,18,0,0,2,0.63733,0.06768,0.01376,-0.33566
91,19,2,0,3,1.89269,0.17993,0.22246,-0.33566
91,20,3,1,1,4.27142,0.34773,0.41117,-0.33566
91,21,1,0,2,1.01518,0.18512,0.08196,-0.33566
91,22,2,0,3,1.57282,0.30617,0.22246,-0.33566
91,23,3,0,3,1.50804,0.41318,0.41117,-0.33566
91,24,3,0,5,2.28161,0.27773,0.41117,-0.33566
91,25,5,1,0,4.16352,0.37489,0.73507,-0.33566
91,26,0,0,2,0.47023,0.02834,0.01376,-0.33566
91,27,2,0,3,1.615,0.14839,0.22246,-0.33566
91,28,3,1,1,4.37375,0.31867,0.41117,-0.33566
91,29,1,0,3,1.07702,0.04332,0.08196,-0.33566
91,30,3,1,0,4.72687,0.3916,0.41117,-0.33566
91,31,0,0,0,0.43775,0.0,0.01376,-0.33566
91,32,0,0,1,0.15142,0.02305,0.01376,-0.33566
91,33,1,1,0,4.27338,0.30342,0.08196,-0.33566
92,0,3,0,3,1.72352,0.27294,0.41448,-0.24092
92,1,3,1,0,4.49555,0.23747,0.41448,-0.24092
92,2,0,0,1,0.31041,0.01947,0.01708,-0.24092
92,3,1,0,2,0.85225,0.2933,0.08528,-0.24092
92,4,2,0,3,1.60886,0.16891,0.22577,-0.24092
92,5,3,0,4,1.97918,0.29214,0.41448,-0.24092
92,6,4,0,4,2.60949,0.33961,0.59666,-0.24092
92,7,4,0,5,2.49377,0.40926,0.59666,-0.24092
92,8,5,1,0,4.5192,0.31463,0.73839,-0.24092
92,9,0,0,1,0.34961,0.08594,0.01708,-0.24092
92,10,1,0,2,0.98035,0.14088,0.08528,-0.24092
92,11,2,0,4,1.72349,0.27774,0.22577,-0.24092
92,12,4,0,5,2.59202,0.44413,0.59666,-0.24092
92,13,5,0,7,3.2363,0.43509,0.73839,-0.24092
92,14,7,1,0,4.20714,0.29215,0.89722,-0.24092
92,15,0,0,0,0.91988,0.20374,0.01708,-0.24092
92,16,0,0,1,0.47467,0.0,0.01708,-0.24092
92,17,1,0,2,0.73777,0.14605,0.08528,-0.24092
92,18,2,1,0,4.61819,0.19744,0.22577,-0.24092
92,19,0,0,0,0.25201,0.10798,0.01708,-0.24092
92,20,0,0,1,0.40672,0.03236,0.01708,-0.24092
92,21,1,0,2,0.84773,0.15023,0.08528,-0.24092
92,22,2,0,4,1.57455,0.22399,0.22577,-0.24092
92,23,4,1,1,4.20167,0.3494,0.59666,-0.24092
92,24,1,1,1,4.25372,0.29246,0.08528,-0.24092
92,25,1,0,2,1.04043,0.12986,0.08528,-0.24092
92,26,2,0,3,1.84814,0.21377,0.22577,-0.24092
92,27,3,1,2,4.4706,0.61673,0.41448,-0.24092
92,28,2,0,3,1.58712,0.13221,0.22577,-0.24092
92,29,3,0,4,2.53939,0.30349,0.41448,-0.24092
92,30,4,1,2,4.63634,0.46934,0.59666,-0.24092
92,31,2,0,4,1.38617,0.225,0.22577,-0.24092
92,32,4,0,5,2.32498,0.30904,0.59666,-0.24092
92,33,5,0,6,3.02847,0.45329,0.73839,-0.24092
93,0,3,0,4,2.10256,0.3106,0.41211,-0.30882
93,1,4,1,0,4.20475,0.4859,0.59428,-0.30882
93,2,0,0,2,0.44804,0.0,0.0147,-0.30882
93,3,2,0,3,1.59613,0.34013,0.2234,-0.30882
93,4,3,0,3,1.9642,0.20973,0.41211,-0.30882
93,5,3,0,3,2.14741,0.29148,0.41211,-0.30882
93,6,3,1,0,4.60351,0.2975,0.41211,-0.30882
93,7,0,0,2,0.45462,0.00746,0.0147,-0.30882
93,8,2,0,3,1.83229,0.15825,0.2234,-0.30882
93,9,3,1,1,4.66055,0.46425,0.41211,-0.30882
93,10,1,1,0,4.32017,0.28225,0.0829,-0.30882
93,11,0,0,1,0.74556,0.0,0.0147,-0.30882
93,12,1,0,1,1.00284,0.0,0.0829,-0.30882
93,13,1,0,1,0.91655,0.2004,0.0829,-0.30882
93,14,1,0,2,1.09046,0.16618,0.0829,-0.30882
93,15,2,1,0,4.59736,0.33616,0.2234,-0.30882
93,16,0,0,0,0.19677,0.0,0.0147,-0.30882
93,17,0,0,0,0.59534,0.05257,0.0147,-0.30882
93,18,0,0,0,0.16748,0.09945,0.0147,-0.30882
93,19,0,0,1,0.33213,0.0,0.0147,-0.30882
93,20,1,0,2,0.87756,0.11779,0.0829,-0.30882
