applicant_id,neighborhood,age,prior_work_months,school_enrolled,neighborhood_unemployment,baseline_risk,program_offer,offer_probability_true,treatment_logit_effect,true_cate,summer_employed
418,central,18,6.323668441643509,1,0.22,0.3529569896295037,0,0.6263579069265653,1.2235483875554045,0.29249670604467126,0
419,inner_ring,17,1.0237912576649495,1,0.15423039500698374,0.3991527693173511,0,0.4651881944382908,1.2789833231808214,0.3089147883841225,0
420,central,16,4.779586369840705,0,0.18587381381409898,0.3231967403082755,0,0.5119583220004268,1.1878360883699306,0.28827273527911906,0
421,central,18,3.2785850492347794,1,0.17532473705833584,0.5340485610839716,1,0.6083841546198184,1.440858273300766,0.34503582166076807,0
422,suburban,16,0.934389003397949,1,0.059805176153801286,0.5058077854560393,1,0.5822411624260442,1.4069693425472471,0.331144062354057,0
423,inner_ring,16,0.7583305674520058,0,0.15848109591161916,0.5761368149606177,1,0.6312706596880148,1.4913641779527413,0.34787843792305223,1
424,central,19,2.4657952369403158,1,0.16113850483547798,0.3596112940307821,1,0.519616032373701,1.2315335528369387,0.29780128336643064,0
425,central,20,2.006445441455098,1,0.22,0.6511623155253285,1,0.6077602244127609,1.5813947786303943,0.37275267832192216,0
426,inner_ring,20,1.8116417112380065,0,0.15163171915242174,0.3148330744563239,1,0.5539771079069796,1.1777996893475886,0.28438405960483587,1
427,inner_ring,20,3.7196140417701944,1,0.12593825171995107,0.29326865279748704,0,0.5708157172605655,1.1519223833569845,0.2750579535418935,0
428,outer_ring,18,5.928920256124331,0,0.09398430287860181,0.2516009908696355,0,0.5635963982525367,1.1019211890435625,0.25683544402649067,1
429,suburban,18,7.068694441364122,1,0.045,0.4739553419164594,0,0.5820205272227873,1.2687464102997512,0.2973617258743021,1
430,central,18,1.633496920196285,0,0.16618589264440814,0.5561826096093052,1,0.6161384583031699,1.4674191315311664,0.344741956712358,0
431,central,19,2.4208833435689927,1,0.20703323358074424,0.5583085997463192,0,0.5812769942709113,1.469970319695583,0.34656128268637165,0
432,suburban,16,0.0,0,0.045,0.33762222988435986,0,0.5530123777876478,1.205146675861232,0.29086137970315296,0
433,suburban,16,3.1825302218878524,1,0.045,0.20902479980386585,0,0.4902343611766516,1.050829759764639,0.2525612017033227,1
434,central,19,3.2472399457680425,1,0.1432811754236029,0.5686070128855132,0,0.5891430401598398,1.4823284154626157,0.3517977679720066,0
435,central,18,7.084357142088463,1,0.17027935105983205,0.49710094037430924,1,0.6147298362399146,1.2965211284491711,0.3035033262910451,1
436,inner_ring,17,0.15929562802143793,1,0.1652264358590271,0.5158963464140647,1,0.529918711159724,1.4190756156968778,0.3385266621458108,1
437,central,17,4.401225291724906,0,0.18215717024953765,0.8132346971898806,1,0.668751784403437,1.7758816366278567,0.41692878453997606,1
438,suburban,17,0.18464561880534358,1,0.045,0.2768942670499794,1,0.48813463245285127,1.1322731204599754,0.27456349176150263,1
439,central,16,0.7764904069784535,1,0.1754754451521368,0.7249410860178248,1,0.5433481803013949,1.6699293032213898,0.3680255101191634,1
440,central,18,2.5728943252343086,0,0.20370743233825986,0.49195553899855743,1,0.5419593844620413,1.3903466467982688,0.326548131621496,1
441,suburban,19,0.6138532824541858,1,0.045,0.2525516655926323,1,0.5071832728518039,1.1030619987111587,0.26835740199997127,1
442,inner_ring,19,0.791668839722715,1,0.18639495033792278,0.651274973846229,1,0.6326847524290912,1.5815299686154747,0.3733526422400998,1
443,inner_ring,19,2.4315371718772236,1,0.14933772474067528,0.6110364126395748,1,0.6129188222197218,1.5332436951674897,0.36442631126056924,0
444,suburban,19,0.6710432884524824,0,0.06370758589065126,0.6560327370300846,1,0.566970234457938,1.5872392844361016,0.357122278410247,1
445,inner_ring,17,0.9297285356159346,1,0.14571510086883233,0.404235344207443,0,0.4245425607922281,1.2850824130489316,0.3106031641419497,0
446,inner_ring,18,1.218713639208271,0,0.1983026735722463,0.45497324188529464,1,0.6972889170845771,1.3459678902623535,0.31829888583644705,1
447,outer_ring,18,2.566613680414449,1,0.08572710574210043,0.5561224269638583,0,0.5198252429820053,1.4673469123566298,0.34941569065448996,0
448,inner_ring,20,2.078587206968401,1,0.1364985658691056,0.5306661654416357,1,0.5068175454694773,1.436799398529963,0.34446748276284017,0
449,suburban,19,4.973168560847775,0,0.045,0.4344927025092612,0,0.5503544578771353,1.3213912430111134,0.3108317848382665,1
450,central,17,1.1015378035111576,0,0.20601031768320097,0.29951556154715037,1,0.5316650078171757,1.1594186738565804,0.27194219458418456,0
451,suburban,17,2.1473996008120606,1,0.05041465672105195,0.4250912445455511,1,0.45136941745350456,1.3101094934546613,0.3162934567493013,0
452,outer_ring,16,9.80431258415577,1,0.0805323159752308,0.2216033800254003,1,0.4728131704347971,0.9659240560304804,0.19802950942026376,1
453,suburban,18,0.11579691185748264,1,0.07145763426068975,0.5736237686240466,1,0.5732123488155612,1.488348522348856,0.34555548908273315,1
454,central,19,1.1851921340980285,0,0.18428607760686674,0.5295144547613655,1,0.6469752162763973,1.4354173457136388,0.34416942533799794,1
455,inner_ring,17,4.409217160719706,1,0.15573251263958018,0.2769328258673656,0,0.4158553429048883,1.1323193910408387,0.27451707002226683,1
456,inner_ring,19,10.949262184681864,0,0.1479444561459434,0.07448516782813264,1,0.4224123287983216,0.7893822013937593,0.18025919918319366,1
457,inner_ring,17,5.294109019080841,0,0.1809958684866811,0.4743758040532366,1,0.49518333423902755,1.369250964863884,0.3282121048739879,0
458,inner_ring,17,1.1171523298966402,1,0.20198656080874677,0.5685485272713048,1,0.5200633319261423,1.4822582327255658,0.3479478819298162,0
459,suburban,19,4.349018487738882,0,0.05268681440424091,0.3127445651601981,0,0.5046047358352094,1.1752934781922377,0.2822133596305615,0
460,central,19,3.6742038053290447,1,0.20837750774910668,0.2646655631161715,0,0.4243219159621335,1.1175986757394059,0.2721869183064536,0
461,inner_ring,16,2.422703666670942,0,0.20039194206887603,0.552228995321375,1,0.59626204452166,1.46267479438565,0.348400304558201,1
462,outer_ring,17,0.8242019038562991,1,0.045,0.31813805111561083,0,0.44255770159650437,1.181765661338733,0.28701050990003746,0
463,outer_ring,18,2.7417436292150033,1,0.10053732140003684,0.5276985065918528,1,0.48512396726741575,1.4332382079102235,0.3436730223062395,0
464,suburban,17,4.537636272598238,0,0.08394243030671802,0.41507353562544447,1,0.5122062973864541,1.2980882427505334,0.31346755551019245,1
465,outer_ring,18,0.0,0,0.0935023498700914,0.5500908643729621,1,0.6648917402426169,1.4601090372475545,0.3286070641340843,1
466,outer_ring,19,4.548496331491213,1,0.11988636752994654,0.28845189299909235,1,0.47601954167728416,1.146142271598911,0.26959774596623803,1
467,outer_ring,19,8.60919317605006,1,0.12472582427982998,0.05324536437643773,0,0.31309832702468743,0.7638944372517253,0.17090214981830365,1
468,inner_ring,17,1.1568665097563806,1,0.1671079327485723,0.5427990750144829,1,0.4794070648750892,1.4513588900173795,0.346951759506698,0
469,central,17,1.3786387221321565,0,0.21432906479048472,0.39527971647294385,0,0.6167812732974012,1.2743356597675326,0.304303160889636,0
470,central,18,2.023677108015795,1,0.21383284625202795,0.6574810568607458,1,0.6465041459529887,1.5889772682328949,0.3730888027692913,1
471,central,18,7.476581780627481,0,0.1815242683702793,0.2724260226546442,0,0.5387662213590769,1.026911227185573,0.24784218576123984,1
472,central,19,4.098476640410715,1,0.1734428129732684,0.38018316033995264,1,0.5387718074933311,1.2562197924079432,0.298549377263699,1
473,inner_ring,18,0.0,1,0.12488593793399311,0.4471496834151421,1,0.5257896893172124,1.3365796200981706,0.32029522173530606,1
474,inner_ring,20,0.6367503982485618,1,0.17277235900805255,0.5279980520744452,0,0.658671891833906,1.4335976624893343,0.3395983891621534,1
475,central,17,3.191351891967477,0,0.15367621207616738,0.39561319109106236,0,0.5860380456875711,1.2747358293092748,0.30828473597032074,0
476,inner_ring,16,3.3089293852527697,1,0.1274741613303233,0.6222693393711928,1,0.5921756803188275,1.5467232072454313,0.3680280903394232,0
477,central,17,3.466042452584894,0,0.17355121846460916,0.6670676560303411,0,0.6665349848051862,1.6004811872364093,0.37655657947481613,0
478,inner_ring,17,0.9857497789227019,0,0.15656754433729933,0.45641212636566386,1,0.6080251485355003,1.3476945516387966,0.3159505950003919,0
479,central,19,4.45753268726836,1,0.1962063345257674,0.3975758588118789,0,0.5223919364489078,1.2770910305742547,0.30745035832636647,1
480,central,18,4.285380961114125,1,0.14624791912412108,0.28945956949288015,0,0.4688481483580116,1.1473514833914562,0.2748274065926523,1
481,central,20,4.139593579455855,1,0.21492180859752924,0.5709681717791787,1,0.5246700707551476,1.4851618061350145,0.3550743743974466,1
482,outer_ring,19,8.201752187497501,0,0.06654602179283897,0.37086512807576144,0,0.6088147657506497,1.1450381536909138,0.2739737001002298,0
483,inner_ring,20,0.035020217286798605,1,0.16056380551012117,0.6940971914660716,0,0.5656080818363123,1.6329166297592859,0.3702175252673762,0
484,suburban,18,1.8906043216211073,1,0.045,0.34565799908877454,0,0.49996622981796585,1.2147895989065294,0.2931806592463026,0
485,inner_ring,20,4.519744423750277,0,0.15486777997475698,0.5175910159234725,1,0.5683027330648218,1.4211092191081671,0.33995065263867347,1
486,inner_ring,19,0.0,1,0.14180515344148842,0.41882522178737186,0,0.5247080257557262,1.3025902661448463,0.3137382138113101,0
487,inner_ring,18,0.0,1,0.1706600522103534,0.7504840682037129,0,0.5963427465642641,1.7005808818444557,0.39854607477604453,1
488,inner_ring,20,5.302412305531464,1,0.17692233003549523,0.4303732634261891,1,0.45955283127360047,1.3164479161114269,0.3053584573552738,0
489,central,18,1.8149987965922239,0,0.16991723489567925,0.5128486647847773,1,0.6189658830527428,1.4154183977417327,0.3271893635960353,1
490,outer_ring,20,0.5345808341765472,1,0.07215886772525201,0.45790111902362857,0,0.5416151977869231,1.3494813428283543,0.3250712991862797,0
491,inner_ring,17,1.4819982138964036,1,0.14484332366174207,0.8304375746474169,1,0.6588318715106203,1.7965250895769003,0.41304828978255836,0
492,inner_ring,17,0.6680773950752543,1,0.17193654257580068,0.5345209223792151,1,0.5360791724089078,1.4414251068550583,0.34277099142643647,1
493,inner_ring,20,0.38319570057250585,0,0.160430947909451,0.5404515586642138,0,0.607482800876281,1.4485418703970567,0.32907972529275825,0
494,central,18,3.7015540217411615,1,0.22,0.5269434104650679,1,0.4820100894050869,1.4323320925580814,0.3435161021964212,0
495,outer_ring,18,2.3811505557702493,0,0.13041332651512452,0.8809579417978388,1,0.6381694606390307,1.8571495301574066,0.417458288087891,0
496,outer_ring,16,2.377796588583594,1,0.10581487624683218,0.2192988520329153,1,0.46187061808572294,1.0631586224394984,0.2546328386218672,0
497,outer_ring,18,3.456230185123938,1,0.05698373638053428,0.19905130316340244,0,0.45466602787657034,1.038861563796083,0.25232175589026906,0
498,central,16,2.3206684944018776,0,0.22,0.5463588369722935,0,0.5083787805300801,1.4556306043667522,0.3403978717097743,0
499,inner_ring,19,4.584134552297915,0,0.18308703637369356,0.6635312197760446,1,0.6562716475081202,1.5962374637312535,0.3790654782681521,1
500,central,16,9.390181305913506,0,0.19613793395313545,0.40837080659824315,1,0.5570212361801926,1.1900449679178917,0.28005501311893255,0
501,central,17,4.406973564006042,1,0.17590447857416563,0.39756452798344566,1,0.5771164048660965,1.2770774335801347,0.30690607675396414,1
502,central,17,2.426946288028213,1,0.1631315575829846,0.3325589374451029,0,0.4959191733096538,1.1990707249341235,0.2910440335293584,0
503,suburban,20,2.2282425456696546,1,0.09528368722449893,0.31576045787283225,0,0.4559836979814048,1.1789125494473986,0.28623256797133273,0
504,suburban,17,0.2632164662908041,1,0.07555354731128419,0.7993843561645416,0,0.6464765152031585,1.75926122739745,0.4100425812381511,0
505,inner_ring,18,0.49173200106850445,1,0.16746661761366805,0.582552532223614,1,0.5427841719149322,1.499063038668337,0.35340861093315745,1
506,suburban,17,2.971557865079162,1,0.045,0.2300794898070727,1,0.5507716339913048,1.0760953877684873,0.26270286295620926,0
507,inner_ring,17,1.0425529643886864,0,0.12458095856723285,0.7333089056898169,1,0.6439425080647767,1.6799706868277804,0.3685057695477613,1
508,outer_ring,16,6.270982593994618,1,0.08949640508960743,0.4382279480119533,0,0.4635714116705493,1.325873537614344,0.30400716117319226,0
509,suburban,20,0.2046385704671737,1,0.05030486144382779,0.5738536337391342,1,0.5849383417258076,1.4886243604869611,0.34711627505901704,0
510,outer_ring,16,3.9441362035724863,0,0.10293771026168433,0.332780699393809,0,0.5130017592457795,1.1993368392725707,0.2908726418633683,1
511,outer_ring,16,0.0,0,0.10420426061151153,0.41165120390002036,0,0.5742434162885689,1.2939814446800244,0.3055584192384321,0
512,outer_ring,20,3.206196613841194,1,0.12379032080310007,0.534598329713699,0,0.6000920632003005,1.4415179956564388,0.3425542197998147,1
513,suburban,20,1.6752359493253568,0,0.045,0.3405638420339009,0,0.5618584228090182,1.2086766104406812,0.2907387320162189,1
514,central,17,2.5480281726084164,1,0.20263569490317607,0.5421228629193822,0,0.5760090333296085,1.4505474355032586,0.34750247584916377,1
515,inner_ring,19,1.5453662338868042,1,0.15907605611288084,0.401909297731737,0,0.4060921702334447,1.2822911572780844,0.30982522158921744,0
516,inner_ring,18,4.661067284514326,1,0.16556661567884706,0.730662237772967,1,0.637628987114828,1.6767946853275606,0.39465623450412196,1
517,inner_ring,18,2.3401992105551312,1,0.14683405715644787,0.3650778529776581,0,0.5647518289488186,1.2380934235731897,0.29424833038855336,1
518,inner_ring,19,2.93151350153801,1,0.158412540097513,0.4838793706909197,1,0.4758164108870694,1.3806552448291036,0.3303021480051403,0
519,outer_ring,17,0.0,1,0.13065882829274678,0.4370137172030444,1,0.5327124615918812,1.3244164606436533,0.312407590168519,1
520,central,16,1.9346165440562832,1,0.20372616309195235,0.35458757808246166,1,0.43661088985904095,1.225505093698954,0.2961999843365127,1
521,outer_ring,17,0.35183807228940256,0,0.06859920811400012,0.3908651699069331,1,0.5683646928199058,1.2690382038883197,0.29825729305275767,1
522,central,20,3.2283778988856815,0,0.18704826210880618,0.15045482431989504,0,0.5859096658233385,0.980545789183874,0.2387187838124486,0
523,inner_ring,17,3.118609600397055,1,0.14278211946591668,0.4047490098810052,0,0.5427589980641666,1.2856988118572064,0.3080082814488019,0
524,suburban,18,3.9083901738823608,0,0.05306015910541882,0.18428417830477872,0,0.458779358157342,1.0211410139657344,0.24960512802850776,0
525,suburban,18,0.9738272356715205,1,0.09458919431558185,0.25857430649829644,0,0.5652222455514891,1.1102891677979558,0.2698462313692703,0
526,suburban,18,5.276367160974333,1,0.045,0.10616411280622162,0,0.3519730142839716,0.927396935367466,0.22254696908823407,0
527,inner_ring,20,2.6701041994738266,1,0.14247999651101417,0.5315589096599503,1,0.5999660734771096,1.4378706915919404,0.3445198166029862,1
528,inner_ring,18,0.6225650483373135,0,0.1606573991476274,0.8777713867639905,1,0.7109308561258391,1.8533256641167886,0.41017259322189625,0
529,outer_ring,18,3.698001613389308,1,0.11853213430563589,0.04080197137863373,0,0.4378168083037285,0.8489623656543606,0.20621270987936674,1
530,central,16,0.6837693584319846,1,0.188125311496062,0.47297793121742815,0,0.5633862770528805,1.3675735174609138,0.32858495289105044,0
531,suburban,20,3.096217935942234,0,0.05802423568155997,0.3320628615411927,0,0.4965195082196765,1.1984754338494312,0.28962648028892785,0
532,central,20,6.989268228740573,0,0.15637059953462812,0.7582906390673261,1,0.6923075161647326,1.7099487668807913,0.39731727950948353,0
533,central,18,3.9855957270927735,0,0.22,0.7292977591724852,1,0.6011233672487241,1.6751573110069824,0.3943996732900743,1
534,central,18,0.7555536212660843,0,0.19673375808372168,0.96,0,0.6663030367688383,1.952,0.42661920864435915,0
535,outer_ring,16,9.17082687027266,1,0.05439506149344188,0.17595179498088273,1,0.41480626883660826,0.9111421539770593,0.18043595022018377,1
536,central,18,3.8921661915768544,1,0.1903745138388834,0.26437533000036173,0,0.5130184281563839,1.117250396000434,0.2679192146048671,0
537,outer_ring,16,4.615508814573299,1,0.10308517277943481,0.6001466711368274,1,0.5368592892307329,1.5201760053641928,0.357778803791255,1
538,central,18,10.684235616046394,1,0.20249358072129106,0.2660251981727298,1,0.5285059080896444,1.0192302378072757,0.210011863669197,0
539,central,16,4.445542141628198,1,0.12606779448823557,0.2796279274140908,0,0.37371791986412756,1.135553512896909,0.27064195520282314,1
540,inner_ring,18,5.893489585538513,0,0.17464230040062573,0.5302146773043798,0,0.5430121529286639,1.4362576127652558,0.3432231090706496,0
541,central,17,0.22036325343761387,1,0.20416725079437872,0.5912205688309875,1,0.710798185558171,1.509464682597185,0.35778136946492517,1
542,outer_ring,19,2.023424145580978,0,0.06636761103384217,0.4814847167570907,1,0.5755924720292594,1.3777816601085089,0.3299796900990209,1
543,outer_ring,19,1.2713432999899803,1,0.07842156267560622,0.2877731509799747,0,0.48104886186772877,1.1453277811759697,0.2780637327147438,1
544,outer_ring,19,6.348254178222745,0,0.09299460700703462,0.5060287114109716,1,0.5708450131788788,1.407234453693166,0.32430279011956,1
545,suburban,18,1.0035532133174476,0,0.0965689646248335,0.4873334931796883,1,0.6250510075555966,1.3848001918156259,0.32626991325477167,1
546,inner_ring,19,3.109765330332737,1,0.1439972218406216,0.3922722490850582,0,0.5152939663484186,1.2707266989020698,0.30740064079450424,0
547,inner_ring,20,1.5081953013319653,1,0.13195172888726217,0.3183285442336541,1,0.4638537301568355,1.1819942530803849,0.2871411472882285,0
548,central,20,4.572551988323649,0,0.1847428815277074,0.2708414520134596,1,0.5747124927524874,1.1250097424161516,0.27219101648031796,1
549,outer_ring,17,2.5595586075380385,1,0.11474546719389805,0.42492086985088784,0,0.48243284240157885,1.3099050438210655,0.3162359719366347,0
550,central,19,3.469702912213626,1,0.15760225468524436,0.6020791974940068,1,0.62830801177033,1.522495036992808,0.36303805337391026,0
551,suburban,17,1.5505125094414351,1,0.045,0.7791612762877177,1,0.6720817500143438,1.7349935315452614,0.40476894726016166,0
552,inner_ring,16,1.7028360306615942,1,0.18943346626366975,0.4332344675921726,0,0.478433421515158,1.3198813611106073,0.3168519441065034,1
553,inner_ring,17,5.271760629628655,1,0.126540584624163,0.4113717130303446,0,0.4931297887261241,1.2936460556364135,0.3051029726509724,1
554,central,17,2.3778264096836113,1,0.16432888736318219,0.6451576563987739,0,0.6238817690195301,1.5741891876785288,0.3743001869025839,0
555,central,19,0.6349858528676802,1,0.1572185695010011,0.3103597148912588,0,0.6030680754095368,1.1724316578695106,0.28322453909471484,0
556,central,20,5.227878669711044,1,0.18419311218595216,0.6811635566905963,1,0.6285326621765347,1.6173962680287155,0.3795617470595323,1
557,outer_ring,19,3.2777585988770572,0,0.06720107364419901,0.443210671489679,1,0.5761516213765672,1.331852805787615,0.32066409242499877,0
558,central,16,3.7571642735507433,1,0.19257993117824102,0.6332155066647389,0,0.628478991158889,1.5598586079976866,0.37076325616041966,0
559,outer_ring,17,2.1680244063950624,1,0.10184850854559471,0.23055734650362206,1,0.4621563465727584,1.0766688158043465,0.26271964712306245,1
560,outer_ring,16,0.6712386169633238,1,0.05188201734262066,0.7622247388568177,0,0.5538515171990119,1.7146696866281812,0.40091831671633804,1
561,inner_ring,19,5.189567089319991,0,0.1669204976122589,0.6729549698918833,1,0.5839195393263497,1.60754596387026,0.3815006692841547,1
562,outer_ring,16,0.8998171890918614,0,0.07336864984488696,0.5492442353954307,0,0.5783354713013582,1.4590930824745167,0.3304423203706448,1
563,inner_ring,18,1.2502667015462996,1,0.18222142135383743,0.2242776369392609,1,0.5200644245011218,1.0691331643271131,0.26019098177115935,0
564,inner_ring,19,1.927299619992226,0,0.1399684616849733,0.5127076957230595,0,0.5389027336419165,1.4152492348676713,0.32400667410313955,1
565,suburban,18,2.101748867225893,1,0.04746383287334956,0.2691384115800445,1,0.46359830469212604,1.1229660938960535,0.2723953298458387,1
566,suburban,19,2.6881935951118177,1,0.09658704102472399,0.12478129777906471,0,0.4941524572896444,0.9497375573348776,0.22932168879831483,0
567,inner_ring,20,2.268656753959935,1,0.11584383844457714,0.409846886698797,0,0.48777999861253596,1.2918162640385564,0.309130354204693,1
568,suburban,17,0.6681185465651167,0,0.045,0.7270570594670116,0,0.6485230159924283,1.672468471360414,0.39331073501830355,0
569,inner_ring,20,0.44105500263505104,0,0.13164529776878706,0.5630171125913095,0,0.5750163851295753,1.4756205351095715,0.3411634264701862,0
570,inner_ring,19,2.989155019118428,1,0.13914496981320462,0.5318794617637668,1,0.6004793238193206,1.4382553541165202,0.34299806322167015,1
571,central,20,1.4327896858487985,1,0.1651542624430321,0.5113593218526251,0,0.6468843164994721,1.4136311862231503,0.3343743500550366,0
572,central,19,6.520435638412205,1,0.1483522562308826,0.02,1,0.32271255869569687,0.8240000000000001,0.19101529750711266,1
573,suburban,17,0.013733646394312515,1,0.045,0.4021698873785644,0,0.5299929402893562,1.2826038648542772,0.30637416191242367,0
574,inner_ring,17,11.476799268038866,0,0.17399501201013234,0.6362611830493609,1,0.5973339839573458,1.463513419659233,0.3329534301113244,1
575,suburban,17,1.7873199462367269,0,0.07402604904362717,0.28897998283782117,0,0.45282627856786045,1.1467759794053856,0.2786331405773355,0
576,inner_ring,19,1.81285980574525,1,0.11937172521189388,0.2937474679926777,0,0.5022479121155706,1.1524969615912133,0.2803617735657696,1
577,central,20,3.8595952128342077,1,0.1982518450646434,0.701417490498906,1,0.6307639051003534,1.641700988598687,0.38880496467998077,1
578,inner_ring,20,3.0318099606526365,1,0.15387243420675115,0.7193282211056813,1,0.6423696235908619,1.6631938653268175,0.39018932724758726,0
579,inner_ring,19,3.155701269125038,1,0.1577543405098788,0.6223219374837119,1,0.5398881186009582,1.5467863249804543,0.3684575873446172,1
580,outer_ring,19,3.4602063023347283,1,0.10900324329738217,0.49076052710314294,0,0.6041259006807966,1.3889126325237715,0.33345291333339727,1
581,inner_ring,19,2.206584645059085,0,0.13659460235826776,0.661619571980379,0,0.5821266885397083,1.593943486376455,0.35444630271347005,0
582,suburban,19,1.9759865578414022,1,0.06697906926316378,0.561094215491781,1,0.6084415849330538,1.4733130585901373,0.3524330019691908,1
583,inner_ring,19,2.2884736887000225,1,0.17137419073539267,0.568381672626616,1,0.556147241683973,1.4820580071519394,0.3524151638225498,0
584,outer_ring,20,0.0,0,0.07693400567718787,0.23534926485674307,0,0.5174136745785155,1.0824191178280917,0.2591987460437741,0
585,central,17,5.415308820707435,0,0.19961409953837578,0.6355604200468574,0,0.7178708354651787,1.5626725040562288,0.3710740378753451,0
586,central,19,3.1985534608205324,1,0.17082630167134943,0.5444182831423632,0,0.5157209474979705,1.453301939770836,0.34811780063226716,0
587,inner_ring,16,5.037097353376923,1,0.19746283349163174,0.7549802628382588,1,0.5288704451464636,1.7059763154059104,0.4022191341821585,1
588,outer_ring,16,3.2876660262236825,0,0.055367219062600316,0.3700924563590587,0,0.561952263755733,1.2441109476308705,0.30022219753397694,0
589,central,20,1.1318543804653023,1,0.16023531627512985,0.575499848087138,1,0.5652133320870457,1.4905998177045658,0.35083601780808943,1
590,inner_ring,16,3.906767757461041,1,0.16465104207444708,0.5469486548271635,0,0.5393530116655353,1.4563383857925962,0.3440274071136845,0
591,central,19,1.086931588973189,1,0.22,0.4558595646529412,1,0.5192663905229697,1.3470314775835295,0.3217420332018684,0
592,suburban,19,0.4937872964903892,1,0.045,0.34564508333633753,1,0.5238978631878772,1.2147741000036052,0.29456133261948153,1
593,suburban,19,3.1722811484918183,1,0.0676747190743874,0.23497997705907908,0,0.45488749100197473,1.0819759724708948,0.26294169027342323,1
594,central,18,0.0,1,0.1882636762714522,0.8691854416026212,1,0.6764443515991189,1.8430225299231455,0.41491555335218877,1
595,inner_ring,18,2.0984841517719715,1,0.11359627699380223,0.37883787942613656,0,0.5177669022494527,1.254605455311364,0.3033558071035613,0
596,outer_ring,20,2.316288202747922,1,0.1281308736758734,0.5006465845974455,1,0.38270966356683866,1.4007759015169348,0.33361881326704845,1
597,suburban,18,1.6831980134058382,0,0.045,0.22011061068897447,0,0.5986414241499266,1.0641327328267693,0.25684089158884377,1
598,outer_ring,16,0.6408745542076857,1,0.13657035744823934,0.8699911198261021,1,0.6215788033777765,1.8439893437913226,0.423658783249128,1
599,inner_ring,20,3.1412370946566677,0,0.13620314878664994,0.7286476218610487,1,0.5749297458017758,1.6743771462332586,0.3950904684484529,1
600,inner_ring,20,3.2901597806135965,1,0.15385781847380126,0.3415042547426875,0,0.5693409217255201,1.209805105691225,0.2930518895282593,0
601,outer_ring,17,0.0,1,0.045,0.4384508752737845,0,0.4261324355650281,1.3261410503285416,0.3113737851056149,0
602,central,17,7.265525079319804,1,0.20489835955341998,0.505367652845536,1,0.5447081162516109,1.306441183414643,0.3091841483848347,1
603,inner_ring,18,4.747927257024878,0,0.14428710600007824,0.37355407656879147,0,0.5053723289217319,1.2482648918825499,0.3005973955440862,0
604,inner_ring,20,4.480799274916287,1,0.10378920259333346,0.24465601616946459,1,0.4610847303831694,1.0935872194033576,0.2553137126300884,1
605,inner_ring,17,7.355186792395512,0,0.15701248620271374,0.4559404941962613,1,0.5825507693410021,1.2471285930355136,0.30194638024476245,0
606,inner_ring,19,3.840565886714977,1,0.16425293451368767,0.4445943044002621,0,0.3963009283462924,1.3335131652803145,0.3212636036379233,1
607,outer_ring,17,0.004829279651867302,0,0.08006716705007236,0.6665129115566873,1,0.6746478276633987,1.5998154938680247,0.370164904075413,1
608,suburban,16,0.4108989700336869,1,0.05225496785432708,0.32648854878841244,1,0.5664677981371159,1.191786258546095,0.28942907294102244,0
609,outer_ring,20,0.0,1,0.09177686702979655,0.47048082742747743,0,0.47753488460228216,1.364576992912973,0.32752712715481813,0
610,central,19,0.952861547636553,1,0.20799953371287486,0.7085784159801358,1,0.5903498557208129,1.650294099176163,0.37503177815724753,1
611,inner_ring,19,5.564019497621017,1,0.12616339680629043,0.5538481823145212,0,0.6291837248221648,1.4646178187774255,0.33527001375508586,0
612,outer_ring,19,4.416463993131697,1,0.0757104487678914,0.3519784659804027,0,0.5656028410780711,1.2223741591764834,0.2904489028457333,1
613,outer_ring,17,1.874214268877144,1,0.06875517361000434,0.33253399748445955,1,0.5321440063370669,1.1990407969813515,0.2896982531366557,0
614,central,20,11.541647623184147,0,0.20583133227656913,0.20235953518607008,1,0.5364378712458914,0.9428314422232841,0.212983788817537,1
615,outer_ring,18,1.0517929306300249,0,0.1277419809408859,0.39526623451831144,1,0.4878387538566367,1.2743194814219738,0.3032809406582288,1
616,outer_ring,18,0.04989955955444125,0,0.10171394835546554,0.37374460099559736,1,0.560873812597361,1.2484935211947168,0.2973522391491914,1
617,inner_ring,17,0.9979269960910797,1,0.1395701719838029,0.649878485388578,0,0.6446716654263577,1.5798541824662937,0.37420373530996565,1
618,inner_ring,19,0.0,1,0.190258507637881,0.7381059666120564,1,0.5970737507714486,1.6857271599344679,0.3895076752592988,0
619,central,19,6.420271892764483,1,0.1809303788082004,0.30462836684111455,0,0.5039507901344443,1.1655540402093374,0.2773083827578817,1
620,suburban,16,2.6035976512775947,1,0.06137960183214602,0.4389844525815249,1,0.46796850864514195,1.32678134309783,0.3199757505998558,1
621,suburban,16,0.8587457621313053,0,0.045,0.41969496508912063,1,0.5538309376905194,1.303633958106945,0.3103665478705556,1
622,outer_ring,17,0.11812459496760164,1,0.08136248799706289,0.47136823169107916,1,0.5663091583693406,1.3656418780292952,0.3252884172220738,0
623,inner_ring,20,1.421149022056,1,0.15834110698444737,0.4295940934429606,1,0.5419614133778587,1.3155129121315527,0.31336311497081615,1
624,central,19,3.3499183608850336,0,0.19874322478141637,0.3908725394444666,1,0.556092256889573,1.26904704733336,0.30622071353822694,1
625,inner_ring,17,0.0,0,0.1775370640189179,0.7962880360525827,1,0.6528656379405409,1.7555456432630994,0.35617729191366004,0
