worker_id,gender,track,skill_index,care_constraint,search_intensity,risk_tolerance,job_id,occupation,posted_wage,commute_minutes,flexibility_score,remote_option,firm_premium,gendered_language_score,family_friendly_score,applied,callback
W216,man,technical,0.3396,0.2455,0.4370,0.3231,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W217,man,general,0.6680,0.6691,0.5627,0.5911,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W217,man,general,0.6680,0.6691,0.5627,0.5911,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W217,man,general,0.6680,0.6691,0.5627,0.5911,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W217,man,general,0.6680,0.6691,0.5627,0.5911,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W217,man,general,0.6680,0.6691,0.5627,0.5911,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W217,man,general,0.6680,0.6691,0.5627,0.5911,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W217,man,general,0.6680,0.6691,0.5627,0.5911,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,0
W217,man,general,0.6680,0.6691,0.5627,0.5911,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W217,man,general,0.6680,0.6691,0.5627,0.5911,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W217,man,general,0.6680,0.6691,0.5627,0.5911,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W217,man,general,0.6680,0.6691,0.5627,0.5911,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W217,man,general,0.6680,0.6691,0.5627,0.5911,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,1
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W218,man,technical,0.7567,0.4856,0.7418,0.6581,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W219,man,managerial,0.6154,0.7244,0.6551,0.5057,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,1
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W220,man,technical,0.7920,0.0000,0.6092,0.4784,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W221,man,general,0.2071,0.2460,0.8668,0.8318,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W221,man,general,0.2071,0.2460,0.8668,0.8318,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W222,man,general,0.4872,0.1256,0.5602,0.5730,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W222,man,general,0.4872,0.1256,0.5602,0.5730,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W222,man,general,0.4872,0.1256,0.5602,0.5730,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W222,man,general,0.4872,0.1256,0.5602,0.5730,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W222,man,general,0.4872,0.1256,0.5602,0.5730,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W222,man,general,0.4872,0.1256,0.5602,0.5730,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W222,man,general,0.4872,0.1256,0.5602,0.5730,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W222,man,general,0.4872,0.1256,0.5602,0.5730,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,1
W222,man,general,0.4872,0.1256,0.5602,0.5730,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W222,man,general,0.4872,0.1256,0.5602,0.5730,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W222,man,general,0.4872,0.1256,0.5602,0.5730,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W222,man,general,0.4872,0.1256,0.5602,0.5730,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W223,man,general,0.0861,0.3998,0.6045,0.6439,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W223,man,general,0.0861,0.3998,0.6045,0.6439,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W223,man,general,0.0861,0.3998,0.6045,0.6439,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W223,man,general,0.0861,0.3998,0.6045,0.6439,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W223,man,general,0.0861,0.3998,0.6045,0.6439,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W223,man,general,0.0861,0.3998,0.6045,0.6439,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W223,man,general,0.0861,0.3998,0.6045,0.6439,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W223,man,general,0.0861,0.3998,0.6045,0.6439,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W223,man,general,0.0861,0.3998,0.6045,0.6439,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W223,man,general,0.0861,0.3998,0.6045,0.6439,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W223,man,general,0.0861,0.3998,0.6045,0.6439,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W223,man,general,0.0861,0.3998,0.6045,0.6439,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W224,man,technical,0.8023,0.3123,0.4785,0.5144,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W225,man,managerial,0.5972,0.2169,0.6959,0.6543,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W226,man,general,0.3637,0.5392,0.6235,0.4908,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W226,man,general,0.3637,0.5392,0.6235,0.4908,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W226,man,general,0.3637,0.5392,0.6235,0.4908,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W226,man,general,0.3637,0.5392,0.6235,0.4908,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W226,man,general,0.3637,0.5392,0.6235,0.4908,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W226,man,general,0.3637,0.5392,0.6235,0.4908,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W226,man,general,0.3637,0.5392,0.6235,0.4908,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W226,man,general,0.3637,0.5392,0.6235,0.4908,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W226,man,general,0.3637,0.5392,0.6235,0.4908,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W226,man,general,0.3637,0.5392,0.6235,0.4908,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W226,man,general,0.3637,0.5392,0.6235,0.4908,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W226,man,general,0.3637,0.5392,0.6235,0.4908,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W227,man,general,0.6754,0.4219,0.4909,0.4487,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W227,man,general,0.6754,0.4219,0.4909,0.4487,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W227,man,general,0.6754,0.4219,0.4909,0.4487,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W227,man,general,0.6754,0.4219,0.4909,0.4487,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W227,man,general,0.6754,0.4219,0.4909,0.4487,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W227,man,general,0.6754,0.4219,0.4909,0.4487,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W227,man,general,0.6754,0.4219,0.4909,0.4487,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W227,man,general,0.6754,0.4219,0.4909,0.4487,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W227,man,general,0.6754,0.4219,0.4909,0.4487,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W227,man,general,0.6754,0.4219,0.4909,0.4487,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W227,man,general,0.6754,0.4219,0.4909,0.4487,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W227,man,general,0.6754,0.4219,0.4909,0.4487,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W228,man,managerial,0.6473,0.1839,0.4587,0.4944,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W229,man,managerial,0.7828,0.4356,0.7829,0.2688,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W230,man,technical,0.1180,0.2770,0.7502,0.6666,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,1
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W231,man,managerial,0.6369,0.1505,0.7478,0.7209,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,0
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W232,man,technical,0.8274,0.3463,0.6502,0.5980,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,1
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,1
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W233,man,technical,0.6558,0.6158,0.5968,0.8274,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W234,man,general,0.6476,0.4052,0.7048,0.4164,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W234,man,general,0.6476,0.4052,0.7048,0.4164,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,1
W234,man,general,0.6476,0.4052,0.7048,0.4164,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
