worker_id,year,firm_id,college,female,experience,worker_effect_true,firm_premium_true,amenity_value,log_wage,total_job_value
117,2017,9,1,1,15,0.27381844906684055,-0.06817423843451054,-0.006371567906974022,2.6779972304388213,2.6716256625318473
118,2017,8,1,0,14,-0.3999263706211417,-0.05253658035648828,0.034102737584433315,2.0665299695680837,2.100632707152517
119,2017,12,0,1,15,0.14408594432773497,0.11307838697902907,0.10260112081923231,2.7129893577644157,2.815590478583648
120,2017,6,0,0,19,-0.09829019961422994,-0.1626617957937956,0.004619260060277231,2.315372737957426,2.319991998017703
121,2017,10,0,1,17,0.019970946845884227,0.01417147872215942,0.049490713396338204,2.5705891859187484,2.6200798993150864
122,2017,11,1,0,20,0.007031191505811803,0.06693248076938582,0.1209863332769304,2.7970456109275563,2.9180319442044866
123,2017,14,1,0,5,0.6046611868469988,0.16586284495507017,0.13907270378765751,3.36405112160375,3.5031238253914077
124,2017,3,0,1,13,-0.11554921368350791,-0.1883029488253625,-0.01609642471776382,2.2084964339173343,2.1924000091995706
125,2017,5,0,0,6,-0.2560635935757677,-0.14804096289500648,-0.030118958326311687,2.0235650868574537,1.993446128531142
126,2017,13,1,1,23,0.1602342292956945,0.11896910946779436,0.12349481689899336,2.912153182707883,3.0356479996068764
127,2017,16,0,1,23,0.19028433425295205,0.19302845983921318,0.12334047055215136,2.9770906965020223,3.1004311670541735
128,2017,14,0,0,22,-0.0026300594904296974,0.16586284495507017,0.13907270378765751,2.698483341913966,2.8375560457016236
129,2017,3,0,0,22,-0.1789539369400643,-0.1883029488253625,-0.01609642471776382,2.3512959952388157,2.335199570521052
130,2017,18,0,0,24,0.17612762817676786,0.28064301550651155,0.1366128635892917,3.1888339259223915,3.325446789511683
131,2017,18,1,0,9,0.3597766311117156,0.28064301550651155,0.1366128635892917,3.1298524499959637,3.2664653135852553
132,2017,5,0,0,7,-0.2977671760081258,-0.14804096289500648,-0.030118958326311687,1.9745529940871547,1.944434035760843
133,2017,12,1,1,6,-0.15408823318146775,0.11307838697902907,0.10260112081923231,2.4292341988478596,2.531835319667092
134,2017,3,0,1,24,-0.019254615009635427,-0.1883029488253625,-0.01609642471776382,2.415570084854025,2.399473660136261
135,2017,12,1,1,13,0.05806181745158664,0.11307838697902907,0.10260112081923231,2.6366988736638355,2.739299994483068
136,2017,8,1,0,16,-0.1076335745674807,-0.05253658035648828,0.034102737584433315,2.3708725925814687,2.404975330165902
137,2017,8,0,1,18,-0.24803974597726075,-0.05253658035648828,0.034102737584433315,2.1822179347654616,2.216320672349895
138,2017,12,0,1,15,0.19997509554772583,0.11307838697902907,0.10260112081923231,2.785784952978485,2.8883860737977174
139,2017,8,1,0,11,-0.1038770631502566,-0.05253658035648828,0.034102737584433315,2.3253306380096066,2.35943337559404
140,2017,10,0,1,14,-0.23446906562901088,0.01417147872215942,0.049490713396338204,2.1410055946824764,2.1904963080788145
141,2017,11,1,1,14,-0.06770474615309217,0.06693248076938582,0.1209863332769304,2.429487432114683,2.5504737653916134
142,2017,13,1,0,7,-0.058744392394011066,0.11896910946779436,0.12349481689899336,2.439797820643795,2.5632926375427885
143,2017,15,1,0,14,-0.40376353481357896,0.16809012295328016,0.13571829151181078,2.294793233988077,2.430511525499888
144,2017,5,1,0,10,-0.04528476556641862,-0.14804096289500648,-0.030118958326311687,2.2746217283841883,2.244502770057877
145,2017,5,0,1,13,-0.1885506033410277,-0.14804096289500648,-0.030118958326311687,2.1137468247382363,2.0836278664119248
146,2017,13,0,0,4,0.12003707228682022,0.11896910946779436,0.12349481689899336,2.5976349141984567,2.72112973109745
147,2017,6,0,1,13,-0.21320445569338456,-0.1626617957937956,0.004619260060277231,2.110533787173711,2.115153047233988
148,2017,3,1,1,18,-0.2533745532203585,-0.1883029488253625,-0.01609642471776382,2.2544166421849585,2.238320217467195
149,2017,9,1,1,23,-0.23514979178205606,-0.06817423843451054,-0.006371567906974022,2.271304872055384,2.26493330414841
150,2017,15,1,1,4,0.13162251912411255,0.16809012295328016,0.13571829151181078,2.700880710218749,2.83659900173056
151,2017,12,0,1,17,-0.1712828693698856,0.11307838697902907,0.10260112081923231,2.423021123299372,2.5256222441186043
152,2017,6,0,0,14,0.1260245860988984,-0.1626617957937956,0.004619260060277231,2.4460987897310704,2.4507180497913477
153,2017,2,1,0,5,0.1719432424491987,-0.23876485036387385,-0.08098121698474023,2.3734302030520924,2.292448986067352
154,2017,16,0,1,24,0.036320176627749785,0.19302845983921318,0.12334047055215136,2.9637484380519963,3.0870889086041475
155,2017,2,0,1,15,-0.23940338514604476,-0.23876485036387385,-0.08098121698474023,2.0350724863691307,1.9540912693843906
156,2017,16,0,0,10,0.6017706482533328,0.19302845983921318,0.12334047055215136,3.317420722084249,3.4407611926364003
157,2017,18,1,0,19,0.07624870367695169,0.28064301550651155,0.1366128635892917,2.9764490492234823,3.113061912812774
158,2017,7,1,0,24,0.5144382414461678,-0.07601174098133015,0.04668673669539401,3.074323609016588,3.1210103457119818
159,2017,1,1,1,22,-0.2014707204754321,-0.31767325934003227,-0.004239379864093937,2.060466369175691,2.0562269893115968
160,2017,4,0,0,20,-0.5650197750539626,-0.1942030148990611,-0.04852172652087386,1.857277062118917,1.808755335598043
161,2017,3,1,1,7,-0.16205255409330327,-0.1883029488253625,-0.01609642471776382,2.084025818610435,2.0679293938926713
162,2017,15,1,1,4,-0.4736542387934573,0.16809012295328016,0.13571829151181078,2.0909308522757915,2.2266491437876024
163,2017,17,1,0,4,-0.10454608819503129,0.2229158466260953,0.1537850495334553,2.526794799111647,2.680579848645102
164,2017,15,1,0,12,-0.10547220860566886,0.16809012295328016,0.13571829151181078,2.7568823231124706,2.8926006146242815
165,2017,13,0,0,11,0.392477115505961,0.11896910946779436,0.12349481689899336,3.053272457267153,3.176767274166146
166,2017,15,1,0,10,0.13324355029390964,0.16809012295328016,0.13571829151181078,2.8231950157468666,2.9589133072586775
167,2017,13,1,1,15,0.03564326102573563,0.11896910946779436,0.12349481689899336,2.7068783843333097,2.830373201232303
168,2017,12,1,0,19,0.28278998936872357,0.11307838697902907,0.10260112081923231,3.0081590480344467,3.110760168853679
169,2017,3,0,0,13,-0.25905563635374534,-0.1883029488253625,-0.01609642471776382,2.0367715155466577,2.020675090828894
170,2017,2,0,1,5,-0.02289570014073938,-0.23876485036387385,-0.08098121698474023,2.1169349770777446,2.035953760093004
171,2017,18,0,1,17,0.2311092913694365,0.28064301550651155,0.1366128635892917,3.0048405104163303,3.141453374005622
172,2017,9,0,1,6,0.008404630487496121,-0.06817423843451054,-0.006371567906974022,2.2237300013605834,2.2173584334536094
173,2017,7,1,1,18,-0.25329635539518064,-0.07601174098133015,0.04668673669539401,2.2806072086390055,2.3272939453343993
174,2017,2,1,0,10,-0.5785960713397937,-0.23876485036387385,-0.08098121698474023,1.740962712633106,1.6599814956483658
175,2017,18,0,1,11,0.11489802496398951,0.28064301550651155,0.1366128635892917,2.8042739235649696,2.940886787154261
176,2017,4,1,1,19,-0.17261431176981248,-0.1942030148990611,-0.04852172652087386,2.194131876470159,2.1456101499492855
177,2017,13,0,0,7,-0.0023805133016268827,0.11896910946779436,0.12349481689899336,2.593805253358164,2.7173000702571573
178,2017,18,0,0,24,0.2779283125689265,0.28064301550651155,0.1366128635892917,3.2882594536312255,3.424872317220517
179,2017,12,0,0,12,-0.1613848745172767,0.11307838697902907,0.10260112081923231,2.46362162691611,2.5662227477353423
180,2017,10,1,0,11,0.4086249547473678,0.01417147872215942,0.049490713396338204,3.0478247223994286,3.0973154357957666
181,2017,14,0,0,16,0.11947835989739107,0.16586284495507017,0.13907270378765751,2.8249169965703222,2.96398970035798
182,2017,11,1,1,14,0.16796967674770358,0.06693248076938582,0.1209863332769304,2.764257576977718,2.885243910254648
183,2017,7,1,0,19,-0.013305724784140152,-0.07601174098133015,0.04668673669539401,2.452908840350039,2.499595577045433
184,2017,11,0,0,19,0.10968145425028202,0.06693248076938582,0.1209863332769304,2.7191121637401663,2.8400984970170966
185,2017,8,1,1,13,-0.09639735196871833,-0.05253658035648828,0.034102737584433315,2.3760639350190775,2.410166672603511
186,2017,3,1,1,10,-0.053291850132325326,-0.1883029488253625,-0.01609642471776382,2.083964753421871,2.0678683287041073
187,2017,16,1,0,4,0.13419786642410744,0.19302845983921318,0.12334047055215136,2.7228347488404276,2.846175219392579
188,2017,13,0,0,15,0.26317888860801236,0.11896910946779436,0.12349481689899336,2.995971699165854,3.1194665160648474
189,2017,11,0,0,13,0.05401867662150024,0.06693248076938582,0.1209863332769304,2.6168792352722257,2.737865568549156
190,2017,13,0,0,11,0.10568353136391842,0.11896910946779436,0.12349481689899336,2.7215970464477484,2.8450918633467417
191,2017,10,1,1,11,0.015060872577018877,0.01417147872215942,0.049490713396338204,2.458253251152619,2.507743964548957
192,2017,10,1,1,19,-0.22808076375770248,0.01417147872215942,0.049490713396338204,2.308756998921929,2.358247712318267
193,2017,13,0,0,21,0.34872211461418023,0.11896910946779436,0.12349481689899336,3.2042310668587026,3.327725883757696
194,2017,13,0,1,7,0.18318010468130924,0.11896910946779436,0.12349481689899336,2.6659294188606726,2.789424235759666
195,2017,4,0,1,18,-0.24949764240298947,-0.1942030148990611,-0.04852172652087386,2.111812017373511,2.0632902908526374
196,2017,18,1,0,11,0.42463084870244705,0.28064301550651155,0.1366128635892917,3.2256925563265986,3.36230541991589
197,2017,4,1,0,22,-0.382643551375469,-0.1942030148990611,-0.04852172652087386,2.0311555445967895,1.9826338180759155
198,2017,18,1,0,24,0.11369600325435184,0.28064301550651155,0.1366128635892917,3.100874856683056,3.2374877202723478
199,2017,15,0,1,4,0.44329179216809955,0.16809012295328016,0.13571829151181078,3.022126874882241,3.157845166394052
200,2017,17,0,0,15,0.06259275110636707,0.2229158466260953,0.1537850495334553,2.81165922204279,2.9654442715762452
201,2017,2,1,0,14,0.03978438123830525,-0.23876485036387385,-0.08098121698474023,2.4633781275219904,2.38239691053725
202,2017,17,1,1,24,0.2557274530462809,0.2229158466260953,0.1537850495334553,3.069108359292252,3.222893408825707
203,2017,17,1,0,14,-0.012113328849152925,0.2229158466260953,0.1537850495334553,2.8008223293855563,2.9546073789190115
204,2017,16,1,0,23,0.2042196803679998,0.19302845983921318,0.12334047055215136,3.075182749087461,3.198523219639612
205,2017,18,1,0,8,0.21703799004529697,0.28064301550651155,0.1366128635892917,2.9262371800036626,3.062850043592954
206,2017,11,1,1,9,0.003087996307349276,0.06693248076938582,0.1209863332769304,2.5199186163186202,2.6409049495955506
207,2017,16,0,1,10,0.0463559634280624,0.19302845983921318,0.12334047055215136,2.6028546588478716,2.726195129400023
208,2017,10,1,1,20,-0.021864490110609276,0.01417147872215942,0.049490713396338204,2.580939664691074,2.630430378087412
209,2017,7,1,1,8,-0.4690618804854223,-0.07601174098133015,0.04668673669539401,1.990029783834188,2.036716520529582
210,2017,15,0,1,14,0.01228823678653131,0.16809012295328016,0.13571829151181078,2.6624512609046787,2.7981695524164896
211,2017,9,1,1,20,-0.09865885509084045,-0.06817423843451054,-0.006371567906974022,2.4072731059487555,2.4009015380417815
212,2017,15,1,0,13,0.11862316079010826,0.16809012295328016,0.13571829151181078,2.936017324385717,3.071735615897528
213,2017,8,1,0,19,0.16389044409266,-0.05253658035648828,0.034102737584433315,2.7061229517473895,2.740225689331823
214,2017,10,1,0,12,0.1304590970070976,0.01417147872215942,0.049490713396338204,2.663420531954596,2.712911245350934
215,2017,10,1,1,20,0.2481310769160041,0.01417147872215942,0.049490713396338204,2.8251565827437464,2.8746472961400844
216,2017,15,0,0,21,0.03391572428517975,0.16809012295328016,0.13571829151181078,2.7716236259461295,2.9073419174579405
217,2017,10,0,1,12,0.05246039377662984,0.01417147872215942,0.049490713396338204,2.4515276376962944,2.5010183510926325
218,2017,2,0,0,5,-0.28634902276874113,-0.23876485036387385,-0.08098121698474023,1.891382456115353,1.8104012391306128
219,2017,14,1,0,4,-0.1883316310895687,0.16586284495507017,0.13907270378765751,2.452934818447988,2.5920075222356456
220,2017,4,1,1,17,-0.26916430892378784,-0.1942030148990611,-0.04852172652087386,1.982292541105395,1.9337708145845212
221,2017,7,1,1,17,-0.17217693742194642,-0.07601174098133015,0.04668673669539401,2.347825375717388,2.394512112412782
222,2017,10,0,0,14,0.020366845847126155,0.01417147872215942,0.049490713396338204,2.584070214629429,2.633560928025767
223,2017,16,1,1,11,-0.0893947859766153,0.19302845983921318,0.12334047055215136,2.6403558049218763,2.7636962754740275
224,2017,13,0,1,7,0.30683741208208953,0.11896910946779436,0.12349481689899336,2.802635626010672,2.9261304429096655
225,2017,18,1,0,4,0.3593855251148131,0.28064301550651155,0.1366128635892917,3.002959209031679,3.1395720726209704
226,2017,5,0,0,17,-0.0184296743652086,-0.14804096289500648,-0.030118958326311687,2.3109085488956627,2.280789590569351
227,2017,14,0,1,15,0.4999346758227142,0.16586284495507017,0.13907270378765751,3.0617290777717803,3.200801781559438
228,2017,5,0,1,10,-0.23914409550856108,-0.14804096289500648,-0.030118958326311687,2.114059202392306,2.0839402440659947
229,2017,11,0,1,22,-0.11145585946182954,0.06693248076938582,0.1209863332769304,2.5710109852030736,2.691997318480004
230,2017,16,1,1,10,-0.0026053717734265416,0.19302845983921318,0.12334047055215136,2.656954692761184,2.780295163313335
231,2017,18,0,1,20,-0.43289163911391343,0.28064301550651155,0.1366128635892917,2.498511151154459,2.6351240147437505
232,2017,11,0,0,13,0.2041850787301012,0.06693248076938582,0.1209863332769304,2.724882993419852,2.8458693266967825
233,2017,8,1,0,14,-0.5356609443481359,-0.05253658035648828,0.034102737584433315,2.043308358642874,2.0774110962273076
234,2017,15,0,1,16,0.35206364619880676,0.16809012295328016,0.13571829151181078,2.960385961962808,3.096104253474619
235,2017,3,1,0,11,0.3374610731380025,-0.1883029488253625,-0.01609642471776382,2.7468594155830046,2.730762990865241
236,2017,3,0,1,18,-0.33163417429448305,-0.1883029488253625,-0.01609642471776382,1.9748741893969783,1.9587777646792146
237,2017,1,1,1,11,-0.13314967550261966,-0.31767325934003227,-0.004239379864093937,2.0912458327420973,2.0870064528780032
238,2017,14,1,1,12,0.26573224138357415,0.16586284495507017,0.13907270378765751,2.911778195544666,3.050850899332324
239,2017,14,0,0,17,-0.16438256396164433,0.16586284495507017,0.13907270378765751,2.4568930478058078,2.5959657515934653
240,2017,5,0,1,13,0.003040683738027306,-0.14804096289500648,-0.030118958326311687,2.3175815771448716,2.28746261881856
241,2017,8,1,1,4,0.2820634025846705,-0.05253658035648828,0.034102737584433315,2.637858487127815,2.6719612247122484
242,2017,8,0,1,12,-0.009367888670489941,-0.05253658035648828,0.034102737584433315,2.3825611733010357,2.416663910885469
243,2017,13,0,0,10,0.3267792594478035,0.11896910946779436,0.12349481689899336,2.9100665183759276,3.033561335274921
244,2017,13,0,1,6,0.15839252753860938,0.11896910946779436,0.12349481689899336,2.6750435310768568,2.79853834797585
245,2017,17,0,0,21,-0.05167954250694371,0.2229158466260953,0.1537850495334553,2.849128686256377,3.002913735789832
246,2017,8,1,0,16,-0.28886951403915495,-0.05253658035648828,0.034102737584433315,2.2357223498369256,2.269825087421359
247,2017,17,1,0,20,0.28795434141900356,0.2229158466260953,0.1537850495334553,3.032842251549804,3.1866273010832593
248,2017,12,1,0,6,0.009059089031515115,0.11307838697902907,0.10260112081923231,2.5452805118641035,2.647881632683336
249,2017,16,1,0,16,-0.19946731011648583,0.19302845983921318,0.12334047055215136,2.593907709872318,2.7172481804244693
250,2017,2,0,0,14,-0.34276195695219713,-0.23876485036387385,-0.08098121698474023,1.9774474262976045,1.8964662093128644
251,2017,10,0,0,23,0.11407324137736552,0.01417147872215942,0.049490713396338204,2.7954040717609905,2.8448947851573285
252,2017,3,0,0,5,-0.20855391370246368,-0.1883029488253625,-0.01609642471776382,2.0190858181372837,2.00298939341952
253,2017,15,1,0,10,0.1143120506923224,0.16809012295328016,0.13571829151181078,2.9094570044254056,3.0451752959372165
254,2017,14,1,0,17,0.229370973228384,0.16586284495507017,0.13907270378765751,2.9225568559694763,3.061629559757134
255,2017,11,0,0,23,0.022214128535025322,0.06693248076938582,0.1209863332769304,2.6571613289253246,2.778147662202255
256,2017,12,0,1,22,0.3372537817898907,0.11307838697902907,0.10260112081923231,2.976403674171464,3.0790047949906962
257,2017,2,0,0,11,-0.20686679983443385,-0.23876485036387385,-0.08098121698474023,2.058520129696146,1.9775389127114058
258,2017,9,1,0,21,-0.23689364594446197,-0.06817423843451054,-0.006371567906974022,2.3469403775365087,2.3405688096295347
259,2017,4,0,0,10,0.0705443320212768,-0.1942030148990611,-0.04852172652087386,2.354941635216757,2.3064199086958834
260,2017,5,1,1,10,-0.1687401925695153,-0.14804096289500648,-0.030118958326311687,2.089288160469351,2.0591692021430394
261,2017,8,1,0,9,-0.22010883887896798,-0.05253658035648828,0.034102737584433315,2.176821091541089,2.210923829125522
262,2017,3,1,0,10,-0.3981106118459902,-0.1883029488253625,-0.01609642471776382,2.06763871877828,2.0515422940605164
263,2017,6,0,0,5,-0.17367506139231514,-0.1626617957937956,0.004619260060277231,2.0436081869823584,2.0482274470426356
264,2017,16,1,0,5,0.11566153050347171,0.19302845983921318,0.12334047055215136,2.7049178723728025,2.8282583429249537
265,2017,2,1,0,9,-0.24045397010013658,-0.23876485036387385,-0.08098121698474023,2.0468151016006457,1.9658338846159056
266,2017,16,0,0,17,0.28999836667710693,0.19302845983921318,0.12334047055215136,2.987503289957462,3.110843760509613
267,2017,1,0,0,14,-0.31622251968349635,-0.31767325934003227,-0.004239379864093937,1.9046444999198644,1.9004051200557706
268,2017,13,0,0,8,-0.0044305177098667775,0.11896910946779436,0.12349481689899336,2.68348850791201,2.806983324811003
269,2017,16,0,0,16,0.2689561822453931,0.19302845983921318,0.12334047055215136,2.9070411349630363,3.0303816055151875
270,2017,13,1,0,11,0.16181709987624393,0.11896910946779436,0.12349481689899336,2.867214863284102,2.9907096801830955
271,2017,18,1,0,20,0.23368258798195315,0.28064301550651155,0.1366128635892917,3.1703337666371856,3.306946630226477
272,2017,8,1,0,5,0.04505987960376246,-0.05253658035648828,0.034102737584433315,2.421198141362674,2.4553008789471074
273,2017,3,0,1,10,-0.18830035473694753,-0.1883029488253625,-0.01609642471776382,1.9779501722733819,1.9618537475556181
274,2017,16,0,0,21,0.0993267136969093,0.19302845983921318,0.12334047055215136,2.910707163904353,3.0340476344565044
275,2017,17,0,0,9,0.26570700844607675,0.2229158466260953,0.1537850495334553,2.888106351756926,3.041891401290381
276,2017,3,0,1,6,-0.02829274538358098,-0.1883029488253625,-0.01609642471776382,2.122786036032831,2.1066896113150673
277,2017,12,0,0,15,0.18739676733110197,0.11307838697902907,0.10260112081923231,2.897463434269384,3.0000645550886165
278,2017,16,1,0,15,0.24818857868075644,0.19302845983921318,0.12334047055215136,3.0859372624600057,3.209277733012157
279,2017,18,0,0,22,-0.16952044638795158,0.28064301550651155,0.1366128635892917,2.7278265260496815,2.864439389638973
280,2017,2,0,1,18,-0.0832265704995871,-0.23876485036387385,-0.08098121698474023,2.11127752219387,2.03029630520913
281,2017,4,0,1,13,-0.012323762340973198,-0.1942030148990611,-0.04852172652087386,2.2070731410986495,2.1585514145777758
282,2017,3,1,0,20,-0.41886601609723156,-0.1883029488253625,-0.01609642471776382,2.0345856285602286,2.018489203842465
283,2017,18,0,0,20,0.20236788060607191,0.28064301550651155,0.1366128635892917,3.159487367138106,3.2961002307273977
284,2017,14,1,1,5,0.15586833415362802,0.16586284495507017,0.13907270378765751,2.6745498833492243,2.813622587136882
285,2017,13,1,0,21,0.03159659422541886,0.11896910946779436,0.12349481689899336,2.794205570040079,2.9177003869390723
286,2017,3,1,1,6,-0.05215776174041527,-0.1883029488253625,-0.01609642471776382,2.1295137087075564,2.1134172839897927
287,2017,3,0,1,17,-0.1003127136825144,-0.1883029488253625,-0.01609642471776382,2.069061099849859,2.0529646751320954
288,2017,10,1,1,14,0.04683142990781342,0.01417147872215942,0.049490713396338204,2.5627272802822527,2.6122179936785908
289,2017,11,0,1,17,-0.07753107281184017,0.06693248076938582,0.1209863332769304,2.4161462508647826,2.537132584141713
290,2017,3,1,1,12,0.032639087302287484,-0.1883029488253625,-0.01609642471776382,2.3868972338467818,2.370800809129018
291,2017,12,0,1,8,-0.1736200383648406,0.11307838697902907,0.10260112081923231,2.304615717187877,2.4072168380071095
292,2017,2,0,0,9,0.20070814331757253,-0.23876485036387385,-0.08098121698474023,2.376636461873694,2.2956552448889536
293,2017,17,0,0,23,0.006102858564830993,0.2229158466260953,0.1537850495334553,3.0163895976123927,3.170174647145848
294,2017,3,1,1,12,0.2167716746111976,-0.1883029488253625,-0.01609642471776382,2.5316607470504633,2.5155643223326996
295,2017,4,0,0,10,-0.3337040414259728,-0.1942030148990611,-0.04852172652087386,1.9617552081466645,1.9132334816257905
296,2017,6,0,0,18,-0.2157961494311443,-0.1626617957937956,0.004619260060277231,2.178391982082006,2.183011242142283
297,2017,14,0,0,16,0.13488188642460788,0.16586284495507017,0.13907270378765751,2.810254337983484,2.9493270417711415
298,2017,14,0,1,23,-0.004013726100088341,0.16586284495507017,0.13907270378765751,2.7220654037573895,2.861138107545047
299,2017,15,1,1,24,0.05625941527194846,0.16809012295328016,0.13571829151181078,2.870982352821094,3.0067006443329047
300,2017,11,1,0,22,-0.23442182966345804,0.06693248076938582,0.1209863332769304,2.549762548825309,2.6707488821022394
301,2017,3,1,1,20,-0.13988290859841562,-0.1883029488253625,-0.01609642471776382,2.323927806520147,2.3078313818023832
302,2017,6,1,1,23,0.14721842433828067,-0.1626617957937956,0.004619260060277231,2.6870538338491867,2.691673093909464
303,2017,18,0,1,19,-0.02894802355003083,0.28064301550651155,0.1366128635892917,2.645952871943729,2.7825657355330207
304,2017,10,0,0,18,-0.17561800849431164,0.01417147872215942,0.049490713396338204,2.409671203592235,2.459161916988573
305,2017,13,1,0,12,0.10242726168696277,0.11896910946779436,0.12349481689899336,2.702483085788294,2.8259779026872875
306,2017,12,0,0,23,0.17907298909360164,0.11307838697902907,0.10260112081923231,2.965118782113551,3.0677199029327835
307,2017,15,1,0,19,0.11429349676390652,0.16809012295328016,0.13571829151181078,2.919782544104448,3.0555008356162587
308,2017,3,0,0,17,-0.04203334102353825,-0.1883029488253625,-0.01609642471776382,2.2640649356909104,2.2479685109731466
309,2017,7,1,1,8,-0.0890946403281958,-0.07601174098133015,0.04668673669539401,2.3153565967027023,2.362043333398096
310,2017,10,1,0,19,-0.050872422646004174,0.01417147872215942,0.049490713396338204,2.5536069633859175,2.6030976767822556
311,2017,11,1,1,24,-0.19139590450459676,0.06693248076938582,0.1209863332769304,2.4673784906183007,2.588364823895231
312,2017,9,1,0,12,0.06141515669028985,-0.06817423843451054,-0.006371567906974022,2.473679704236816,2.467308136329842
313,2017,12,1,1,6,0.026560943177200237,0.11307838697902907,0.10260112081923231,2.521901198557715,2.6245023193769472
314,2017,4,0,0,13,-0.06092234536226011,-0.1942030148990611,-0.04852172652087386,2.2022515252730126,2.153729798752139
315,2017,15,0,1,8,-0.08400364945064319,0.16809012295328016,0.13571829151181078,2.4023977385263993,2.53811603003821
316,2017,10,0,0,21,-0.07741633527528516,0.01417147872215942,0.049490713396338204,2.5155063806276243,2.5649970940239624
317,2017,14,1,1,15,0.41490014447396106,0.16586284495507017,0.13907270378765751,3.109285213232423,3.2483579170200807
318,2017,14,0,1,10,0.33509289924513863,0.16586284495507017,0.13907270378765751,2.8179248114648874,2.956997515252545
319,2017,5,0,1,14,-0.10311286772270382,-0.14804096289500648,-0.030118958326311687,2.140057943554395,2.1099389852280837
320,2017,10,0,1,5,0.3009803862783968,0.01417147872215942,0.049490713396338204,2.6714628428247336,2.7209535562210716
321,2017,3,1,1,13,-0.20114568314763648,-0.1883029488253625,-0.01609642471776382,2.094946557854342,2.0788501331365783
322,2017,10,1,0,10,0.0541317884902447,0.01417147872215942,0.049490713396338204,2.61934534406139,2.668836057457728
323,2017,9,0,0,8,0.0758917551317896,-0.06817423843451054,-0.006371567906974022,2.5408608200740996,2.5344892521671256
324,2017,5,0,0,10,-0.23251539735919202,-0.14804096289500648,-0.030118958326311687,2.0860850253991687,2.0559660670728572
325,2017,3,0,1,24,-0.03733698411542364,-0.1883029488253625,-0.01609642471776382,2.400158791380188,2.384062366662424
326,2017,5,0,0,18,-0.047292301753299064,-0.14804096289500648,-0.030118958326311687,2.358945307374023,2.3288263490477115
327,2017,17,0,1,15,-0.039666169018150406,0.2229158466260953,0.1537850495334553,2.6471241437589597,2.800909193292415
328,2017,14,0,1,19,0.1427179194613166,0.16586284495507017,0.13907270378765751,2.9015572453423077,3.0406299491299653
329,2017,11,1,0,24,-0.19533340347064873,0.06693248076938582,0.1209863332769304,2.4858706806490223,2.6068570139259526
330,2017,5,0,0,13,-0.06626401898312266,-0.14804096289500648,-0.030118958326311687,2.3170346918406466,2.286915733514335
331,2017,17,1,0,13,0.14481964329142716,0.2229158466260953,0.1537850495334553,2.952026492432445,3.1058115419659003
332,2017,9,0,0,16,-0.06565078693370653,-0.06817423843451054,-0.006371567906974022,2.4352626725812208,2.4288911046742467
333,2017,12,0,0,20,0.24687051988019407,0.11307838697902907,0.10260112081923231,2.988223823065715,3.0908249438849476
334,2017,13,0,0,6,0.1342173541041708,0.11896910946779436,0.12349481689899336,2.706407818881898,2.829902635780891
335,2017,11,1,0,5,0.2629615101079443,0.06693248076938582,0.1209863332769304,2.740785539622195,2.8617718728991255
336,2017,3,0,0,14,-0.05977548609796168,-0.1883029488253625,-0.01609642471776382,2.3415524032826704,2.3254559785649067
337,2017,6,1,0,12,-0.23943156597987236,-0.1626617957937956,0.004619260060277231,2.0412152711829457,2.045834531243223
338,2017,3,1,0,16,-0.38865201171088454,-0.1883029488253625,-0.01609642471776382,1.9272978540932866,1.9112014293755228
339,2017,7,1,0,13,0.3635897010260524,-0.07601174098133015,0.04668673669539401,2.8303309662620455,2.8770177029574393
340,2017,18,0,1,23,0.2289900717754238,0.28064301550651155,0.1366128635892917,3.052852123628265,3.1894649872175567
341,2017,2,1,0,8,-0.4246155932368419,-0.23876485036387385,-0.08098121698474023,1.7970939496247424,1.7161127326400023
342,2017,11,0,1,6,0.20688510536678917,0.06693248076938582,0.1209863332769304,2.611166514339646,2.732152847616576
343,2017,16,0,0,15,-0.03523556408474871,0.19302845983921318,0.12334047055215136,2.6335150645910654,2.7568555351432167
344,2017,10,1,0,23,0.25365837538307134,0.01417147872215942,0.049490713396338204,2.9915020499031644,3.0409927632995024
345,2017,15,0,0,7,0.11864880199916866,0.16809012295328016,0.13571829151181078,2.657068585127901,2.792786876639712
346,2017,15,1,0,12,0.15918229537758694,0.16809012295328016,0.13571829151181078,2.7932755750184812,2.928993866530292
347,2017,6,1,1,5,-0.4700584471254713,-0.1626617957937956,0.004619260060277231,1.9143067749237481,1.9189260349840254
348,2017,15,1,1,20,0.7162804760646526,0.16809012295328016,0.13571829151181078,3.4756427989194387,3.6113610904312496
349,2017,2,0,0,17,-0.24097978559688327,-0.23876485036387385,-0.08098121698474023,2.0627703582350256,1.9817891412502855
350,2017,17,1,0,6,0.18807616670225907,0.2229158466260953,0.1537850495334553,2.8809120021439294,3.0346970516773846
351,2017,4,1,1,10,-0.10983876013407083,-0.1942030148990611,-0.04852172652087386,2.258131394140594,2.2096096676197203
352,2017,18,1,1,7,0.18255233977652374,0.28064301550651155,0.1366128635892917,3.0061626670265134,3.142775530615805
353,2017,4,0,0,13,-0.2236684686236701,-0.1942030148990611,-0.04852172652087386,2.003985313990677,1.9554635874698032
354,2017,12,1,0,22,0.05369569598692204,0.11307838697902907,0.10260112081923231,2.9222227872119713,3.0248239080312036
355,2017,3,0,1,16,-0.18979758065682642,-0.1883029488253625,-0.01609642471776382,2.1066926778782977,2.090596253160534
