worker_id,year,weight,college,female,experience,region,occupation_group,hourly_wage,annual_hours,annual_earnings,log_hourly_wage,log_annual_earnings
3628,2000,1.073771014903286,1,0,34,South,middle_routine,13.923721857537103,2087.460113246161,29065.21400554245,2.6335939939910635,10.277297343106536
3629,2000,1.664187946921585,0,1,3,South,low_service,8.872628359638204,1966.001436756362,17443.600102853954,2.182971072566941,9.766728104075598
3630,2000,1.0033711393521667,0,0,23,West,middle_routine,13.191668493208494,2194.3306244844425,28946.88216269394,2.5795854555607503,10.273217779885098
3631,2000,1.2816039470013134,0,0,35,South,low_service,9.995781504377868,2088.30203973655,20874.210904353182,2.3021631544282743,9.946269748015512
3632,2000,1.8661272208233113,0,0,12,South,low_service,7.373675979380557,1852.4459069154511,13659.335886924293,1.997916357889178,9.52217851458745
3633,2000,0.9398270695836695,1,0,38,West,high_abstract,18.254850231105124,2282.676101759113,41669.910363735486,2.9044308108069017,10.637534573315925
3634,2000,0.9694480100430747,0,0,39,South,low_service,9.870387739789562,1971.230249305751,19456.806885049806,2.289539137353561,9.875952256204965
3635,2000,1.9745862602459716,0,0,23,Northeast,high_abstract,12.925703396175908,2007.4524647484143,25947.735141260277,2.559217840281279,10.163839606991669
3636,2000,1.9310437987059008,1,1,34,South,middle_routine,13.142263809145536,1728.2088121050551,22712.576125974665,2.575833282018345,10.030674064420314
3637,2000,1.7548830757825573,0,1,2,Northeast,middle_routine,8.839108631329308,1818.7614413701701,16076.229954744005,2.179186038005474,9.685097059693213
3638,2000,0.8700600838218852,0,1,26,Northeast,high_abstract,10.376422419441049,1851.9057647252314,19216.15649578701,2.339536157388341,9.863506688322147
3639,2000,1.2345813262434262,0,1,2,Midwest,high_abstract,11.17518523206213,1981.0337248302849,22138.418825940433,2.413695715938289,10.005069786636446
3640,2000,1.058469335522131,1,1,11,Midwest,low_service,19.427590860222754,1942.6344902217695,37740.708066985935,2.9666942649773524,10.538494580457881
3641,2000,0.7420027634543167,1,1,13,South,middle_routine,11.190335288527,2050.2291190116634,22942.75126004184,2.415050485103453,10.040757316362166
3642,2000,1.8571091650771723,1,1,33,South,high_abstract,15.116999693573186,2252.8129356279774,34055.77245756584,2.715819918096225,10.435754826065825
3643,2000,1.6276967180003221,0,1,37,Midwest,middle_routine,14.75837136746468,1904.6626543273958,28109.718782304713,2.6918104721266376,10.243870659663582
3644,2000,1.5857087396608336,1,0,6,Midwest,low_service,13.575501256449124,1738.9340938367234,23606.901975762656,2.608266790106917,10.069294404856718
3645,2000,1.6064424710197907,1,1,26,Northeast,high_abstract,36.63421301322153,1900.3298117232823,69617.08711804589,3.600982585552925,11.15076532076082
3646,2000,1.5914575955261603,0,0,29,South,low_service,6.258743667969042,1937.473937920942,12126.15274081774,1.8339794729529444,9.403119782694333
3647,2000,1.9231268391615366,0,1,34,South,low_service,9.944686841087016,1838.2620136153446,18280.94005727064,2.2970384227288987,9.81361426913834
3648,2000,1.0727051952700917,1,0,18,West,high_abstract,17.62852774393706,1947.8118662103739,34337.05552345939,2.869518484354228,10.443980385972008
3649,2000,2.0958525531656704,0,1,39,West,middle_routine,9.721648179325316,2007.4300111950772,19515.52831345762,2.2743551698719062,9.87896575142135
3650,2000,1.0283813900861936,0,0,2,South,middle_routine,7.271136135034448,1985.0836739617505,14433.813632810225,1.9839125565065987,9.577328901868817
3651,2000,1.8633432248305593,1,0,39,South,middle_routine,13.566443199040872,2038.2530443554992,27651.844151521014,2.6075993318296087,10.227447700983925
3652,2000,0.6193917892742847,0,0,11,Northeast,high_abstract,13.7536152102406,1898.498260307468,26111.21454958011,2.621301713935157,10.17012017725551
3653,2000,2.0168528394665204,0,0,39,Midwest,low_service,8.421087633066708,2252.919126442657,18972.02939398571,2.13073899248542,9.850721036331382
3654,2000,1.2939227535722995,1,1,35,Midwest,high_abstract,15.59308647546347,1997.6157226387431,31148.994707851372,2.7468276413748054,10.346537251073682
3655,2000,1.1168073843178559,1,1,30,West,high_abstract,33.407689788446575,1517.3736212640683,50691.94723236182,3.508786106670085,10.833522345255343
3656,2000,2.0831964292938956,0,1,10,South,high_abstract,12.62399492381531,2113.6053447306494,26682.143142828627,2.5355993619975528,10.191749824495691
3657,2000,1.7970426852285972,0,1,29,Midwest,middle_routine,10.822502929529369,1412.6893771593266,15288.834922821832,2.3816275710227464,9.63487809738164
3658,2000,1.2554679327769742,0,0,33,Midwest,low_service,9.517599569335957,1861.8178683063659,17720.036941574657,2.253142670930951,9.782451308895874
3659,2000,1.205080575827736,0,0,32,Midwest,high_abstract,14.251546501535381,1873.1452489445055,26695.216619462688,2.656865427249629,10.192239675509443
3660,2000,1.80759563012997,0,1,38,South,middle_routine,9.2234013133888,1938.9175207687267,17883.41440761083,2.2217438755468737,9.79162899289085
3661,2000,1.7415245751907544,0,1,7,West,high_abstract,13.136265285399968,1936.5754017584006,25439.368222678375,2.5753767478015193,10.144053183131474
3662,2000,0.9149138825475227,0,0,3,Midwest,high_abstract,9.407126156130916,1976.0490637906328,18588.942833782872,2.2414675037780563,9.830322211631174
3663,2000,0.9324879831904958,0,0,17,Midwest,low_service,13.897206292472767,1707.184481250401,23725.09491524493,2.631687833783184,10.074288624112695
3664,2000,1.0091938917073346,0,1,8,South,middle_routine,6.418281324120154,1651.4720475605413,10599.612200164294,1.8591503753387415,9.268572694540754
3665,2000,2.0360404051988197,0,0,1,South,high_abstract,13.996279139677991,1855.7288674365532,25973.299236200495,2.638791518553342,10.164824336872824
3666,2000,0.6638480367706356,1,0,1,South,low_service,10.302257016183031,2023.5972033534854,20847.618486176805,2.332362999015364,9.944994999416716
3667,2000,1.8083653029859554,0,1,8,Northeast,middle_routine,9.003778943099153,1856.049931075326,16711.463286756654,2.1976443717767746,9.723850187280087
3668,2000,1.2040832989293855,0,0,30,Midwest,high_abstract,14.876296865690836,2135.191124301283,31763.737030094067,2.699769131879491,10.366080573114633
3669,2000,0.569176606540777,0,0,27,West,middle_routine,9.810341985347431,2161.463573624455,21204.696846127088,2.28343713386133,9.96197798546729
3670,2000,1.736034039169153,0,1,27,Midwest,high_abstract,13.335826772471158,2054.656203090602,27400.539201399588,2.5904541558973593,10.218317971065732
3671,2000,1.9102003547032034,0,0,12,South,middle_routine,12.690102911090317,1973.0621621755124,25038.361887985626,2.5408223913144,10.128164403265185
3672,2000,1.4166797823947241,0,0,6,South,low_service,8.007480492589197,1887.4851485179065,15114.00050680896,2.080376166355742,9.623376779113082
3673,2000,1.9504063091899804,0,1,24,Northeast,low_service,11.537543375211225,1980.435318103473,22849.35838441906,2.445606359320168,10.036678316471619
3674,2000,1.5301347741427969,0,0,16,Northeast,middle_routine,13.375114997085293,2306.850988937776,30854.397258182686,2.5933958906580274,10.337034555908154
3675,2000,0.6261839264850492,0,0,7,West,middle_routine,12.987990362053752,2050.33042944953,26629.671856716028,2.56402511217486,10.189781356415724
3676,2000,1.3442778948264604,1,0,25,Northeast,middle_routine,16.37929390001048,1795.0790367040336,29402.127115923067,2.796017970048303,10.288822301591312
3677,2000,0.7724035938469092,0,0,27,West,low_service,10.63904346869717,2020.9228625059516,21500.686181084733,2.364530580313754,9.975840129005759
3678,2000,0.6834480515731333,1,0,11,West,high_abstract,16.285476359627687,1990.070680028032,32409.24901358471,2.790273689735917,10.386199124425746
3679,2000,1.7534963235211807,1,1,18,Northeast,middle_routine,13.445227592312722,1966.4252389707374,26439.034881229498,2.598624217231906,10.182596791076612
3680,2000,1.1568718470089907,0,0,25,Midwest,middle_routine,12.176024783406655,1895.7058715990051,23082.161674639003,2.49946883654816,10.046815376315884
3681,2000,1.7379203118150506,1,1,33,Midwest,low_service,13.472377144309398,1927.5704520184322,25968.95610181926,2.600641451786675,10.164657107538515
3682,2000,1.705964675113753,1,1,36,Midwest,middle_routine,15.05417033577042,1998.9298009936144,30092.22971340554,2.7116550515324116,10.31202226835447
3683,2000,1.3020804315813255,0,0,35,Northeast,middle_routine,12.244143479311665,1932.451684702628,23661.215694336523,2.505047739350971,10.071592518052466
3684,2000,1.5887009582551983,0,1,4,South,low_service,6.647241873694554,1975.6482225644777,13132.611592720814,1.894202012797366,9.482853850238868
3685,2000,2.059698444048583,0,0,22,Northeast,middle_routine,9.484795572516555,1785.8399218183142,16938.32658368566,2.249690050441647,9.737334178420099
3686,2000,1.1919064194700872,0,1,25,West,middle_routine,12.748247782366118,2135.386126769732,27222.43145508761,2.5453938333261976,10.211796598266366
3687,2000,1.9282640140279288,0,0,24,Midwest,middle_routine,11.431369322717817,1983.290454492982,22671.72565953015,2.4363612713938947,10.028873861448384
3688,2000,1.6590463766246384,0,1,28,Midwest,low_service,10.052858472811337,1802.6570350440775,18121.856048315818,2.3078570192192753,9.804874005273788
3689,2000,0.722160352721668,1,0,16,Northeast,low_service,13.560475493047734,2220.266271440088,30107.866361903783,2.607159347756434,10.312541757520412
3690,2000,1.568448004752948,0,0,33,South,low_service,8.773852858659863,1879.4434662384785,16489.960428946077,2.1717760324483826,9.710507015850709
3691,2000,1.2648079632647127,1,1,1,Northeast,high_abstract,13.133976745242247,2049.228002882036,26914.512935551873,2.5752025171902564,10.200420934437181
3692,2000,1.2243918077920934,0,1,18,Midwest,high_abstract,11.405850048673864,1921.178716488483,21912.676356971355,2.4341263859421476,9.994820577433103
3693,2000,0.5502758064818476,0,1,2,South,high_abstract,8.340098271911113,1755.7197476659935,14642.875233469369,2.1210749995040055,9.591709163960967
3694,2000,1.0963591196014848,0,1,18,Northeast,high_abstract,12.860111344078309,1693.9346494172084,21784.188201097557,2.554130376942933,9.988939673735004
3695,2000,1.3722777336553507,0,1,16,West,middle_routine,7.548988955348015,1765.7811893349171,13329.862695850572,2.021413641094822,9.497762112733401
3696,2000,0.9066822195005426,0,1,14,Northeast,middle_routine,11.361397271094363,2111.736427244286,23992.27648176379,2.430221404945275,10.08548724427724
3697,2000,1.2507257348701857,1,0,33,South,middle_routine,20.514886150515103,2146.9134897095887,44043.685816397294,3.021150776306004,10.692937279805017
3698,2000,1.9201392316728383,1,1,23,West,middle_routine,15.752051331072064,1976.4963655939139,31133.872206512708,2.756970600033398,10.346051643959399
3699,2000,1.8287323066952779,1,0,33,West,high_abstract,16.911123564935423,1963.5153519170226,33205.25073791643,2.827971604519602,10.410463297155953
3700,2000,2.054667044308646,0,0,40,Midwest,middle_routine,12.90949388018335,2007.3633849522428,25914.04533334511,2.55796300038622,10.162540391563821
3701,2000,0.8239705551849368,0,0,35,South,high_abstract,22.806941681464203,1879.4005942935257,42863.379750161606,3.127064949335284,10.665773121498695
3702,2000,0.6152466824057085,0,0,15,Midwest,middle_routine,11.43943904953563,1933.2671713881361,22115.491973562737,2.4370669506179388,10.004033636202973
3703,2000,1.4662710053472527,1,0,22,West,middle_routine,11.13248971389704,1711.297684908138,19051.003874655667,2.4098678342426707,9.854875075998736
3704,2000,1.5245149818863752,0,0,7,Midwest,middle_routine,8.31076863649736,1850.7557183203437,15381.202577634853,2.117552099956634,9.640901431006444
3705,2000,1.4569169476749833,0,1,3,South,middle_routine,6.353446503820606,1960.7584586726891,12457.573974090676,1.8489974221727434,9.43008406825478
3706,2000,1.254066531314472,0,1,25,Midwest,middle_routine,11.203568478256253,1943.109923606247,21769.765089901866,2.4162323416843683,9.98827736362843
3707,2000,1.4247057864713726,0,0,27,Midwest,low_service,10.826124888590657,1743.850256898172,18879.14066818051,2.3819621842948218,9.845812923207092
3708,2000,1.8446367804368686,0,1,35,Midwest,middle_routine,7.086567754139674,2321.9599216987863,16454.726307515302,1.9582011265950872,9.708368028453657
3709,2000,1.5248163573220794,0,0,33,Midwest,low_service,11.11679433590764,1820.1860964698499,20234.634487533865,2.4084569681170196,9.915150993768213
3710,2000,1.1845437599229853,0,1,15,Midwest,low_service,11.363947755892905,2013.3695416793212,22879.82628494985,2.430445866647064,10.03801085302391
3711,2000,1.1736015573553769,0,0,39,West,high_abstract,9.981914664965913,1932.2648599880254,19287.702942512777,2.300774922119462,9.86722301858691
3712,2000,1.590483085924586,1,0,15,Midwest,low_service,14.125814266407302,2178.405490341465,30771.75135348546,2.648003922550248,10.334352384261683
3713,2000,1.7891042990068877,0,0,25,South,middle_routine,12.892655185112346,1713.3460849085861,22089.58028548862,2.5566577837223745,10.00286129602943
3714,2000,1.8669499920244468,0,1,26,Midwest,high_abstract,11.642637429781882,1890.1108423990124,22005.875240151305,2.454673999951764,9.999064753057763
3715,2000,1.3165127511240655,1,0,13,Northeast,middle_routine,16.046334852325394,1999.555438321939,32085.536119102107,2.775480465387774,10.376160619382778
3716,2000,1.6946454157663629,0,0,39,South,middle_routine,12.831545085527592,1998.0416762220023,25637.961851205746,2.551906598931491,10.151829416892415
3717,2000,0.9039461082158733,0,1,38,West,middle_routine,10.327268479035787,1850.9488351069047,19115.245561107546,2.3347878221276246,9.858241492561602
3718,2000,0.9027685960051453,0,0,24,Northeast,low_service,15.525440170328164,1844.91198451775,28643.070635151726,2.7424799797737034,10.26266683024199
3719,2000,1.8517259028575226,1,1,11,Midwest,low_service,8.36091525047854,1850.8766720780554,15475.022994332381,2.123567900826456,9.646982583453624
3720,2000,1.735908905015639,0,0,33,South,high_abstract,15.567301657034026,1762.3166253970712,27434.514522762438,2.7451726668472056,10.219557153792948
3721,2000,0.8976518370056763,0,1,9,Northeast,low_service,11.004889571886645,1861.0643806921714,20480.807995688956,2.3983396805697565,9.927243531289697
3722,2000,1.4290540434199994,0,1,37,Northeast,middle_routine,8.89009140459316,1781.6188307125476,15838.754253178937,2.1849373312044706,9.670215016643043
3723,2000,1.0716345694700127,1,0,39,South,high_abstract,17.281984812982802,1938.228161267957,33496.42964712841,2.8496646186422216,10.419194134435692
3724,2000,1.3388108486965193,0,1,31,Midwest,low_service,7.873594283037985,2057.7918507392283,16202.218151662542,2.0635146650367995,9.692903434789518
3725,2000,2.0270440274249824,0,0,33,Northeast,middle_routine,12.606329367163942,1812.381126224352,22847.47341601571,2.5341990185588856,10.036595817605498
3726,2000,0.9331379778156824,0,0,18,South,low_service,7.898915699303874,2089.4777393409813,16504.608518626446,2.066725496800212,9.711394925049705
3727,2000,1.591121336979876,1,1,23,South,high_abstract,12.460384528235599,1833.7837851041375,22849.65110404091,2.5225543738972087,10.036691127236015
3728,2000,0.7241079371873438,0,1,28,West,low_service,15.782161200183298,2176.4896335988315,34349.71024798464,2.758880264226333,10.444348862330628
3729,2000,1.916138707060057,0,1,26,South,low_service,6.9870967478219,1897.7444445233737,13259.724036526342,1.9440651263074082,9.492486451798275
3730,2000,1.2859380385868926,0,1,19,South,high_abstract,14.541257609753524,1748.4359265147154,25424.45722159856,2.6769899614705297,10.143466872472505
3731,2000,0.931504604555402,0,0,1,Midwest,low_service,5.0908722768103605,2072.5568022188463,10551.121966530658,1.6274491865698104,9.263987480788165
3732,2000,1.792311091926051,1,0,11,South,middle_routine,9.853983043383879,2211.9968705635742,21796.979654551666,2.2878757433352166,9.98952669122218
3733,2000,0.9927174093194961,0,0,14,Midwest,middle_routine,11.255418813052684,1907.0755950681305,21464.934530643477,2.4208496849549275,9.97417593060246
3734,2000,0.6284337787526321,0,0,38,Northeast,high_abstract,14.088516629601006,1939.0084985526987,27317.753476797374,2.645360042128631,10.215292080318202
3735,2000,1.8050695508415011,0,1,23,South,middle_routine,8.807814106897494,1750.5066475453414,15418.137144467697,2.1756392941678615,9.643299832067706
3736,2000,1.994396545259134,0,0,8,South,high_abstract,11.409892147629321,1992.3225681849274,22732.185626277886,2.434480711386656,10.0315370682414
3737,2000,1.8312080586188146,0,1,26,Midwest,low_service,13.08131907449693,1898.954973242952,24840.835913093837,2.571185187618446,10.12024418737709
3738,2000,1.4580976619401107,0,0,34,Midwest,high_abstract,18.50177580044052,1562.6450304620262,28911.708009280956,2.9178667166906105,10.272001913489401
3739,2000,1.7973963903541132,0,1,10,Midwest,low_service,9.229530130080345,2016.1208952196614,18607.848548314425,2.2224081404021008,9.831338735662255
3740,2000,1.399167651080068,0,1,39,South,middle_routine,13.389162876390428,2083.8488328956946,27900.991433416555,2.594445639181905,10.236417502426
3741,2000,1.5513850937813254,0,0,28,South,high_abstract,17.636877018110077,1741.633950600665,30716.98379730913,2.8699919951155737,10.332570998759932
3742,2000,0.5527365775354037,0,1,9,South,high_abstract,12.48157536510538,1923.0651090289105,24002.88209034894,2.5242535861531126,10.085929189218076
3743,2000,1.8891717721190269,0,1,6,Midwest,high_abstract,13.114000941440093,1956.6640341724546,25659.69398621954,2.57368043363036,10.152676712386105
3744,2000,1.4668556404921846,0,1,35,South,middle_routine,7.531625054191844,2025.3422113883819,15254.11814260505,2.019110829177681,9.632604787718778
3745,2000,1.4412256528539555,1,1,2,South,low_service,8.811332783491023,2056.2094428097926,18117.945673153736,2.1760387092657885,9.804658199723454
3746,2000,1.542530431424147,0,1,16,South,middle_routine,9.215910336716645,1766.227806671703,16277.397100502116,2.220931374817302,9.6975327435123
3747,2000,0.6467674982744009,0,1,34,West,low_service,10.14270836808331,1877.0186588359259,19038.052858023657,2.3167550599429787,9.854195037255744
3748,2000,1.7062323822894956,0,1,6,South,low_service,7.195110580257375,1926.9403598025094,13864.548970339989,1.9734017092632543,9.537090427433492
3749,2000,1.8630925029778167,0,0,9,West,low_service,7.064043267582968,1715.918212788752,12121.320498773382,1.9550175883654273,9.40272120573247
3750,2000,2.0354369214365144,0,1,11,South,high_abstract,11.433834897843807,1925.113581869525,22011.430854692866,2.4365769331576614,9.999317181707488
3751,2000,0.8786426910706728,1,1,28,Midwest,high_abstract,22.07863734010063,1737.208118077801,38355.18802331848,3.0946105048351105,10.554645078566715
3752,2000,1.7133653490629934,1,0,39,West,high_abstract,20.02343945099207,2092.939060502478,41907.838552587586,2.9969035598798706,10.64322816604078
3753,2000,1.9802045576210088,1,0,8,West,middle_routine,10.819525110900258,1937.808312836419,20966.1657008449,2.381352382519863,9.95066526029355
3754,2000,1.706671002119284,0,1,11,West,low_service,10.694560866869859,1820.4428611349092,19468.836983066,2.3697352820251854,9.876570362789918
3755,2000,1.7650092722283819,0,0,28,West,middle_routine,11.960156147723115,1949.8389318869247,23320.378088277273,2.481580804266951,10.057082853380908
3756,2000,1.9874937659389118,0,0,4,South,high_abstract,11.762688902224276,2207.9254062746945,25971.139673326375,2.4649325644827997,10.16474118791903
3757,2000,1.292615059585382,1,0,13,South,low_service,14.404559677564972,1709.2702252431318,24621.284964599614,2.667544800736082,10.111366590277372
3758,2000,1.6429668518419132,0,1,3,South,middle_routine,9.235518835568758,2157.876509522175,19929.109148523414,2.2230567935098757,9.899936713187408
3759,2000,1.2053516287678532,1,0,13,South,low_service,15.548976770522883,2194.9417797468927,34129.098745934585,2.7439948339214397,10.437905635045636
3760,2000,1.592570769204857,0,1,18,West,high_abstract,10.63143532630704,1846.2580080155135,19628.372607893398,2.363815209231804,9.884731380517149
3761,2000,1.3034139750276825,1,0,17,Northeast,high_abstract,15.6775772235026,1637.4730194964652,25671.609714557813,2.7522314891765416,10.153140979906826
3762,2000,0.8966763370639341,1,0,5,South,middle_routine,12.523590869245465,1997.9792176645387,25021.874287285817,2.527614135192252,10.127505692777355
3763,2000,1.5294141616090982,0,0,37,West,low_service,11.377554987694905,1805.9904821301989,20547.75601768997,2.4316425539178472,9.930507017742574
3764,2000,1.3729371230010565,0,0,16,West,low_service,6.987104892489426,1762.4075368857684,12314.12632353479,1.944066291979371,9.418502363948242
3765,2000,1.9465335293133825,1,1,9,West,high_abstract,21.448593745718252,2010.8773548739912,43130.49145715675,3.065659083584724,10.671985484363816
3766,2000,0.9342403631715737,1,1,38,West,low_service,20.42762112409164,1936.6746712205106,39561.656424317334,3.016887961721471,10.58561565605111
3767,2000,1.8763317696838437,1,0,23,Midwest,low_service,19.029000396101566,1734.3026795608139,33002.04637632273,2.945964152135549,10.40432484992971
3768,2000,1.3604013982210903,0,0,14,Midwest,middle_routine,9.507532669027364,1883.8542455560648,17910.805783310185,2.252084396946624,9.793159484735625
3769,2000,1.9985533538328726,0,1,26,West,middle_routine,8.372733143634632,1446.1074818919085,12107.8720428944,2.124980371656792,9.401611102105457
3770,2000,0.9136305667575415,0,0,35,South,middle_routine,13.291615917744357,1763.8891949632468,23444.93770091077,2.587133454328872,10.062409874276
3771,2000,1.5614468236436525,1,0,7,South,high_abstract,19.04648420285582,1956.817746759948,37270.49830153127,2.9468825282595694,10.525957362427695
3772,2000,0.6102850412666885,0,0,5,Midwest,high_abstract,10.754528508324324,2008.8277586354068,21603.995398557734,2.375326922458335,9.980633548722468
3773,2000,1.6606109543573164,0,0,28,South,low_service,9.637221095069842,1544.4664500529163,14884.364653077599,2.2656327989189236,9.608066588835683
3774,2000,1.5543360466759395,0,0,36,Midwest,high_abstract,7.922860989502641,1903.9448265553028,15084.69019248038,2.069752376644615,9.62143561392654
3775,2000,0.576190772122333,1,0,24,Northeast,high_abstract,22.804039911702954,2280.1261460564556,51996.08763838885,3.1269377093740376,10.858923757009773
3776,2000,0.9810298227600778,0,1,27,West,low_service,7.0514587086345495,1779.255404592922,12546.346017601849,1.9532345044476342,9.437184748190434
3777,2000,0.8633809982267953,1,1,30,South,high_abstract,13.80903453937576,2118.5458960596707,29255.073451940763,2.62532305472217,10.283808288967458
3778,2000,1.9007839706284235,1,1,6,Northeast,low_service,9.966029525107375,1773.9265509978918,17679.004382616884,2.299182262438346,9.780133021405584
3779,2000,1.8885182813894477,0,0,26,South,high_abstract,13.239638221479595,1827.4545473297355,24194.837072843457,2.5832152254738747,10.093894545286311
3780,2000,1.7064388864575497,1,0,35,Midwest,middle_routine,14.85430707764976,1976.6232165311694,29361.368235165784,2.698289862094532,10.287435083657796
3781,2000,2.09822124040559,0,0,7,West,middle_routine,13.882890859522544,2042.7439918379937,28359.191892632276,2.6306572085741333,10.25270648562204
3782,2000,0.6650402430670557,0,0,24,Midwest,low_service,13.650780469317121,2100.1069259089954,28668.098607676133,2.6137966972357622,10.263540236750567
3783,2000,0.591574328816878,0,1,22,Northeast,high_abstract,14.702446990683908,2146.5714089504813,31559.852351812122,2.6880139418827236,10.359641096615919
3784,2000,1.8511665297629805,1,0,13,West,high_abstract,21.659098412063482,2218.187735186519,48043.94645283703,3.075425616148046,10.77987142212953
3785,2000,0.7925290626116817,0,1,3,Midwest,high_abstract,9.0733924032561,1820.3151430003645,16516.43359003155,2.2053462188120605,9.712111139387925
3786,2000,1.2322704786370255,0,1,30,Northeast,high_abstract,12.275967490704112,1979.5638985641501,24301.062064545,2.507643488554579,10.09827533473342
3787,2000,1.9492518683358568,1,0,13,Northeast,low_service,13.270332965994657,1988.8940699636537,26393.286542509955,2.5855309396641912,10.180864959163083
3788,2000,1.729234175196857,1,0,15,Midwest,middle_routine,11.56276871120953,2005.8230122387981,23192.867566138826,2.4477903424568934,10.051600077893328
3789,2000,1.0991202191102944,1,1,16,West,middle_routine,14.960137452429887,2065.520456808919,30900.469944667195,2.705389160500772,10.338526671335469
3790,2000,1.7271098822372821,1,1,40,West,low_service,13.183702888095493,1946.6611344526573,25664.202020426746,2.5789814371194533,10.15285238237882
3791,2000,2.029854544931002,0,1,28,West,middle_routine,12.761333023920871,2084.6797558173644,26603.29261221143,2.546419741419458,10.188790269523343
3792,2000,0.6249014884582575,0,0,35,West,high_abstract,18.274544777045794,2071.718918818035,37859.72014739308,2.9055090957248155,10.54164303296085
3793,2000,1.1264931657287662,0,1,37,Midwest,middle_routine,8.172922186296434,1965.205329789383,16061.47024046365,2.1008265176635663,9.684178530039352
3794,2000,0.6821067652812572,1,1,36,South,high_abstract,22.160993594810922,1785.4093173369008,39566.4444456188,3.098333698184883,10.58573667554367
3795,2000,1.949615490808164,0,0,32,Midwest,low_service,11.006279107009084,1796.0564064944087,19767.898101809224,2.3984659378480098,9.891814592951054
3796,2000,1.7214558477046822,1,1,38,Northeast,middle_routine,14.346103003534477,2154.3039491076925,30905.866354820053,2.6634783376264997,10.33870129453722
3797,2000,1.5969354899455108,0,0,16,Northeast,middle_routine,9.565880427642389,2214.4780515130406,21183.43225041225,2.25820264545621,9.960974657509583
3798,2000,1.3104120503816123,1,1,32,South,high_abstract,23.787589150317473,2186.688617277145,52016.050427464535,3.1691639803952754,10.859307612003855
3799,2000,1.9786279019045967,1,1,12,West,high_abstract,13.349981127421813,1920.8671680042812,25643.54044114134,2.5915149711689907,10.152046984229885
3800,2000,1.9678286713692865,1,0,8,South,high_abstract,12.368204416087048,1775.1436487528224,21955.339515693533,2.515129019529234,9.996765647039014
3801,2000,1.4105552143772409,1,1,25,Midwest,middle_routine,13.489701331295626,1956.7294701835608,26395.696138920564,2.6019265299668337,10.180956250803494
3802,2000,0.8441116536529281,0,1,14,Midwest,high_abstract,13.466540460478805,1715.0862006964198,23096.277714887212,2.6002081245084563,10.047426745642111
3803,2000,1.275797226528545,0,1,9,West,high_abstract,8.627478909193004,2022.8844729027771,17452.393125702714,2.1549523313846577,9.767232060101566
3804,2000,1.2335156670001466,1,0,4,Midwest,middle_routine,9.777214781650475,2211.6208440640858,21623.49200798968,2.280054656334861,9.98153559563399
3805,2000,1.458081167490329,0,1,18,Midwest,middle_routine,6.776422627364385,1809.3983006889969,12261.247586703585,1.9134493266214536,9.414198965055473
3806,2000,2.091957518736402,0,0,20,Northeast,high_abstract,11.381773523681593,2043.9455069239557,23263.724854555032,2.4320132622217314,10.054650553172308
3807,2000,2.0532387088012083,0,0,36,West,middle_routine,11.238654846636276,2133.611198797143,23978.91984019895,2.4193591617376855,10.084930383371779
3808,2000,1.3691914195438715,1,1,22,Midwest,high_abstract,17.607275923843115,1976.9432783941595,34808.58578847296,2.8683122213797136,10.457619353392237
3809,2000,1.608441772257252,1,0,18,South,low_service,12.468621144458,2109.9876699318957,26308.6368758585,2.5232151797576803,10.177652562576545
3810,2000,1.673964128945704,1,0,4,Midwest,high_abstract,15.956285806807523,2054.962609476947,32789.57071911716,2.769852846066715,10.397865777929791
3811,2000,1.436724371133852,0,0,25,West,middle_routine,12.781138469492452,2136.9273361186097,27312.364182175592,2.5479705271017226,10.215094779090592
3812,2000,2.0922171307384345,0,0,23,Northeast,middle_routine,11.646215164312023,1844.5954215258503,21482.555170194886,2.4549812486273983,9.974996497330007
3813,2000,1.4016654738272623,0,1,40,Midwest,middle_routine,8.645853250393891,1983.1903198689226,17146.372473188425,2.1570798129801703,9.74954191262274
3814,2000,0.6173063005875727,0,0,5,Midwest,middle_routine,8.155264791391174,2075.3311526152775,16924.875079400634,2.0986637053669566,9.736539716920188
3815,2000,0.9250539442086784,1,1,37,South,middle_routine,16.56653775606621,1909.7343776659748,31637.68667166098,2.8073848630802276,10.362104305165044
3816,2000,1.4636201180895463,0,0,9,South,low_service,5.625185891279772,1850.6834956602006,10410.43868901209,1.7272539948830588,9.250564301836578
3817,2000,1.7884383798248866,0,0,7,Midwest,middle_routine,8.264399775384005,1920.0604128897908,15868.146845010107,2.1119571061777735,9.672069035751353
3818,2000,1.693014044157098,0,0,27,South,high_abstract,9.726732746711669,1984.115083848656,19298.95715931529,2.2748780481023907,9.867806340237033
3819,2000,1.7209203758203062,1,0,36,Midwest,high_abstract,18.142040785015315,2048.040240539268,37155.62957321597,2.898231940289405,10.522870574956585
3820,2000,0.9245515326565352,0,0,6,South,middle_routine,7.1916758713936275,2124.7670870576267,15280.636192323656,1.972924228216247,9.63434169747705
3821,2000,1.9471963274844066,0,1,5,West,low_service,7.017748885977235,2049.3749756500993,14381.998952318107,1.9484424950984014,9.573732630815691
3822,2000,1.4747819178136614,0,0,39,South,low_service,7.765147120857796,2146.1855724135953,16665.446718453968,2.049645403086689,9.721092796170389
3823,2000,1.7307533922959715,0,1,3,South,low_service,4.307965135134742,1931.1864197824896,8319.48376586865,1.4604656662100335,9.02635548451868
