region_id,worker_group,year,frontline,remote_feasible,migrant_share,care_burden,older_worker_share,aging_share,dependency_ratio,disease_exposure,policy_intensity,environmental_exposure,school_care_constraint,demand_collapse,capacity_loss,remote_work_rate,migration_out_rate,automation_adoption,employment_index,hours_index,wage_index,productivity_index,welfare_loss_index
region_18,care_and_health,2022,1,0.12,0.2,0.56,0.22,0.294,0.654,0.228,0.1,0.346,0.053,0.057,0.155,0.092,0.024,0.228,98.305,97.808,104.29,97.636,20.441
region_18,care_and_health,2023,1,0.12,0.2,0.56,0.22,0.3,0.656,0.147,0.04,0.396,0.021,0.023,0.133,0.083,0.021,0.225,100.248,98.522,105.232,98.158,18.587
region_18,migrant_food_and_delivery,2018,1,0.05,0.52,0.38,0.12,0.252,0.642,0.08,0.0,0.364,0.0,0.0,0.101,0.009,0.003,0.154,97.477,97.215,98.471,95.737,15.547
region_18,migrant_food_and_delivery,2019,1,0.05,0.52,0.38,0.12,0.258,0.644,0.08,0.0,0.364,0.0,0.0,0.101,0.009,0.003,0.155,98.223,97.564,99.474,96.292,15.567
region_18,migrant_food_and_delivery,2020,1,0.05,0.52,0.38,0.12,0.264,0.647,0.815,0.82,0.364,0.305,0.484,0.372,0.04,0.041,0.242,83.059,91.653,101.255,92.476,43.405
region_18,migrant_food_and_delivery,2021,1,0.05,0.52,0.38,0.12,0.27,0.649,0.484,0.38,0.414,0.141,0.224,0.26,0.026,0.026,0.211,91.853,94.837,102.074,94.496,31.555
region_18,migrant_food_and_delivery,2022,1,0.05,0.52,0.38,0.12,0.276,0.652,0.242,0.1,0.465,0.037,0.059,0.181,0.038,0.016,0.24,97.78,97.074,103.033,96.238,23.351
region_18,migrant_food_and_delivery,2023,1,0.05,0.52,0.38,0.12,0.282,0.654,0.153,0.04,0.514,0.015,0.024,0.158,0.035,0.013,0.237,99.714,97.704,103.968,96.816,21.413
region_18,older_local_services,2018,0,0.2,0.08,0.3,0.54,0.327,0.661,0.08,0.0,0.267,0.0,0.0,0.081,0.036,0.016,0.157,97.806,97.897,99.321,96.833,13.564
region_18,older_local_services,2019,0,0.2,0.08,0.3,0.54,0.333,0.664,0.08,0.0,0.267,0.0,0.0,0.081,0.036,0.016,0.159,98.552,98.247,100.324,97.388,13.584
region_18,older_local_services,2020,0,0.2,0.08,0.3,0.54,0.339,0.666,0.444,0.82,0.267,0.224,0.173,0.274,0.16,0.038,0.232,91.85,94.421,102.281,96.11,28.209
region_18,older_local_services,2021,0,0.2,0.08,0.3,0.54,0.345,0.669,0.28,0.38,0.317,0.104,0.08,0.197,0.104,0.03,0.207,96.242,96.583,102.962,96.989,22.431
region_18,older_local_services,2022,0,0.2,0.08,0.3,0.54,0.351,0.672,0.16,0.1,0.367,0.027,0.021,0.144,0.153,0.027,0.24,99.628,98.357,103.855,98.027,18.29
region_18,older_local_services,2023,0,0.2,0.08,0.3,0.54,0.357,0.674,0.116,0.04,0.417,0.011,0.009,0.131,0.138,0.026,0.239,100.867,98.782,104.801,98.301,17.869
region_19,frontline_service,2018,1,0.08,0.24,0.48,0.18,0.274,0.649,0.08,0.0,0.309,0.0,0.0,0.09,0.014,0.01,0.152,97.628,97.567,98.878,96.324,14.437
region_19,frontline_service,2019,1,0.08,0.24,0.48,0.18,0.28,0.651,0.08,0.0,0.309,0.0,0.0,0.09,0.014,0.01,0.153,98.374,97.917,99.881,96.878,14.457
region_19,frontline_service,2020,1,0.08,0.24,0.48,0.18,0.286,0.654,0.764,0.82,0.309,0.379,0.476,0.351,0.064,0.046,0.237,83.011,91.279,101.609,93.42,41.995
region_19,frontline_service,2021,1,0.08,0.24,0.48,0.18,0.292,0.656,0.456,0.38,0.359,0.176,0.221,0.243,0.042,0.032,0.207,91.935,94.868,102.451,95.28,30.163
region_19,frontline_service,2022,1,0.08,0.24,0.48,0.18,0.298,0.659,0.23,0.1,0.409,0.046,0.058,0.167,0.061,0.023,0.237,97.999,97.402,103.427,96.93,21.98
region_19,frontline_service,2023,1,0.08,0.24,0.48,0.18,0.304,0.661,0.148,0.04,0.459,0.019,0.023,0.146,0.055,0.021,0.234,99.935,98.078,104.369,97.465,20.141
region_19,remote_professional,2018,0,0.86,0.1,0.34,0.16,0.271,0.585,0.08,0.0,0.239,0.0,0.0,0.076,0.155,0.017,0.143,98.515,98.479,102.452,97.303,11.761
region_19,remote_professional,2019,0,0.86,0.1,0.34,0.16,0.277,0.587,0.08,0.0,0.239,0.0,0.0,0.076,0.155,0.017,0.144,99.261,98.829,103.455,97.858,11.781
region_19,remote_professional,2020,0,0.86,0.1,0.34,0.16,0.283,0.59,0.265,0.82,0.239,0.171,0.031,0.16,0.688,0.042,0.158,99.453,98.155,104.924,98.328,18.058
region_19,remote_professional,2021,0,0.86,0.1,0.34,0.16,0.289,0.592,0.182,0.38,0.289,0.079,0.014,0.132,0.448,0.033,0.159,100.462,98.843,105.798,98.42,16.119
region_19,remote_professional,2022,0,0.86,0.1,0.34,0.16,0.295,0.595,0.121,0.1,0.339,0.021,0.004,0.114,0.659,0.038,0.212,102.985,100.609,106.848,99.476,13.366
region_19,remote_professional,2023,0,0.86,0.1,0.34,0.16,0.301,0.598,0.098,0.04,0.389,0.008,0.002,0.114,0.595,0.037,0.218,103.549,100.686,107.867,99.54,13.902
region_19,manufacturing_heat,2018,0,0.18,0.18,0.26,0.24,0.285,0.645,0.08,0.0,0.463,0.0,0.0,0.121,0.032,0.019,0.173,97.217,96.706,100.715,94.825,17.809
region_19,manufacturing_heat,2019,0,0.18,0.18,0.26,0.24,0.291,0.648,0.08,0.0,0.463,0.0,0.0,0.121,0.032,0.019,0.174,97.963,97.056,101.718,95.38,17.829
region_19,manufacturing_heat,2020,0,0.18,0.18,0.26,0.24,0.297,0.65,0.437,0.82,0.463,0.196,0.176,0.274,0.144,0.04,0.249,91.861,93.909,103.44,94.134,31.776
region_19,manufacturing_heat,2021,0,0.18,0.18,0.26,0.24,0.303,0.653,0.276,0.38,0.513,0.091,0.082,0.215,0.094,0.032,0.223,95.971,95.736,104.228,94.998,26.347
region_19,manufacturing_heat,2022,0,0.18,0.18,0.26,0.24,0.309,0.655,0.158,0.1,0.563,0.024,0.022,0.174,0.138,0.03,0.256,99.113,97.251,105.198,96.008,22.477
region_19,manufacturing_heat,2023,0,0.18,0.18,0.26,0.24,0.315,0.658,0.116,0.04,0.613,0.01,0.009,0.166,0.125,0.029,0.254,100.287,97.61,106.172,96.278,22.114
region_19,care_and_health,2018,1,0.12,0.2,0.56,0.22,0.282,0.649,0.08,0.0,0.281,0.0,0.0,0.084,0.022,0.011,0.15,97.74,97.76,99.8,96.624,13.79
region_19,care_and_health,2019,1,0.12,0.2,0.56,0.22,0.288,0.651,0.08,0.0,0.281,0.0,0.0,0.084,0.022,0.011,0.151,98.487,98.11,100.803,97.179,13.81
region_19,care_and_health,2020,1,0.12,0.2,0.56,0.22,0.294,0.654,0.752,0.82,0.281,0.434,0.468,0.346,0.096,0.047,0.232,82.982,90.893,102.544,93.834,41.855
region_19,care_and_health,2021,1,0.12,0.2,0.56,0.22,0.3,0.656,0.449,0.38,0.331,0.201,0.217,0.238,0.063,0.032,0.203,91.993,94.8,103.379,95.643,29.71
region_19,care_and_health,2022,1,0.12,0.2,0.56,0.22,0.306,0.659,0.228,0.1,0.381,0.053,0.057,0.162,0.092,0.024,0.234,98.195,97.596,104.35,97.292,21.264
region_19,care_and_health,2023,1,0.12,0.2,0.56,0.22,0.312,0.661,0.147,0.04,0.431,0.021,0.023,0.14,0.083,0.022,0.232,100.135,98.31,105.291,97.813,19.411
region_19,migrant_food_and_delivery,2018,1,0.05,0.52,0.38,0.12,0.264,0.647,0.08,0.0,0.4,0.0,0.0,0.108,0.009,0.004,0.161,97.362,97.002,98.53,95.392,16.371
region_19,migrant_food_and_delivery,2019,1,0.05,0.52,0.38,0.12,0.27,0.649,0.08,0.0,0.4,0.0,0.0,0.108,0.009,0.004,0.162,98.108,97.352,99.533,95.947,16.391
region_19,migrant_food_and_delivery,2020,1,0.05,0.52,0.38,0.12,0.276,0.652,0.815,0.82,0.4,0.305,0.483,0.379,0.04,0.041,0.249,82.968,91.441,101.317,92.131,44.228
region_19,migrant_food_and_delivery,2021,1,0.05,0.52,0.38,0.12,0.282,0.654,0.484,0.38,0.45,0.141,0.224,0.267,0.026,0.026,0.217,91.751,94.625,102.135,94.152,32.379
region_19,migrant_food_and_delivery,2022,1,0.05,0.52,0.38,0.12,0.288,0.657,0.242,0.1,0.5,0.037,0.059,0.188,0.038,0.017,0.246,97.671,96.862,103.092,95.893,24.175
region_19,migrant_food_and_delivery,2023,1,0.05,0.52,0.38,0.12,0.294,0.659,0.153,0.04,0.55,0.015,0.024,0.165,0.035,0.014,0.243,99.602,97.492,104.027,96.471,22.236
region_19,older_local_services,2018,0,0.2,0.08,0.3,0.54,0.339,0.666,0.08,0.0,0.302,0.0,0.0,0.088,0.036,0.016,0.164,97.691,97.685,99.38,96.489,14.387
region_19,older_local_services,2019,0,0.2,0.08,0.3,0.54,0.345,0.669,0.08,0.0,0.302,0.0,0.0,0.088,0.036,0.016,0.165,98.437,98.035,100.383,97.044,14.408
region_19,older_local_services,2020,0,0.2,0.08,0.3,0.54,0.351,0.672,0.444,0.82,0.302,0.224,0.172,0.281,0.16,0.038,0.238,91.759,94.209,102.343,95.766,29.032
region_19,older_local_services,2021,0,0.2,0.08,0.3,0.54,0.357,0.674,0.28,0.38,0.352,0.104,0.08,0.204,0.104,0.03,0.213,96.14,96.371,103.023,96.644,23.254
region_19,older_local_services,2022,0,0.2,0.08,0.3,0.54,0.363,0.677,0.16,0.1,0.402,0.027,0.021,0.151,0.153,0.028,0.247,99.518,98.145,103.915,97.683,19.114
region_19,older_local_services,2023,0,0.2,0.08,0.3,0.54,0.369,0.679,0.116,0.04,0.452,0.011,0.008,0.138,0.138,0.027,0.245,100.755,98.57,104.86,97.957,18.693
region_20,frontline_service,2018,1,0.08,0.24,0.48,0.18,0.166,0.603,0.08,0.0,0.344,0.0,0.0,0.097,0.014,0.011,0.135,97.589,97.355,98.877,95.883,14.857
region_20,frontline_service,2019,1,0.08,0.24,0.48,0.18,0.172,0.606,0.08,0.0,0.344,0.0,0.0,0.097,0.014,0.011,0.136,98.336,97.705,99.88,96.438,14.877
region_20,frontline_service,2020,1,0.08,0.24,0.48,0.18,0.178,0.609,0.764,0.82,0.344,0.379,0.475,0.358,0.064,0.046,0.22,82.997,91.067,101.611,92.98,42.415
region_20,frontline_service,2021,1,0.08,0.24,0.48,0.18,0.184,0.611,0.456,0.38,0.394,0.176,0.22,0.25,0.042,0.032,0.19,91.91,94.656,102.452,94.839,30.584
region_20,frontline_service,2022,1,0.08,0.24,0.48,0.18,0.19,0.614,0.23,0.1,0.444,0.046,0.058,0.174,0.061,0.023,0.22,97.966,97.19,103.427,96.489,22.401
region_20,frontline_service,2023,1,0.08,0.24,0.48,0.18,0.196,0.616,0.148,0.04,0.494,0.019,0.023,0.153,0.055,0.021,0.217,99.899,97.866,104.369,97.025,20.561
region_20,remote_professional,2018,0,0.86,0.1,0.34,0.16,0.163,0.54,0.08,0.0,0.274,0.0,0.0,0.083,0.155,0.017,0.125,98.477,98.267,102.451,96.862,12.181
region_20,remote_professional,2019,0,0.86,0.1,0.34,0.16,0.169,0.542,0.08,0.0,0.274,0.0,0.0,0.083,0.155,0.017,0.127,99.223,98.617,103.454,97.417,12.201
region_20,remote_professional,2020,0,0.86,0.1,0.34,0.16,0.175,0.545,0.265,0.82,0.274,0.171,0.03,0.167,0.688,0.042,0.14,99.439,97.943,104.926,97.888,18.479
region_20,remote_professional,2021,0,0.86,0.1,0.34,0.16,0.181,0.547,0.182,0.38,0.324,0.079,0.014,0.139,0.448,0.033,0.142,100.437,98.631,105.798,97.979,16.54
region_20,remote_professional,2022,0,0.86,0.1,0.34,0.16,0.187,0.55,0.121,0.1,0.374,0.021,0.004,0.121,0.659,0.038,0.195,102.952,100.397,106.847,99.035,13.787
region_20,remote_professional,2023,0,0.86,0.1,0.34,0.16,0.193,0.552,0.098,0.04,0.424,0.008,0.001,0.121,0.595,0.037,0.201,103.513,100.474,107.866,99.099,14.323
region_20,manufacturing_heat,2018,0,0.18,0.18,0.26,0.24,0.177,0.6,0.08,0.0,0.498,0.0,0.0,0.128,0.032,0.019,0.155,97.179,96.494,100.714,94.385,18.229
region_20,manufacturing_heat,2019,0,0.18,0.18,0.26,0.24,0.183,0.603,0.08,0.0,0.498,0.0,0.0,0.128,0.032,0.019,0.156,97.925,96.844,101.717,94.939,18.249
region_20,manufacturing_heat,2020,0,0.18,0.18,0.26,0.24,0.189,0.605,0.437,0.82,0.498,0.196,0.175,0.281,0.144,0.04,0.231,91.847,93.697,103.442,93.693,32.197
region_20,manufacturing_heat,2021,0,0.18,0.18,0.26,0.24,0.195,0.608,0.276,0.38,0.548,0.091,0.081,0.222,0.094,0.033,0.205,95.946,95.524,104.228,94.558,26.767
region_20,manufacturing_heat,2022,0,0.18,0.18,0.26,0.24,0.201,0.61,0.158,0.1,0.598,0.024,0.021,0.181,0.138,0.03,0.238,99.08,97.039,105.197,95.568,22.898
region_20,manufacturing_heat,2023,0,0.18,0.18,0.26,0.24,0.207,0.613,0.116,0.04,0.648,0.01,0.009,0.173,0.125,0.029,0.237,100.252,97.398,106.171,95.838,22.535
region_20,care_and_health,2018,1,0.12,0.2,0.56,0.22,0.174,0.603,0.08,0.0,0.316,0.0,0.0,0.091,0.022,0.011,0.133,97.702,97.548,99.799,96.184,14.21
region_20,care_and_health,2019,1,0.12,0.2,0.56,0.22,0.18,0.606,0.08,0.0,0.316,0.0,0.0,0.091,0.022,0.011,0.134,98.448,97.898,100.802,96.739,14.231
region_20,care_and_health,2020,1,0.12,0.2,0.56,0.22,0.186,0.608,0.752,0.82,0.316,0.434,0.466,0.353,0.096,0.047,0.214,82.967,90.681,102.546,93.394,42.276
region_20,care_and_health,2021,1,0.12,0.2,0.56,0.22,0.192,0.611,0.449,0.38,0.366,0.201,0.216,0.245,0.063,0.033,0.186,91.968,94.588,103.379,95.202,30.13
region_20,care_and_health,2022,1,0.12,0.2,0.56,0.22,0.198,0.613,0.228,0.1,0.416,0.053,0.057,0.169,0.092,0.025,0.217,98.162,97.384,104.35,96.851,21.685
region_20,care_and_health,2023,1,0.12,0.2,0.56,0.22,0.204,0.616,0.147,0.04,0.466,0.021,0.023,0.147,0.083,0.022,0.215,100.099,98.098,105.291,97.373,19.831
region_20,migrant_food_and_delivery,2018,1,0.05,0.52,0.38,0.12,0.156,0.601,0.08,0.0,0.435,0.0,0.0,0.115,0.009,0.004,0.143,97.324,96.79,98.529,94.952,16.791
region_20,migrant_food_and_delivery,2019,1,0.05,0.52,0.38,0.12,0.162,0.604,0.08,0.0,0.435,0.0,0.0,0.115,0.009,0.004,0.145,98.07,97.14,99.532,95.507,16.811
region_20,migrant_food_and_delivery,2020,1,0.05,0.52,0.38,0.12,0.168,0.606,0.815,0.82,0.435,0.305,0.481,0.387,0.04,0.042,0.231,82.954,91.229,101.318,91.69,44.649
region_20,migrant_food_and_delivery,2021,1,0.05,0.52,0.38,0.12,0.174,0.609,0.484,0.38,0.485,0.141,0.223,0.274,0.026,0.027,0.2,91.726,94.413,102.135,93.711,32.799
region_20,migrant_food_and_delivery,2022,1,0.05,0.52,0.38,0.12,0.18,0.611,0.242,0.1,0.535,0.037,0.059,0.195,0.038,0.017,0.229,97.638,96.65,103.092,95.452,24.595
region_20,migrant_food_and_delivery,2023,1,0.05,0.52,0.38,0.12,0.186,0.614,0.153,0.04,0.585,0.015,0.023,0.172,0.035,0.014,0.226,99.566,97.28,104.026,96.031,22.657
region_20,older_local_services,2018,0,0.2,0.08,0.3,0.54,0.231,0.621,0.08,0.0,0.337,0.0,0.0,0.095,0.036,0.017,0.147,97.653,97.473,99.379,96.048,14.808
region_20,older_local_services,2019,0,0.2,0.08,0.3,0.54,0.237,0.624,0.08,0.0,0.337,0.0,0.0,0.095,0.036,0.017,0.148,98.399,97.823,100.382,96.603,14.828
region_20,older_local_services,2020,0,0.2,0.08,0.3,0.54,0.243,0.626,0.444,0.82,0.337,0.224,0.171,0.288,0.16,0.039,0.221,91.745,93.997,102.344,95.325,29.453
region_20,older_local_services,2021,0,0.2,0.08,0.3,0.54,0.249,0.629,0.28,0.38,0.387,0.104,0.079,0.211,0.104,0.031,0.196,96.115,96.159,103.023,96.204,23.675
region_20,older_local_services,2022,0,0.2,0.08,0.3,0.54,0.255,0.631,0.16,0.1,0.437,0.027,0.021,0.158,0.153,0.028,0.229,99.485,97.933,103.914,97.242,19.534
region_20,older_local_services,2023,0,0.2,0.08,0.3,0.54,0.261,0.634,0.116,0.04,0.487,0.011,0.008,0.145,0.138,0.027,0.228,100.719,98.358,104.859,97.516,19.114
region_21,frontline_service,2018,1,0.08,0.24,0.48,0.18,0.178,0.609,0.08,0.0,0.38,0.0,0.0,0.104,0.014,0.011,0.141,97.474,97.143,98.937,95.538,15.681
region_21,frontline_service,2019,1,0.08,0.24,0.48,0.18,0.184,0.611,0.08,0.0,0.38,0.0,0.0,0.104,0.014,0.011,0.142,98.221,97.493,99.94,96.093,15.701
region_21,frontline_service,2020,1,0.08,0.24,0.48,0.18,0.19,0.614,0.764,0.82,0.38,0.379,0.474,0.365,0.064,0.047,0.226,82.906,90.855,101.672,92.635,43.239
region_21,frontline_service,2021,1,0.08,0.24,0.48,0.18,0.196,0.616,0.456,0.38,0.43,0.176,0.219,0.257,0.042,0.033,0.196,91.808,94.444,102.512,94.495,31.407
region_21,frontline_service,2022,1,0.08,0.24,0.48,0.18,0.202,0.619,0.23,0.1,0.48,0.046,0.058,0.181,0.061,0.024,0.226,97.857,96.978,103.487,96.145,23.224
region_21,frontline_service,2023,1,0.08,0.24,0.48,0.18,0.208,0.621,0.148,0.04,0.53,0.019,0.023,0.16,0.055,0.022,0.224,99.786,97.653,104.428,96.68,21.385
region_21,remote_professional,2018,0,0.86,0.1,0.34,0.16,0.175,0.545,0.08,0.0,0.31,0.0,0.0,0.09,0.155,0.018,0.132,98.362,98.054,102.51,96.518,13.005
region_21,remote_professional,2019,0,0.86,0.1,0.34,0.16,0.181,0.547,0.08,0.0,0.31,0.0,0.0,0.09,0.155,0.018,0.133,99.108,98.404,103.513,97.073,13.025
region_21,remote_professional,2020,0,0.86,0.1,0.34,0.16,0.187,0.55,0.265,0.82,0.31,0.171,0.029,0.174,0.688,0.043,0.147,99.348,97.731,104.987,97.543,19.302
region_21,remote_professional,2021,0,0.86,0.1,0.34,0.16,0.193,0.552,0.182,0.38,0.36,0.079,0.013,0.146,0.448,0.033,0.149,100.335,98.419,105.859,97.635,17.363
region_21,remote_professional,2022,0,0.86,0.1,0.34,0.16,0.199,0.555,0.121,0.1,0.41,0.021,0.003,0.128,0.659,0.039,0.202,102.843,100.185,106.907,98.69,14.61
region_21,remote_professional,2023,0,0.86,0.1,0.34,0.16,0.205,0.557,0.098,0.04,0.46,0.008,0.001,0.128,0.595,0.037,0.207,103.401,100.262,107.925,98.754,15.147
region_21,manufacturing_heat,2018,0,0.18,0.18,0.26,0.24,0.189,0.605,0.08,0.0,0.534,0.0,0.0,0.135,0.032,0.02,0.162,97.064,96.282,100.773,94.04,19.053
region_21,manufacturing_heat,2019,0,0.18,0.18,0.26,0.24,0.195,0.608,0.08,0.0,0.534,0.0,0.0,0.135,0.032,0.02,0.163,97.81,96.632,101.776,94.595,19.073
region_21,manufacturing_heat,2020,0,0.18,0.18,0.26,0.24,0.201,0.61,0.437,0.82,0.534,0.196,0.174,0.288,0.144,0.041,0.238,91.756,93.485,103.504,93.349,33.02
region_21,manufacturing_heat,2021,0,0.18,0.18,0.26,0.24,0.207,0.613,0.276,0.38,0.584,0.091,0.08,0.229,0.094,0.033,0.212,95.844,95.312,104.289,94.213,27.591
region_21,manufacturing_heat,2022,0,0.18,0.18,0.26,0.24,0.213,0.615,0.158,0.1,0.634,0.024,0.021,0.189,0.138,0.031,0.245,98.971,96.827,105.257,95.223,23.722
region_21,manufacturing_heat,2023,0,0.18,0.18,0.26,0.24,0.219,0.618,0.116,0.04,0.684,0.01,0.008,0.18,0.125,0.03,0.243,100.139,97.186,106.23,95.493,23.358
region_21,care_and_health,2018,1,0.12,0.2,0.56,0.22,0.186,0.608,0.08,0.0,0.352,0.0,0.0,0.098,0.022,0.012,0.139,97.587,97.336,99.858,95.839,15.034
region_21,care_and_health,2019,1,0.12,0.2,0.56,0.22,0.192,0.611,0.08,0.0,0.352,0.0,0.0,0.098,0.022,0.012,0.141,98.333,97.686,100.861,96.394,15.054
region_21,care_and_health,2020,1,0.12,0.2,0.56,0.22,0.198,0.613,0.752,0.82,0.352,0.434,0.465,0.36,0.096,0.048,0.221,82.876,90.469,102.607,93.049,43.099
region_21,care_and_health,2021,1,0.12,0.2,0.56,0.22,0.204,0.616,0.449,0.38,0.402,0.201,0.215,0.252,0.063,0.033,0.192,91.866,94.376,103.44,94.858,30.954
region_21,care_and_health,2022,1,0.12,0.2,0.56,0.22,0.21,0.618,0.228,0.1,0.452,0.053,0.057,0.176,0.092,0.025,0.224,98.052,97.172,104.409,96.506,22.509
region_21,care_and_health,2023,1,0.12,0.2,0.56,0.22,0.216,0.621,0.147,0.04,0.502,0.021,0.023,0.154,0.083,0.023,0.221,99.987,97.886,105.35,97.028,20.655
region_21,migrant_food_and_delivery,2018,1,0.05,0.52,0.38,0.12,0.168,0.606,0.08,0.0,0.471,0.0,0.0,0.122,0.009,0.005,0.15,97.209,96.578,98.588,94.607,17.615
region_21,migrant_food_and_delivery,2019,1,0.05,0.52,0.38,0.12,0.174,0.609,0.08,0.0,0.471,0.0,0.0,0.122,0.009,0.005,0.151,97.955,96.928,99.591,95.162,17.635
region_21,migrant_food_and_delivery,2020,1,0.05,0.52,0.38,0.12,0.18,0.611,0.815,0.82,0.471,0.305,0.48,0.394,0.04,0.042,0.238,82.863,91.017,101.38,91.346,45.472
region_21,migrant_food_and_delivery,2021,1,0.05,0.52,0.38,0.12,0.186,0.614,0.484,0.38,0.521,0.141,0.222,0.281,0.026,0.027,0.207,91.624,94.201,102.196,93.367,33.623
region_21,migrant_food_and_delivery,2022,1,0.05,0.52,0.38,0.12,0.192,0.616,0.242,0.1,0.571,0.037,0.058,0.202,0.038,0.017,0.236,97.528,96.438,103.151,95.108,25.419
region_21,migrant_food_and_delivery,2023,1,0.05,0.52,0.38,0.12,0.198,0.619,0.153,0.04,0.621,0.015,0.023,0.179,0.035,0.015,0.233,99.453,97.068,104.086,95.686,23.48
region_21,older_local_services,2018,0,0.2,0.08,0.3,0.54,0.243,0.626,0.08,0.0,0.373,0.0,0.0,0.103,0.036,0.017,0.153,97.538,97.261,99.438,95.704,15.631
region_21,older_local_services,2019,0,0.2,0.08,0.3,0.54,0.249,0.629,0.08,0.0,0.373,0.0,0.0,0.103,0.036,0.017,0.155,98.284,97.611,100.441,96.258,15.652
region_21,older_local_services,2020,0,0.2,0.08,0.3,0.54,0.255,0.631,0.444,0.82,0.373,0.224,0.169,0.295,0.16,0.039,0.228,91.654,93.785,102.406,94.981,30.277
region_21,older_local_services,2021,0,0.2,0.08,0.3,0.54,0.261,0.634,0.28,0.38,0.423,0.104,0.078,0.218,0.104,0.031,0.203,96.013,95.947,103.084,95.859,24.498
region_21,older_local_services,2022,0,0.2,0.08,0.3,0.54,0.267,0.636,0.16,0.1,0.473,0.027,0.021,0.165,0.153,0.029,0.236,99.375,97.72,103.974,96.898,20.358
region_21,older_local_services,2023,0,0.2,0.08,0.3,0.54,0.273,0.639,0.116,0.04,0.523,0.011,0.008,0.152,0.138,0.028,0.235,100.606,98.146,104.919,97.171,19.937
region_22,frontline_service,2018,1,0.08,0.24,0.48,0.18,0.19,0.614,0.08,0.0,0.415,0.0,0.0,0.111,0.014,0.021,0.148,97.321,96.931,98.996,95.194,16.62
region_22,frontline_service,2019,1,0.08,0.24,0.48,0.18,0.196,0.616,0.08,0.0,0.415,0.0,0.0,0.111,0.014,0.021,0.149,98.067,97.281,99.999,95.749,16.64
region_22,frontline_service,2020,1,0.08,0.24,0.48,0.18,0.202,0.619,0.764,0.82,0.415,0.379,0.473,0.372,0.064,0.057,0.233,82.776,90.643,101.734,92.29,44.178
region_22,frontline_service,2021,1,0.08,0.24,0.48,0.18,0.208,0.621,0.456,0.38,0.465,0.176,0.219,0.264,0.042,0.043,0.203,91.667,94.232,102.573,94.15,32.347
region_22,frontline_service,2022,1,0.08,0.24,0.48,0.18,0.214,0.624,0.23,0.1,0.515,0.046,0.057,0.188,0.061,0.034,0.233,97.708,96.766,103.546,95.8,24.163
region_22,frontline_service,2023,1,0.08,0.24,0.48,0.18,0.22,0.626,0.148,0.04,0.565,0.019,0.023,0.167,0.055,0.032,0.23,99.635,97.441,104.487,96.336,22.324
region_22,remote_professional,2018,0,0.86,0.1,0.34,0.16,0.187,0.55,0.08,0.0,0.345,0.0,0.0,0.097,0.155,0.028,0.139,98.208,97.842,102.569,96.173,13.944
region_22,remote_professional,2019,0,0.86,0.1,0.34,0.16,0.193,0.552,0.08,0.0,0.345,0.0,0.0,0.097,0.155,0.028,0.14,98.954,98.192,103.572,96.728,13.964
region_22,remote_professional,2020,0,0.86,0.1,0.34,0.16,0.199,0.555,0.265,0.82,0.345,0.171,0.027,0.181,0.688,0.053,0.154,99.219,97.519,105.049,97.198,20.241
region_22,remote_professional,2021,0,0.86,0.1,0.34,0.16,0.205,0.557,0.182,0.38,0.395,0.079,0.013,0.153,0.448,0.044,0.155,100.195,98.207,105.919,97.29,18.302
region_22,remote_professional,2022,0,0.86,0.1,0.34,0.16,0.211,0.56,0.121,0.1,0.445,0.021,0.003,0.135,0.659,0.049,0.208,102.694,99.973,106.967,98.346,15.55
region_22,remote_professional,2023,0,0.86,0.1,0.34,0.16,0.217,0.562,0.098,0.04,0.495,0.008,0.001,0.135,0.595,0.048,0.214,103.25,100.05,107.985,98.41,16.086
region_22,manufacturing_heat,2018,0,0.18,0.18,0.26,0.24,0.201,0.61,0.08,0.0,0.569,0.0,0.0,0.142,0.032,0.03,0.169,96.91,96.07,100.832,93.695,19.992
region_22,manufacturing_heat,2019,0,0.18,0.18,0.26,0.24,0.207,0.613,0.08,0.0,0.569,0.0,0.0,0.142,0.032,0.03,0.17,97.657,96.42,101.835,94.25,20.012
region_22,manufacturing_heat,2020,0,0.18,0.18,0.26,0.24,0.213,0.615,0.437,0.82,0.569,0.196,0.172,0.295,0.144,0.051,0.245,91.626,93.273,103.565,93.004,33.959
region_22,manufacturing_heat,2021,0,0.18,0.18,0.26,0.24,0.219,0.618,0.276,0.38,0.619,0.091,0.08,0.236,0.094,0.043,0.219,95.703,95.1,104.349,93.868,28.53
region_22,manufacturing_heat,2022,0,0.18,0.18,0.26,0.24,0.225,0.62,0.158,0.1,0.669,0.024,0.021,0.196,0.138,0.041,0.252,98.822,96.615,105.317,94.878,24.661
region_22,manufacturing_heat,2023,0,0.18,0.18,0.26,0.24,0.231,0.623,0.116,0.04,0.719,0.01,0.008,0.187,0.125,0.04,0.25,99.988,96.974,106.289,95.148,24.298
region_22,care_and_health,2018,1,0.12,0.2,0.56,0.22,0.198,0.613,0.08,0.0,0.387,0.0,0.0,0.105,0.022,0.022,0.146,97.434,97.124,99.917,95.495,15.973
region_22,care_and_health,2019,1,0.12,0.2,0.56,0.22,0.204,0.616,0.08,0.0,0.387,0.0,0.0,0.105,0.022,0.022,0.147,98.18,97.474,100.92,96.049,15.993
region_22,care_and_health,2020,1,0.12,0.2,0.56,0.22,0.21,0.618,0.752,0.82,0.387,0.434,0.464,0.367,0.096,0.058,0.228,82.747,90.257,102.669,92.704,44.038
