worker_id,firm_id,period,female,supervisor,event_firm,reported_victim,coworker_exposed,exposure_group,firm_risk_score,reported_event,separated,retained,sick_days,wage,new_hire
313,11,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.0027,47563.2901,0
313,11,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.5459,49354.8051,0
314,11,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.5226,48625.9001,0
314,11,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.8702,48948.8521,0
315,11,-1,1,0,0,0,0,comparison,0.2200,0,0,1,5.6140,50041.0863,0
315,11,1,1,0,0,0,0,comparison,0.2200,0,0,1,4.6368,51106.1986,0
316,11,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.2542,43524.3217,0
316,11,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.6276,44573.3942,0
317,11,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.5699,44624.3021,0
317,11,1,1,0,0,0,0,comparison,0.2200,0,0,1,4.6541,46721.7938,0
318,11,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.2518,45877.6042,0
318,11,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.6842,47249.9621,0
319,11,-1,1,0,0,0,0,comparison,0.2200,0,1,0,3.3596,46845.5270,0
319,11,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.0271,46680.0371,0
320,11,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.0782,47355.8209,0
320,11,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.0785,48847.1649,0
321,11,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.3055,48533.2501,0
321,11,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.5444,49022.0989,0
322,11,-1,0,1,0,0,0,comparison,0.2200,0,0,1,1.2679,53132.2284,0
322,11,1,0,1,0,0,0,comparison,0.2200,0,0,1,0.3266,54477.5010,0
323,11,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.2412,50421.6772,0
323,11,1,1,0,0,0,0,comparison,0.2200,0,0,1,5.0411,50799.1087,0
324,11,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.7113,43123.6714,0
324,11,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.3906,44868.4531,0
325,11,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.1080,44715.0070,0
325,11,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.0824,46410.2908,0
326,11,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.8338,44553.1399,0
326,11,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.3996,46371.2385,0
327,11,-1,1,0,0,0,0,comparison,0.2200,0,0,1,1.4205,45987.3244,0
327,11,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.5063,47602.1581,0
328,11,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.6097,47566.0570,0
328,11,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.7680,48554.2471,0
329,11,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.7606,48809.5312,0
329,11,1,1,0,0,0,0,comparison,0.2200,0,1,0,2.4198,49730.9098,0
330,11,-1,0,0,0,0,0,comparison,0.2200,0,0,1,4.8780,49321.9161,0
330,11,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.4429,49894.9455,0
331,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.1140,44061.0444,0
331,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.8285,46447.2069,0
332,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,4.0938,46664.9038,0
332,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,1.9745,47498.0677,0
333,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.8147,47086.3252,0
333,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.3082,47531.1791,0
334,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.9862,47686.9114,0
334,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,1.1870,49243.2363,0
335,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.4839,48107.2410,0
335,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,4.3648,49972.6608,0
336,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,0.5384,48897.8970,0
336,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,4.3365,50308.8959,0
337,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.1211,49121.7022,0
337,12,1,0,0,0,0,0,comparison,0.1800,0,1,0,2.8889,50505.2161,0
338,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.0637,44533.3089,0
338,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,4.3137,45641.8261,0
339,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,0.9447,45346.4638,0
339,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.7710,45947.4445,0
340,12,-1,1,0,0,0,0,comparison,0.1800,0,1,0,2.3549,46783.5900,0
340,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.2445,46780.6478,0
341,12,-1,0,1,0,0,0,comparison,0.1800,0,0,1,1.9366,50961.5469,0
341,12,1,0,1,0,0,0,comparison,0.1800,0,0,1,0.8046,52832.5997,0
342,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.7386,47087.1829,0
342,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.5934,48350.6260,0
343,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,0.7153,48134.1927,0
343,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.0000,50570.3230,0
344,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.2114,48573.7219,0
344,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.0265,51381.7432,1
345,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.7553,50383.1981,0
345,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,3.5562,50947.9507,0
346,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.6190,44979.9705,0
346,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,1.2078,45509.1046,0
347,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,3.3064,45321.0987,0
347,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.4324,46421.0574,0
348,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.5440,45792.7720,0
348,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,1.7604,46949.3850,0
349,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.1515,46894.2090,0
349,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.9796,47933.4939,0
350,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,3.6252,47303.8731,0
350,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.3639,47730.2872,0
351,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,3.0891,47925.3297,0
351,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.9274,49501.7361,0
352,12,-1,1,1,0,0,0,comparison,0.1800,0,0,1,3.7612,53381.1927,0
352,12,1,1,1,0,0,0,comparison,0.1800,0,0,1,3.1242,54397.6673,0
353,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.2570,49530.0956,0
353,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.9496,50913.9825,0
354,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.8974,44130.5170,0
354,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.5395,45634.8170,0
355,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,0.0000,44300.7224,0
355,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.7607,46028.4225,0
356,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,3.1438,46928.4253,0
356,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.1484,47410.3271,0
357,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.1085,46396.0635,0
357,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.9839,47515.2262,0
358,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.3920,47543.5954,0
358,12,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.9991,48680.6699,0
359,12,-1,0,0,0,0,0,comparison,0.1800,0,0,1,4.3513,48329.7960,0
359,12,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.1282,49212.9080,0
360,12,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.3258,49537.7056,0
360,12,1,1,0,0,0,0,comparison,0.1800,0,1,0,3.0534,49644.9669,0
361,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.0510,45308.2620,0
361,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.8435,46758.2334,1
362,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,0.9450,46099.8549,0
362,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.9524,46927.6178,0
363,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,0.6510,46402.6117,0
363,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.3220,47558.3308,0
364,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,3.3646,48019.2054,0
364,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.7984,48530.9597,0
365,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.5830,48452.8457,0
365,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.2902,49449.4493,0
366,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.5081,48808.3386,0
366,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,3.3254,50316.2759,0
367,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,4.1766,49584.9054,0
367,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.6883,50656.5781,0
368,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.8419,43902.6942,0
368,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,3.4046,45628.7580,0
369,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.6187,44925.5393,0
369,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.6837,45843.4792,0
370,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.3622,46285.3875,0
370,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.5512,47447.2430,1
371,13,-1,1,1,0,0,0,comparison,0.2000,0,0,1,4.7918,51300.3631,0
371,13,1,1,1,0,0,0,comparison,0.2000,0,0,1,2.1644,52443.8304,0
372,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.5291,47168.9599,0
372,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.2098,48606.1764,0
373,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.8641,48360.6728,0
373,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.8853,49050.3411,0
374,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.9350,48741.2351,0
374,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.7760,50523.5857,0
375,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.7462,49827.7611,0
375,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,5.5686,52289.5744,0
376,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.9275,44011.8161,0
376,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.1103,46604.8097,1
377,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.6456,45704.7913,0
377,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.7259,46152.9190,0
378,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.8857,46720.8958,0
378,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.4933,46740.1856,0
379,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,1.4944,47332.8910,0
379,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.5445,48198.7447,0
380,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,0.6994,48525.1371,0
380,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.9106,49349.5289,0
381,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,4.1015,48396.2512,0
381,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.1589,50477.9100,0
382,13,-1,0,1,0,0,0,comparison,0.2000,0,0,1,2.2056,53961.3049,0
382,13,1,0,1,0,0,0,comparison,0.2000,0,0,1,3.3249,54915.8465,0
383,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.4619,50443.7843,0
383,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.3415,51904.1566,0
384,13,-1,0,0,0,0,0,comparison,0.2000,0,1,0,2.6552,44457.1017,0
384,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,0.7313,45407.7139,0
385,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.3013,46118.2595,0
385,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.9338,46440.5334,0
386,13,-1,0,0,0,0,0,comparison,0.2000,0,1,0,1.0800,46938.9824,0
386,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.8798,47089.2385,0
387,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,5.7885,46366.9900,0
387,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.0230,48052.0318,0
388,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.5579,48107.1244,0
388,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,3.2104,49214.9198,1
389,13,-1,1,0,0,0,0,comparison,0.2000,0,0,1,1.6417,48834.0860,0
389,13,1,1,0,0,0,0,comparison,0.2000,0,0,1,0.2814,49459.1315,0
390,13,-1,0,0,0,0,0,comparison,0.2000,0,0,1,3.9390,49787.4922,0
390,13,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.5331,51173.3017,0
391,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.5673,46036.9329,0
391,14,1,0,0,0,0,0,comparison,0.2200,0,1,0,1.5166,47291.3385,0
392,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.1661,46442.5828,0
392,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.6616,47514.7740,0
393,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.8652,47372.7910,0
393,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.2250,48714.4354,0
394,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.1593,48088.1838,0
394,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.7325,49805.5589,0
395,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.5002,48439.9614,0
395,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.9289,49417.3333,0
396,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.6407,50178.9680,0
396,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.6484,50504.0131,0
397,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.1588,50994.0593,0
397,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.2220,52600.9479,0
398,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.8879,45241.8801,0
398,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.3408,46152.8839,0
399,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.6670,44970.2889,0
399,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.5775,47191.9289,0
400,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,0.5419,45299.9603,0
400,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.5263,47661.1322,0
401,14,-1,0,1,0,0,0,comparison,0.2200,0,0,1,0.3403,52001.5512,0
401,14,1,0,1,0,0,0,comparison,0.2200,0,0,1,1.2300,51826.5346,0
402,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,1.8092,48466.3273,0
402,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.1348,49082.4593,0
403,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.1829,48644.3850,0
403,14,1,0,0,0,0,0,comparison,0.2200,0,1,0,1.3319,50444.5419,0
404,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.2569,49771.8671,0
404,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.5588,51451.1416,0
405,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.5223,50990.4754,0
405,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.7555,51334.8939,0
406,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.1818,43736.4669,0
406,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.1242,45816.0373,0
407,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.3293,44737.5263,0
407,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.2604,46293.9678,0
408,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.3180,46987.3472,0
408,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.0511,48200.3426,0
409,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.1285,47134.8071,0
409,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.7745,48318.8201,0
410,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.2390,48183.1498,0
410,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.9692,48852.4098,0
411,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.4221,47881.8765,0
411,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.9067,50972.6859,0
412,14,-1,1,1,0,0,0,comparison,0.2200,0,0,1,3.2452,54511.5602,0
412,14,1,1,1,0,0,0,comparison,0.2200,0,0,1,2.8745,54771.3981,0
413,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.1487,50871.5385,0
413,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.3170,51890.4528,0
414,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,4.7961,43814.8905,0
414,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.4487,45637.8832,0
415,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.2309,45441.2195,0
415,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.6531,47026.2735,0
416,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.1546,46745.2323,0
416,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,4.8896,47881.8882,0
417,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.5636,47267.9667,0
417,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.4854,47349.3555,0
418,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,1.9886,48148.9060,0
418,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.9164,49508.5341,1
419,14,-1,0,0,0,0,0,comparison,0.2200,0,0,1,3.7537,48269.5999,0
419,14,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.4453,49615.9635,0
420,14,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.5292,49964.8150,0
420,14,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.2403,51560.9450,0
421,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,2.9194,45447.5794,0
421,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,5.2276,46533.3761,0
422,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,4.5092,46519.4274,0
422,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,1.7901,48432.2012,0
423,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,3.5630,47945.3723,0
423,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,4.2897,49163.1432,0
424,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,2.6716,48822.6828,0
424,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,0.0000,49807.1484,0
425,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,4.0601,49349.7841,0
425,15,1,1,0,1,0,1,coworker,0.2800,0,1,0,5.0052,50125.7541,1
426,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,1.4357,49686.8419,0
426,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,1.6004,51351.8701,0
427,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,3.1845,49654.0964,0
427,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,6.5864,51744.7676,0
428,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,1.1928,44413.8897,0
428,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,3.1446,45557.4055,0
429,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,2.1934,46564.1275,0
429,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,5.7388,46535.5564,0
430,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,1.6375,45709.5109,0
430,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,3.0307,47844.3812,0
431,15,-1,1,1,1,0,1,coworker,0.2800,0,0,1,3.3896,51952.7616,0
431,15,1,1,1,1,0,1,coworker,0.2800,0,0,1,6.0952,52434.2383,0
432,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,1.8706,47905.1699,0
432,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,1.3192,49500.3959,0
433,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,1.5976,49004.6821,0
433,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,5.6661,50151.6815,0
434,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,0.5458,50918.8983,0
434,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,0.8856,50694.7237,0
435,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,1.2838,51200.0066,0
435,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,3.1493,51420.1837,1
436,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,1.2786,45219.1847,0
436,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,3.4475,45318.4436,1
437,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,2.9270,45401.6321,0
437,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,4.4252,46845.1635,0
438,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,1.1761,46165.9178,0
438,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,0.5339,49262.7494,0
439,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,2.5812,49218.1451,0
439,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,6.7844,47703.7899,0
440,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,2.0455,48735.9612,0
440,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,1.2070,49537.1221,0
441,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,5.1794,49210.2799,0
441,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,3.5807,50821.3934,0
442,15,-1,0,1,1,0,1,coworker,0.2800,0,0,1,1.2950,54262.5275,0
442,15,1,0,1,1,0,1,coworker,0.2800,0,0,1,0.6028,55309.6012,0
443,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,2.4008,50972.3984,0
443,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,5.5688,51750.8686,0
444,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,2.5872,46285.1080,0
444,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,4.1403,46580.4986,0
445,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,0.9970,45526.3920,0
445,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,4.2200,46272.1712,0
446,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,3.4444,46409.1482,0
446,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,2.6840,47631.4822,0
447,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,2.2248,46631.4696,0
447,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,4.2856,48827.5592,0
448,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,0.0000,47388.3013,0
448,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,2.6881,49212.6285,0
449,15,-1,1,0,1,0,1,coworker,0.2800,0,0,1,2.5817,49274.6178,0
449,15,1,1,0,1,0,1,coworker,0.2800,0,0,1,4.0121,49899.4084,1
450,15,-1,0,0,1,0,1,coworker,0.2800,0,0,1,1.6421,50624.1996,0
450,15,1,0,0,1,0,1,coworker,0.2800,0,0,1,2.2749,51131.2243,0
451,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,0.4376,46913.6029,0
451,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,0.4763,46882.5465,0
452,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,0.0000,46908.6214,0
452,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.0598,47961.5402,0
453,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.8833,48091.6090,0
453,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.3143,49360.1542,0
454,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.7507,48098.8379,0
454,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,4.4842,48861.4601,0
455,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,0.3225,48995.5927,0
455,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.9677,50208.4234,0
456,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.0597,49362.8423,0
456,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.0161,51343.1196,0
457,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,3.3331,51251.4153,0
457,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.8846,51062.5946,0
458,16,-1,1,0,0,0,0,comparison,0.2000,0,1,0,1.6061,45110.8409,0
458,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.6317,47051.0154,0
459,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.2072,46322.8884,0
459,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.5959,46701.0622,0
460,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.4934,47013.4937,0
460,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.4277,47355.2475,0
461,16,-1,0,1,0,0,0,comparison,0.2000,0,0,1,2.9711,52933.3739,0
461,16,1,0,1,0,0,0,comparison,0.2000,0,0,1,3.1704,53855.3981,0
462,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,5.0928,48340.3872,0
462,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.5554,49757.7067,0
463,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,0.9508,49314.5729,0
463,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,3.7140,50618.8788,0
464,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.2189,49942.4652,0
464,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.9661,51357.2954,0
465,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.1806,50415.1995,0
465,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,3.8341,52558.8009,1
466,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,4.7785,45504.3445,0
466,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.0504,46751.2629,0
467,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,3.9659,46470.3292,0
467,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.6662,47581.8255,0
468,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,1.7042,47313.1108,0
468,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.2974,47963.4492,0
