household_id,parent,event_time,earnings_index,hours,employment_rate,job_quality_index,weekly_care_hours
95,father,7,83.3338,43.1371,0.9654,69.3775,12.3253
95,mother,8,52.7981,29.5409,0.7827,57.8878,28.1174
95,father,8,83.5117,41.9219,0.9641,70.4022,12.4168
96,mother,-4,69.5473,36.1796,0.9439,68.4415,11.4771
96,father,-4,79.1389,41.1031,0.9726,69.3117,7.2801
96,mother,-3,68.1448,36.4766,0.9184,69.4909,11.2590
96,father,-3,82.3950,40.9966,0.9828,69.1413,8.0613
96,mother,-2,70.5666,35.9534,0.9601,66.9557,13.2557
96,father,-2,80.6706,42.7080,0.9929,71.6235,7.9569
96,mother,-1,72.1197,36.9567,0.9399,69.6586,12.6227
96,father,-1,78.0042,41.0057,0.9705,69.6344,7.2330
96,mother,0,65.4028,33.2418,0.9315,69.3826,11.6871
96,father,0,79.3620,41.0971,0.9620,70.1094,8.4567
96,mother,1,62.9498,34.0884,0.8565,66.9003,18.9910
96,father,1,79.6186,41.2848,0.9578,71.7612,11.2642
96,mother,2,55.5960,32.0040,0.8555,64.2552,23.2101
96,father,2,78.4062,42.2502,0.9834,70.9489,10.1720
96,mother,3,57.5277,30.6424,0.8150,62.4169,25.0379
96,father,3,80.7500,41.7331,0.9627,68.0429,10.4048
96,mother,4,51.3317,30.9045,0.7962,60.4048,27.6694
96,father,4,81.3232,40.8713,0.9581,70.2524,11.3377
96,mother,5,48.8342,29.3412,0.7988,61.1526,28.3478
96,father,5,82.2340,41.7432,0.9511,70.6220,11.4962
96,mother,6,49.5249,29.0102,0.7908,61.4527,29.6298
96,father,6,82.2044,41.4348,0.9735,69.9282,11.4270
96,mother,7,47.2662,28.9923,0.7736,63.3610,30.7445
96,father,7,78.5831,41.6680,0.9487,69.9796,12.8377
96,mother,8,46.8552,29.0629,0.7749,61.5566,29.1294
96,father,8,81.3230,41.9965,0.9650,70.1856,12.5169
97,mother,-4,79.6578,34.6539,0.9228,66.4245,13.6610
97,father,-4,80.9510,42.1824,0.9536,69.9883,9.2440
97,mother,-3,74.1930,36.2229,0.9448,66.5236,14.0949
97,father,-3,79.7939,42.5809,0.9648,70.0160,7.6527
97,mother,-2,75.2488,34.8734,0.9412,68.0917,9.9920
97,father,-2,81.8356,42.6643,0.9774,71.3259,7.8852
97,mother,-1,75.0600,35.7625,0.9419,71.1268,11.6623
97,father,-1,81.4967,43.1711,0.9663,69.6991,7.7974
97,mother,0,72.9575,32.5530,0.9514,69.2077,12.8689
97,father,0,77.9840,42.4069,0.9709,69.9964,8.8844
97,mother,1,64.0575,32.0574,0.8902,64.7438,17.9458
97,father,1,77.9909,41.5758,0.9859,68.9734,9.1541
97,mother,2,61.8970,31.8117,0.8438,63.6367,21.4778
97,father,2,79.4564,41.9536,0.9535,70.2880,9.7614
97,mother,3,61.0780,29.1359,0.8115,63.4800,25.4971
97,father,3,82.1198,42.6808,0.9593,70.3489,9.3242
97,mother,4,59.6100,29.5876,0.8074,60.9005,28.0189
97,father,4,81.9927,42.8666,0.9586,69.1801,10.9657
97,mother,5,54.9462,28.5861,0.7926,60.9117,28.8387
97,father,5,82.5346,42.7665,0.9685,69.6758,10.6129
97,mother,6,55.9858,28.1255,0.7895,60.4909,28.7199
97,father,6,81.6508,42.9860,0.9523,70.4952,11.3893
97,mother,7,54.9921,29.1994,0.7627,59.8495,28.4911
97,father,7,81.4313,42.5079,0.9574,70.8160,11.1033
97,mother,8,55.8670,29.7771,0.7692,61.0374,30.8391
97,father,8,82.9531,42.3722,0.9692,70.1622,12.1622
98,mother,-4,74.4052,34.7961,0.9447,68.5692,10.3944
98,father,-4,77.3079,41.5035,0.9828,69.8700,9.2508
98,mother,-3,76.1958,35.0349,0.9447,68.7166,11.6948
98,father,-3,76.8513,41.8686,0.9720,71.0436,7.4813
98,mother,-2,74.5729,34.4240,0.9348,68.5612,12.5500
98,father,-2,77.1177,43.2307,0.9692,69.8340,8.6986
98,mother,-1,76.8020,35.6820,0.9315,67.4014,11.9683
98,father,-1,75.9097,42.3417,0.9611,70.5618,8.0157
98,mother,0,69.7573,31.2533,0.9386,68.3817,10.2315
98,father,0,79.5508,42.5971,0.9764,70.0204,6.7119
98,mother,1,66.4751,31.7163,0.8633,65.2089,19.0895
98,father,1,77.2637,43.5543,0.9522,68.0680,7.6445
98,mother,2,60.8071,30.1655,0.8285,63.4150,21.7764
98,father,2,75.1577,43.5773,0.9822,69.4576,10.4536
98,mother,3,57.6001,28.9219,0.8349,60.9133,25.7364
98,father,3,76.9440,42.2956,0.9659,70.1671,11.2222
98,mother,4,53.3893,27.9360,0.7854,62.3618,26.2651
98,father,4,75.4910,41.3465,0.9548,71.6645,12.1713
98,mother,5,54.4196,28.4168,0.7894,61.0392,28.2172
98,father,5,78.5310,43.0092,0.9330,71.6406,12.2735
98,mother,6,54.2523,27.8625,0.7771,62.8483,30.1944
98,father,6,79.5839,42.1449,0.9550,69.7881,12.4820
98,mother,7,50.7349,27.4870,0.7671,61.0095,28.2320
98,father,7,77.0782,42.7937,0.9729,69.4899,11.4872
98,mother,8,51.8737,27.4837,0.7952,60.5811,30.1791
98,father,8,77.6098,42.2842,0.9591,69.9513,14.0522
99,mother,-4,74.4117,36.1291,0.9379,67.8224,13.3402
99,father,-4,78.3488,41.1705,0.9792,69.5873,8.0652
99,mother,-3,74.7387,36.4765,0.9272,68.2687,12.6793
99,father,-3,76.6054,41.4783,0.9653,69.9507,8.8120
99,mother,-2,73.7041,36.4851,0.9320,68.5492,11.7707
99,father,-2,80.2070,40.6770,0.9668,70.7336,6.4806
99,mother,-1,76.0194,36.5173,0.9416,67.7979,13.6442
99,father,-1,80.0049,40.7180,0.9617,70.3833,6.9269
99,mother,0,68.3380,34.3659,0.9383,68.2049,10.8750
99,father,0,78.4898,41.5396,0.9656,69.0326,8.1562
99,mother,1,66.8541,33.8388,0.8769,64.9171,17.1314
99,father,1,77.4161,42.1802,0.9619,71.8258,9.9540
99,mother,2,60.1103,31.7064,0.8386,62.8761,25.4370
99,father,2,78.3408,41.6752,0.9634,70.2132,10.0641
99,mother,3,56.5378,30.8527,0.8099,62.0618,25.1561
99,father,3,79.0699,40.5125,0.9728,70.7546,10.4551
99,mother,4,52.7671,30.1862,0.8173,61.2927,27.7501
99,father,4,79.9599,41.5389,0.9728,71.5530,12.3077
99,mother,5,55.1562,29.4865,0.7887,60.3073,27.7015
99,father,5,77.8253,41.4026,0.9650,71.2652,9.3011
99,mother,6,52.1112,28.6110,0.7709,60.6524,29.1555
99,father,6,78.7929,40.8643,0.9618,69.2197,13.4802
99,mother,7,53.8147,28.9132,0.7937,61.0076,28.6493
99,father,7,78.4861,42.1398,0.9691,69.4585,12.3226
99,mother,8,49.4978,28.1469,0.7859,59.6674,28.7947
99,father,8,79.4736,41.7062,0.9696,69.4624,12.2289
100,mother,-4,74.0835,33.4555,0.9314,66.6853,10.3324
100,father,-4,85.2257,41.5528,0.9705,69.6982,8.3630
100,mother,-3,69.3250,33.7746,0.9470,66.9593,9.5651
100,father,-3,80.9772,40.7844,0.9629,70.5628,7.0308
100,mother,-2,72.3146,34.6898,0.9316,68.5220,9.8097
100,father,-2,78.4070,41.2218,0.9599,70.5288,8.1027
100,mother,-1,73.1963,34.6101,0.9345,67.3546,12.7845
100,father,-1,81.8985,41.7361,0.9702,69.8395,8.3360
100,mother,0,68.1445,30.9920,0.9331,67.6376,13.2999
100,father,0,81.5982,41.9072,0.9669,70.2143,9.3657
100,mother,1,65.9944,31.7044,0.8774,64.4534,19.5144
100,father,1,81.2915,42.0061,0.9766,70.4021,8.1537
100,mother,2,56.2138,29.5061,0.8278,65.9066,24.8434
100,father,2,84.1820,41.2810,0.9782,70.9496,10.2947
100,mother,3,56.3013,28.9253,0.8307,62.2355,26.8806
100,father,3,83.7058,41.2056,0.9724,69.4605,11.0055
100,mother,4,49.8186,28.3033,0.8015,61.3278,25.9196
100,father,4,80.8265,40.7970,0.9677,67.6712,12.7617
100,mother,5,49.0017,26.6883,0.7775,62.4349,27.6607
100,father,5,82.7133,42.0965,0.9719,70.0617,11.1434
100,mother,6,53.4632,28.1827,0.7856,61.7422,29.2393
100,father,6,81.8361,42.1725,0.9642,69.6187,12.6352
100,mother,7,51.4744,27.6194,0.7687,60.2468,29.3921
100,father,7,80.9210,42.1509,0.9642,69.5347,11.1020
100,mother,8,48.6631,28.3174,0.7725,61.0627,28.2016
100,father,8,85.0187,42.0899,0.9570,71.3125,13.9728
101,mother,-4,74.5528,35.7156,0.9478,67.5390,13.4652
101,father,-4,81.5119,40.4359,0.9776,69.6818,10.2097
101,mother,-3,71.8945,35.5215,0.9242,68.9426,13.5937
101,father,-3,83.2804,40.4896,0.9732,70.5125,7.3399
101,mother,-2,73.8370,35.4146,0.9365,68.2373,13.5354
101,father,-2,82.4691,41.3755,0.9701,70.3548,8.1294
101,mother,-1,74.0456,35.5994,0.9397,67.9113,10.9627
101,father,-1,82.5710,40.7402,0.9665,70.4261,7.7908
101,mother,0,69.5160,32.8753,0.9534,67.6930,14.2585
101,father,0,83.4866,40.7254,0.9632,71.0214,7.8397
101,mother,1,63.1631,33.3199,0.8752,63.5052,19.6333
101,father,1,85.4274,40.2511,0.9684,70.3269,7.7618
101,mother,2,59.7833,31.7800,0.8291,63.5495,25.3204
101,father,2,84.2542,40.9543,0.9537,69.6415,9.3657
101,mother,3,56.2721,30.6075,0.8136,61.0162,27.0308
101,father,3,82.7984,40.9073,0.9671,70.5785,11.8695
101,mother,4,53.6489,28.6897,0.8128,61.1593,26.4438
101,father,4,86.0083,41.0601,0.9671,70.5401,10.9845
101,mother,5,51.9866,29.8516,0.7872,59.6978,27.9066
101,father,5,83.2270,39.9847,0.9499,70.3411,12.0302
101,mother,6,51.9358,29.6421,0.7989,59.5168,28.3173
101,father,6,86.9653,41.3110,0.9611,70.7125,12.3189
101,mother,7,52.7071,27.6046,0.7854,60.4177,29.0197
101,father,7,85.2369,41.4878,0.9675,71.9669,12.6268
101,mother,8,52.1756,29.1076,0.7801,59.4251,30.2556
101,father,8,85.6270,40.9535,0.9496,69.6252,11.7008
102,mother,-4,72.7329,37.2271,0.9552,68.4979,11.9310
102,father,-4,81.6336,41.4882,0.9752,70.5979,8.0019
102,mother,-3,73.1554,38.2390,0.9424,65.5386,12.2054
102,father,-3,79.5445,41.3651,0.9742,69.1168,7.3745
102,mother,-2,72.4050,36.9474,0.9414,66.3721,10.5624
102,father,-2,80.4009,42.4895,0.9685,71.3147,6.8995
102,mother,-1,74.5932,37.2941,0.9382,68.5430,10.4375
102,father,-1,81.5581,40.4550,0.9673,68.3918,7.7883
102,mother,0,67.9840,34.6794,0.9326,69.4359,12.7218
102,father,0,81.8844,41.1694,0.9789,69.6839,8.0126
102,mother,1,63.4194,34.3339,0.8827,64.0698,18.6904
102,father,1,79.8549,40.7759,0.9700,70.8660,8.9092
102,mother,2,57.5455,32.0242,0.8512,63.0903,24.5213
102,father,2,80.7785,41.2278,0.9588,72.1953,8.9578
102,mother,3,53.6603,33.1573,0.8042,63.0916,27.0979
102,father,3,84.3463,41.7259,0.9566,71.4646,10.5118
102,mother,4,55.0762,32.0596,0.7957,60.1214,28.1038
102,father,4,81.9157,40.8197,0.9674,70.0636,11.3514
102,mother,5,51.0680,30.9450,0.7811,61.5846,29.0657
102,father,5,82.4574,41.1754,0.9674,70.8701,10.3808
102,mother,6,51.9356,31.5970,0.7719,59.2163,29.7802
102,father,6,78.5954,41.5033,0.9664,70.0608,11.0366
102,mother,7,51.0476,30.4773,0.7933,62.8137,29.8474
102,father,7,81.3986,42.1994,0.9736,68.4297,11.2588
102,mother,8,48.3800,30.0901,0.7924,59.6664,32.6458
102,father,8,83.1543,41.7424,0.9601,69.6806,11.9330
103,mother,-4,71.2072,36.1346,0.9325,68.3478,11.6307
103,father,-4,81.6825,42.6899,0.9739,71.7451,8.2332
103,mother,-3,72.5705,36.9032,0.9533,68.0887,12.3761
103,father,-3,79.9572,41.6972,0.9633,68.6642,8.4117
103,mother,-2,75.2094,35.8895,0.9633,68.6605,13.9162
103,father,-2,82.5363,43.2199,0.9744,69.8386,7.8393
103,mother,-1,72.9406,36.5964,0.9375,70.1738,12.5505
103,father,-1,83.2546,41.4013,0.9754,71.3288,6.5219
103,mother,0,68.6387,34.3988,0.9333,68.2666,12.3297
103,father,0,80.6824,42.0161,0.9820,69.7386,8.0450
103,mother,1,63.4883,33.4840,0.8782,63.7884,21.3715
103,father,1,79.3637,42.1201,0.9787,68.8212,8.5624
103,mother,2,59.1153,32.2166,0.8336,63.3637,24.3464
103,father,2,84.2195,42.6187,0.9683,71.4687,10.7183
103,mother,3,54.6185,31.0682,0.8184,62.2528,22.5826
103,father,3,82.2341,42.1175,0.9636,70.1195,11.7196
103,mother,4,52.3033,31.5232,0.8095,62.7787,27.0677
103,father,4,81.6605,41.9733,0.9620,71.2676,11.9369
103,mother,5,52.9428,30.3253,0.8024,59.8140,28.6501
103,father,5,84.1264,42.0051,0.9617,72.7948,10.3704
103,mother,6,51.1428,29.6439,0.8066,58.8016,28.6620
103,father,6,83.0463,42.4793,0.9527,71.7729,12.3309
103,mother,7,50.8085,29.8755,0.7735,61.5416,27.9112
103,father,7,83.0274,42.0252,0.9706,70.5243,12.2913
103,mother,8,51.4035,29.0589,0.7919,61.6530,28.0124
103,father,8,84.2245,42.0905,0.9637,70.8982,12.7236
104,mother,-4,68.0417,36.4309,0.9470,69.2599,10.6007
104,father,-4,78.8239,41.1794,0.9691,70.4473,8.6353
104,mother,-3,66.5633,36.2833,0.9523,69.3576,13.4415
104,father,-3,77.6401,40.4185,0.9733,70.2668,7.7157
104,mother,-2,70.2301,35.7236,0.9161,68.8761,12.2952
104,father,-2,76.9025,40.9823,0.9614,67.7025,7.0109
104,mother,-1,68.7151,36.3862,0.9456,67.7434,12.3779
104,father,-1,80.1535,41.9514,0.9683,69.5896,7.7889
104,mother,0,66.9012,33.2210,0.9634,69.7233,11.1714
104,father,0,76.4030,40.0303,0.9694,70.0370,7.7844
104,mother,1,61.5360,32.8400,0.8735,65.0929,18.7986
104,father,1,78.9819,41.2151,0.9674,70.2079,9.1092
104,mother,2,57.2407,31.4738,0.8348,63.3627,22.4835
104,father,2,79.8568,41.3572,0.9763,68.5484,9.8621
104,mother,3,50.7136,29.9317,0.8278,61.2934,25.6984
104,father,3,80.9925,42.1688,0.9798,70.6792,10.3912
104,mother,4,49.8936,29.7595,0.7932,60.5447,27.6613
104,father,4,80.1059,41.2462,0.9749,69.6188,12.0518
104,mother,5,48.6356,29.0006,0.7899,61.4025,29.7596
104,father,5,79.2659,40.4736,0.9447,70.2120,10.4455
104,mother,6,48.8976,30.2948,0.7925,62.4297,31.2143
104,father,6,80.4830,40.3615,0.9720,71.9951,10.3841
104,mother,7,46.5708,28.6886,0.7703,59.7522,29.7043
104,father,7,79.9965,40.6000,0.9493,70.7355,11.4651
104,mother,8,48.1489,29.6927,0.7788,60.5872,29.5964
104,father,8,78.9076,40.4320,0.9624,67.6178,12.7511
105,mother,-4,73.4304,34.8523,0.9225,66.6756,12.4539
105,father,-4,75.8131,42.2972,0.9754,70.0051,7.7691
105,mother,-3,72.3432,35.2000,0.9330,66.8534,11.9461
105,father,-3,76.6723,41.8879,0.9751,69.3359,8.0511
105,mother,-2,72.0289,35.9738,0.9359,69.3185,11.4232
105,father,-2,75.8696,40.5440,0.9686,71.9695,6.4121
105,mother,-1,73.6541,36.0029,0.9368,69.8018,12.1840
105,father,-1,74.1103,40.1697,0.9652,70.4727,9.9143
105,mother,0,68.4873,32.8408,0.9537,68.0676,10.6866
105,father,0,76.2117,41.2546,0.9663,69.8723,7.1486
105,mother,1,65.2596,32.7104,0.8833,65.7384,18.8687
105,father,1,75.0065,42.4858,0.9718,71.0379,9.0894
105,mother,2,57.6043,29.9424,0.8312,62.5547,22.9868
105,father,2,77.9372,41.1132,0.9701,68.9700,10.6970
105,mother,3,57.2277,30.0326,0.8355,61.8135,24.9554
105,father,3,76.7834,41.9574,0.9648,69.7060,9.9251
105,mother,4,54.1014,29.1215,0.8090,61.0698,29.6463
105,father,4,76.9141,40.4903,0.9833,69.0570,10.7888
105,mother,5,52.3339,29.2683,0.8125,63.0538,28.3386
105,father,5,74.5354,41.2889,0.9668,70.6044,10.2791
105,mother,6,54.8985,28.8135,0.7962,61.7749,28.9848
105,father,6,75.2305,41.2270,0.9620,70.8064,12.5024
105,mother,7,53.5284,28.1811,0.7839,59.8875,28.3333
105,father,7,78.1383,40.3736,0.9591,71.2838,13.7937
105,mother,8,53.7472,28.8064,0.8072,61.5203,27.5655
105,father,8,78.9028,41.1502,0.9538,70.7581,14.3067
106,mother,-4,67.7460,35.9661,0.9305,68.3421,12.7357
106,father,-4,81.6407,41.0293,0.9672,68.1939,9.3584
106,mother,-3,64.6257,36.7359,0.9569,67.4490,13.8826
106,father,-3,78.0978,41.1843,0.9888,69.6024,7.0386
106,mother,-2,68.4755,36.4754,0.9564,68.9371,12.6152
106,father,-2,78.3212,41.1682,0.9804,69.1371,7.4775
106,mother,-1,67.9208,35.8174,0.9270,67.8299,10.1820
106,father,-1,79.9023,41.3201,0.9708,70.5861,8.2244
106,mother,0,64.4797,32.9068,0.9513,66.3530,11.8981
106,father,0,79.0730,41.2006,0.9783,71.6582,6.6235
106,mother,1,60.4635,33.2242,0.8918,65.1060,19.2427
106,father,1,81.9128,41.5897,0.9659,70.0455,9.2629
106,mother,2,51.9222,29.9278,0.8311,62.3684,23.1177
106,father,2,80.8000,41.9530,0.9630,68.8253,11.1147
106,mother,3,52.5921,31.2362,0.8017,62.6270,26.1690
106,father,3,81.8446,40.6147,0.9662,72.4325,11.4435
106,mother,4,47.8703,29.2844,0.7907,62.0225,27.7826
106,father,4,80.2764,41.0428,0.9652,72.3764,10.5933
106,mother,5,49.3708,29.8286,0.7903,60.4065,26.8620
106,father,5,82.1537,41.6660,0.9756,70.1011,11.6185
106,mother,6,49.5824,28.6809,0.7821,61.9619,28.3332
106,father,6,82.5662,40.8534,0.9656,71.0813,10.0707
106,mother,7,48.3076,29.9767,0.7804,61.5197,29.5527
106,father,7,80.2802,41.5505,0.9693,68.7818,12.5835
106,mother,8,46.7742,30.0037,0.7981,60.9483,29.9601
106,father,8,83.7324,40.9335,0.9620,70.7204,12.4482
107,mother,-4,73.0906,35.4088,0.9169,66.2973,13.2168
107,father,-4,78.8965,41.4805,0.9629,71.7454,8.6811
107,mother,-3,69.1785,34.7776,0.9440,68.0221,11.8015
107,father,-3,79.1811,41.6998,0.9666,70.3836,8.3420
107,mother,-2,71.8990,34.1694,0.9495,69.2124,11.0871
107,father,-2,82.4863,42.2078,0.9613,70.2528,8.2128
107,mother,-1,71.2516,34.5297,0.9477,68.9888,11.5043
107,father,-1,80.9012,42.4328,0.9764,68.7519,8.1611
107,mother,0,68.0026,31.8115,0.9535,67.4026,10.8712
107,father,0,79.5367,41.6948,0.9753,68.6539,7.0162
107,mother,1,59.8195,32.0268,0.8853,63.8897,20.4627
107,father,1,82.5703,42.1809,0.9733,70.3103,9.8294
107,mother,2,55.0758,29.9307,0.8274,63.4188,23.8095
107,father,2,79.6302,42.6551,0.9637,69.4363,9.2392
107,mother,3,55.7313,30.1108,0.8185,62.2019,27.4011
107,father,3,83.9756,41.9171,0.9726,70.2386,12.1676
107,mother,4,52.6672,29.6384,0.8038,62.1659,29.2217
107,father,4,82.6341,42.6996,0.9525,69.7102,10.2712
107,mother,5,50.7575,28.2710,0.8011,60.7931,28.8647
107,father,5,79.7808,43.3317,0.9677,70.3390,10.8819
107,mother,6,50.0668,28.1550,0.7943,61.3426,30.1485
107,father,6,84.2146,42.2400,0.9498,69.7738,12.7624
107,mother,7,51.9355,28.6806,0.7801,59.5619,30.4440
107,father,7,84.5721,44.3282,0.9489,70.0756,12.1252
107,mother,8,49.1491,28.1732,0.7889,61.7209,28.8503
107,father,8,84.4728,42.4091,0.9809,72.6034,11.7834
108,mother,-4,70.4748,36.4940,0.9355,67.9298,12.4817
108,father,-4,84.9093,42.9379,0.9643,71.7120,7.1537
108,mother,-3,67.6109,36.5899,0.9256,68.7969,12.2252
108,father,-3,85.0803,41.9100,0.9831,68.1764,9.9117
108,mother,-2,70.7092,37.3896,0.9479,67.9180,12.1111
108,father,-2,86.4787,41.7211,0.9802,70.2269,7.7193
108,mother,-1,71.3129,37.0590,0.9283,68.5851,11.4993
108,father,-1,87.7138,41.7314,0.9726,68.5735,7.3919
108,mother,0,68.2048,33.7740,0.9372,68.6784,12.3597
108,father,0,87.8386,42.5011,0.9883,69.7241,8.4473
108,mother,1,59.9186,34.5995,0.8904,63.9575,17.5923
108,father,1,84.7725,42.9771,0.9580,70.4216,10.0689
108,mother,2,54.9386,31.9287,0.8425,62.5674,24.2956
108,father,2,84.9191,42.5639,0.9659,69.2472,10.5459
108,mother,3,52.9604,31.8508,0.8249,62.9745,25.7907
108,father,3,87.7886,42.3252,0.9720,72.3017,10.3256
108,mother,4,52.1780,29.8778,0.7986,61.1614,29.3861
108,father,4,84.3542,43.4608,0.9573,71.2617,10.2126
108,mother,5,50.1309,30.5456,0.8024,60.6315,29.1224
108,father,5,86.2817,42.8130,0.9597,70.2052,12.1128
108,mother,6,49.1806,31.0001,0.7803,60.6550,29.5239
108,father,6,86.8067,43.4018,0.9524,70.0536,12.8370
108,mother,7,49.0564,29.1674,0.7943,59.4779,27.9381
108,father,7,83.9318,41.0156,0.9639,70.0939,11.8098
108,mother,8,49.9781,30.3740,0.8011,62.4023,30.4308
108,father,8,86.4748,43.0618,0.9659,71.6259,12.5886
109,mother,-4,70.9662,35.4614,0.9474,68.1356,11.4900
109,father,-4,86.1062,42.2712,0.9589,69.7971,6.9328
109,mother,-3,71.8007,35.6136,0.9303,68.6895,12.6488
109,father,-3,83.8020,40.6494,0.9789,68.3246,7.9660
109,mother,-2,71.3883,36.0441,0.9380,67.8761,12.7338
109,father,-2,84.6040,41.4955,0.9642,69.5545,7.3095
109,mother,-1,72.2008,36.5740,0.9407,67.3628,13.1309
109,father,-1,83.5298,42.7618,0.9755,69.0128,8.8076
109,mother,0,65.2478,32.4252,0.9320,67.5116,11.1782
109,father,0,83.6384,41.4633,0.9738,70.7557,9.4907
109,mother,1,61.5263,32.6910,0.8804,66.3862,18.6703
109,father,1,84.5050,40.5196,0.9579,70.5732,8.8248
109,mother,2,56.5162,31.7455,0.8262,62.5902,23.2368
109,father,2,83.8751,40.8001,0.9547,70.8795,10.9802
109,mother,3,54.5172,29.7776,0.8262,61.5165,26.9387
109,father,3,84.2095,41.8511,0.9616,70.5910,11.1486
109,mother,4,53.2437,29.1337,0.8081,62.5530,26.4449
109,father,4,85.1981,41.8177,0.9602,68.9130,11.3454
109,mother,5,51.1419,27.4514,0.7964,60.3264,26.3010
109,father,5,86.3038,40.2578,0.9523,69.5626,11.8068
109,mother,6,49.2949,28.7216,0.7983,59.4814,29.1895
109,father,6,86.4294,41.2223,0.9757,71.1823,11.0673
109,mother,7,53.3670,28.8994,0.7726,62.1954,28.3781
109,father,7,85.0517,40.9593,0.9659,69.4050,12.6182
109,mother,8,49.5167,30.3063,0.7873,61.5838,29.3416
109,father,8,85.0089,41.6559,0.9341,70.2603,13.6002
110,mother,-4,74.2885,36.6378,0.9407,67.5113,10.9591
110,father,-4,78.3794,41.5461,0.9636,72.2379,8.1081
110,mother,-3,73.5147,36.1988,0.9481,68.3147,13.5107
110,father,-3,78.2473,41.4302,0.9736,68.6103,7.2784
110,mother,-2,72.6646,36.7292,0.9438,69.0150,13.1075
110,father,-2,82.4919,41.1555,0.9629,70.5281,8.0728
110,mother,-1,73.6361,36.2636,0.9690,68.7681,11.6193
110,father,-1,79.3871,41.2867,0.9739,69.3802,7.6801
110,mother,0,69.0110,33.2813,0.9288,65.4904,13.6479
110,father,0,79.6657,41.2647,0.9754,68.1828,8.1873
110,mother,1,64.8626,34.1382,0.8675,63.6730,18.6717
110,father,1,80.8564,41.5124,0.9627,70.2061,8.8623
110,mother,2,58.5712,32.2591,0.8347,63.2692,21.0786
110,father,2,80.7096,41.3105,0.9587,68.9982,9.7135
110,mother,3,55.1654,30.0310,0.8266,62.8129,25.7456
110,father,3,77.1494,40.7926,0.9703,69.3225,10.3436
110,mother,4,55.0525,30.6925,0.8083,60.6047,27.6763
110,father,4,82.3760,41.4229,0.9595,70.1871,10.6711
110,mother,5,54.2993,29.4346,0.8028,60.9676,29.1842
110,father,5,81.3847,41.0358,0.9706,71.1315,11.6389
110,mother,6,51.5684,30.3850,0.7806,60.7800,27.7168
110,father,6,81.2756,43.7249,0.9611,69.5587,11.9533
110,mother,7,52.4805,29.0145,0.7863,59.7063,31.5572
110,father,7,82.4642,41.9860,0.9545,69.7782,12.9947
110,mother,8,53.1771,28.6394,0.7733,60.9919,30.6173
110,father,8,80.6022,42.9552,0.9649,70.7547,10.5698
111,mother,-4,70.3748,34.9327,0.9434,69.4147,12.5738
111,father,-4,75.1113,42.3639,0.9661,69.6403,7.8265
111,mother,-3,71.8593,34.3622,0.9593,68.7420,11.9386
111,father,-3,76.8997,43.1568,0.9689,69.9073,8.3837
111,mother,-2,70.2959,34.8748,0.9385,68.1792,13.0785
111,father,-2,75.7506,40.0278,0.9778,68.3040,8.8324
111,mother,-1,69.7569,34.3133,0.9522,68.9425,11.1754
111,father,-1,79.7947,40.5926,0.9758,70.3670,7.1160
111,mother,0,65.7468,31.0113,0.9181,67.1498,11.4816
111,father,0,77.7908,41.5397,0.9705,69.9992,6.6609
111,mother,1,61.0602,31.7128,0.8795,65.1260,19.5966
111,father,1,76.2482,40.6876,0.9656,70.3662,11.1667
111,mother,2,55.9157,30.4319,0.8441,63.7073,23.9315
111,father,2,76.7005,41.5565,0.9706,71.3257,9.1214
111,mother,3,56.0462,29.0791,0.8040,61.8765,27.0748
111,father,3,79.2625,41.6165,0.9700,68.9876,10.6271
111,mother,4,52.7236,28.3510,0.8063,61.8022,27.7417
111,father,4,77.1109,41.6450,0.9638,68.6519,10.4722
111,mother,5,51.4882,28.8063,0.7966,62.8129,28.5568
111,father,5,78.6936,41.3726,0.9566,70.5780,12.5711
111,mother,6,51.4937,27.6196,0.7787,59.4738,30.4533
111,father,6,77.6360,41.8899,0.9570,71.0079,11.8975
111,mother,7,49.4043,27.8240,0.7944,61.6775,29.3683
111,father,7,77.6644,40.5690,0.9576,69.8016,13.4714
111,mother,8,48.1415,27.2876,0.7857,62.6749,30.4047
111,father,8,79.9554,42.1202,0.9627,70.2167,13.5872
112,mother,-4,69.5554,36.6224,0.9394,68.4459,14.0148
112,father,-4,81.0268,41.8369,0.9741,69.6660,7.9696
112,mother,-3,69.3669,36.0746,0.9478,68.5978,12.9954
112,father,-3,78.8978,42.4917,0.9611,70.7116,8.8794
112,mother,-2,69.6474,35.8280,0.9336,69.2702,13.2839
112,father,-2,77.4150,41.6626,0.9624,68.5027,8.8864
112,mother,-1,67.4184,37.1876,0.9468,68.9063,11.0459
112,father,-1,81.0450,42.3644,0.9835,69.4662,8.2928
112,mother,0,62.9452,32.9483,0.9393,67.1248,11.9398
112,father,0,80.8809,42.3605,0.9647,69.9436,6.9284
112,mother,1,62.6761,33.5284,0.8827,63.4114,21.0805
112,father,1,78.8009,42.1732,0.9720,71.2785,8.9661
112,mother,2,56.7242,29.9404,0.8463,61.4396,21.8906
112,father,2,78.5276,42.2376,0.9664,70.4484,9.2306
112,mother,3,52.2592,30.6416,0.8125,61.6911,25.0807
112,father,3,83.7396,43.0530,0.9527,69.2994,11.4141
112,mother,4,50.5356,30.2698,0.8147,61.5948,27.6243
112,father,4,80.6613,42.5345,0.9737,69.2707,11.8158
112,mother,5,51.1078,29.6417,0.8120,58.3274,29.4238
