worker_id,firm_id,period,firm_size,reporting_required,female,manager,base_pay,bonus,total_pay,retained
1467,62,1,460,1,0,0,52096.40,1117.69,53214.09,1
1468,62,-1,460,1,1,0,50814.91,573.32,51388.23,1
1468,62,1,460,1,1,0,53907.61,874.11,54781.72,1
1469,62,-1,460,1,0,0,53729.87,1000.73,54730.60,1
1469,62,1,460,1,0,0,55211.99,1057.15,56269.14,1
1470,62,-1,460,1,1,0,54387.22,483.74,54870.96,1
1470,62,1,460,1,1,0,55894.74,1073.45,56968.19,1
1471,62,-1,460,1,0,0,57513.48,870.67,58384.15,1
1471,62,1,460,1,0,0,57383.54,793.01,58176.55,1
1472,62,-1,460,1,1,0,45484.00,422.00,45906.01,1
1472,62,1,460,1,1,0,46882.98,910.98,47793.96,1
1473,62,-1,460,1,0,1,56353.19,3218.18,59571.37,1
1473,62,1,460,1,0,1,57416.54,3194.55,60611.09,1
1474,62,-1,460,1,1,0,48470.73,530.16,49000.89,1
1474,62,1,460,1,1,0,50493.40,940.12,51433.52,1
1475,62,-1,460,1,0,0,50609.07,800.37,51409.45,1
1475,62,1,460,1,0,0,52198.95,728.34,52927.29,1
1476,62,-1,460,1,1,0,50936.25,798.18,51734.43,1
1476,62,1,460,1,1,0,53686.05,823.79,54509.84,1
1477,62,-1,460,1,0,0,54172.57,905.03,55077.60,1
1477,62,1,460,1,0,0,54557.77,1006.61,55564.38,1
1478,62,-1,460,1,1,0,53478.24,524.76,54003.00,1
1478,62,1,460,1,1,0,56596.85,835.94,57432.79,1
1479,62,-1,460,1,0,0,57046.69,807.07,57853.77,1
1479,62,1,460,1,0,0,58152.91,979.51,59132.42,1
1480,62,-1,460,1,1,0,44926.55,457.97,45384.52,1
1480,62,1,460,1,1,0,47546.01,971.22,48517.23,1
1481,62,-1,460,1,0,0,47960.95,850.70,48811.65,1
1481,62,1,460,1,0,0,49381.76,1152.59,50534.35,1
1482,62,-1,460,1,1,1,53231.12,2000.13,55231.26,1
1482,62,1,460,1,1,1,55993.68,2202.39,58196.08,1
1483,62,-1,460,1,0,0,51870.67,1115.00,52985.67,1
1483,62,1,460,1,0,0,51636.90,1001.79,52638.70,1
1484,62,-1,460,1,1,0,50625.95,299.67,50925.62,1
1484,62,1,460,1,1,0,53111.35,1163.30,54274.64,1
1485,62,-1,460,1,0,0,54021.24,1007.80,55029.05,1
1485,62,1,460,1,0,0,54903.89,972.29,55876.19,1
1486,62,-1,460,1,1,0,53932.92,582.21,54515.13,1
1486,62,1,460,1,1,0,55922.19,968.32,56890.51,1
1487,62,-1,460,1,0,0,56614.02,914.25,57528.27,1
1487,62,1,460,1,0,0,58383.66,728.52,59112.18,1
1488,62,-1,460,1,1,0,45875.31,522.44,46397.75,1
1488,62,1,460,1,1,0,47460.85,1059.84,48520.68,1
1489,63,-1,465,1,1,0,36443.71,391.97,36835.68,1
1489,63,1,465,1,1,0,38086.78,1037.03,39123.80,1
1490,63,-1,465,1,0,0,38928.34,754.19,39682.53,1
1490,63,1,465,1,0,0,40557.48,1041.57,41599.05,1
1491,63,-1,465,1,1,0,39333.66,531.59,39865.25,1
1491,63,1,465,1,1,0,41539.86,1100.48,42640.34,1
1492,63,-1,465,1,0,0,42544.00,713.60,43257.60,1
1492,63,1,465,1,0,0,43543.67,1064.84,44608.51,1
1493,63,-1,465,1,1,0,41647.69,458.26,42105.95,1
1493,63,1,465,1,1,0,44439.50,896.37,45335.87,1
1494,63,-1,465,1,0,0,45553.96,1115.70,46669.66,1
1494,63,1,465,1,0,0,46009.81,870.17,46879.98,1
1495,63,-1,465,1,1,0,45391.11,761.56,46152.67,1
1495,63,1,465,1,1,0,47485.06,1011.42,48496.48,1
1496,63,-1,465,1,0,0,36722.86,856.30,37579.16,1
1496,63,1,465,1,0,0,37430.48,1232.04,38662.52,1
1497,63,-1,465,1,1,1,42270.33,1902.96,44173.30,1
1497,63,1,465,1,1,1,44549.06,2566.11,47115.17,1
1498,63,-1,465,1,0,0,39494.60,1120.28,40614.89,1
1498,63,1,465,1,0,0,40291.22,1095.31,41386.54,1
1499,63,-1,465,1,1,0,39420.46,508.48,39928.94,1
1499,63,1,465,1,1,0,41677.07,1083.98,42761.05,1
1500,63,-1,465,1,0,0,42365.14,843.91,43209.05,1
1500,63,1,465,1,0,0,43237.78,959.71,44197.50,1
1501,63,-1,465,1,1,0,42698.41,454.82,43153.23,1
1501,63,1,465,1,1,0,44664.81,937.33,45602.15,1
1502,63,-1,465,1,0,0,44933.60,970.16,45903.76,1
1502,63,1,465,1,0,0,46346.14,970.10,47316.24,1
1503,63,-1,465,1,1,0,44714.92,651.39,45366.30,1
1503,63,1,465,1,1,0,46955.03,1000.23,47955.26,1
1504,63,-1,465,1,0,0,36476.39,887.76,37364.15,1
1504,63,1,465,1,0,0,37520.71,1032.99,38553.70,1
1505,63,-1,465,1,1,0,35630.43,282.46,35912.88,1
1505,63,1,465,1,1,0,38611.11,957.61,39568.72,1
1506,63,-1,465,1,0,1,47736.11,3038.13,50774.24,1
1506,63,1,465,1,0,1,48765.41,2929.49,51694.90,1
1507,63,-1,465,1,1,0,39456.79,305.51,39762.31,1
1507,63,1,465,1,1,0,42045.53,1259.33,43304.85,1
1508,63,-1,465,1,0,0,42374.28,842.20,43216.48,1
1508,63,1,465,1,0,0,43810.32,1038.33,44848.66,1
1509,63,-1,465,1,1,0,41616.76,584.98,42201.74,1
1509,63,1,465,1,1,0,44150.62,1027.32,45177.93,1
1510,63,-1,465,1,0,0,44753.65,776.98,45530.64,1
1510,63,1,465,1,0,0,46618.52,1006.54,47625.06,1
1511,63,-1,465,1,1,0,43918.28,259.28,44177.56,1
1511,63,1,465,1,1,0,47137.11,1076.49,48213.61,1
1512,63,-1,465,1,0,0,36631.41,1059.92,37691.34,1
1512,63,1,465,1,0,0,37513.16,922.40,38435.56,1
1513,64,-1,470,1,0,0,38945.06,2063.36,41008.43,1
1513,64,1,470,1,0,0,41153.28,2169.17,43322.45,1
1514,64,-1,470,1,1,0,39402.23,1872.63,41274.86,1
1514,64,1,470,1,1,0,41802.59,2435.30,44237.89,1
1515,64,-1,470,1,0,0,41987.22,2139.15,44126.37,1
1515,64,1,470,1,0,0,43893.82,2329.44,46223.25,1
1516,64,-1,470,1,1,0,42083.95,1697.61,43781.56,1
1516,64,1,470,1,1,0,44778.29,2127.93,46906.22,1
1517,64,-1,470,1,0,0,45499.88,2120.96,47620.84,1
1517,64,1,470,1,0,0,46499.80,2234.19,48733.99,1
1518,64,-1,470,1,1,0,45042.91,1793.88,46836.79,1
1518,64,1,470,1,1,0,47827.35,2313.68,50141.03,1
1519,64,-1,470,1,0,0,48452.46,2276.61,50729.07,1
1519,64,1,470,1,0,0,49401.73,2061.23,51462.96,1
1520,64,-1,470,1,1,0,35987.81,1987.17,37974.98,1
1520,64,1,470,1,1,0,38181.78,2131.30,40313.07,0
1521,64,-1,470,1,0,1,47743.46,4499.51,52242.97,1
1521,64,1,470,1,0,1,49769.91,4244.33,54014.24,1
1522,64,-1,470,1,1,0,39585.74,1656.76,41242.50,1
1522,64,1,470,1,1,0,41881.65,2412.47,44294.12,1
1523,64,-1,470,1,0,0,42582.58,2298.38,44880.95,1
1523,64,1,470,1,0,0,43422.55,2234.34,45656.90,1
1524,64,-1,470,1,1,0,42398.65,1638.32,44036.97,1
1524,64,1,470,1,1,0,44718.13,2066.97,46785.10,1
1525,64,-1,470,1,0,0,45275.72,2153.55,47429.27,1
1525,64,1,470,1,0,0,46252.31,2137.71,48390.02,1
1526,64,-1,470,1,1,0,44927.02,1730.09,46657.11,1
1526,64,1,470,1,1,0,47488.11,2354.35,49842.46,1
1527,64,-1,470,1,0,0,48571.14,1864.69,50435.84,1
1527,64,1,470,1,0,0,49927.45,2353.87,52281.33,1
1528,64,-1,470,1,1,0,37135.93,1535.73,38671.67,1
1528,64,1,470,1,1,0,38696.47,2347.94,41044.41,1
1529,64,-1,470,1,0,0,39460.76,2159.59,41620.35,1
1529,64,1,470,1,0,0,41151.82,2229.98,43381.80,1
1530,64,-1,470,1,1,1,44802.04,3271.82,48073.86,1
1530,64,1,470,1,1,1,47919.14,3716.30,51635.44,1
1531,64,-1,470,1,0,0,42949.59,2065.79,45015.38,1
1531,64,1,470,1,0,0,43876.08,2314.98,46191.07,1
1532,64,-1,470,1,1,0,42219.60,1788.79,44008.40,1
1532,64,1,470,1,1,0,44336.99,2403.87,46740.86,1
1533,64,-1,470,1,0,0,45705.29,2120.48,47825.78,1
1533,64,1,470,1,0,0,46460.22,2292.20,48752.42,1
1534,64,-1,470,1,1,0,45221.85,1598.55,46820.39,1
1534,64,1,470,1,1,0,47351.18,2104.87,49456.05,1
1535,64,-1,470,1,0,0,48780.36,2114.82,50895.18,1
1535,64,1,470,1,0,0,48982.76,2204.26,51187.02,1
1536,64,-1,470,1,1,0,36831.46,1860.70,38692.15,1
1536,64,1,470,1,1,0,38543.89,2017.52,40561.41,1
1537,65,-1,475,1,1,0,39331.09,539.57,39870.66,1
1537,65,1,475,1,1,0,41832.40,971.78,42804.18,1
1538,65,-1,475,1,0,0,43231.33,707.68,43939.01,1
1538,65,1,475,1,0,0,44147.52,1199.52,45347.04,1
1539,65,-1,475,1,1,0,42391.12,514.03,42905.15,1
1539,65,1,475,1,1,0,45289.34,817.26,46106.60,1
1540,65,-1,475,1,0,0,45786.29,918.48,46704.77,1
1540,65,1,475,1,0,0,47114.82,841.46,47956.28,1
1541,65,-1,475,1,1,0,45053.14,503.90,45557.03,1
1541,65,1,475,1,1,0,47839.84,1067.67,48907.51,1
1542,65,-1,475,1,0,0,48595.49,913.26,49508.74,1
1542,65,1,475,1,0,0,50210.07,813.41,51023.48,1
1543,65,-1,475,1,1,0,48632.41,465.54,49097.95,1
1543,65,1,475,1,1,0,50548.29,1069.90,51618.19,1
1544,65,-1,475,1,0,0,40048.69,828.39,40877.08,1
1544,65,1,475,1,0,0,40803.85,943.97,41747.82,1
1545,65,-1,475,1,1,1,45391.87,1948.66,47340.53,1
1545,65,1,475,1,1,1,48897.49,2132.74,51030.23,1
1546,65,-1,475,1,0,0,42942.27,914.04,43856.31,1
1546,65,1,475,1,0,0,43870.91,845.92,44716.83,1
1547,65,-1,475,1,1,0,41924.15,545.10,42469.25,1
1547,65,1,475,1,1,0,45003.39,1030.64,46034.04,1
1548,65,-1,475,1,0,0,45529.34,820.44,46349.78,1
1548,65,1,475,1,0,0,46693.07,844.09,47537.16,1
1549,65,-1,475,1,1,0,45047.28,701.91,45749.20,1
1549,65,1,475,1,1,0,47681.29,988.15,48669.45,1
1550,65,-1,475,1,0,0,48420.67,889.76,49310.42,1
1550,65,1,475,1,0,0,50471.70,844.20,51315.90,1
1551,65,-1,475,1,1,0,48360.33,734.68,49095.01,1
1551,65,1,475,1,1,0,50740.16,1196.16,51936.32,1
1552,65,-1,475,1,0,0,39677.91,715.53,40393.44,1
1552,65,1,475,1,0,0,40929.34,947.36,41876.70,1
1553,65,-1,475,1,1,0,39522.45,503.47,40025.92,1
1553,65,1,475,1,1,0,42470.69,1032.24,43502.94,1
1554,65,-1,475,1,0,1,51112.76,3160.40,54273.17,1
1554,65,1,475,1,0,1,52671.89,2989.44,55661.33,1
1555,65,-1,475,1,1,0,42064.58,472.48,42537.06,1
1555,65,1,475,1,1,0,45080.55,1121.87,46202.42,1
1556,65,-1,475,1,0,0,45899.26,986.97,46886.23,1
1556,65,1,475,1,0,0,46706.13,1035.41,47741.54,1
1557,65,-1,475,1,1,0,44943.60,386.36,45329.96,1
1557,65,1,475,1,1,0,47481.31,918.73,48400.04,1
1558,65,-1,475,1,0,0,48503.74,914.56,49418.30,1
1558,65,1,475,1,0,0,50142.99,800.20,50943.19,1
1559,65,-1,475,1,1,0,48377.27,564.65,48941.92,1
1559,65,1,475,1,1,0,50341.58,967.14,51308.71,0
1560,65,-1,475,1,0,0,39529.48,1000.13,40529.61,1
1560,65,1,475,1,0,0,40901.45,870.78,41772.23,1
1561,66,-1,480,1,0,0,43439.14,963.87,44403.02,1
1561,66,1,480,1,0,0,44097.85,1042.74,45140.60,1
1562,66,-1,480,1,1,0,42330.77,421.53,42752.30,1
1562,66,1,480,1,1,0,45659.45,1148.88,46808.34,1
1563,66,-1,480,1,0,0,46224.46,1079.08,47303.54,1
1563,66,1,480,1,0,0,47587.86,1113.84,48701.71,1
1564,66,-1,480,1,1,0,45873.07,346.63,46219.69,1
1564,66,1,480,1,1,0,47175.16,1183.75,48358.91,1
1565,66,-1,480,1,0,0,48503.49,765.47,49268.96,1
1565,66,1,480,1,0,0,50043.84,1028.43,51072.27,1
1566,66,-1,480,1,1,0,48173.90,262.44,48436.34,1
1566,66,1,480,1,1,0,50379.70,1123.95,51503.65,1
1567,66,-1,480,1,0,0,51892.19,925.57,52817.77,1
1567,66,1,480,1,0,0,53097.83,968.59,54066.41,1
1568,66,-1,480,1,1,0,39928.24,396.55,40324.80,1
1568,66,1,480,1,1,0,42281.16,942.00,43223.16,1
1569,66,-1,480,1,0,1,51738.87,3064.79,54803.66,1
1569,66,1,480,1,0,1,52780.30,2951.29,55731.60,1
1570,66,-1,480,1,1,0,43311.91,624.67,43936.58,1
1570,66,1,480,1,1,0,45030.59,1032.92,46063.51,1
1571,66,-1,480,1,0,0,45947.75,647.57,46595.32,1
1571,66,1,480,1,0,0,47350.97,965.82,48316.78,1
1572,66,-1,480,1,1,0,46140.00,278.60,46418.60,1
1572,66,1,480,1,1,0,47818.78,1019.27,48838.06,1
1573,66,-1,480,1,0,0,48941.22,1109.71,50050.93,1
1573,66,1,480,1,0,0,50037.02,990.48,51027.50,1
1574,66,-1,480,1,1,0,48675.65,428.57,49104.22,1
1574,66,1,480,1,1,0,51582.54,1096.75,52679.29,1
1575,66,-1,480,1,0,0,50931.01,951.02,51882.02,1
1575,66,1,480,1,0,0,53094.95,1006.67,54101.62,1
1576,66,-1,480,1,1,0,39491.11,602.84,40093.94,1
1576,66,1,480,1,1,0,43028.38,1083.26,44111.64,1
1577,66,-1,480,1,0,0,42833.43,926.87,43760.30,1
1577,66,1,480,1,0,0,44052.81,1055.81,45108.62,1
1578,66,-1,480,1,1,1,48293.57,1924.10,50217.67,1
1578,66,1,480,1,1,1,50623.02,2245.81,52868.83,1
1579,66,-1,480,1,0,0,45451.12,968.61,46419.73,1
1579,66,1,480,1,0,0,46792.31,850.41,47642.72,1
1580,66,-1,480,1,1,0,45847.09,407.32,46254.42,1
1580,66,1,480,1,1,0,48210.03,1022.00,49232.03,1
1581,66,-1,480,1,0,0,48755.07,992.95,49748.02,1
1581,66,1,480,1,0,0,50183.84,968.98,51152.82,1
1582,66,-1,480,1,1,0,48240.84,510.23,48751.07,1
1582,66,1,480,1,1,0,51158.76,935.90,52094.66,1
1583,66,-1,480,1,0,0,51109.60,906.21,52015.81,1
1583,66,1,480,1,0,0,53802.78,764.24,54567.01,1
1584,66,-1,480,1,1,0,40012.95,503.64,40516.59,1
1584,66,1,480,1,1,0,42730.89,1134.08,43864.97,1
1585,67,-1,485,1,1,0,43660.09,463.91,44124.00,1
1585,67,1,485,1,1,0,45802.82,1035.03,46837.85,1
1586,67,-1,485,1,0,0,46390.86,1084.42,47475.27,1
1586,67,1,485,1,0,0,47548.39,817.91,48366.29,1
1587,67,-1,485,1,1,0,46103.25,460.59,46563.84,1
1587,67,1,485,1,1,0,48008.96,821.66,48830.62,1
1588,67,-1,485,1,0,0,48301.69,890.44,49192.13,1
1588,67,1,485,1,0,0,50554.01,1017.65,51571.67,1
1589,67,-1,485,1,1,0,49474.98,310.33,49785.31,1
1589,67,1,485,1,1,0,51370.67,1100.35,52471.02,1
1590,67,-1,485,1,0,0,51997.24,821.85,52819.09,1
1590,67,1,485,1,0,0,53563.74,1075.71,54639.46,1
1591,67,-1,485,1,1,0,52045.54,533.56,52579.10,1
1591,67,1,485,1,1,0,53812.50,766.80,54579.30,1
1592,67,-1,485,1,0,0,43112.49,1123.89,44236.37,1
1592,67,1,485,1,0,0,44494.63,769.89,45264.52,1
1593,67,-1,485,1,1,1,49197.01,1788.93,50985.93,1
1593,67,1,485,1,1,1,51485.97,2467.67,53953.63,0
1594,67,-1,485,1,0,0,45976.80,1037.09,47013.89,1
1594,67,1,485,1,0,0,46772.12,789.71,47561.83,1
1595,67,-1,485,1,1,0,46226.81,632.99,46859.80,1
1595,67,1,485,1,1,0,48203.95,1161.70,49365.65,1
1596,67,-1,485,1,0,0,48664.73,850.58,49515.31,1
1596,67,1,485,1,0,0,50464.51,868.96,51333.47,1
1597,67,-1,485,1,1,0,49265.61,493.89,49759.50,1
1597,67,1,485,1,1,0,51550.65,864.49,52415.14,1
1598,67,-1,485,1,0,0,51433.30,1180.97,52614.27,1
1598,67,1,485,1,0,0,53566.36,934.82,54501.18,1
1599,67,-1,485,1,1,0,51113.10,702.06,51815.16,1
1599,67,1,485,1,1,0,54017.85,1013.24,55031.09,1
1600,67,-1,485,1,0,0,43609.76,1011.06,44620.82,1
1600,67,1,485,1,0,0,43915.97,1223.03,45139.00,1
1601,67,-1,485,1,1,0,43311.20,386.94,43698.14,1
1601,67,1,485,1,1,0,45638.18,1223.77,46861.95,1
1602,67,-1,485,1,0,1,54133.98,3235.49,57369.48,1
1602,67,1,485,1,0,1,56144.07,2917.60,59061.67,1
1603,67,-1,485,1,1,0,45744.08,389.00,46133.08,1
1603,67,1,485,1,1,0,48757.49,972.56,49730.05,1
1604,67,-1,485,1,0,0,49011.97,823.22,49835.19,1
1604,67,1,485,1,0,0,50547.58,1033.72,51581.30,1
1605,67,-1,485,1,1,0,48547.33,301.59,48848.92,1
1605,67,1,485,1,1,0,51219.16,989.60,52208.76,1
1606,67,-1,485,1,0,0,52177.89,1025.01,53202.90,1
1606,67,1,485,1,0,0,52466.35,918.40,53384.76,1
1607,67,-1,485,1,1,0,52147.12,505.98,52653.10,1
1607,67,1,485,1,1,0,54233.27,930.87,55164.14,1
1608,67,-1,485,1,0,0,43328.41,792.14,44120.55,1
1608,67,1,485,1,0,0,44650.05,883.21,45533.25,1
1609,68,-1,490,1,0,0,46602.38,2437.49,49039.87,1
1609,68,1,490,1,0,0,47368.73,2247.93,49616.66,1
1610,68,-1,490,1,1,0,45670.80,1681.17,47351.98,1
1610,68,1,490,1,1,0,48546.93,2006.12,50553.05,1
1611,68,-1,490,1,0,0,49611.39,2119.54,51730.93,1
1611,68,1,490,1,0,0,50407.21,2233.81,52641.03,1
1612,68,-1,490,1,1,0,48682.07,1705.88,50387.95,1
1612,68,1,490,1,1,0,51678.68,2540.35,54219.04,1
1613,68,-1,490,1,0,0,51616.81,2148.97,53765.78,1
1613,68,1,490,1,0,0,52816.06,2261.69,55077.75,1
1614,68,-1,490,1,1,0,52134.20,1720.57,53854.77,1
1614,68,1,490,1,1,0,54146.77,2218.60,56365.37,1
1615,68,-1,490,1,0,0,55058.57,2463.29,57521.86,1
1615,68,1,490,1,0,0,55589.43,2282.13,57871.55,1
1616,68,-1,490,1,1,0,43079.67,1851.49,44931.16,1
1616,68,1,490,1,1,0,45697.75,2308.95,48006.70,1
1617,68,-1,490,1,0,1,54945.79,4464.92,59410.71,1
1617,68,1,490,1,0,1,54872.08,4366.20,59238.28,1
1618,68,-1,490,1,1,0,46185.75,1842.28,48028.04,1
1618,68,1,490,1,1,0,48768.99,2136.13,50905.12,1
1619,68,-1,490,1,0,0,48851.70,2124.78,50976.48,1
1619,68,1,490,1,0,0,50627.97,2102.54,52730.51,1
1620,68,-1,490,1,1,0,49191.57,1903.01,51094.58,1
1620,68,1,490,1,1,0,51616.40,2288.43,53904.83,1
1621,68,-1,490,1,0,0,52620.61,2192.82,54813.42,1
1621,68,1,490,1,0,0,53829.96,2323.40,56153.36,1
1622,68,-1,490,1,1,0,51784.14,1840.50,53624.64,1
1622,68,1,490,1,1,0,54221.43,2268.74,56490.17,1
1623,68,-1,490,1,0,0,54532.79,2227.61,56760.40,1
1623,68,1,490,1,0,0,56240.16,2247.16,58487.32,1
1624,68,-1,490,1,1,0,43174.92,1589.90,44764.82,1
1624,68,1,490,1,1,0,45478.21,2202.39,47680.60,1
1625,68,-1,490,1,0,0,46355.65,2096.41,48452.06,1
1625,68,1,490,1,0,0,47777.93,2348.24,50126.16,1
1626,68,-1,490,1,1,1,52478.54,2955.97,55434.50,1
1626,68,1,490,1,1,1,54318.68,3473.05,57791.73,1
1627,68,-1,490,1,0,0,49457.26,2109.57,51566.83,1
1627,68,1,490,1,0,0,49854.69,2210.20,52064.90,1
1628,68,-1,490,1,1,0,49066.11,1767.55,50833.66,1
1628,68,1,490,1,1,0,51784.36,2288.54,54072.90,1
1629,68,-1,490,1,0,0,52124.78,2171.31,54296.09,1
1629,68,1,490,1,0,0,53439.09,2381.35,55820.45,0
1630,68,-1,490,1,1,0,51794.16,1594.78,53388.94,1
1630,68,1,490,1,1,0,54105.93,2387.78,56493.71,1
1631,68,-1,490,1,0,0,55335.56,2291.50,57627.05,1
1631,68,1,490,1,0,0,55852.99,1991.82,57844.81,1
1632,68,-1,490,1,1,0,43876.83,1746.90,45623.73,1
1632,68,1,490,1,1,0,46186.37,1949.57,48135.94,1
1633,69,-1,495,1,1,0,46830.27,335.03,47165.30,1
1633,69,1,495,1,1,0,48918.46,1178.86,50097.32,1
1634,69,-1,495,1,0,0,49363.33,1048.81,50412.14,1
1634,69,1,495,1,0,0,50752.27,757.08,51509.35,1
1635,69,-1,495,1,1,0,49247.13,514.04,49761.17,1
1635,69,1,495,1,1,0,51049.97,879.11,51929.08,1
1636,69,-1,495,1,0,0,52874.94,935.62,53810.56,1
1636,69,1,495,1,0,0,53437.72,880.20,54317.92,1
1637,69,-1,495,1,1,0,52384.64,433.20,52817.84,1
1637,69,1,495,1,1,0,54063.59,961.18,55024.76,1
1638,69,-1,495,1,0,0,55097.73,939.99,56037.73,1
1638,69,1,495,1,0,0,56257.96,869.05,57127.01,1
1639,69,-1,495,1,1,0,54723.85,353.12,55076.97,1
1639,69,1,495,1,1,0,57829.09,939.63,58768.72,1
1640,69,-1,495,1,0,0,46309.26,777.78,47087.04,1
1640,69,1,495,1,0,0,48163.66,904.95,49068.61,1
1641,69,-1,495,1,1,1,52146.39,1868.52,54014.91,1
1641,69,1,495,1,1,1,54181.63,2392.48,56574.11,1
1642,69,-1,495,1,0,0,49865.98,935.47,50801.45,1
1642,69,1,495,1,0,0,50254.48,948.31,51202.79,1
1643,69,-1,495,1,1,0,49582.12,486.05,50068.17,1
1643,69,1,495,1,1,0,51687.35,900.57,52587.92,1
1644,69,-1,495,1,0,0,52646.50,869.17,53515.66,1
1644,69,1,495,1,0,0,53810.47,970.86,54781.33,1
1645,69,-1,495,1,1,0,51827.68,361.92,52189.59,1
1645,69,1,495,1,1,0,54406.65,1200.09,55606.74,1
1646,69,-1,495,1,0,0,55090.92,871.82,55962.74,1
1646,69,1,495,1,0,0,56402.39,948.02,57350.41,1
1647,69,-1,495,1,1,0,55683.05,633.52,56316.57,1
1647,69,1,495,1,1,0,56873.05,1046.21,57919.26,1
1648,69,-1,495,1,0,0,46441.82,848.34,47290.16,1
1648,69,1,495,1,0,0,48187.88,1017.75,49205.63,1
1649,69,-1,495,1,1,0,46836.56,701.36,47537.92,1
1649,69,1,495,1,1,0,48610.08,1243.89,49853.96,1
1650,69,-1,495,1,0,1,58144.78,3192.21,61336.98,1
1650,69,1,495,1,0,1,58218.93,2999.26,61218.19,1
1651,69,-1,495,1,1,0,48796.40,305.11,49101.52,1
1651,69,1,495,1,1,0,51996.72,1070.64,53067.36,1
1652,69,-1,495,1,0,0,52598.24,1313.07,53911.31,1
1652,69,1,495,1,0,0,53632.47,1004.89,54637.36,1
1653,69,-1,495,1,1,0,52510.65,526.10,53036.75,1
1653,69,1,495,1,1,0,54201.08,1163.47,55364.55,1
1654,69,-1,495,1,0,0,55413.56,869.43,56282.99,1
1654,69,1,495,1,0,0,57179.40,936.79,58116.19,1
1655,69,-1,495,1,1,0,54811.39,74.12,54885.51,1
1655,69,1,495,1,1,0,57625.42,1142.57,58767.99,1
1656,69,-1,495,1,0,0,47057.02,691.93,47748.95,1
1656,69,1,495,1,0,0,48035.37,1053.63,49089.00,1
1657,70,-1,500,1,0,0,38053.29,855.40,38908.69,1
1657,70,1,500,1,0,0,39011.25,986.16,39997.41,1
1658,70,-1,500,1,1,0,37339.54,344.94,37684.48,1
1658,70,1,500,1,1,0,40268.85,863.92,41132.77,0
1659,70,-1,500,1,0,0,41157.36,902.15,42059.51,1
1659,70,1,500,1,0,0,42388.23,883.26,43271.49,0
1660,70,-1,500,1,1,0,40779.87,298.11,41077.98,1
1660,70,1,500,1,1,0,43320.51,1117.79,44438.30,1
1661,70,-1,500,1,0,0,44000.35,870.02,44870.37,1
1661,70,1,500,1,0,0,45089.57,1024.16,46113.74,1
1662,70,-1,500,1,1,0,43982.28,513.90,44496.18,1
1662,70,1,500,1,1,0,46422.18,914.09,47336.28,1
1663,70,-1,500,1,0,0,47346.86,825.61,48172.47,1
1663,70,1,500,1,0,0,48042.17,925.03,48967.20,1
1664,70,-1,500,1,1,0,35054.58,259.46,35314.05,1
1664,70,1,500,1,1,0,37168.24,1014.34,38182.58,0
1665,70,-1,500,1,0,1,46159.42,3224.89,49384.32,1
1665,70,1,500,1,0,1,47614.21,3214.91,50829.13,1
1666,70,-1,500,1,1,0,37397.22,578.29,37975.51,1
1666,70,1,500,1,1,0,40167.87,1101.12,41268.98,1
1667,70,-1,500,1,0,0,40737.33,805.99,41543.32,1
1667,70,1,500,1,0,0,41991.90,842.53,42834.43,1
1668,70,-1,500,1,1,0,40579.23,367.21,40946.44,1
1668,70,1,500,1,1,0,42857.90,838.22,43696.12,1
1669,70,-1,500,1,0,0,42559.27,740.75,43300.02,1
1669,70,1,500,1,0,0,45298.73,1060.35,46359.08,1
1670,70,-1,500,1,1,0,43926.52,501.47,44427.99,1
1670,70,1,500,1,1,0,46119.76,776.63,46896.39,1
1671,70,-1,500,1,0,0,46800.89,947.64,47748.52,1
1671,70,1,500,1,0,0,47524.15,862.14,48386.29,1
1672,70,-1,500,1,1,0,34557.59,685.50,35243.09,1
1672,70,1,500,1,1,0,36470.25,1053.19,37523.44,1
1673,70,-1,500,1,0,0,37580.97,906.51,38487.48,1
1673,70,1,500,1,0,0,38897.83,1168.16,40065.99,1
1674,70,-1,500,1,1,1,43639.67,1804.18,45443.85,1
1674,70,1,500,1,1,1,45839.43,2186.01,48025.44,1
1675,70,-1,500,1,0,0,40445.24,823.33,41268.57,1
1675,70,1,500,1,0,0,41899.70,915.79,42815.48,1
1676,70,-1,500,1,1,0,40389.02,426.90,40815.91,1
1676,70,1,500,1,1,0,42499.43,809.16,43308.59,1
1677,70,-1,500,1,0,0,43699.81,1029.33,44729.14,1
1677,70,1,500,1,0,0,45159.17,897.14,46056.30,1
1678,70,-1,500,1,1,0,43338.55,312.10,43650.66,1
1678,70,1,500,1,1,0,46113.42,961.62,47075.04,1
1679,70,-1,500,1,0,0,46607.64,809.82,47417.46,1
1679,70,1,500,1,0,0,48076.43,812.17,48888.60,1
1680,70,-1,500,1,1,0,34607.43,408.63,35016.06,1
1680,70,1,500,1,1,0,37151.28,943.60,38094.88,1
1681,71,-1,505,1,1,0,38194.24,396.60,38590.85,1
1681,71,1,505,1,1,0,40193.59,896.99,41090.58,1
1682,71,-1,505,1,0,0,41013.71,1000.19,42013.90,1
1682,71,1,505,1,0,0,41828.54,1237.22,43065.75,1
1683,71,-1,505,1,1,0,41320.79,332.99,41653.79,1
1683,71,1,505,1,1,0,43653.03,944.82,44597.85,1
1684,71,-1,505,1,0,0,44703.72,980.25,45683.97,1
1684,71,1,505,1,0,0,44635.25,1148.58,45783.83,1
1685,71,-1,505,1,1,0,44043.41,590.22,44633.63,1
