worker_id,week,arm,at_risk,exit_this_week,hazard_probability,belief_this_week,applications_this_week
search-worker-282,4,planning_prompt,1,1,0.225,0.339,3.71
search-worker-283,1,belief_planning,1,0,0.208,0.407,5.17
search-worker-283,2,belief_planning,1,1,0.224,0.415,5.05
search-worker-284,1,control,1,0,0.129,0.262,2.55
search-worker-284,2,control,1,0,0.145,0.27,2.43
search-worker-284,3,control,1,0,0.161,0.278,2.31
search-worker-284,4,control,1,0,0.177,0.286,2.19
search-worker-284,5,control,1,0,0.193,0.294,2.07
search-worker-284,6,control,1,1,0.209,0.302,1.95
search-worker-285,1,belief_info,1,0,0.178,0.392,4.37
search-worker-285,2,belief_info,1,0,0.194,0.4,4.25
search-worker-285,3,belief_info,1,0,0.21,0.408,4.13
search-worker-285,4,belief_info,1,1,0.226,0.416,4.01
search-worker-286,1,planning_prompt,1,0,0.181,0.337,4.64
search-worker-286,2,planning_prompt,1,1,0.197,0.345,4.52
search-worker-287,1,belief_planning,1,0,0.211,0.428,5.75
search-worker-287,2,belief_planning,1,0,0.227,0.436,5.63
search-worker-287,3,belief_planning,1,0,0.243,0.444,5.51
search-worker-287,4,belief_planning,1,0,0.259,0.452,5.39
search-worker-287,5,belief_planning,1,1,0.275,0.46,5.27
search-worker-288,1,control,1,0,0.16,0.278,2.73
search-worker-288,2,control,1,0,0.176,0.286,2.6
search-worker-288,3,control,1,1,0.188,0.294,2.49
search-worker-289,1,belief_info,1,1,0.209,0.408,4.54
search-worker-290,1,planning_prompt,1,0,0.212,0.353,4.81
search-worker-290,2,planning_prompt,1,0,0.228,0.361,4.69
search-worker-290,3,planning_prompt,1,0,0.24,0.369,4.57
search-worker-290,4,planning_prompt,1,0,0.252,0.377,4.45
search-worker-290,5,planning_prompt,1,1,0.264,0.385,4.33
search-worker-291,1,belief_planning,1,0,0.242,0.444,5.92
search-worker-291,2,belief_planning,1,1,0.258,0.452,5.8
search-worker-292,1,control,1,0,0.163,0.299,3.3
search-worker-292,2,control,1,0,0.179,0.307,3.18
search-worker-292,3,control,1,0,0.195,0.315,3.06
search-worker-292,4,control,1,0,0.207,0.323,2.94
search-worker-292,5,control,1,0,0.219,0.331,2.82
search-worker-292,6,control,1,1,0.231,0.339,2.7
search-worker-293,1,belief_info,1,0,0.212,0.43,5.12
search-worker-293,2,belief_info,1,0,0.228,0.438,5.0
search-worker-293,3,belief_info,1,0,0.244,0.446,4.88
search-worker-293,4,belief_info,1,1,0.256,0.454,4.76
search-worker-294,1,planning_prompt,1,0,0.215,0.374,5.39
search-worker-294,2,planning_prompt,1,1,0.231,0.382,5.27
search-worker-295,1,belief_planning,1,0,0.245,0.465,6.49
search-worker-295,2,belief_planning,1,0,0.261,0.473,6.37
search-worker-295,3,belief_planning,1,0,0.277,0.481,6.25
search-worker-295,4,belief_planning,1,0,0.289,0.489,6.13
search-worker-295,5,belief_planning,1,1,0.301,0.497,6.01
search-worker-296,1,control,1,0,0.166,0.32,3.88
search-worker-296,2,control,1,0,0.182,0.328,3.76
search-worker-296,3,control,1,1,0.198,0.336,3.64
search-worker-297,1,belief_info,1,1,0.215,0.451,5.69
search-worker-298,1,planning_prompt,1,0,0.218,0.395,5.97
search-worker-298,2,planning_prompt,1,0,0.234,0.403,5.85
search-worker-298,3,planning_prompt,1,0,0.25,0.411,5.73
search-worker-298,4,planning_prompt,1,0,0.266,0.419,5.61
search-worker-298,5,planning_prompt,1,1,0.278,0.427,5.49
search-worker-299,1,belief_planning,1,0,0.249,0.486,7.07
search-worker-299,2,belief_planning,1,0,0.265,0.494,6.95
search-worker-299,3,belief_planning,1,1,0.281,0.502,6.83
search-worker-300,1,control,1,0,0.147,0.329,2.2
search-worker-300,2,control,1,0,0.163,0.337,2.08
search-worker-300,3,control,1,0,0.179,0.345,1.96
search-worker-300,4,control,1,0,0.195,0.353,1.84
search-worker-300,5,control,1,0,0.211,0.361,1.72
search-worker-300,6,control,1,1,0.223,0.369,1.6
search-worker-301,1,belief_info,1,0,0.197,0.46,4.02
search-worker-301,2,belief_info,1,0,0.213,0.468,3.9
search-worker-301,3,belief_info,1,0,0.229,0.476,3.78
search-worker-301,4,belief_info,1,1,0.245,0.484,3.66
search-worker-302,1,planning_prompt,1,0,0.199,0.404,4.29
search-worker-302,2,planning_prompt,1,1,0.215,0.412,4.17
search-worker-303,1,belief_planning,1,0,0.23,0.495,5.39
search-worker-303,2,belief_planning,1,0,0.246,0.503,5.27
search-worker-303,3,belief_planning,1,0,0.262,0.511,5.15
search-worker-303,4,belief_planning,1,0,0.278,0.519,5.03
search-worker-303,5,belief_planning,1,0,0.294,0.527,4.91
search-worker-303,6,belief_planning,1,1,0.306,0.535,4.79
search-worker-304,1,control,1,0,0.145,0.35,2.18
search-worker-304,2,control,1,0,0.161,0.358,2.06
search-worker-304,3,control,1,0,0.177,0.366,1.94
search-worker-304,4,control,1,1,0.193,0.374,1.82
search-worker-305,1,belief_info,1,1,0.194,0.481,3.99
search-worker-306,1,planning_prompt,1,0,0.197,0.425,4.27
search-worker-306,2,planning_prompt,1,0,0.213,0.433,4.15
search-worker-306,3,planning_prompt,1,0,0.229,0.441,4.03
search-worker-306,4,planning_prompt,1,0,0.245,0.449,3.91
search-worker-306,5,planning_prompt,1,1,0.261,0.457,3.79
search-worker-307,1,belief_planning,1,0,0.228,0.516,5.37
search-worker-307,2,belief_planning,1,0,0.244,0.524,5.25
search-worker-307,3,belief_planning,1,1,0.26,0.532,5.13
search-worker-308,1,control,1,1,0.148,0.371,2.75
search-worker-309,1,belief_info,1,0,0.197,0.502,4.57
search-worker-309,2,belief_info,1,0,0.213,0.51,4.45
search-worker-309,3,belief_info,1,0,0.229,0.518,4.33
search-worker-309,4,belief_info,1,1,0.245,0.526,4.21
search-worker-310,1,planning_prompt,1,0,0.2,0.446,4.84
search-worker-310,2,planning_prompt,1,1,0.216,0.454,4.72
search-worker-311,1,belief_planning,1,0,0.231,0.538,5.95
search-worker-311,2,belief_planning,1,0,0.247,0.546,5.83
search-worker-311,3,belief_planning,1,0,0.263,0.554,5.71
search-worker-311,4,belief_planning,1,0,0.279,0.562,5.58
search-worker-311,5,belief_planning,1,0,0.295,0.57,5.46
search-worker-311,6,belief_planning,1,1,0.311,0.578,5.35
search-worker-312,1,control,1,0,0.169,0.381,3.33
search-worker-312,2,control,1,0,0.185,0.389,3.21
search-worker-312,3,control,1,0,0.197,0.397,3.09
search-worker-312,4,control,1,1,0.209,0.404,2.97
search-worker-313,1,belief_info,1,0,0.218,0.511,5.15
search-worker-313,2,belief_info,1,1,0.234,0.519,5.03
search-worker-314,1,planning_prompt,1,0,0.22,0.455,5.42
search-worker-314,2,planning_prompt,1,0,0.236,0.463,5.3
search-worker-314,3,planning_prompt,1,0,0.248,0.471,5.18
search-worker-314,4,planning_prompt,1,0,0.26,0.479,5.06
search-worker-314,5,planning_prompt,1,1,0.272,0.487,4.94
search-worker-315,1,belief_planning,1,0,0.251,0.547,6.52
search-worker-315,2,belief_planning,1,0,0.267,0.555,6.4
search-worker-315,3,belief_planning,1,1,0.279,0.563,6.28
search-worker-316,1,control,1,1,0.172,0.402,3.9
search-worker-317,1,belief_info,1,0,0.221,0.532,5.72
search-worker-317,2,belief_info,1,0,0.237,0.54,5.6
search-worker-317,3,belief_info,1,0,0.253,0.548,5.48
search-worker-317,4,belief_info,1,0,0.265,0.556,5.36
search-worker-317,5,belief_info,1,1,0.277,0.564,5.24
search-worker-318,1,planning_prompt,1,0,0.224,0.477,5.99
search-worker-318,2,planning_prompt,1,1,0.24,0.485,5.87
search-worker-319,1,belief_planning,1,1,0.254,0.568,7.1
search-worker-320,1,control,1,0,0.142,0.25,1.82
search-worker-320,2,control,1,0,0.158,0.258,1.71
search-worker-320,3,control,1,0,0.174,0.266,1.58
search-worker-320,4,control,1,1,0.19,0.274,1.46
search-worker-321,1,belief_info,1,0,0.191,0.381,3.64
search-worker-321,2,belief_info,1,1,0.207,0.389,3.52
search-worker-322,1,planning_prompt,1,0,0.193,0.325,3.92
search-worker-322,2,planning_prompt,1,0,0.209,0.333,3.79
search-worker-322,3,planning_prompt,1,0,0.225,0.341,3.67
search-worker-322,4,planning_prompt,1,0,0.241,0.349,3.56
search-worker-322,5,planning_prompt,1,0,0.253,0.357,3.44
search-worker-322,6,planning_prompt,1,1,0.265,0.365,3.31
search-worker-323,1,belief_planning,1,0,0.224,0.416,5.02
search-worker-323,2,belief_planning,1,0,0.24,0.424,4.9
search-worker-323,3,belief_planning,1,1,0.256,0.432,4.78
search-worker-324,1,control,1,1,0.143,0.259,2.4
search-worker-325,1,belief_info,1,0,0.193,0.39,4.22
search-worker-325,2,belief_info,1,0,0.209,0.398,4.1
search-worker-325,3,belief_info,1,0,0.225,0.406,3.98
search-worker-325,4,belief_info,1,0,0.241,0.414,3.86
search-worker-325,5,belief_info,1,1,0.257,0.422,3.74
search-worker-326,1,planning_prompt,1,0,0.195,0.334,4.49
search-worker-326,2,planning_prompt,1,0,0.211,0.342,4.37
search-worker-326,3,planning_prompt,1,1,0.227,0.35,4.25
search-worker-327,1,belief_planning,1,1,0.226,0.425,5.59
search-worker-328,1,control,1,0,0.146,0.28,2.98
search-worker-328,2,control,1,0,0.162,0.288,2.86
search-worker-328,3,control,1,0,0.178,0.296,2.74
search-worker-328,4,control,1,1,0.194,0.304,2.62
search-worker-329,1,belief_info,1,0,0.196,0.411,4.79
search-worker-329,2,belief_info,1,1,0.212,0.419,4.67
search-worker-330,1,planning_prompt,1,0,0.198,0.355,5.07
search-worker-330,2,planning_prompt,1,0,0.214,0.363,4.95
search-worker-330,3,planning_prompt,1,0,0.23,0.371,4.83
search-worker-330,4,planning_prompt,1,0,0.246,0.379,4.71
search-worker-330,5,planning_prompt,1,0,0.262,0.387,4.59
search-worker-330,6,planning_prompt,1,1,0.278,0.395,4.47
search-worker-331,1,belief_planning,1,0,0.229,0.446,6.17
search-worker-331,2,belief_planning,1,0,0.245,0.454,6.05
search-worker-331,3,belief_planning,1,0,0.261,0.462,5.93
search-worker-331,4,belief_planning,1,1,0.277,0.47,5.81
search-worker-332,1,control,1,1,0.149,0.301,3.55
search-worker-333,1,belief_info,1,0,0.199,0.432,5.37
search-worker-333,2,belief_info,1,0,0.215,0.44,5.25
search-worker-333,3,belief_info,1,0,0.231,0.448,5.13
search-worker-333,4,belief_info,1,0,0.247,0.456,5.01
search-worker-333,5,belief_info,1,1,0.263,0.464,4.89
search-worker-334,1,planning_prompt,1,0,0.201,0.376,5.64
search-worker-334,2,planning_prompt,1,0,0.217,0.384,5.52
search-worker-334,3,planning_prompt,1,1,0.233,0.392,5.4
search-worker-335,1,belief_planning,1,1,0.232,0.467,6.74
search-worker-336,1,control,1,0,0.165,0.31,3.53
search-worker-336,2,control,1,0,0.181,0.318,3.41
search-worker-336,3,control,1,0,0.193,0.326,3.29
search-worker-336,4,control,1,1,0.205,0.334,3.17
search-worker-337,1,belief_info,1,0,0.214,0.441,5.34
search-worker-337,2,belief_info,1,1,0.23,0.449,5.22
search-worker-338,1,planning_prompt,1,0,0.216,0.385,5.62
search-worker-338,2,planning_prompt,1,0,0.232,0.393,5.5
search-worker-338,3,planning_prompt,1,0,0.244,0.401,5.38
search-worker-338,4,planning_prompt,1,0,0.256,0.409,5.26
search-worker-338,5,planning_prompt,1,0,0.268,0.417,5.14
search-worker-338,6,planning_prompt,1,1,0.28,0.425,5.02
search-worker-339,1,belief_planning,1,0,0.247,0.476,6.72
search-worker-339,2,belief_planning,1,0,0.263,0.484,6.6
search-worker-339,3,belief_planning,1,0,0.275,0.492,6.48
search-worker-339,4,belief_planning,1,1,0.287,0.5,6.36
search-worker-340,1,control,1,0,0.147,0.331,1.85
search-worker-340,2,control,1,1,0.163,0.339,1.73
search-worker-341,1,belief_info,1,0,0.197,0.462,3.67
search-worker-341,2,belief_info,1,0,0.213,0.47,3.55
search-worker-341,3,belief_info,1,0,0.229,0.478,3.43
search-worker-341,4,belief_info,1,0,0.241,0.486,3.31
search-worker-341,5,belief_info,1,1,0.253,0.494,3.19
search-worker-342,1,planning_prompt,1,0,0.199,0.406,3.94
search-worker-342,2,planning_prompt,1,0,0.215,0.414,3.82
search-worker-342,3,planning_prompt,1,1,0.231,0.422,3.7
search-worker-343,1,belief_planning,1,1,0.23,0.498,5.05
search-worker-344,1,control,1,0,0.15,0.352,2.43
search-worker-344,2,control,1,0,0.166,0.36,2.31
search-worker-344,3,control,1,0,0.182,0.368,2.19
search-worker-344,4,control,1,0,0.198,0.376,2.07
search-worker-344,5,control,1,1,0.21,0.384,1.95
search-worker-345,1,belief_info,1,0,0.2,0.483,4.25
search-worker-345,2,belief_info,1,0,0.216,0.491,4.13
search-worker-345,3,belief_info,1,1,0.232,0.499,4.01
search-worker-346,1,planning_prompt,1,1,0.202,0.427,4.52
search-worker-347,1,belief_planning,1,0,0.233,0.519,5.62
search-worker-347,2,belief_planning,1,0,0.249,0.527,5.5
search-worker-347,3,belief_planning,1,0,0.265,0.535,5.38
search-worker-347,4,belief_planning,1,1,0.281,0.543,5.26
search-worker-348,1,control,1,0,0.152,0.362,3.0
search-worker-348,2,control,1,1,0.168,0.37,2.88
search-worker-349,1,belief_info,1,0,0.202,0.492,4.82
search-worker-349,2,belief_info,1,0,0.218,0.5,4.7
search-worker-349,3,belief_info,1,0,0.234,0.508,4.58
search-worker-349,4,belief_info,1,0,0.25,0.516,4.46
search-worker-349,5,belief_info,1,0,0.266,0.524,4.34
search-worker-349,6,belief_info,1,1,0.278,0.532,4.22
search-worker-350,1,planning_prompt,1,0,0.204,0.437,5.09
search-worker-350,2,planning_prompt,1,0,0.22,0.445,4.97
search-worker-350,3,planning_prompt,1,1,0.236,0.453,4.85
search-worker-351,1,belief_planning,1,1,0.235,0.528,6.2
search-worker-352,1,control,1,0,0.166,0.39,3.18
search-worker-352,2,control,1,0,0.182,0.398,3.06
search-worker-352,3,control,1,0,0.198,0.406,2.94
search-worker-352,4,control,1,0,0.214,0.414,2.82
search-worker-352,5,control,1,1,0.23,0.422,2.7
search-worker-353,1,belief_info,1,0,0.215,0.521,4.99
search-worker-353,2,belief_info,1,0,0.231,0.529,4.87
search-worker-353,3,belief_info,1,1,0.247,0.537,4.75
search-worker-354,1,planning_prompt,1,1,0.218,0.465,5.26
search-worker-355,1,belief_planning,1,0,0.248,0.556,6.37
search-worker-355,2,belief_planning,1,0,0.264,0.564,6.25
search-worker-355,3,belief_planning,1,0,0.28,0.572,6.13
search-worker-355,4,belief_planning,1,1,0.296,0.58,6.01
search-worker-356,1,control,1,0,0.169,0.411,3.75
search-worker-356,2,control,1,1,0.185,0.419,3.63
search-worker-357,1,belief_info,1,0,0.218,0.542,5.57
search-worker-357,2,belief_info,1,0,0.234,0.55,5.45
search-worker-357,3,belief_info,1,0,0.25,0.558,5.33
search-worker-357,4,belief_info,1,0,0.266,0.566,5.21
search-worker-357,5,belief_info,1,0,0.282,0.574,5.09
search-worker-357,6,belief_info,1,1,0.298,0.582,4.97
search-worker-358,1,planning_prompt,1,0,0.221,0.486,5.84
search-worker-358,2,planning_prompt,1,0,0.237,0.494,5.72
search-worker-358,3,planning_prompt,1,0,0.253,0.502,5.6
search-worker-358,4,planning_prompt,1,1,0.269,0.51,5.48
search-worker-359,1,belief_planning,1,1,0.251,0.577,6.94
search-worker-360,1,control,1,0,0.146,0.24,2.08
search-worker-360,2,control,1,0,0.162,0.248,1.96
search-worker-360,3,control,1,0,0.174,0.256,1.84
search-worker-360,4,control,1,0,0.186,0.264,1.72
search-worker-360,5,control,1,1,0.198,0.272,1.6
search-worker-361,1,belief_info,1,0,0.195,0.371,3.89
search-worker-361,2,belief_info,1,0,0.211,0.379,3.77
search-worker-361,3,belief_info,1,1,0.223,0.387,3.65
search-worker-362,1,planning_prompt,1,1,0.198,0.315,4.17
search-worker-363,1,belief_planning,1,0,0.228,0.406,5.27
search-worker-363,2,belief_planning,1,0,0.244,0.414,5.15
search-worker-363,3,belief_planning,1,0,0.256,0.422,5.03
search-worker-363,4,belief_planning,1,0,0.268,0.43,4.91
search-worker-363,5,belief_planning,1,1,0.28,0.438,4.79
search-worker-364,1,control,1,0,0.149,0.261,2.65
search-worker-364,2,control,1,1,0.165,0.269,2.53
search-worker-365,1,belief_info,1,0,0.198,0.392,4.47
search-worker-365,2,belief_info,1,0,0.214,0.4,4.35
search-worker-365,3,belief_info,1,0,0.23,0.408,4.23
search-worker-365,4,belief_info,1,0,0.242,0.416,4.11
search-worker-365,5,belief_info,1,0,0.254,0.424,3.99
search-worker-365,6,belief_info,1,1,0.266,0.432,3.87
search-worker-366,1,planning_prompt,1,0,0.201,0.336,4.74
search-worker-366,2,planning_prompt,1,0,0.217,0.344,4.62
search-worker-366,3,planning_prompt,1,0,0.233,0.352,4.5
search-worker-366,4,planning_prompt,1,1,0.245,0.36,4.38
search-worker-367,1,belief_planning,1,0,0.231,0.427,5.84
search-worker-367,2,belief_planning,1,1,0.247,0.435,5.72
search-worker-368,1,control,1,0,0.146,0.282,2.63
search-worker-368,2,control,1,0,0.162,0.29,2.51
search-worker-368,3,control,1,0,0.178,0.298,2.39
search-worker-368,4,control,1,0,0.194,0.306,2.27
search-worker-368,5,control,1,1,0.206,0.314,2.15
search-worker-369,1,belief_info,1,0,0.196,0.413,4.44
search-worker-369,2,belief_info,1,0,0.212,0.421,4.32
search-worker-369,3,belief_info,1,1,0.228,0.429,4.2
search-worker-370,1,planning_prompt,1,1,0.198,0.357,4.72
search-worker-371,1,belief_planning,1,0,0.229,0.448,5.82
search-worker-371,2,belief_planning,1,0,0.245,0.456,5.7
search-worker-371,3,belief_planning,1,0,0.261,0.464,5.58
search-worker-371,4,belief_planning,1,0,0.277,0.472,5.46
search-worker-371,5,belief_planning,1,1,0.289,0.48,5.34
search-worker-372,1,control,1,0,0.148,0.291,3.2
search-worker-372,2,control,1,0,0.164,0.299,3.08
search-worker-372,3,control,1,1,0.18,0.307,2.96
search-worker-373,1,belief_info,1,1,0.197,0.422,5.02
search-worker-374,1,planning_prompt,1,0,0.2,0.366,5.29
search-worker-374,2,planning_prompt,1,0,0.216,0.374,5.17
search-worker-374,3,planning_prompt,1,0,0.232,0.382,5.05
search-worker-374,4,planning_prompt,1,1,0.248,0.39,4.93
search-worker-375,1,belief_planning,1,0,0.231,0.458,6.4
search-worker-375,2,belief_planning,1,1,0.247,0.466,6.28
search-worker-376,1,control,1,0,0.151,0.312,3.78
search-worker-376,2,control,1,0,0.167,0.321,3.66
search-worker-376,3,control,1,0,0.183,0.329,3.54
search-worker-376,4,control,1,0,0.199,0.337,3.42
search-worker-376,5,control,1,0,0.215,0.344,3.3
search-worker-376,6,control,1,1,0.231,0.352,3.18
search-worker-377,1,belief_info,1,0,0.201,0.443,5.6
search-worker-377,2,belief_info,1,0,0.217,0.451,5.48
search-worker-377,3,belief_info,1,1,0.233,0.459,5.36
search-worker-378,1,planning_prompt,1,1,0.203,0.388,5.87
search-worker-379,1,belief_planning,1,0,0.234,0.479,6.97
search-worker-379,2,belief_planning,1,0,0.25,0.487,6.85
search-worker-379,3,belief_planning,1,0,0.266,0.495,6.73
search-worker-379,4,belief_planning,1,0,0.282,0.503,6.61
search-worker-379,5,belief_planning,1,1,0.298,0.511,6.49
search-worker-380,1,control,1,0,0.134,0.334,2.1
search-worker-380,2,control,1,0,0.15,0.342,1.98
search-worker-380,3,control,1,1,0.166,0.35,1.86
search-worker-381,1,belief_info,1,1,0.183,0.464,3.92
search-worker-382,1,planning_prompt,1,0,0.186,0.409,4.19
search-worker-382,2,planning_prompt,1,0,0.202,0.417,4.07
search-worker-382,3,planning_prompt,1,0,0.218,0.425,3.95
search-worker-382,4,planning_prompt,1,1,0.234,0.433,3.83
search-worker-383,1,belief_planning,1,0,0.217,0.5,5.3
search-worker-383,2,belief_planning,1,1,0.233,0.508,5.18
search-worker-384,1,control,1,0,0.165,0.35,2.28
search-worker-384,2,control,1,0,0.181,0.358,2.16
search-worker-384,3,control,1,0,0.193,0.366,2.04
search-worker-384,4,control,1,0,0.205,0.374,1.92
search-worker-384,5,control,1,0,0.217,0.382,1.8
search-worker-384,6,control,1,1,0.229,0.39,1.68
search-worker-385,1,belief_info,1,0,0.214,0.48,4.09
search-worker-385,2,belief_info,1,0,0.23,0.488,3.97
search-worker-385,3,belief_info,1,0,0.242,0.496,3.85
search-worker-385,4,belief_info,1,1,0.254,0.504,3.73
search-worker-386,1,planning_prompt,1,0,0.217,0.425,4.37
search-worker-386,2,planning_prompt,1,1,0.233,0.433,4.25
search-worker-387,1,belief_planning,1,0,0.248,0.516,5.47
search-worker-387,2,belief_planning,1,0,0.264,0.524,5.35
search-worker-387,3,belief_planning,1,0,0.276,0.532,5.23
search-worker-387,4,belief_planning,1,0,0.288,0.54,5.11
search-worker-387,5,belief_planning,1,1,0.3,0.548,4.99
search-worker-388,1,control,1,0,0.168,0.371,2.85
search-worker-388,2,control,1,0,0.184,0.379,2.73
search-worker-388,3,control,1,1,0.2,0.387,2.61
search-worker-389,1,belief_info,1,1,0.218,0.502,4.67
search-worker-390,1,planning_prompt,1,0,0.22,0.446,4.94
search-worker-390,2,planning_prompt,1,0,0.236,0.454,4.82
search-worker-390,3,planning_prompt,1,0,0.252,0.462,4.7
search-worker-390,4,planning_prompt,1,0,0.264,0.47,4.58
search-worker-390,5,planning_prompt,1,1,0.276,0.478,4.46
search-worker-391,1,belief_planning,1,0,0.251,0.537,6.04
search-worker-391,2,belief_planning,1,1,0.267,0.545,5.92
search-worker-392,1,control,1,0,0.171,0.392,3.43
search-worker-392,2,control,1,0,0.187,0.4,3.31
search-worker-392,3,control,1,0,0.203,0.408,3.19
search-worker-392,4,control,1,0,0.219,0.416,3.07
search-worker-392,5,control,1,0,0.231,0.424,2.95
search-worker-392,6,control,1,1,0.243,0.432,2.83
search-worker-393,1,belief_info,1,0,0.221,0.523,5.24
search-worker-393,2,belief_info,1,0,0.237,0.531,5.12
search-worker-393,3,belief_info,1,0,0.253,0.539,5.0
search-worker-393,4,belief_info,1,1,0.269,0.547,4.88
search-worker-394,1,planning_prompt,1,0,0.223,0.467,5.52
search-worker-394,2,planning_prompt,1,1,0.239,0.475,5.4
search-worker-395,1,belief_planning,1,0,0.254,0.558,6.62
search-worker-395,2,belief_planning,1,0,0.27,0.566,6.5
search-worker-395,3,belief_planning,1,0,0.286,0.574,6.38
search-worker-395,4,belief_planning,1,0,0.302,0.582,6.26
search-worker-395,5,belief_planning,1,1,0.314,0.59,6.14
search-worker-396,1,control,1,0,0.173,0.401,4.0
search-worker-396,2,control,1,0,0.189,0.409,3.88
search-worker-396,3,control,1,1,0.205,0.417,3.76
search-worker-397,1,belief_info,1,1,0.222,0.532,5.82
search-worker-398,1,planning_prompt,1,0,0.225,0.476,6.09
search-worker-398,2,planning_prompt,1,0,0.241,0.484,5.97
search-worker-398,3,planning_prompt,1,0,0.257,0.492,5.85
search-worker-398,4,planning_prompt,1,0,0.273,0.5,5.73
search-worker-398,5,planning_prompt,1,1,0.289,0.508,5.61
search-worker-399,1,belief_planning,1,0,0.255,0.567,7.19
search-worker-399,2,belief_planning,1,0,0.271,0.575,7.07
search-worker-399,3,belief_planning,1,1,0.287,0.583,6.95
search-worker-400,1,control,1,0,0.127,0.242,1.73
search-worker-400,2,control,1,0,0.143,0.25,1.61
search-worker-400,3,control,1,0,0.159,0.258,1.49
search-worker-400,4,control,1,0,0.175,0.266,1.37
search-worker-400,5,control,1,0,0.191,0.274,1.25
search-worker-400,6,control,1,1,0.207,0.282,1.13
search-worker-401,1,belief_info,1,0,0.176,0.373,3.54
search-worker-401,2,belief_info,1,0,0.192,0.381,3.42
search-worker-401,3,belief_info,1,0,0.208,0.389,3.3
search-worker-401,4,belief_info,1,1,0.224,0.397,3.18
search-worker-402,1,planning_prompt,1,0,0.179,0.317,3.82
search-worker-402,2,planning_prompt,1,1,0.195,0.325,3.7
search-worker-403,1,belief_planning,1,0,0.21,0.409,4.92
search-worker-403,2,belief_planning,1,0,0.226,0.417,4.8
search-worker-403,3,belief_planning,1,0,0.242,0.425,4.68
search-worker-403,4,belief_planning,1,0,0.258,0.432,4.56
search-worker-403,5,belief_planning,1,0,0.274,0.441,4.44
search-worker-403,6,belief_planning,1,1,0.29,0.449,4.32
search-worker-404,1,control,1,0,0.13,0.263,2.3
search-worker-404,2,control,1,0,0.146,0.271,2.18
search-worker-404,3,control,1,0,0.162,0.279,2.06
search-worker-404,4,control,1,1,0.178,0.287,1.94
search-worker-405,1,belief_info,1,1,0.179,0.394,4.12
search-worker-406,1,planning_prompt,1,0,0.182,0.338,4.39
search-worker-406,2,planning_prompt,1,0,0.198,0.346,4.27
search-worker-406,3,planning_prompt,1,0,0.214,0.354,4.15
search-worker-406,4,planning_prompt,1,0,0.23,0.362,4.03
search-worker-406,5,planning_prompt,1,1,0.246,0.37,3.91
search-worker-407,1,belief_planning,1,0,0.213,0.43,5.5
search-worker-407,2,belief_planning,1,0,0.229,0.438,5.38
search-worker-407,3,belief_planning,1,1,0.245,0.446,5.26
search-worker-408,1,control,1,1,0.15,0.272,2.88
search-worker-409,1,belief_info,1,0,0.2,0.403,4.7
search-worker-409,2,belief_info,1,0,0.216,0.411,4.58
search-worker-409,3,belief_info,1,0,0.228,0.419,4.46
search-worker-409,4,belief_info,1,1,0.24,0.427,4.34
search-worker-410,1,planning_prompt,1,0,0.202,0.347,4.97
search-worker-410,2,planning_prompt,1,1,0.218,0.355,4.85
search-worker-411,1,belief_planning,1,0,0.233,0.439,6.07
search-worker-411,2,belief_planning,1,0,0.249,0.447,5.95
search-worker-411,3,belief_planning,1,0,0.261,0.455,5.83
search-worker-411,4,belief_planning,1,0,0.273,0.463,5.71
search-worker-411,5,belief_planning,1,0,0.285,0.471,5.59
search-worker-411,6,belief_planning,1,1,0.297,0.479,5.47
search-worker-412,1,control,1,0,0.154,0.294,3.45
search-worker-412,2,control,1,0,0.17,0.302,3.33
search-worker-412,3,control,1,0,0.186,0.31,3.21
search-worker-412,4,control,1,1,0.198,0.318,3.09
search-worker-413,1,belief_info,1,0,0.203,0.424,5.27
search-worker-413,2,belief_info,1,1,0.219,0.432,5.15
search-worker-414,1,planning_prompt,1,0,0.205,0.369,5.54
search-worker-414,2,planning_prompt,1,0,0.221,0.377,5.42
search-worker-414,3,planning_prompt,1,0,0.237,0.385,5.3
search-worker-414,4,planning_prompt,1,0,0.249,0.393,5.18
search-worker-414,5,planning_prompt,1,1,0.261,0.401,5.06
search-worker-415,1,belief_planning,1,0,0.236,0.46,6.65
search-worker-415,2,belief_planning,1,0,0.252,0.468,6.53
search-worker-415,3,belief_planning,1,1,0.268,0.476,6.41
search-worker-416,1,control,1,1,0.167,0.322,3.62
search-worker-417,1,belief_info,1,0,0.217,0.453,5.44
search-worker-417,2,belief_info,1,0,0.233,0.461,5.32
search-worker-417,3,belief_info,1,0,0.249,0.469,5.2
search-worker-417,4,belief_info,1,0,0.265,0.477,5.08
search-worker-417,5,belief_info,1,1,0.277,0.484,4.96
search-worker-418,1,planning_prompt,1,0,0.219,0.397,5.71
search-worker-418,2,planning_prompt,1,1,0.235,0.405,5.59
search-worker-419,1,belief_planning,1,1,0.25,0.488,6.82
search-worker-420,1,control,1,0,0.148,0.331,1.95
search-worker-420,2,control,1,0,0.164,0.339,1.83
search-worker-420,3,control,1,0,0.18,0.347,1.71
search-worker-420,4,control,1,1,0.196,0.355,1.59
search-worker-421,1,belief_info,1,0,0.198,0.462,3.77
search-worker-421,2,belief_info,1,1,0.214,0.47,3.65
search-worker-422,1,planning_prompt,1,0,0.2,0.406,4.04
search-worker-422,2,planning_prompt,1,0,0.216,0.414,3.92
search-worker-422,3,planning_prompt,1,0,0.232,0.422,3.8
