worker_id,treated_onset,event_time,age_at_onset,education_years,condition_severity,physical_demand,local_labor_demand,employer_quality,latent_work_capacity,accommodation_received,benefit_receipt,job_mobility,feasible_jobs,employed,hours,annual_earnings_index
worker_059,0,5,57,17,0.794,0.78,0.5,0.75,0.946,0,0,0,6,1,37.61,1629.77
worker_060,0,-3,38,11,0.38,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_060,0,-2,38,11,0.38,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_060,0,-1,38,11,0.38,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_060,0,0,38,11,0.38,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_060,0,1,38,11,0.38,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_060,0,2,38,11,0.38,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_060,0,3,38,11,0.38,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_060,0,4,38,11,0.38,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_060,0,5,38,11,0.38,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_061,0,-3,39,13,0.474,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_061,0,-2,39,13,0.474,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_061,0,-1,39,13,0.474,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_061,0,0,39,13,0.474,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_061,0,1,39,13,0.474,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_061,0,2,39,13,0.474,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_061,0,3,39,13,0.474,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_061,0,4,39,13,0.474,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_061,0,5,39,13,0.474,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_062,0,-3,40,15,0.562,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_062,0,-2,40,15,0.562,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_062,0,-1,40,15,0.562,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_062,0,0,40,15,0.562,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_062,0,1,40,15,0.562,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_062,0,2,40,15,0.562,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_062,0,3,40,15,0.562,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_062,0,4,40,15,0.562,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_062,0,5,40,15,0.562,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_063,0,-3,41,17,0.654,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_063,0,-2,41,17,0.654,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_063,0,-1,41,17,0.654,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_063,0,0,41,17,0.654,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_063,0,1,41,17,0.654,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_063,0,2,41,17,0.654,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_063,0,3,41,17,0.654,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_063,0,4,41,17,0.654,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_063,0,5,41,17,0.654,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_064,0,-3,42,11,0.66,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_064,0,-2,42,11,0.66,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_064,0,-1,42,11,0.66,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_064,0,0,42,11,0.66,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_064,0,1,42,11,0.66,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_064,0,2,42,11,0.66,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_064,0,3,42,11,0.66,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_064,0,4,42,11,0.66,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_064,0,5,42,11,0.66,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_065,0,-3,43,13,0.754,0.45,0.8,0.45,0.878,0,0,0,6,1,38.16,1475.48
worker_065,0,-2,43,13,0.754,0.45,0.8,0.45,0.878,0,0,0,6,1,38.16,1475.48
worker_065,0,-1,43,13,0.754,0.45,0.8,0.45,0.878,0,0,0,6,1,38.16,1475.48
worker_065,0,0,43,13,0.754,0.45,0.8,0.45,0.878,0,0,0,6,1,38.16,1475.48
worker_065,0,1,43,13,0.754,0.45,0.8,0.45,0.878,0,0,0,6,1,38.16,1475.48
worker_065,0,2,43,13,0.754,0.45,0.8,0.45,0.878,0,0,0,6,1,38.16,1475.48
worker_065,0,3,43,13,0.754,0.45,0.8,0.45,0.878,0,0,0,6,1,38.16,1475.48
worker_065,0,4,43,13,0.754,0.45,0.8,0.45,0.878,0,0,0,6,1,38.16,1475.48
worker_065,0,5,43,13,0.754,0.45,0.8,0.45,0.878,0,0,0,6,1,38.16,1475.48
worker_066,0,-3,44,15,0.422,0.6,0.65,0.6,0.912,0,0,0,6,1,37.98,1558.0
worker_066,0,-2,44,15,0.422,0.6,0.65,0.6,0.912,0,0,0,6,1,37.98,1558.0
worker_066,0,-1,44,15,0.422,0.6,0.65,0.6,0.912,0,0,0,6,1,37.98,1558.0
worker_066,0,0,44,15,0.422,0.6,0.65,0.6,0.912,0,0,0,6,1,37.98,1558.0
worker_066,0,1,44,15,0.422,0.6,0.65,0.6,0.912,0,0,0,6,1,37.98,1558.0
worker_066,0,2,44,15,0.422,0.6,0.65,0.6,0.912,0,0,0,6,1,37.98,1558.0
worker_066,0,3,44,15,0.422,0.6,0.65,0.6,0.912,0,0,0,6,1,37.98,1558.0
worker_066,0,4,44,15,0.422,0.6,0.65,0.6,0.912,0,0,0,6,1,37.98,1558.0
worker_066,0,5,44,15,0.422,0.6,0.65,0.6,0.912,0,0,0,6,1,37.98,1558.0
worker_067,0,-3,45,17,0.514,0.78,0.5,0.75,0.946,0,0,0,6,1,37.61,1629.77
worker_067,0,-2,45,17,0.514,0.78,0.5,0.75,0.946,0,0,0,6,1,37.61,1629.77
worker_067,0,-1,45,17,0.514,0.78,0.5,0.75,0.946,0,0,0,6,1,37.61,1629.77
worker_067,0,0,45,17,0.514,0.78,0.5,0.75,0.946,0,0,0,6,1,37.61,1629.77
worker_067,0,1,45,17,0.514,0.78,0.5,0.75,0.946,0,0,0,6,1,37.61,1629.77
worker_067,0,2,45,17,0.514,0.78,0.5,0.75,0.946,0,0,0,6,1,37.61,1629.77
worker_067,0,3,45,17,0.514,0.78,0.5,0.75,0.946,0,0,0,6,1,37.61,1629.77
worker_067,0,4,45,17,0.514,0.78,0.5,0.75,0.946,0,0,0,6,1,37.61,1629.77
worker_067,0,5,45,17,0.514,0.78,0.5,0.75,0.946,0,0,0,6,1,37.61,1629.77
worker_068,0,-3,46,11,0.52,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_068,0,-2,46,11,0.52,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_068,0,-1,46,11,0.52,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_068,0,0,46,11,0.52,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_068,0,1,46,11,0.52,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_068,0,2,46,11,0.52,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_068,0,3,46,11,0.52,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_068,0,4,46,11,0.52,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_068,0,5,46,11,0.52,0.25,0.35,0.3,0.884,0,0,0,6,1,38.81,1418.75
worker_069,0,-3,47,13,0.614,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_069,0,-2,47,13,0.614,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_069,0,-1,47,13,0.614,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_069,0,0,47,13,0.614,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_069,0,1,47,13,0.614,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_069,0,2,47,13,0.614,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_069,0,3,47,13,0.614,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_069,0,4,47,13,0.614,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_069,0,5,47,13,0.614,0.45,0.8,0.45,0.918,0,0,0,7,1,39.28,1525.31
worker_070,0,-3,48,15,0.702,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_070,0,-2,48,15,0.702,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_070,0,-1,48,15,0.702,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_070,0,0,48,15,0.702,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_070,0,1,48,15,0.702,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_070,0,2,48,15,0.702,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_070,0,3,48,15,0.702,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_070,0,4,48,15,0.702,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_070,0,5,48,15,0.702,0.6,0.65,0.6,0.952,0,0,0,6,1,39.1,1610.45
worker_071,0,-3,49,17,0.794,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_071,0,-2,49,17,0.794,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_071,0,-1,49,17,0.794,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_071,0,0,49,17,0.794,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_071,0,1,49,17,0.794,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_071,0,2,49,17,0.794,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_071,0,3,49,17,0.794,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_071,0,4,49,17,0.794,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_071,0,5,49,17,0.794,0.78,0.5,0.75,0.986,0,0,0,6,1,38.73,1684.75
worker_072,0,-3,50,11,0.38,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_072,0,-2,50,11,0.38,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_072,0,-1,50,11,0.38,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_072,0,0,50,11,0.38,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_072,0,1,50,11,0.38,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_072,0,2,50,11,0.38,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_072,0,3,50,11,0.38,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_072,0,4,50,11,0.38,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
worker_072,0,5,50,11,0.38,0.25,0.35,0.3,0.844,0,0,0,6,1,37.69,1371.54
